,JUN,FRS2,CALM2,CALM1,PDPK1,RPS6KA6,TP73,MAP3K5,RPS6KA5,BRAF,MAP3K1,MAP3K3,IKBKB,ABL1,AKT1,SHC4,AKT2,NRAS,AKT3,SH2B1,NFKB1,NFKBIB,NFKBIA,NFKBIE,PIK3R5,MAPK14,MAPK12,RELA,KRAS,SHC3,TRAF6,NGF,CALML5,BDNF,NGFR,SH2B3,CSK,CAMK4,YWHAB,BCL2,CAMK2A,CAMK2B,CAMK2D,FOXO3,CAMK2G,IRS2,SORT1,CALML3,CRK,SH2B2,CRKL,PLCG1,PLCG2,YWHAZ,ARHGDIA,CALM3,YWHAH,ARHGDIB,YWHAG,YWHAE,CDC42,SOS2,PTPN11,RAF1,SHC1,RIPK2,RHOA,BAD,IRAK4,PRKCD,MAPK9,MAPK10,MAGED1,MAPK11,MAP2K2,MAPK13,MAP2K1,BAX,MAP2K7,MAP2K5,RPS6KA2,RAPGEF1,RPS6KA3,GRB2,MAPK3,RPS6KA4,MAPK7,KIDINS220,RAC1,SOS1,MAPK1,RPS6KA1,YWHAQ,HRAS,MAPK8,PRDM4,MAPKAPK2,GSK3B,PSEN1,IRAK2,NTF3,IRAK1,RAP1A,PIK3R3,RAP1B,IRAK3,TP53,PIK3CA,PIK3CB,PIK3CD,GAB1,FASLG,SHC2,ATF4,IRS1,ZNF274,NTRK2,PIK3CG,IRS4,NTRK1,PIK3R1,PIK3R2,CALML6,NTRK3
SIDM00905,0.9209292098308409,-0.307827067300838,3.132964998743515,2.621627797862538,0.7896706878907098,-0.8500107918980108,-0.7944877425511365,0.8119874602297706,-0.31923775445300256,-0.30934690523189334,1.150184453930409,-0.2926346401589971,-0.2959699416162954,0.03275261946676986,-0.24633042224554674,-0.91892846223019,-0.44213601099565597,1.7192905848455287,0.09169423340364953,-0.47401170993899655,2.2936743254929577,-0.12482351453802217,2.254650754455492,0.8110945969980264,-0.772904890721134,0.2784068275660188,-0.3283497121932151,-0.14686006358409262,0.27125313627040337,-0.6055419700381477,-0.49006462990589067,-0.868236839111514,-0.8858121011275878,0.7809406165995253,-0.6992131570532529,-0.668089694355905,0.10684617776517219,-0.9899181746106117,2.286923885572197,-0.803114113370736,-0.7587231912518292,-0.8007019776157858,-0.5087634264539023,1.3143014649275846,0.3300190985226008,0.45463453291614225,0.9992723216029162,-0.5882420249359547,0.7478704197809174,-0.7743200782507309,0.3941356805425268,-0.35923482234437293,0.31312326764097803,3.127358317069739,0.7542727547655821,0.6690502460729699,2.632195675361443,2.2713850679765133,-0.034055457818724794,-0.3008161679816755,-0.09709698259469732,-0.09987331246135792,-0.37269342563245106,0.8410315862607681,1.5279572326764357,1.5547673056109739,2.6719468996081392,1.185167065471739,-0.02954710548100551,0.15606063743633,0.5099407292241893,-0.7653896643760113,2.0997768590310644,-0.7280196906306042,0.7986468003531931,1.0545366749178797,1.9072518208860045,0.8345751280111753,-0.41246309354599353,-0.5008197085563585,-0.6731909777254356,-0.505757840419433,0.598925449510912,1.634655885118658,0.2472574583825102,-0.3976647533236307,-0.40346855379643504,0.18994528632129445,2.364998515780248,0.6152197629602381,0.4776923171923914,0.1940119986458525,2.0876218783319502,0.934373551523397,-0.21935577222191807,0.9050264504726151,-0.14195763399584826,1.5900625672492608,0.7519291992535282,-0.405591203151106,-0.49582654904417345,1.7368151781816321,1.4906161342397481,-0.689653865021052,-1.0822568518569269,-0.6380309340529297,-0.6899850642146681,0.633985895135601,0.3749232044463319,-0.47826144957740474,-0.2297160668577929,-0.7511751619723068,-0.7435131830609591,3.197981269042227,-0.6015683203867799,0.45178996506846025,-0.8645554388109936,-0.8606229837452078,-0.8872101800109189,-1.0439184838665596,-0.5571641017063339,-0.43624908267914025,-0.6424450105986671,-0.8216505040749333
SIDM00180,0.8450132760237204,-0.3277895582000745,3.178079706554928,2.5512212574389967,1.1980629823493367,-0.9861001538510097,-0.823107466789374,1.1010528559645738,-0.6291473796653396,-0.4295181739555301,1.6601194378462123,-0.38791231502611717,-0.14239200902743554,0.38850622692746645,-0.23199645833778204,-0.8409703199386198,-0.6740059869742929,1.5446331637752786,-0.7956949164758084,-0.4312788971876276,2.1374185013924203,-0.3908220025641441,1.7582034260904504,1.0344893190849382,-0.7170966379392271,0.08960625477611937,-0.005671043313327787,-0.17161592139252627,0.8751280887142159,0.529404296952547,-0.5920015517089993,-0.8800932966962143,-0.8371657246510336,0.7290471280516242,-0.7160944542145692,-0.6811034884816067,0.03868608697756614,-0.902069715828886,2.2708356684425515,-0.6587200089461743,-0.9037344900114491,-0.7368856963596917,0.6244949969397148,1.2686969360164504,-0.0008593497725397038,1.1788722037891048,0.33602564101673493,-0.7523505111407341,1.5367634314701528,-0.6567782890249951,-0.08878917724987839,-0.41684825061879105,-0.3094988892971068,2.9801429083796873,0.3413179496125349,0.553735277947886,2.016467445835759,-0.5959445490126917,0.058983207129024384,-0.1029751290692673,-0.4916968156362161,-0.07633554783129262,-0.3920045878671361,0.31607088267854,1.3928599235818746,1.021857468932879,2.4787146399176234,0.9745236250912204,-0.13491426743551593,-0.3454925395391859,0.41820273137122,-0.13259917848217162,2.8028492316999576,-0.5903178614344649,0.936219180794994,-0.5560171406711838,1.7680701814126767,1.471782475705979,-0.25798373817463216,-0.23916559905122045,0.22595815975245595,-0.4730308563829882,0.5886116780131573,1.5406477457805747,0.31135690990394804,-0.5288948101030541,-0.35133307345857545,0.2229155040675465,2.724262969270151,0.5770952590471408,0.10244182541854636,-0.09599922570257709,2.013980570008351,0.6787422239283627,-0.4341125521175622,1.266223617435596,-0.048236608099057485,0.9335806365267971,0.5992012494733121,-0.5522889896899472,1.4770732708823326,2.126814175230406,1.218199079203205,-0.7244919110365922,-0.8655314448909408,-0.7784385891673999,-0.6550118704245416,0.7756284465751684,0.213705307921198,-0.6753393201092504,-0.49837853514031993,-0.8376808807625381,-0.5177215593489769,3.1379851631007187,0.08273806866743647,0.08217361241795913,-0.8701529491209586,-0.7990579012612675,-0.7328889248350497,-0.8731833109497056,-0.33322706399676805,-0.40630731402800435,-0.5445563408952404,-0.7993159322442821
SIDM00323,-0.5248986615758074,-0.31546789683725435,3.2112419875555123,2.5197737892319374,1.2709632518273204,-0.7950149233561661,-0.7999031033967989,-0.05118379430506211,-0.03202889556666592,-0.3607246755825611,2.0851070232339324,0.013701135220877543,0.02114751075266772,0.31521102606300067,-0.13495851708681475,-0.8251078070705461,-0.3386530540535674,1.5692580412504233,-0.24888602739843801,-0.2967633133546164,1.8903668629432477,0.29486103181554363,1.563234894682661,0.9763164009903565,-0.6560700615183064,0.5961722969872673,0.35631109707368797,-0.020534129007252003,1.271102044514861,-0.7817425128287799,0.2938516932165199,-0.770559465187152,-0.8976392706303704,-0.7895676264736573,-0.7218551798329574,-0.4747075412915886,1.0996332172934402,-0.3285293342654609,2.7096667162168213,-0.4646103265522482,-0.8365355411244428,-0.834145093865337,0.8693005709029679,0.9816924628209602,0.025279848144989223,0.6144023348345409,0.8097298824390655,-0.774519248426261,0.6943196709131535,-0.7735075227841849,0.3778213597837802,0.2500729503839933,2.276404789107934,2.799600777104072,0.8900227920975943,0.7569800716457532,2.150820400626419,2.748142628777713,0.07068756680486944,-0.11518976045233746,0.0597998746234792,0.5478564941254189,-0.2673711198460953,0.8045985280387759,0.4842874210628048,1.275422663143314,2.7291622517031007,1.1065493391432766,0.5633016643674201,0.42909451123481845,0.6048807621469717,-0.7103966431224858,2.5967977673827356,-0.4816280164114071,1.2504742921974683,-0.4449831720809169,1.7433005349251023,1.1459664322565115,0.053545993765679735,-0.08440436416643408,-0.5860774591382122,0.775621081975389,1.0462576098099037,2.038058018322357,0.4071498062243117,-0.7404508753498259,-0.2793456606481144,-0.7989589804841155,2.4081406605648876,1.094768392350123,0.601751983177623,0.13281894193709864,2.2294543381976357,0.9563957209004537,-0.7120389907667051,0.8236471373448172,-0.013436427193563484,1.3154182355620674,0.6536846980298261,-0.8340454612706659,-0.3822758932600602,2.0756263577522405,1.3966212511805731,-0.6627966591673401,-0.8286041719435105,-0.7064101805014558,-0.7193276192667528,1.4626776344694956,-0.6260465716546127,-0.31963543219419116,1.319171193100775,-0.7726057948352554,-0.6883407337594246,3.3014404285755043,-0.39271556301044613,0.69387063229805,-0.8073937315149351,-0.33363598747520734,-0.8157022550485267,-0.775210900987783,0.6449179050152393,-0.46923738374359975,-0.7117529915204757,-0.8222137173188843
SIDM00113,1.2201313005950918,-0.22839975830821913,3.156214647379896,2.3416473676468885,0.9081502723598498,-0.6361843881503358,-0.8078958126327326,0.5124794854532968,-0.13099564854696072,-0.22363080789574535,1.6673539774345443,-0.12185372520398068,-0.12613193599098946,0.6008032805789936,-0.24199882601807893,-0.8312077034315085,-0.4732829020813636,1.8742483517699666,0.04634264664023161,-0.5336894573375603,1.8150815189211638,-0.215516806610201,1.8482368978207995,0.7722790541778654,-0.8040235453961916,0.10730950191404742,0.36610475241651913,-0.14833223835263723,0.6719603683062534,-0.9008655663814257,-0.27326307770062674,-0.7307152359679319,-1.0066696506212398,-0.8252397206521442,-0.6562208999362846,-0.3414388770612831,-0.009479170215566766,-0.7520534134092481,2.5533037125038196,-0.5570503700960965,-0.7887189342703871,-0.8730733905000003,0.1242818133760016,1.4293691344577366,0.020102783552930513,0.08107821091494605,-0.5405017555816628,-0.7081683976120838,1.4212942297047262,-0.7246211018339189,0.20721696580144183,-0.07217046130345471,-0.0020297217942955225,3.1445295922121934,0.6803061954729176,0.4488775462619041,2.582396407689539,-0.45925380883204026,0.22475734419631624,-0.03275039071954087,-0.2686668012605534,-0.16863173346116497,-0.4728682796191932,0.6549325714376804,0.8635606621496076,1.7206070588923734,2.6591228594364065,0.6244752269178573,-0.054825366423334354,0.28597044945903266,0.7138205365730546,-0.48116234974204614,1.6644197979320394,-0.5065634707729239,1.2907142857917295,0.621200816502163,1.6071293671406375,0.9717283482250753,-0.14454398906680951,-0.3947445533909383,-0.6691198484513038,-0.19181099313573816,0.926674232888781,2.0780009947079945,0.00473803671204814,-0.5148856407827603,-0.19300031640162182,0.3177803445700242,2.799512225949535,0.4673337978062283,0.4562024747412693,0.08551822274319315,2.6337087358504347,1.3281849289211316,-0.36460516234066015,0.9472313034302728,0.26405732743725446,1.2455191125143457,0.5312173224823163,-0.5101279175855371,-0.638100038655398,2.076233988201995,1.5563818915512706,-0.4802223364838848,-0.8943253506395872,-0.8461804819230763,-0.7720911397609884,0.6053297854665837,0.43996966502680784,-0.45929160407651265,-0.5657448517104153,-0.852972579481254,-0.8214711984694358,3.2629358436690743,-0.1571261357329098,0.4673038510238972,-0.8821447532980171,-0.8769287159796766,-0.7563841071922691,-0.9608218732715277,-0.025281299901264553,-0.3741105663852539,-0.8228938657562721,-0.7897204066817698
SIDM00551,0.5043156271374646,-0.2033369151203542,3.3545697714287663,2.3563752929180906,0.9623326060484119,-0.9259652372885391,-0.7029479579657854,0.5141616328005636,-0.18329001390280192,0.18158870232036928,1.3074911548247414,-0.3907464610268524,-0.2651278848005478,0.2324547927596667,-0.20861868437118694,-0.8636214650550267,-0.47502014316458174,1.4752395403711294,-0.9775192034274501,-0.48003867539283496,1.7055949642293686,-0.030055094876583692,1.842701379695236,0.3330408745365296,-0.6731953511525338,0.32489172633116425,0.326039803613509,0.007105358993516929,1.727837802272164,-0.707411913660368,-0.8275650310825746,-0.6741941855443477,-0.8969003402750568,-0.7363671578836883,-0.6580464773475845,-0.703870445199743,0.28848528570451165,-0.9324311021116105,2.3011057981680865,-0.8546026018468602,-0.8602421515439626,-0.6785064601156302,0.48007919274465666,1.452665009373529,0.17963905851875062,0.762656513966818,0.550407435231682,-0.8350709188167665,1.1280100884586135,-0.8020980318470331,0.6032729111026485,-0.3432837249758273,0.6649831352526302,2.9655258910211586,0.09920798435691158,0.2560943963714404,2.277576079824969,-0.01657622134196552,0.059704426897329944,-0.07443768935012536,-0.31643254199305504,-0.11040912092047044,-0.4648945233497844,0.4928358938637787,1.3386797784475295,0.7336003408212709,2.582896999484167,0.5967053257717402,-0.25753850576052284,0.18853140392882803,0.827861267833725,-0.29955894596805316,1.81025524885995,-0.6076285307785966,1.0981291019047805,0.3526989244704926,1.7113458782130182,0.49191648488254963,-0.2880307543471007,-0.2617777967388998,-0.5302523306725194,-0.17156612725527973,1.1331606746999578,1.694398997772922,0.3522251468303693,-0.8148586962010405,-0.42827593078248966,0.26798596092062404,2.663379802227927,0.8076428579318833,0.7356915168167032,0.2833868760619045,1.9693942094062638,0.865738084865661,-0.40950394616413577,0.7557537194654018,-0.025283377468803048,1.4688473676310678,0.6446412834830318,-0.8565057730470045,-0.566179272684925,2.193040693577025,1.4939814789300079,-0.6121458487923632,-0.7582657202987212,-0.8445291203512382,-0.5694792827441877,1.225950971136993,0.08940694514121535,-0.5575409162493663,-0.5144183561774677,-0.7648972139684795,-0.9376792045718403,3.572954697859973,-0.5694252479374942,0.7014521093280732,-0.7683019948248032,-0.7972999329332574,-0.7189780754422925,-0.9463725105347924,-0.14624229162862223,-0.40268182464020896,-0.7352318148013596,-0.8400071157957708
SIDM00958,1.1210732601410156,-0.2590937414971801,3.137792099687267,2.481663193918722,0.7544564300088515,-0.9125998195222684,-0.8292702826320212,0.3492047644582229,0.04178109404152197,-0.4306961864721193,1.9981912480038475,-0.0508273205956279,-0.05171328687402962,0.6060746298038091,-0.19093408302952827,-0.8399174024724156,-0.6435711464812759,1.7096778417831304,-0.6861155520197859,-0.38174563270307893,1.2845606959287248,-0.27840960374947765,1.7857094588410052,0.5678183835767617,0.6149915344647627,1.0165390351425228,-0.1236156367269857,-0.14590428905498004,1.2393367605087493,-0.7508957364546777,-0.14750973858950284,-0.6604897893404956,-0.846773901226997,-0.8270680784562958,-0.7983183128841879,-0.3397335449166652,0.8714766635783203,0.29859382991791444,2.0491168137506377,0.9305877680382924,-0.7763431084740059,-0.8152311052340557,-0.12096059088814928,1.1811976961704274,0.20568165936305047,1.0679889812691608,0.46149347342378805,-0.7281689554992428,0.2280398061344404,-0.7454940779997072,0.91416018263767,0.3711858469456063,0.17570345327116801,3.314180268985826,0.4792641363799731,0.7803559575715152,2.525886897815006,3.170595223113264,0.10945982116421497,-0.21180561866498712,0.22919710527289278,0.18131836071107696,-0.4977475240669312,1.0605369149231367,-0.1857773997272525,-0.265895991296653,2.732333737394367,0.5811507832106523,0.5771338672152504,0.25516095906970865,0.44673558130671165,-0.6909888581956696,2.920301329296592,-0.6202864773618605,1.3310289059713385,-0.0383164306976764,1.764905071938364,1.1124087721827558,0.0032663274328528884,-0.0351890956352344,-0.8120037834859525,-0.06887281365480837,1.0952049217420547,1.6229172246968047,0.6716094597743889,-0.7890243357314214,-0.14598606927158544,0.341882015511336,2.032009763592409,0.9751393493200918,0.7429270031478922,0.4560164630306914,2.123092500353752,0.4279403383672532,-0.1681536469247738,0.8916893903326336,-0.0912812889116395,1.6128684135213218,0.4632211345805005,-1.0006925546963172,-0.513801836904288,1.9177836967600128,1.4746623873076008,-0.4292827265750807,-0.9453608209636315,-0.8401787301222132,-0.5063740333492157,1.0682771872417232,-0.06621980932066823,-0.08947416303332212,-0.7454335788019691,-0.7685070362795815,-0.5121308124478853,3.4259471400333257,-0.14460307204761988,0.5400732816322581,-0.8144859352482741,-0.1963804343230408,-0.8609124436626019,-0.7966258933576714,1.0390471607826335,-0.35223089172266686,-0.7566626479344986,-0.8101250873447629
SIDM00659,1.3731723909873437,-0.3370907426414195,3.300844379877777,2.6110198707459213,0.9278402591501878,-0.8259092887014098,-0.7903652140073558,0.4210517291049416,-0.35125391745543594,-0.4360260374889636,0.9679468735920012,-0.25748966332528345,-0.2143462675931664,0.4859329229670431,0.10847383175806649,-0.8643091959823945,-0.49519771697537446,2.0238863616312495,0.08759293523182232,-0.4946271075547796,1.6148067011830536,-0.1898793929891283,1.6722573138546097,0.81616261636875,-0.7898635816046943,0.3202810217124597,-0.1288810197959192,-0.04448387509529262,0.5441574876205197,-0.6516312935617544,-0.44612827306908137,-0.21020274677334627,-0.9025796940282218,1.4127336266328334,-0.7522799688239672,-0.15337603151655088,0.1298875907418323,-0.7953233533190529,2.671236320446547,-0.7755572485906729,-0.7825552649203044,-0.7630156185215234,0.08129539342419373,1.7956067181034334,0.15763610430698252,-0.0228460391005621,0.7784406614644203,-0.5964990716246915,1.2163555244177542,-0.7869453473925163,0.22054860699511014,-0.0010956906145060076,-0.6574119272443785,3.2678600909142195,0.8882247176806529,0.5979472977365637,2.589972364920538,0.6636959891433061,0.1569391123354115,0.034318302445486296,-0.15704141516468323,0.20449606666155898,-0.4751877471526023,0.8447714269482732,1.0523355308514484,1.1125349690084567,2.653528975714207,0.8597489296905253,0.23654395118403695,-0.0786013198833102,0.48532542809213214,-0.9015644837114823,3.048971466492403,-0.5769059464727326,1.3866272860798157,-0.5522909475297649,1.9141435793837718,0.8296275190514389,-0.18286457175224222,-0.33707725513952236,-0.7241506785540263,-0.35093727746813774,0.9737007649643055,1.7293966710120097,0.3937631070767512,-0.6825794889414032,0.5012090365509324,0.2856531809757108,2.5333713164779446,0.5645854379459087,0.4599109485934705,-0.47098872311193957,2.3152345832842887,1.373372102424565,-0.15851618043123616,0.8640375447779081,0.2401582750574789,1.7939833783836217,0.6098661201331745,-0.6518765517709899,0.5332293406160142,2.4639565720466354,1.7229797565011082,-0.5234087408899348,-0.7724515323353734,-0.8478484076201662,-0.617182529377932,0.9774581692742866,0.3788936546526087,-0.6145167980839742,-0.5539383225061213,-0.8266614021433116,-0.7352923672178293,3.169493416748395,-0.017822357019485403,0.4486406300252622,-0.8008632380711461,-0.837224712268902,-0.7034048015549609,-0.8666240191268993,0.06171166752489181,-0.4075935700718103,-0.5454434628071062,-0.8007156089305206
SIDM01168,1.048333491525752,-0.35675737946381486,3.38355008630157,2.3727282330790147,0.9087337994076377,-0.784657157412311,-0.8018932713133224,-0.5354475643373467,-0.6418375985322435,-0.40383917621007215,1.4710820795735928,-0.42105065533477654,-0.2706278103472097,0.2668022488668262,-0.2880810865363671,-0.7882903231178372,-0.5092292054590075,1.2790548141271023,-0.8619289369370834,-0.503946055817812,1.2919527953916798,-0.22013510872083236,1.369096476938239,0.4180297005245776,-0.7936269469776863,-0.0005710261820428607,0.08730462847837625,-0.16908545195778635,1.0092946254051829,-0.9035401041748387,0.9069249629727537,-0.697191247900792,-0.8696562252776704,-0.7159321850935402,-0.3651386000974946,-0.6838504177415262,0.27760775045596237,-0.9842563536712974,2.591566456119233,-0.7736133849262247,-0.7294155214595256,-0.8220175999139568,0.8457635192245551,0.7031699866657892,0.025794765289215104,1.154082595354514,0.5647144747087013,-0.6916541697236245,1.5045461312972572,-0.772600206882632,0.3083739639399375,-0.01338830995927133,-0.18222463545597392,2.724941699305994,0.5649354229858276,0.3788726307470897,2.3246040170758984,0.7721073722493786,0.22205901107543288,0.12510062692776192,-0.34933519989202966,-0.30964508901422844,-0.25916708174403197,0.7661290450759854,0.7154135543589237,1.0736122912885104,2.608884039950449,0.8522509521853866,0.025381245903906745,0.3049986510596729,0.47042330766290624,-0.779387664505526,2.004200512373754,-0.5877398492284454,1.2514391493009507,0.6442893064298364,1.7763978217392973,0.998822186079536,-0.11819440922499136,-0.3667185654843047,-0.25706273626149617,-0.09375031184298925,0.7175960739982065,1.2578494711203856,0.09303431280816044,-0.5609348227115224,-0.385327038298276,-0.002466502406623086,2.6525781455623147,0.5718967166356832,0.5515816199161783,0.08238338248891895,2.3109325263639,1.0293551385095538,0.061384150845133365,1.1217381042000065,0.09920677919907696,1.5871762531688363,0.40638591402048363,-0.8326784837264942,1.1414754750197442,2.345654425882951,1.4353440364209857,-0.7291970052476754,-0.8399196805272254,-0.8366445622122884,-0.7050913718925546,0.854223899256869,0.4420323649979386,-0.6566431021011107,-0.6649818385545302,0.26787379781474263,-0.7657891879586697,3.3204764104309326,0.13502716073664628,0.47644934255656435,-0.6027930648031121,-0.9190805933955001,-0.8404616496443371,-1.0199291819064682,-0.011068368909733403,-0.3547498408609225,-0.7545291644043473,-0.8084523021774876
SIDM00968,1.8972128615943056,-0.2827600885611573,3.433640016977182,2.720065564884507,0.9955226684675672,-0.8449202639656076,-0.7869452042384893,0.5647807860233184,-0.3729738715814974,-0.5541725224910421,0.7649955934931327,-0.12071443266692533,-0.17556210963259386,0.5829224643219127,-0.13346617375122075,-0.8332189832455453,-0.6272421514932648,1.5549829442831489,-0.15165293053549467,-0.611310756729727,1.7082650212819017,-0.21082395514701976,1.0320570342391056,0.27922458931349864,-0.7398948884995834,0.17688633326151745,0.14123038209151442,-0.13778226203910432,1.1315730706852876,-0.008691089433997419,0.09867807151951323,-0.6781556002549373,-0.8989618628867622,0.7181784410308676,-0.6946673516378187,0.25610719058388803,0.27761776498996943,-0.36295057751521714,2.492397559078161,-0.6916934526505797,-0.7066050190707988,-0.7565333438797864,-0.21675133987651618,1.2640076735007852,0.13819640304254036,0.5406168664296556,0.2787643395973723,-0.757091879875064,1.6453296095623107,-0.7855604076011522,0.3116149056474456,-0.15967527207567436,0.4167256521114069,3.356993383762764,1.033418693166921,0.5682301779679874,2.719887081887321,2.455242381429466,-0.07502195696957896,-0.02997301398290887,-0.033397318432597425,-0.3386261097986986,-0.3699668466315641,0.828284694562896,0.9410383338718521,1.133861753077768,2.734296723397754,0.6908235619226417,-0.12099310998872272,0.2467883977261278,0.4699767325422815,-0.7361394075978345,1.9755221562516856,-0.5466211707494752,1.1951268305921472,-0.23950062700055497,1.8313799197706566,1.4123735477233406,-0.3752588476313604,-0.47699301238206926,-0.7378640664251652,-0.29683617401865414,1.064497406053819,2.060042674886236,0.03106531582349682,-0.36196270663725666,0.073096703291355,0.5078316526508372,2.5013658869934408,0.498676378726064,0.5763102074707181,-0.2126692162076599,2.251827600158046,1.540865306689156,-0.1302628151445221,1.058938413588534,-0.08162764701954164,1.5538442008867872,0.41125501972399797,-0.5382931588675328,1.205738717071254,2.110070364947671,1.687046251110062,-0.5900901507945167,-0.804946991592611,-0.8372603589077887,-0.7793465758948093,1.1328754815504123,0.39991110615771663,-0.43853432462233255,-0.5740388628007946,-0.7721159462337318,-0.7364806122841498,3.185042236296171,0.09212773942602576,0.21977212847901895,-0.8438835536775685,-0.6587962364844201,-0.820111134057814,-0.9618366380146234,-0.006214455708414165,-0.4659840275175896,-0.6316008382112067,-0.8099303128255022
SIDM00250,-0.2154609739559172,-0.35600278257037643,3.2930991392576527,2.791238177304565,0.7707763737563644,-0.8451636505769639,-0.8710252257604295,0.7186524663151014,-0.6174648370927878,0.1763758133990063,1.4396400085316867,-0.7140209451373492,-0.41411567441774005,0.21104058339749626,-0.13981453970559854,-0.7643784625088585,-0.6778885809000643,1.361015494423512,-0.7990431656095481,-0.5530625907141867,1.6430864841572643,-0.3076158117235855,2.8234482329001724,0.19560900819425997,-0.7559790287627546,0.12660620407307527,0.4444256507711256,0.09820122470774954,0.7078556938993602,-0.8269706326060791,-0.16642973399246194,-0.7842959035178105,-0.9480207853826614,-0.6779552112387047,-0.785898058358703,-0.7805070076801237,0.6888111001957173,-0.9694683267689757,2.231422315737538,-0.7432621617541391,-0.7866982198883545,-0.5240058932895724,0.2135830869761903,1.1221703717271672,0.26690928933900404,1.7404115467932013,0.47387266256229693,-0.9875646985856574,0.8532719770958511,-0.8518252914082686,0.3714533231764249,-0.5177848261508157,0.22497633947872606,3.272231929548901,0.2945540649587295,0.09435593868535708,2.2912359100986803,1.2608556240067192,0.1279010604692837,-0.21360177268656896,-0.27870791454597094,0.12658933351412222,-0.4970028915577578,0.7732454010207943,1.4335430483921285,1.186900717044859,2.4932327759582638,1.4936401189039532,0.12301671746384445,0.9348583313170559,0.3546446851060208,-0.8430487440400333,-0.6117035074136787,-0.6305522096994787,1.0192943403776125,0.824432398491374,2.074307450704575,0.43240454421462127,-0.3777984166331506,-0.1475343537629168,0.08316921052722419,-0.3699300302299603,1.1694839092888398,1.605768002262526,0.5208525118945525,-0.45740195761308633,0.4402757985226979,0.484897781535711,2.535378562321644,0.5280152792573056,0.9341064374491048,-0.03298741365765557,2.099207007280265,1.0323201966290025,-0.021482699993967774,0.708539916995321,-0.1324022735698199,1.3215233141847533,0.5794095883730168,-1.0048442021715611,-0.658313036977011,1.801126471518526,0.7868263376213076,-0.22555641583175765,-0.9456367797727075,-0.8481327691582979,-0.7093363915616899,0.264443210945588,0.07971604920885206,-0.7488491448126989,-0.5023497623696123,-0.7609873596058317,-0.668336152126845,3.5512592694333605,-0.12085088695982267,0.25684730872481903,-0.8504055590418249,-0.9299350144794324,-0.794298913664213,-0.9527138836389973,0.1742197932407883,-0.24362074951407295,-0.7520374426617539,-0.7976183061657006
SIDM00252,1.125251271771904,-0.32013241896823613,3.3824990310217586,2.363623669426908,0.8112220359323246,-0.7984804653498178,-0.8308152437013655,0.7608340268920484,-0.5769586401751536,-0.18176285999282654,1.6155619576113927,-0.353412746101751,-0.2354586022263922,-0.11382595953916572,-0.4091064071936921,-0.5395051678214005,-0.6165880718067759,1.8944188175683818,-0.3614820301014988,-0.5770597454585692,1.5503834436794068,0.08343215187403585,1.1760725447269198,0.9921859777265524,-0.7448964623562765,0.2440315583427025,0.09318215222128474,0.09055758685402751,0.4995119884723393,-0.8668785307905513,-0.5963083556350831,0.5426860278375397,-0.842025801761583,-0.3020918254409724,-0.7329812213098801,-0.6245470240532752,0.29255843114356317,-0.9301659243943938,2.531712203193632,-0.8020934102998185,-0.8249287074410679,-0.8705468927061463,0.07420470124978926,1.595651520401789,0.2730620766606776,0.6193539108533068,0.9730052296271634,-0.776041209100383,1.2492508320133835,-0.8116226328145436,0.14142134694375152,-0.40246973458382734,0.0677402617139275,3.3898712434331415,0.7181959889961841,0.4417918811091114,2.3275124068420165,1.2281309556109976,0.06577602992138719,-0.030985871325422378,-0.21813356991213637,-0.3168013034233838,-0.35400109530545654,0.6303977275359322,0.7919566346573792,1.1863325859037812,2.5605273420426333,0.9187728147317736,-0.11379620377539408,0.2952992395659667,0.9646836845161646,-0.8541086179795174,2.027124928203796,-0.576256567782411,0.9533967821376236,1.4094175524833679,2.381889493532487,0.9582152707652987,-0.2776453277969701,-0.5180208239724263,-0.08426945972817036,-0.45964133300050114,1.0555577222810626,1.5360229356208837,0.34558685578779713,-0.5724865295245719,-0.20983901208409653,0.22945113370686737,2.4902068756187425,0.9912138317373373,0.5199902875960798,0.052681226980945704,2.3136577001350465,0.963933719805749,-0.059549763692557,0.8109003635648927,-0.05380481921313615,1.4107263447336749,0.32624059912155573,-0.7657967964523037,-0.528512722910442,2.4620706500399394,1.7786891336704587,-0.7052124149382241,-0.8895008136123195,-0.8230968359855285,-0.8492133117350574,0.38164908131181785,0.40418043829558914,-0.6515325223100027,-0.4980986273480241,-0.837611876342353,-0.8517657843137849,3.0656063495855177,0.49275091534094045,0.4449986266502009,-0.8375746073092031,-0.8634361929640642,-0.781512426227036,-0.9210173962048824,-0.4783357454096941,-0.5261578093691862,-0.7831822008142383,-0.8047130908504042
