,CDH5,JAM3,CDH3,NLGN3,CDH4,CD80,NLGN1,CD86,CD28,CD274,PDCD1LG2,ITGA9,ITGAL,NRCAM,ITGAM,CD34,CD276,ICOSLG,CADM3,ITGA4,ICOS,SIGLEC1,CADM1,HLA-G,CLDN20,CD22,ITGB7,SELL,VCAM1,ITGAV,SELP,ITGB1,SELPLG,ITGB2,CDH2,JAM2,CTLA4,CLDN18,CD4,HLA-DRB5,CNTN1,NLGN2,NRXN3,ALCAM,SELE,CD8A,CD8B,CD6,CLDN17,L1CAM,ITGB8,MAG,VCAN,HLA-F,NFASC,HLA-E,NRXN1,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQA2,HLA-DQB1,NRXN2,CD2,CLDN16,MADCAM1,SDC2,SDC4,SDC1,PVR,HLA-DRB1,CDH1,HLA-DRA,HLA-DOA,HLA-DOB,CLDN10,ICAM2,ICAM3,CLDN8,CLDN2,CLDN6,CLDN5,CLDN1,ICAM1,NEO1,HLA-C,HLA-B,ESAM,HLA-DMB,HLA-A,F11R,PDCD1,CLDN19,PTPRF,CLDN15,CD226,CD99,CLDN22,CNTNAP2,MPZ,MPZL1,PTPRC,ITGA8,NCAM2,NCAM1,NEGR1,CLDN11,SDC3,CLDN4,PTPRM,CLDN3,ITGA6,CNTN2,CD40LG,CNTNAP1,CD40,GLG1,CDH15,CLDN14,NLGN4X,CLDN9
SIDM00576,-0.6612096705730831,-0.7466078180784309,-0.7517081248008075,-0.652848643730271,-0.7554882690180067,-0.8437760578287463,-0.8707352021591968,-0.5184957328774175,-0.7219965725514352,-0.7506804318927578,-0.7353112819659795,-0.7823712928698342,0.22831013919564272,-0.8082183816467852,0.0416439127114652,-0.7827083399177733,-0.5058210604765119,-0.7812364614631582,-0.8078996002039179,0.6491804982636056,-0.77887689862678,-0.6950951063425752,-0.6883942493073152,-0.7389899025614018,-0.7086025673260983,-0.8191832093166055,0.3321048230835675,-0.7518533916105703,-0.8509574361581211,-0.8673245879264279,-0.7576082367408502,0.9127558880788278,-0.36696070525046853,2.7026153716584083,-0.7012790416692303,-0.9135132001478459,-0.8077220604677643,-0.8548468992421142,-0.7010141436780187,0.6161738371963849,-0.8024866988815124,-0.5922659430207752,-0.7886164862774492,-0.6449083890960662,-0.9145724643402335,-0.7863217227376709,-0.7870326571096558,-0.8090977066675233,-0.7877055030545767,-0.2619677736618964,-0.8573161449496798,-0.8467244727505646,-0.8173136774230126,-0.6983279784459794,-0.7464214102365897,1.4584570858231638,-0.912284314618301,1.5245359761966053,-0.26621093393486295,-0.2732966472438373,-0.76565577667834,-0.3405448847799489,-0.37353352725396766,-0.08341844805218754,-0.9100794655824244,-0.790857874412474,-0.5822249958438674,-0.5269740792082482,-0.6554016586178196,-0.39624822763771245,0.5596828379043092,-0.8480576793498659,2.4436624149715858,-0.7438552021965295,-0.7548553877110847,-0.8258044952981403,0.9130399695243939,0.38565139479032173,-0.9047973833527045,-0.652526390467983,-0.853131361333971,-0.7592501687307869,-0.6880371938840891,-0.4694022103073668,-0.710316073323958,-0.2251162489320995,2.7898839941527758,-0.776869648840572,-0.2768592717445817,0.09521946167105222,0.4595359581410718,-0.7683986122600929,-0.7281113049024729,-0.6263773690079611,0.39090747329345316,-0.866893747534618,1.2907380940510573,-0.733091431203741,-0.861674725381808,-0.5921319076163194,0.19733919385288035,1.902878915814596,-0.9057031986342229,-0.7535783239458245,-0.7282825603331775,0.8140422718629864,-0.77473479482381,-0.6400978081560676,-0.46380504254538757,-0.5694178812525392,-0.7939615141469419,-0.9456011963986282,-0.8153160481021512,-0.6845260213510123,-0.5792073670950444,-0.6068825680477996,1.1121880292102726,-0.6393929402184121,-0.8622598651435339,-0.8620093967715051,-0.7455992767148855
SIDM00257,-0.7993002983126603,1.016174334437658,-0.8114797749663842,-0.7048155368278072,-0.8431002591603408,-0.8434401841534694,-0.537653042290446,-0.8600338145620378,-0.9331322303032497,-0.7603586730701153,-0.8127660132196481,-0.7863123815830152,-0.8462876008671376,-0.2687702199527802,-0.9305998068535551,-0.8583137239515348,0.8233119280431067,-0.6479393287428158,-0.7529139689459187,-0.8216783960609112,-0.779727599223938,-0.6934607808200816,0.29716578325138526,-0.7326888548962678,-0.7385953433407869,-0.7367827330387059,-0.7279527058554944,-0.9733438894691876,-0.44158374970186626,-0.5833567842385269,-0.8582868695540589,0.8535748523577085,-0.6776506789144212,-0.8521045841419955,1.36347789812101,0.2304728698914263,-0.8353125461958919,-0.8933431819750857,-0.8694315492988637,-0.9841135727488941,-0.11737099576803559,-0.31457229270806986,-0.7249269255301325,-0.18772030022823397,-0.8389068713026075,0.3830966374081831,-0.7805566078661418,-0.8155548536621504,-0.8240115441386633,0.4684904451948635,-0.7443104095360451,-0.968728637153062,-0.44270646244761624,-0.7731030912716734,-0.5105332280131631,-0.6860086882712271,-0.5814547160296363,-0.5180141992400418,-0.7293226356653096,-0.8701972443862245,-0.7023415354612712,-0.9164803578731215,-0.060002094373815804,-0.8799655995123227,-0.8124702140936332,-0.8679160645986588,0.486474701323313,-0.03268627769432789,0.3260927047033034,-0.4407430914686239,-0.06109220852873074,-0.9034808721388868,-0.8933927578457501,-0.8010979585820625,-0.9280673738830295,-0.8879637528362886,-0.6632865318300157,-0.6489945032022056,-0.9555834699665352,-0.6763446510016247,-0.9901855234457503,-0.9305982558855082,-0.6833607429339527,-0.739429125103827,0.0017620594133090162,-0.6662138753876734,-0.14277951698214789,-0.7540720824396354,-0.5547333998045466,-0.18485683571650086,-0.4270087814949439,-0.8801584835479549,-0.7632981403568294,0.8936475366575426,0.13343215442242712,-0.9447982525448654,0.4958307018798452,-0.7987845790213087,0.40401675927338915,-0.7441612257443474,0.5415876332691085,-0.8810911440375929,-0.8203660375907516,-0.798334352699881,-0.35277597821248047,-0.8127614078716816,-0.8192033627315636,-0.6529619024365961,-0.6532756867308585,-0.6593446364469466,-0.9733480362546691,0.09791159298638076,-0.6774692508368156,-0.7171367983355275,-0.41308111356455,-0.049892627783074676,0.954487719303985,-0.7037062695043501,-0.803790926288332,0.5453484604415378,-0.6167125086152474
SIDM00835,-0.9144080916985539,-0.6408861705865254,1.1561531052248766,-0.725707546038653,-0.7883636106394288,-0.865464996394588,-0.8641056737139864,-0.8350295978633075,-0.9078432266310751,-0.8704033038753908,-0.7827661390829683,-0.8574040523833368,-0.8327891330646848,-0.7934439314714268,-0.9593335298724541,-0.7921971994803307,0.26563953378416716,-0.6025829595277437,-0.7918628987530316,-0.7902677052314183,-0.8617525618187264,-0.9182614460978801,-0.6345973644606995,-0.6676651803847335,-0.7503557161842295,-0.8049316213036517,-0.666852884081492,-0.9287192202082978,-0.8460971246214418,-0.25720665728003794,-0.6976103065896635,1.443658326421951,-0.6984465147741129,-0.34154890582352665,-0.8508233443385405,-0.7730334195366901,-0.8123272727860337,-0.8548562710540991,-0.9344272951403597,-0.9540345377913237,-0.7828764772990566,-0.6603642986520682,-0.817050205374444,0.6223345281694111,-0.8341302618786292,-0.8065979142751586,-0.7183713148025945,-0.8441341290021902,-0.6270579266231594,0.42851547571992443,-0.5314600054370795,-0.8965937353570768,-0.919864007354721,0.35543540721712863,-0.8334632598299242,2.0395254436761943,-0.8767776778877884,-0.5181949871931404,-0.7931274258373189,-0.8516385692264945,-0.7885580754135227,-0.5734883708778303,-0.560239426586344,-0.7847315099133558,-0.8917960664890133,-0.8703473876119956,-0.6441409001994292,2.359770133399903,1.3872292948808926,0.01227672402895313,-0.026574181093314237,1.4578529468715824,-0.6708673624595232,-0.7673332403794537,-0.8284059733177522,-0.8454138806572709,-0.3801341505073659,0.658417427300823,-0.8428329486555943,-0.6536782661732145,-0.9084398642135129,-0.891952321097653,1.8306938557528063,-0.577874017290744,-0.18142138635652824,1.0186116113790211,3.3366500414356417,-0.6774381351248845,-0.5610435230064543,0.6991114008992946,0.9062989784160576,-0.825842990469977,-0.6920991239174819,1.5334494418455344,-0.06690651406658008,-0.7966802244628878,1.6382803012950624,-0.7594340989931964,-0.7114216367256188,-0.9455864101766438,0.11675659466983009,-0.9448145644917106,-0.8631386655193828,-0.8283763984636255,-0.6556101653080854,-0.9484740444597972,-0.7811618198777887,-0.6792304541298797,3.2530790819891187,-0.14743223521218726,2.3979595642394944,1.4684338522416918,-0.873135439124607,-0.8192709898794377,-0.7316125906587909,-0.6656259413983191,1.0875294115287533,-0.6520948328383036,-0.7191317930608006,-0.9569730444707779,-0.5717059444953368
SIDM00781,-0.886907052515233,-0.765988959113881,-0.1314935483713745,-0.6674277204826814,-0.8178338973391971,-0.8474701313253337,-0.6560398822404829,-0.8641324149327686,-0.9437862563335606,-0.8298703327654698,-0.8578306182277368,-0.8575686909662606,-0.8780715505249432,-0.6729358233831276,-0.9419599442809214,-0.8426882565605014,0.30474908570045234,-0.5382847364661699,-0.8034572563893128,-0.9072452433957918,-0.90174200228996,-0.7870072597374672,-0.6429528568574022,-0.750000397531121,-0.7509273008485267,-0.9065528879552439,-0.4705828807541758,-0.8721037646801372,-0.918660955372836,-0.14919135309221865,-0.875587530188505,1.5351842057708103,-0.6931519695942381,-0.7330023047097145,-0.778887311641312,-0.8528002048513953,-0.8721912167416492,-0.9415672989680269,-0.889655816464489,-0.972907987481351,-0.8854329047268176,-0.6123573781391249,-0.7554926616611645,0.7260782712182711,-0.821956581550336,-0.8707144138444057,-0.846321345647937,-0.8448539982729761,-0.6860522057954636,-0.25429004044826614,-0.2735497521953334,-0.9491811349348255,-0.8775854771714773,-0.771044392080697,-0.8783799421200874,1.1081772312384321,-0.9165037164596294,-0.7620868881144162,-0.8329521347714558,-0.9376527079138873,-0.8288312110703361,-0.6934808881641932,-0.7210617433094723,-0.8682760798763827,-0.8608721635847498,-0.8064120918972595,0.39319519624274096,2.0942261492036365,0.773140160959777,0.2797319863512384,-0.22038071133445003,0.5540855371179062,-0.7800849393816349,-0.8112507796470041,-0.8393503292962109,-0.8845319072957131,-0.77057716873659,1.0452057395225263,-0.7082510064315395,-0.6105700563680918,-0.9043150881795017,-0.9527579437715333,-0.014079660758295432,-0.5986500655019177,0.5253537602546341,0.058022670760878976,1.9564376994525172,-0.6615732461224295,-0.5312374874703054,-0.39813272199287947,0.9155127337303104,-0.8692956887889102,-0.747622098414302,0.8779869105465676,0.21904249913651883,-0.8651311604351666,1.7726837256443866,-0.8878806568322771,-0.8185222947802296,-0.9982580274976934,0.616548147708267,-0.8759889158171673,-0.8896137240729582,-0.8579223476453954,-0.7037263112216965,-0.8300544626231792,-0.8746150052109075,-0.7297096105477525,1.3381381911263572,-0.14794547132000996,1.193628362758401,2.160424203469663,-0.8528002048513953,-0.782627110509164,-0.6442141581357733,-0.6768549780288914,1.286847182069151,-0.6876040670971814,-0.879189046666117,-0.8477819881947227,-0.7265757349124893
SIDM00700,-0.8640350632853215,-0.6775299603485003,-0.8517938510019951,-0.6306667222332147,-0.8652415431293478,-0.8314667999049149,-0.9035277123382505,-0.8348934567627125,-0.9331877036709526,-0.5942280525788121,-0.657956792530875,-0.870487896526376,-0.8282365937827614,-0.756914278920644,-0.9336525423732536,-0.8260117556954363,0.6246064989499215,-0.6379946525515582,-0.7780504792653935,-0.8128918996996181,-0.7981519897772129,-0.8337980117797609,-0.6759723564428306,-0.7269506458481247,-0.7416227421922562,-0.24462416100278314,-0.6720375125404716,-0.8766911513947705,-0.8057153883990762,-0.7160534780299693,-0.7171937121613265,1.4652944655785813,-0.5883654983670077,-0.9099319962079713,-0.7879010158998266,-0.80232767854793,-0.8145504356874285,-0.8393004962931424,-0.9047461082238446,-1.0034363522163645,-0.8055704606818769,-0.4081986994975501,-0.7536766610051702,-0.08506793288341391,-0.830137240499017,0.585626129583177,-0.9082870182198532,-0.7809680187451113,-0.7367256976165983,-0.19486287205848365,-0.8719378483618814,-0.704948542670857,-0.8977289071550902,-0.681639738541284,-0.7205468189512101,1.176804548974672,-0.8455531970581639,-0.713853385199848,-0.7949590715859263,-0.8044679804319425,-0.8151947453092698,-0.7752008022976146,-0.6676665196553722,-0.8291286229925777,-0.8860998680762588,-0.8311076206974045,-0.5409049100858907,1.8871456487537155,0.7662213806774191,0.4335769029691778,0.18223237624069913,-0.8089252488120238,-0.8584635132282785,-0.6607492077066911,-0.8578694302434419,-0.9015960714075264,-0.662462530722446,1.1605994011029177,-0.8789961536245781,-0.7084076508193436,-0.7546575514817533,-0.7585415053981267,-0.28101097659073027,0.7662935100106425,-0.7748712088350656,-0.04468351522541553,2.2851933474458037,-0.22922724721202062,-0.5061091536419253,0.45147851219530516,0.22271244404380383,-0.818889777843766,-0.7833773673561499,1.2482927012351321,0.10654133093497838,-0.8639824314164549,1.1041207467049783,-0.6345908743309622,-0.8551733469688639,-0.8881523442895205,0.4659320624109351,-0.947990748352691,-0.8822825698953585,-0.7195644673370082,-0.6743451836899275,-0.8617891351996809,-0.7362683009197443,-0.576694982181985,1.6943077660248431,0.5133114864898466,0.5841899239405957,-0.10907336565424264,-0.8451798480921188,-0.7967401376873688,-0.3644978269508349,-0.665915402008753,0.9860691436425265,-0.48720163530252747,-0.6231649299291854,-0.8896822670967907,-0.6893121899906433
SIDM01126,-0.7409437369954835,0.9679792154606448,0.08769735696806898,-0.7449570300824065,-0.7882751485126415,-0.7772788694930539,-0.8496139056285444,-0.8231590340929837,-0.9177884035268496,-0.707776814910786,-0.7153368544606818,-0.4998665386701043,-0.712357622765453,-0.08177098590766711,-0.9203094587105899,-0.8309085032057215,-0.04556824432711949,-0.7510416242971734,-0.6373112798579402,-0.7494598132724537,-0.8636937374009559,-0.6426994678095426,1.5337728947654397,-0.7647729974580401,-0.7868196292274348,-0.8297678494956753,-0.6915882104364037,-0.9426945840409086,-0.9804241025106899,-0.9433923142432071,-0.806658761291295,1.1850216815179355,-0.5763489028589954,-0.7129820990183627,1.0889178144138905,-0.6722529993802049,-0.8488250134441425,-0.8972340100882893,-0.9352354722458953,-1.0107338228330207,-0.37828030156884296,-0.2000015867818817,1.7564717755873331,-0.7425275167177318,-0.8772232283932969,-0.8929341702236416,-0.7920872683703427,-0.786188431224128,-0.4803666620131061,0.5756973648808975,-0.7477312118575126,-0.9577426683873633,-0.839055785088461,-0.7396070183806132,-0.6799653610564218,-0.47025920944993943,-0.5523233894225814,-0.69639338236665,-0.8223269113936035,-0.9311890690943642,-0.6547036346178142,-0.5117499921216446,-0.4368710995824839,-0.7886125709188676,-0.6687852607916062,-0.8940773832096595,1.8321392731435575,0.25534823597576034,-0.14185183658694125,-0.43369573539200396,0.18972654360297853,0.3496920835532355,-0.9404889863085067,-0.7461122854177805,-0.9095374006603596,-0.8771597368262923,-0.696171572039362,0.020959989320781205,-0.8347538010752092,-0.706298698859494,-0.8507097247272978,-0.690010641928949,-0.6834816082678871,-0.7823461906118145,-0.7359930402441537,-0.2788796501235357,0.5298248789982355,-0.731749357029961,-0.49926162483327424,-0.05385952741514399,0.7773239612970674,-0.7080394136288837,-0.7050993718374626,0.9743090486975851,0.047231997098307534,-0.866889674450208,-0.5775971238337048,-0.8359180092850446,-0.5523956750516907,-1.008244775346831,1.0157128786181224,-0.897262539621896,-0.6421657651712435,-0.7482838435907588,0.01844398461494244,-0.6243147776009925,-0.7406885027236383,-0.4623068729017122,-0.28355412229470645,-0.40529470228952347,-0.37265494464456045,0.16593807539619285,-0.7416607747209445,-0.694018603368984,-0.700896528048226,-0.4222245587023989,1.0110545806807532,-0.6151951051925952,-0.7139507169606736,-0.24882453754696712,0.12012997027968961
SIDM00259,-0.7900367822213517,0.13987914270412305,-0.860975915770052,-0.647000831114771,-0.5704345375765436,-0.8559005029462866,-0.8785391190797728,-0.8601041674038579,-0.909604188743399,-0.8323635185597587,-0.7234020447305011,-0.8757058422313588,-0.8309572812775674,-0.7025881348968833,-0.9884121413550928,-0.7977742375084842,0.7686904416051875,-0.6601787555101449,-0.7115106414513387,-0.8768187514122527,-0.8601010740129784,-0.686959857402087,0.6515535521629219,-0.790139441934619,-0.6010459318879483,-0.8516010086869114,-0.7434818798992513,-0.9675013403496794,-0.8510239749505029,-0.7988622513031676,-0.7051537255711817,1.7334989619708328,-0.5383754025487041,-0.8153004295522867,1.1141650453019665,-0.25602369366963784,-0.8812414506192696,-0.8364978049342475,-0.845201594976435,-1.052265615435498,-0.13602361398177312,-0.49758907385475004,-0.7943607843973783,1.298351572536884,-0.8380395156751486,-0.8283303885870664,-0.8209532140691616,-0.8072289287363955,-0.667507607126262,1.104734969270956,-0.7091961668456984,-0.9542643356311374,0.19970256892014807,-0.6442207051547707,-0.49881064707313155,-0.5301105989783055,-0.8608690123967137,-0.6804061444167857,-0.7873509090234566,-0.8416843248255462,-0.7764294684564055,-0.6912636683803919,-0.15210411952548997,-0.8862834458771276,-0.7590060176648612,-0.8521007772565292,1.0560921518114172,0.13511779110812466,0.028413381847577412,0.006980186990257563,0.29890789639921617,-0.9436235589939461,-0.9356386615646867,-0.7311467695499615,-0.8769842634722221,-0.8372790957253902,-0.33519781937644383,0.2916835919696982,-0.8839615216694445,-0.7795405254134655,-0.7775528096227444,-0.8129539617895496,-0.7085558517063462,-0.6833945710936483,-0.33046416117156824,-0.2506630097283479,0.05056583263115857,-0.7771079394751248,-0.5167478651123285,0.15125809175331806,-0.5426287326632606,-0.8198326432793749,-0.7007121337530511,0.46897579111135546,0.23986946100274956,-0.9398251169370662,0.9414988417727773,-0.7866360919478933,-0.8350285993359096,-0.8584589821729154,0.7368857771480436,-0.970049859528589,1.0820337426119009,-0.09262937560053071,0.02926232313615995,-0.8498957279939103,-0.7894368788911458,-0.07614257537890996,-0.2679905614145675,0.4244272288461008,-0.8440069580545847,0.3695771909776228,-0.7877734755464433,-0.7245384473070953,-0.5097201068514265,-0.6219979380708786,1.0374594935739843,-0.6309320711230016,-0.8515577504703701,-0.481858947582701,-0.6235072766332249
SIDM00834,-0.8058562827608414,-0.7977927003433207,1.3708715379224579,-0.7105249643342791,-0.8190676813483072,-0.8919589210606937,-0.8426044168086948,-0.8152730789327245,-0.9471584150490162,-0.7947153805279192,-0.7363231797010954,-0.9879428141712873,-0.8440332900362585,-0.8548457434573005,-0.9645543983358101,-0.7634897056714537,-0.17384159616685663,-0.24422135889283625,-0.7358405456685154,-0.8954278674362851,-0.8305161901072445,-0.6855818682504622,-0.7498026518357368,-0.6459659095310332,-0.7462694312480895,-0.8067555306121739,-0.6333864863908559,-0.8872379549664599,-0.8312685147048379,-0.6100798926824913,-0.7702043019109572,1.2565695979210139,-0.5964802094814546,-0.7598251234724305,-0.8662765324642108,-0.7962428589968316,-0.8735459794417477,-0.8775155834001824,-0.8931812828957255,-1.0548252138955616,-0.8864827254331462,-0.500503548887236,-0.5923670755814721,0.22455390226238323,-0.8595951938606341,-0.8762189736399418,-0.7667659938421355,-0.8084337397249679,-0.6593843028435514,-0.14105774198773563,-0.6925822277386716,-0.9339399551854305,-0.8880165499936601,-0.11306733625056242,-0.7320792494222021,1.6844929907360038,-0.8898985656086016,-0.6272967250423954,-0.7549839031216365,-0.7891543200857128,-0.6149371936627914,-0.7299923595523418,-0.64310446976019,-0.8642345727997566,-0.8082468718193841,-0.8284479777836106,-0.6926427786969989,2.1002026380350323,1.2456912805191618,-0.19026274057260092,-0.02999800826123781,1.3389421219933488,-0.8504941744043572,-0.6292386057082674,-0.7843080532346165,-0.8014853079681231,-0.2469612467853043,0.5071867979498935,-0.9361273368066187,1.2179159340483328,-0.8880759120903821,-0.6686775095999608,0.3643382831454394,-0.681344071029621,-0.159554616296343,1.981273938261072,3.223892297702754,-0.6180430630270609,-0.45227826748208894,0.6090450067326983,0.8176039291563593,-0.8051960566472549,-0.7167869791731865,1.5315235207528048,1.7672676949928146,-0.9262781521561465,1.9207316150564508,-0.8363783017127175,-0.6581362986586154,-0.9069602559703552,0.5804308413565692,-1.0154097174608145,-0.8720070450254973,-0.8468699223473135,-0.6894444802260437,-0.9200493939335835,-0.7836771976811057,-0.6711141169408881,2.2344780797191066,-0.6594488428913536,1.9195352582980367,1.6919825150536396,-0.8113103887467847,-0.766089763460568,-0.7078673791772961,-0.7402501859311782,1.186763850725073,-0.5898472342153732,-0.7011835220801081,-0.9671900471403297,-0.583711042862377
SIDM00814,-0.8965141830247882,1.235077171669883,-0.7618485697517365,-0.7193525106815951,-0.8307225016654303,-0.8589540780727302,0.48819720237755715,-0.9003500498574338,-0.9133812185313742,-0.7594258665785539,-0.8006202255615686,-0.9009322198325939,-0.794502502003897,-0.8233060823490785,-0.9754127974751681,-0.7648029794517799,0.2126752591444259,-0.679664091277733,-0.7738787260016166,-0.821403727398936,-0.9444176630743898,-0.7654496317107894,-0.6842112336948823,-0.78538419957803,-0.6497769406843961,-0.7779316565707131,-0.6426759447818398,-0.8993855157599272,-0.8111854670647379,0.5375336767762563,-0.6157831839840386,1.7986616107214592,-0.6496945278728921,-0.7879482674411935,-0.7692558423098438,-0.8483854239402093,-0.9142631538881237,-0.9006733773650102,-0.8586068677407608,-0.843630364726432,-0.8922434035084448,-0.4730824597684865,-0.7191544704568315,0.28757728373612107,-0.848095707971384,-0.7554356498791788,-0.8115794724119902,-0.81647187230088,-0.761463705252393,-0.4462139496523242,-0.858928462709085,-0.890581666089091,-0.8655864553787311,-0.7700975463528046,-0.655162336226094,1.111388648390639,-0.8937217486541308,-0.5088067055080605,-0.8194901406995388,-0.75116135216111,-0.7143113054933715,-0.7471507253437031,-0.6423979158571583,-0.7962055050494772,-0.938326191282998,-0.8410147110878778,-0.5431314055364923,0.6227287874366211,0.41209982132976997,-0.07739672241365517,-0.13392723514816418,-0.7466235798913032,-0.9115778031511088,-0.7250616364372158,-0.7900767534458788,-0.8993656034944637,-0.7669602508566703,0.13323009296075947,-0.9042072025914398,-0.7257996194038118,-0.839434078522213,-0.8273207543479141,-0.732699415758506,-0.7410132855832801,0.4276432877989904,-0.6309143440517291,1.2732273452364042,-0.8087014270683621,-0.6207648605823178,-0.20947314707533926,0.159410792083102,-0.7454869738110952,-0.8112048681872814,0.8261652861868178,0.04855175970655327,-0.8846034107299372,0.5864647902656696,-0.7504851752810061,-0.8386258111027752,-0.9285325905627031,0.4610867754268966,-0.9228132228356649,-0.9216891324540017,0.902496843775552,-0.7203057096200504,-0.8176095337135518,-0.7783099076082347,-0.46149714385259366,-0.58563541219909,-0.6310276523557706,-0.9315745549145,0.3422398818210388,-0.8341329248597638,-0.7953380850598352,-0.5726612055654491,0.44904898579771946,1.325719076678564,-0.6998356888048576,-0.7158182672518869,-0.8791582812684264,-0.6840357815238608
SIDM00258,-0.8217050700340656,0.2710200778476237,-0.8166383681349382,-0.6030997730630221,-0.699942611732293,-0.8720161827709139,-0.0838251499552921,-0.822026524780134,-0.7840962117041342,-0.729646077159165,-0.7377129633880778,-0.6577825156705409,-0.8952792576164005,0.3275382166581968,-0.964077470512786,-0.8344229388298131,0.7074131959991105,-0.7398265684170022,-0.7480218555090874,-0.7949625875408988,-0.8081347599398083,-0.7327140175134768,0.029112651317974168,-0.7802843938906721,-0.7810187647210707,-0.6715138977464307,-0.6791084718809565,-0.8997479746977735,-0.809474346880398,0.1832251207560271,-0.6000690336209631,1.4628466349618978,-0.382409718422127,-0.7013536668365806,2.232408382950302,0.4882165581457575,-0.8742887498268113,-0.835069045850418,-0.8571392292232394,-1.0976168784421239,-0.5799105372397855,-0.45153513050957905,-0.6374435103344104,0.3093412683708691,-0.8028888183266781,-0.9152610649085994,-0.8552565797875612,-0.8240675845278894,-0.6640837119188681,-0.3648984919888622,-0.711334664925985,-0.8812782323379976,-0.2571418504826248,-0.6797568629452478,-0.804613134451753,-0.12547743569065606,-0.8066699644108782,-0.3432072641060935,-0.7112843114135882,-0.8006590785693708,-0.42939465862176973,-0.6969590539879489,-0.5259658534953713,-0.6815849455647626,-0.8600340982166053,-0.8197235889766543,1.9320799765372236,-0.24587601026960734,-0.5800579534011074,-0.3649764418541673,0.4049086008541904,-0.8830673164425659,-0.8812537601454451,-0.7409520226473391,-0.6886706871475315,-0.826617026879987,-0.41509907556903164,0.6343570095859822,-0.827773709472612,-0.5295233724748669,-0.9690354800475482,-0.7873329356414097,-0.7452502921182623,-0.7516401288098767,0.39856441775753954,-0.501750866415797,1.5805734621788254,-0.789358937907537,-0.5506154119297934,-0.322361943432641,-0.38271674533107897,-0.813016876587052,-0.6935396602656889,1.1818121078353527,0.2636659019216901,-0.8401532587940973,1.0334147676713155,-0.7562076532241854,0.1469197152931625,-0.850265699249393,0.6940196615141961,-0.9143857424569982,0.15479146324398937,-0.6599391701179849,0.4361128440553443,-0.6735934500511889,-0.6438385411374756,-0.6945091327679062,-0.4192093383339883,0.47653930007755385,-0.7761784250878618,-1.070568298966356,-0.8210432370065089,-0.8224728019842876,-0.4246482531433799,0.1095298578348245,0.9596110386385519,-0.41256326151947237,-0.6813984352562598,1.8150853325682106,-0.6668853171281235
SIDM00577,-0.7857284431255613,0.263440480379699,-0.7833426036320277,-0.6386810190397154,-0.7092709019827165,-0.847025822205156,-0.8796383322868888,-0.8423360177624352,-0.8651628002978502,-0.893069667175982,-0.8154298211176225,-0.7365301923156656,-0.8652829961909891,0.6780857896398174,-0.9809096077965747,-0.801068707677573,0.4867881789701625,-0.8157393005193444,-0.6854202340820539,-0.7973457654681808,-0.8683816779344995,-0.856690291575414,1.3905134079925805,-0.8149148522338011,-0.703077196510321,-0.8660472552751678,-0.7562247325304261,-0.9024107648141296,-0.765238046535662,-0.790908124769286,-0.8767674778854766,1.550953834082355,-0.7171313870234779,-0.7528182430730498,2.199968392141901,-0.07772525580835982,-0.901017608850239,-0.8191257078655737,-0.9234694563212409,-0.9454698428697184,-0.5982474775771767,-0.4985751831726149,-0.39533642981440575,1.5584792076667449,-0.792457274924192,-0.6924360143297666,-0.8864158513971532,-0.8331828951218418,-0.7471336036169686,0.6021109169386991,-0.7185369197570842,-0.8851841336761263,1.5910791887024511,-0.743728746998732,-0.7634996990601626,-0.4714982909502719,-0.4806519870399526,-0.5436096535723386,-0.72151590970744,-0.8679198349910205,-0.8199255158415438,-0.7139356412417085,-0.3220596141679083,-0.6894742762544993,-0.9193222325670851,-0.8710234823583044,0.9014714683313105,0.7934919155463501,0.7559202960223912,-0.38436228317295656,-0.3642927296528562,-0.9026229710312101,-0.9739889210414637,-0.8298909641916223,-0.8915835809787194,-0.8233689368872605,-0.543359220530123,0.49008282959600263,-0.9299876063821199,-0.8378122885519604,-0.9784779464556058,-0.8615542970809857,-0.6772890219306156,-0.7731113648004964,-0.14577312014355442,-0.6315028447373598,0.030730156573179606,-0.8428224553782543,-0.48049239943337835,-0.20113565319751078,-0.49141518330537093,-0.863134711552646,-0.7957829182141222,0.6333301542040299,0.02671302291766935,-0.9326951659599181,1.1882077552934847,-0.7453810666598356,-0.8615316389794403,-0.8109777942718811,0.4808474438018861,-0.9225005401277184,1.0659982620085748,-0.5573883568532573,0.25791978237513447,-0.5456781992228729,-0.8032382654987954,-0.6557060846654627,-0.5390636104446072,0.954101806185764,-0.9539370828391589,-0.43950396158733257,-0.8378284657003887,-0.6734944242940972,-0.05296237438454051,-0.4304746534218795,1.2362894202181085,-0.6141822888467124,-0.7412988353813535,0.09658301428465756,-0.6481539901126934
