,ATP6V1G1,UQCR10,NDUFA4,PPA2,NDUFS7,ATP6V0A1,ATP6V0B,ATP6AP1,MT-CO3,COX5B,COX4I1,ATP6V0A4,ATP12A,NDUFA2,NDUFA3,NDUFA1,UQCRQ,ATP6V1H,LHPP,ATP6V0D2,COX7A2L,ATP6V1C2,COX5A,TCIRG1,ATP4B,ATP6V1D,ATP4A,SDHA,ATP6V1A,ATP6V1E1,NDUFA4L2,ATP6V1B2,ATP6V1B1,ATP6V1C1,COX10,SDHB,SDHC,ATP6V1G3,COX7B,COX7A1,COX7A2,COX6C,COX6B1,ATP6V1F,COX7B2,ATP6V0A2,UQCRB,ATP6V0D1,COX6A2,UQCRH,UQCRC2,UQCRC1,NDUFB3,NDUFB1,NDUFB2,NDUFA10,NDUFAB1,ATP6V0E2,NDUFA7,NDUFA8,UQCR11,NDUFA6,NDUFV3,ATP6V1E2,MT-ND4,COX6B2,PPA1,COX4I2,MT-ND1,ATP6V0E1,NDUFB10,NDUFS8,NDUFC1,NDUFS1,NDUFB6,NDUFS4,NDUFB7,NDUFV1,NDUFS6,NDUFB9,NDUFS5,NDUFS2,NDUFB4,NDUFS3,NDUFB5,CYC1,COX11,COX15
SIDM00420,2.5149755323977883,3.056329497195567,-0.6405002150223703,0.16888256558584516,1.6846284152876394,-0.540388813566238,1.4634268597291897,0.9623935294791602,3.670689377463907,2.9174588085345716,2.078973680879529,-0.9453077260307838,-0.48628803085087896,2.4201317887505147,2.328585637541296,2.9608543936221228,2.2318280281010145,1.1782579476292265,0.3991165298484905,-0.782419468646455,2.4347376716620253,-0.8717462105613436,2.3380524097811324,0.3975774967416195,-0.9105614691451741,1.268642546196951,-0.6860088809106958,2.2958960659522583,0.993082098929554,2.2841444929385575,-0.8227363948904927,1.9754138225751585,-0.7882193216663785,0.9466817341131729,-0.393486988198535,1.9817161791767706,2.3249715030804348,-0.868341415323462,2.8193226006462,-0.9084887462245985,2.7061709401615,1.9358991686355513,3.007574561793526,2.620224481753196,-0.8288102813659539,-0.3279715294644959,-0.2805108010739931,1.0484398418446472,-0.9814756965376803,1.570824700711537,2.3095176642413904,1.3796803039179757,0.6853598753015667,2.367526908115901,2.83073059618027,1.955943597319031,2.4892662601826605,-0.5767578388797492,2.2873269826115794,2.017120104001431,1.0304829835422429,2.4936702936979116,0.8071211890300238,-0.3870931984134833,3.789717871091149,-0.7353019124860081,3.3277033324627316,-0.8857315973585778,2.292722727272799,2.2939948725917394,2.267504274061405,1.7994257259585924,2.5549316246078697,1.3841628625634723,1.9781318926428493,2.345396669101493,2.4049556981364333,1.8444855652994554,2.4539324463103007,2.3993993715139244,2.585285731263424,0.8803055249611972,3.0614920864862607,0.36023880423693766,2.3552716806446625,2.6719527687668827,1.3220655301930602,0.44702613905183436
SIDM01145,2.2527649581310913,3.123460675975948,-0.38770959774970787,0.24895745553829202,1.8635937640792328,-0.45762630735356574,2.0421063852154817,1.5977976970523269,3.745052239260133,2.890488365620439,2.0454920387982853,-0.9060283144510337,-0.3995793569934778,1.956258123504365,2.3400191373489663,3.129495872523624,1.9644479371783603,0.7139073459223637,-0.38985939719612517,-0.8177840805279554,2.8239792718111776,0.14110564833282077,2.9136768673804023,0.3790970763378798,-1.0548010394963168,1.5971855622317601,-0.7097336846119793,2.429867624465962,0.08713627448560601,2.0857635435930484,-0.8675037750554574,1.302419148414604,-0.8987479565965097,0.4491791695730993,-0.42579102220610393,1.9322864999643734,2.335777056590906,-1.00299797882923,2.999532008311963,-0.9601634933117684,2.9627581090450077,2.2044047860997393,3.0374628114464834,2.429002874780124,-0.8990906025279128,-0.27464416256740243,-0.4348235338558609,1.4289377384754096,-0.8929592593016337,1.700481740801685,2.425225487131079,1.120766130891524,0.5060830590736645,2.8136943389455777,3.0422618938042643,1.8956794117243085,2.864122056424838,-0.5027097795189793,2.458635558127936,2.0389513783544335,1.0478430904722422,2.667708957473774,0.8377022047690696,0.1700100508380558,3.811317304759384,-0.7875812021587565,3.363818211521894,-0.6891684246745009,3.0078931283762556,1.501066366594039,2.0066595216677894,1.579340421287803,2.7874511689204162,1.1831726838437158,1.9699254030341415,2.306704973306983,2.475840370917819,1.9629344832501878,2.883723574431606,2.40133444300994,2.758669975639884,1.052770201823726,2.9557519344388403,0.5772092345953119,1.6686992157496374,2.6616102304541953,0.8496117316819131,0.2620245811155172
SIDM00256,2.7111299085315177,3.1690609283737308,-0.0453901975990006,0.12830408634583687,1.9584111621886795,-0.1814105712469469,1.9942337321485315,0.9109904556743942,3.722282287078597,2.976722906743463,2.360329458286024,-0.9807729231430207,-0.4728155006719814,2.1977384433843548,2.366454020659961,3.0111684599169415,2.3694052669921453,1.0385092801088924,-0.4127797454292016,-0.8183782072579882,2.7457941359866327,-0.7915871670141017,2.9539647188347544,-0.3765851431288613,-0.8580828491686273,1.6208628696243308,-0.9914938604690122,2.150765373630575,0.735009608331349,2.1946102177625724,-0.8278666612783285,2.287925131052119,-0.3620648224365761,0.8650433264802636,-0.5290380015052021,1.8964507052953872,2.3574654867894957,-0.9231311885857121,2.9989688858875203,-0.7725946823074352,3.0381173740670286,2.3859676021724696,3.072910798804776,2.457844022582319,-0.8356274530172604,-0.23624504824769202,-0.05073180576094258,0.836213405546508,-0.7070159868504762,1.6732850867003417,2.540679838069251,0.8300187748706808,0.7150183610386976,2.5908682366147247,2.7069475998699786,1.735757644642533,3.0568277049870356,-0.4077890586232194,2.659553991649974,2.2623291236309973,1.1317614767882571,2.9924250850645953,0.9966069775458569,0.7199196035287767,3.779975418462404,-0.8021072415044088,3.536121280895433,-0.7671548734558007,2.7594532576287603,1.537341926161588,2.2272466971836735,1.6182625702910378,2.891932423815311,1.5337746579268228,2.4189398723617153,2.7494126663871317,2.466754216370217,1.9776874174060917,2.9861786678198183,2.500166563301124,3.028040978144927,0.9796098955554983,3.0579199565893784,0.5046802308673128,2.5032432346001285,2.7011242117233834,1.2120295131375722,0.5241599900405097
SIDM00444,2.520196113490681,2.9323423559833324,-0.4934336348473293,0.195409660354738,1.6180378422970376,-0.18100791813972827,1.9678285816487593,1.8864579482669852,3.5343423323408008,3.1645557342603468,2.0212311515650625,-0.8516008335671437,-0.7208852013016344,2.188706806864533,2.639775877499223,2.9249703365573714,2.3428084796124833,1.4703946946972741,0.09131646410989601,-0.8172351850643224,2.32665997793979,-0.9008442994326636,2.879116240139089,0.5166628444304149,-0.9187188896261591,1.5285138450177294,-0.5895913744325514,2.054045869878334,1.0136762137463184,1.656671398156998,-0.8194886025933882,1.7096033365034926,-0.7265356864148802,1.360159918243958,-0.510052898551022,2.212935591650059,2.209725400691932,-0.978301257871628,2.9441428394116396,-0.8732293449820344,2.9667472018321477,2.4890116155812887,3.1754604737874383,2.003876172715169,-0.807439720542482,-0.4448156619339778,0.17539928954792078,0.9691943831614468,-0.8845591217425436,1.4546956189918503,2.6280369838627995,1.1901649296736827,1.0702628454279282,2.977565107430179,2.729048570459531,2.0983101190318973,2.975202814252229,-0.613088185430935,2.330261467655832,2.120704975332555,1.06378787197675,2.8368357038635383,1.1971406761587164,-0.37388031653929965,3.5475415200220755,-0.7053289444304703,3.27215501909856,-0.8077177475079558,2.5637557079909126,1.7604073007373378,1.9749193234444438,1.813594899991982,3.094803326133277,1.9554280834516145,1.9688632802011266,2.6347499017979006,2.414964898058726,2.0384600539941893,2.9876950964617923,2.598634104832943,2.8361983856265547,1.045210493083141,2.988983823433721,0.26870122653550194,2.307838861639329,2.866161176407142,1.0305007695641437,0.9890346039302582
SIDM00137,2.6477669440564573,2.9620335220590497,-0.377494874721832,0.27960852157884997,1.3848339183096505,-0.6092394174699823,1.6876453035507237,1.2578987180510455,3.6511802645170937,2.7416892499986907,1.7538566010803534,-0.7810262821317846,-0.6034075803554425,2.1361290535133564,2.408561078616345,2.8314288784806685,2.368167323791058,0.8134954129827547,0.4810232455734198,-0.8031873050522824,2.64812833843684,-0.7935137004946103,2.691764756589563,0.4055487114201604,-0.881043068236038,2.0063255719692403,-0.8595406806425986,2.382450414207522,0.6760514946153835,2.2837658248260224,-0.9010848887116666,1.0080095915083045,-0.8507639437382075,1.0955210929139343,-0.5572616565329713,1.9623974961587787,1.9427482273437169,-0.9655016706821075,2.2618403504799507,-0.9350527449915307,3.0596085636887755,2.19983518694656,2.8419306374185083,2.0342805822234253,-0.8408796601477452,0.05052292514240296,-0.420040921099243,0.7490162092841792,-0.815372594275756,1.619348494588095,2.4884154770148457,1.2479047888492931,0.48287024678800905,2.8300766535729753,2.623163147033872,1.853832368417048,2.82225818573178,-0.7348708320534131,2.0686192860668458,2.069668913633213,0.929638770494685,2.657275231755991,0.5486804669281115,0.20017935345070123,3.763597464292667,-0.8193486217294397,3.1988384452759795,-0.763808968071002,2.8798272758987036,1.8358016338164034,2.2747387272828643,1.6536664564855463,2.660102940096674,1.5834521864130895,2.1220249956764086,2.554725606229354,2.2096686300146757,1.8203800494026745,3.1413739741416706,2.5474797511033147,2.2693751352346796,0.7364430256047538,2.9429870597505756,0.4401305778252719,1.9221267637051715,2.5435348623414042,0.9569845117780937,0.48074240304599664
SIDM00569,2.45436262398102,2.955033546285669,-0.5408663552138917,0.2299581570430305,1.3306870221888747,-0.3875272080518825,1.7640771223112859,1.355056400657007,3.6146452301303222,3.307008521647546,2.1286737423982163,-0.966550634897406,-0.6350887543446285,1.9403036644661191,1.6496968852519827,2.88641165470329,2.085206416748208,1.189141696204307,-0.3358541567509439,-0.7524480932727861,2.1805511783621387,-0.8892065560233614,2.352297332190076,0.20412240582941443,-0.8992304972782648,2.250353594420373,-0.683342067567428,2.1217949956517916,0.5764898678596644,2.5239710996775377,-0.7496375828726863,1.3783779474331275,-0.5343721983687211,1.0391008628394636,-0.24286607187887355,1.965896932014725,2.2068145917222024,-0.2197211891777643,2.72045413059487,-0.8544062291341874,2.9505611158258542,2.1805171347406556,2.8418453708647085,1.9439257636720586,1.609223459786792,-0.3450533086308937,-0.24513392068824383,1.233503289262924,-0.7494960825549283,1.208959530768353,2.4415213964718134,0.8117441620316386,0.33248324020565095,2.4724715537309376,2.6029128612213293,0.871412512148465,2.9695877243064457,-0.6407322528621499,2.414072430842387,2.1249464018424638,0.9187638699390049,2.8174940184402755,0.4044931549546207,0.09392971253565463,3.6972040248997162,-0.7332793496662325,2.919859984761502,-0.7857342840559943,2.3389714248373,1.7241506665830828,2.331080842517424,2.0539493460524767,2.9342524458991983,1.6356775392778307,2.2664093653714583,2.540104517871442,2.6396230249418386,2.316278028745129,2.6740845688896884,2.562615332554137,2.870426766067057,0.6262585078085784,2.835319209305262,0.47873241273882733,1.784566367851518,2.4404567976685314,0.9791974155256237,0.48674485296069775
SIDM00445,2.98302954626465,2.8758738581874357,-0.6116327247885653,0.5500698639567454,1.4593585348405864,-0.527310869497463,1.6445441677161456,1.5327199835582208,3.703231168689198,3.096025469417187,1.848129546022627,-0.9326979092739958,-0.5020823717595466,2.057867230997021,2.468626821521613,3.1448256020507164,2.114285977321581,0.9797315501303552,-0.3205055044645567,-0.7959068407283988,2.2944647410306658,-0.772959604466654,2.6673349034452056,0.34380266667636095,-0.889456145228434,1.4975095988585196,-0.6691504741361273,2.691286482676011,0.8710187640943351,2.1378771724610464,-0.8596291030087212,1.1058396663736965,-0.7057172573571168,1.1676196995473502,-0.46831490696460376,1.551376206671977,2.450006039643288,-0.9770682018472885,2.992544076663113,-0.9346162240160114,2.8377431145669703,2.1536911044464873,2.9429202530470278,2.0073311062847567,-0.9416035194391704,-0.06668979796939309,-0.41559296666951046,0.9184433140375952,-0.9460562124586125,1.2862516083377902,2.3085621636428764,1.0376023711861544,0.8922424292552934,2.6073261400422862,2.9186962252636626,2.2913870689539686,2.7929381717853277,-0.5637878904553638,2.2815928325012225,2.1870415374053884,0.8489414135592086,2.3866147715060397,0.5542050085559874,0.3041299036779983,3.736791305794772,-0.7717714642510564,3.502936130373045,-0.8964642859474881,2.9237195121544097,2.124265964796735,2.0466579270481673,1.4856672535129207,2.6760395033378552,1.6890362551948992,2.3928120713164396,1.9461067363816302,1.9971648993731839,1.751387883239646,3.184034643499593,2.5113642593869576,2.5655618481335414,1.0862609718767307,3.038082416194249,0.7398506330207996,2.1267825576898836,2.817014648090052,0.8230394566630569,0.5084213108448851
SIDM00094,2.479131344403763,2.478102532986996,-0.6442572819818382,-0.022188605410971642,1.2199075458517035,-0.6533442432224751,1.6640468076925778,1.2049562741782305,3.5151224539570154,2.7896975084265416,1.3331078535362628,0.04217260158771764,-0.6607091057275127,1.9748682305412255,2.2723812097276244,2.813713037160601,2.240974808139449,0.47257225425705107,-0.08188716196031388,-0.7439851417980181,2.4679570280570258,-0.7683709909622062,2.3421634127782758,0.3915252589779967,-0.9389478864314849,2.061332805367882,-0.4795481871517056,2.8347890178075823,0.37961566214689146,2.4541767625468296,-0.854008028936816,1.145433899998831,-0.6403467064714431,1.0720844735415371,-0.32153434466868386,1.921581898829029,2.0224979602093147,-0.9500098822486599,2.71565965449273,-0.9709726331577954,2.5658157818336944,2.0351136011941295,2.9072717717276126,2.1906439052210858,1.350539462857114,-0.03730395851970028,-0.47637521748797335,1.732314051285413,-0.7813273489649358,1.268690194631649,1.9616802711723098,1.2660208380623152,0.6359488115927364,2.4446450379768114,2.5461864891561485,1.7045114378985855,2.858751405981942,-0.4351260015439779,1.789589061722878,2.158333612727247,0.9905124776309142,2.3531371964354646,-0.30980578107529566,-0.011808597820762476,3.4845142095063375,-0.7929872904905865,3.1812627883898967,-0.7139569011692857,2.548289332081109,2.2121644518093375,2.2571667987339534,1.9162766489832141,2.428733423895148,1.5584008564369614,2.056371311971144,2.240534113150901,2.1862369099694376,1.7658503334551492,2.945201593007451,2.1340715429304233,2.319481440080845,0.6256586349245535,2.7101269487863027,0.4962659509132217,1.7437027863579984,2.4732827374122706,0.6477815289647835,0.5885050820834034
SIDM00576,2.5518598521340916,2.9869026434603425,-0.48729755870346275,0.4523783527859477,1.7167724592220797,-0.4325600062778924,1.783452949721047,1.7222863440769007,3.803230836000754,2.9333656811572477,2.375289438381068,-0.8943796727243317,-0.6845885440605134,2.277358186122833,2.418084356165178,2.9500528885395063,2.0038507048999015,1.475988984476681,-0.6096458336050918,-0.7370679853308636,2.5137811894869535,-0.7485947953220355,3.135647453281863,1.4094207504447533,-0.8385748098579232,1.3655733578617784,-0.6551598930254545,2.3306468445794537,0.7539582135384472,2.163239605964481,-0.8825179134559507,1.7131317377393258,-0.6068918053554802,1.3690179748449873,-0.4308098130607998,1.981304434347466,1.972999896811959,-0.9937388042769236,2.910266887720579,-0.6755504304210567,2.8138091590038616,2.4149430477902114,3.1516073700376697,1.7961741039316812,-0.7887118585864561,0.12238744314059719,0.5905083380955718,1.310100879499712,-0.7348305949452573,1.33217803340074,2.8127160888693776,1.0689291317424379,0.4717614846697892,2.6961610151235824,2.4053257618228145,1.9821518697438085,2.8726623295377625,-0.7431069854812691,1.847098009716644,2.1254322512020907,0.9867573900053154,2.4880742984792326,0.9085826849299687,0.2591721198420054,3.8035103608511522,-0.7999267023566523,3.4886557366589384,-0.9138290062467168,2.5939676867209163,2.1903832409891715,1.828863191494149,1.5104385210869267,2.4064616567036414,1.5553801793074107,1.9576011989283788,2.76485234603263,2.099904302253921,1.9705966856163417,2.6724591502226898,2.5043429968970865,2.554540012782022,1.0669991927633091,2.990388734281554,0.6861841619498158,2.3995960887401417,2.9089338881195026,0.8863787295021083,0.5194011102362892
SIDM00257,2.8142801202236765,3.1149357103246027,-0.3453951192800171,0.12156639068520726,1.607233594898301,-0.3610595312476551,1.8218400834708648,1.1055811892325722,3.5699797528834107,3.100054840256787,1.9525282994651656,-0.8564908331037017,-0.6012085489659841,1.9990823893940777,2.0379034793996023,2.919969106254843,2.095897873142836,1.5340256665548029,-0.7520344805977855,-0.7453794041798859,2.6210951092092847,-0.8388312749812502,3.0654924633003207,-0.17484468860248764,-0.9273109148443587,1.541954731989277,-0.7940568419325518,2.0361932340975932,0.6019483712562906,2.581133269491127,-0.8701020597167226,2.065841013014079,-0.6171132063473989,1.321367318129607,-0.37542667805047847,1.8580448890621202,2.0235686510287496,-0.8860666321472359,2.891725760211034,-0.8359944563492528,2.9583905029513917,2.2898565273368354,3.113896886674806,2.499591396046513,-0.8801470697363057,-0.11597210761363215,-0.42589374311205136,0.5959782702705984,-0.8142618009305534,1.4761368263441448,2.4081149585087465,0.43195657961872663,0.9091678763462758,2.165917249838118,2.840489655187475,1.609722958037405,2.9989088663736347,-0.47275517167273806,2.1800334621630992,2.1883188717666013,1.109548122091091,2.675083760023278,0.5826953432308697,0.18230793268033396,3.6818702313321827,-0.8122066341788304,3.178216095145156,-0.8296400434166887,2.3965835252259224,1.4087508964067454,1.9293041793998293,1.2837848928486735,2.374737278740223,1.737736222837961,2.1446543549293997,2.491072179930112,2.0195664374597415,1.3977599044981688,2.8567835498870897,2.3980649376834435,2.7659139521197886,0.8686755116055821,2.9018784680710703,0.3927460411642895,2.10959012382904,2.4375083245048383,1.2073135984614503,0.5177696457587667
SIDM00835,2.191792978302515,2.817565005246023,-0.3906842413485633,0.07293379887174108,1.7321315947235443,-0.3115599705355059,1.3673425280047695,1.4193440785944622,3.5621624790865627,3.2639635781424348,2.0158367132509376,-0.9212827810251407,-0.5515027379277871,2.2213626643555604,2.3102123598001683,3.1401344741597184,2.314288363957366,1.3000001125504848,-0.030466417060454613,-0.8115564294257995,2.513728048849059,1.2330899156017032,2.766437605013149,1.3383930787966958,-0.9330468649139202,1.7654559550545266,-0.7183447929859796,2.4563426433395286,0.7240470586980152,2.2210558271074055,-0.8594793525066345,0.16021409211211887,-0.4431565455492561,0.8688696820758856,-0.5319504797914313,1.7708863075922119,1.7872835750600369,-0.974534492123667,3.0080678768092524,-0.9835701068089137,2.7780795004073684,2.1010873205124696,2.917086610987813,2.70070688344626,-0.8005562475279254,-0.17513367922471132,-0.559415912386944,1.1069629791914124,-0.7884940284626952,1.5022942344249541,2.7018104888472685,1.055538942281708,0.48885570317487226,2.4762143587450645,2.7858656528756804,2.1282146658059675,2.855946988300139,-0.6981848822883898,1.9034598557486258,1.820437666155714,0.5393293328954512,2.4545216401148973,0.09461417929632249,-0.2091838048585113,3.620749838124987,-0.5387645754207668,3.5930599306659627,-0.8852185728337079,2.6115423145282195,2.2327939477021053,2.1491050684212287,1.5683676225266676,2.174127500474324,1.4322636039522951,1.9451818642160081,2.466943252676648,2.023282651895804,1.962306048128597,2.7151472838733266,2.240063532573525,2.036527827985204,0.45172700101102786,3.014199582413715,0.5438577606707504,2.337564052283614,2.5673385127318804,0.6978794923454671,0.4103795336030249
SIDM00781,2.845262839407301,3.2310442039738616,-0.23384886224631127,0.6779983581781821,1.8084323491698537,-0.3196152756798812,2.0903746726883488,1.6403188049931896,3.579040181098422,2.925975748924328,2.1470663687647535,-0.9567117160175219,-0.5088138382175668,2.1927571382723006,2.348457085952368,3.0552406877959015,2.2363586449888286,1.0535713669070579,-0.5887345000455321,-0.8259295435423868,1.961861984353276,-0.7817739948739596,2.8077450973568867,0.43499682021675423,-1.0017141495988897,1.7781048280257625,-0.7502340685780047,2.3086397764829245,0.8537289427408219,2.306380640464317,-0.833783640265853,1.4708612139320754,-0.7366597947264253,0.9879177689206265,-0.4186205492060935,1.9872517292720187,2.1196557287855917,-0.8466937425833198,3.0227755131866214,-0.9268284346668311,3.019996234527259,2.392410272727653,3.0377487235605596,2.4559289360219263,-0.38507137017476156,-0.3418949440893263,0.11007677144402393,1.1210612629784522,-0.8999265143962519,1.44871665049933,2.1059576195534753,1.3037696486129322,0.6635747157008749,2.903222168772044,3.011781383609731,1.9293054218322767,2.957164369743833,-0.7178299224967389,2.3812748121803766,2.182210073787912,1.1091265100739152,2.9044521853179712,0.5743785239416926,-0.03689215422312508,3.695395537492879,-0.8528002048513953,3.4674442697047136,-0.7306907597584674,2.359040553266619,2.1665826005157625,2.389239200309545,1.5613354386914697,3.1656968141062864,1.4656357355238827,2.455269932548642,2.441869802499619,2.3990559713132837,1.6798935256835332,2.79378135369956,2.4973486653936097,2.5629085910214586,0.9621507735424613,3.1316772720618014,0.4510629070843784,2.206472147114227,2.727788064462238,1.0539514332554236,0.2506678453074699
SIDM00700,2.5603711913823197,2.6231225612941804,-0.4108644905277168,-0.037954628610857084,1.874258088463899,-0.34243753123081466,1.5738022308610708,0.9894178774033867,3.6431572853632304,2.9991960746633657,1.6604305993850526,-0.8225877389922371,-0.4045820796688798,2.0351418487125192,2.1626555237242298,2.8148454144057458,2.218083852664901,1.2730990873785948,-0.7028811229292427,-0.47363258976504174,2.6331297414754147,-0.7572123155371495,2.9116750608516346,0.7508514712505528,-0.777638535798341,1.4610651622443716,-0.7591648471110184,2.4794205404213865,0.25980879894058284,2.233571288065639,-0.8108603736777965,1.0532656829293006,-0.8542632031959647,1.5520917796242142,-0.21318779183552597,2.0703357669851505,2.114857118552227,-0.9313066772610924,2.736077705782025,-0.8513422575966452,2.8763353034080774,2.239448250837511,2.9369910697511075,2.4700929750394898,-0.7512091269030291,0.6798153890860057,-0.3887867080421453,1.0401736311732679,-0.8328138721431305,1.4057459599496906,2.5270148376216124,1.2240543260264667,0.42077095802667214,2.5399078932633636,2.514388980140636,1.9756708591678496,2.863118085682948,-0.5224588830275382,1.768716350201122,2.093330693915939,1.0479306591263464,2.277585759323078,0.2717129226391561,-0.24860774289305437,3.5407681179972315,-0.7862634807265337,3.3927537541237314,-0.7496255579867344,2.7683095446332935,1.9134028436157677,2.072133919581198,1.8287765168470542,2.5240552236694134,1.4496143958653462,1.981037453399353,2.6141776812927926,2.3639456414129785,1.9969911609125672,2.9676634626514127,2.603884207041901,2.264248649626066,0.932604147657039,3.068686448201073,0.2009384331483711,2.081050393108493,2.660708702835416,1.0473520297657468,1.007804250772565
SIDM01126,2.7703548545421888,3.1911265884204294,-0.4231545699254,-0.05769419861721148,1.916967576788123,-0.12663017860894524,2.369508019813991,1.3758610717406985,3.6671948535971155,2.9576278486191994,2.2217191773940836,-1.0040769483144356,-0.5618195969409402,2.6305458390009595,2.4812342914102645,2.68878833823771,2.2119748361387517,1.5099105289541825,-0.2701203509750806,-0.7905043234423652,2.4218191846394124,-0.7165053054863599,2.299787950268447,-0.30475741423221253,-0.960907073813012,1.975448915038513,-0.8830893469939726,2.2856784578336597,0.39896156136817756,2.2743173056861674,-0.8098282301224184,1.8465635011099817,-0.6656502268007642,1.0335651258960288,-0.5231762436709628,1.8324975319068044,2.106252135165527,-0.9810995757755734,2.9913718745804503,-0.6798967665566416,3.2916330097782884,2.6257141573312923,2.9572644418194773,2.6198491684550835,-0.84756382213811,0.11433157452889327,-0.4206184787232745,1.118576784949092,-0.7990320193860193,1.3754756841886744,2.2731809916055377,0.9568176002381569,0.6180537442856158,2.5635496277686602,2.9907522857483455,1.4726544181053625,3.075021987482391,-0.14713100904771592,2.89225566697846,2.1497288457990043,1.2643655918318433,2.763024157568044,0.8450188185041253,0.007323915894444161,3.551660928725768,-0.762807668057923,3.471522268144944,-0.7435895079067434,2.461461761665198,1.3808073202595967,2.072728268344813,1.683148102488509,2.336443158120218,1.2321747983732743,2.4617041638472137,2.3492188447283544,2.631098322487859,1.8942719939814134,3.408566877204319,2.6727440442475574,2.6898102350654893,0.6956351759257926,3.2281511874651163,0.5173688921717448,1.8775066482538507,2.824054442823093,1.3024017301933069,0.25261377823567155
SIDM00259,2.474702783122771,2.802727509374815,-0.32055148445969744,0.24254656400564925,2.0257084671307015,-0.09935216373371372,1.7924529606421504,1.23943122333014,3.6464387572967283,2.8637281562330283,2.1328894664681886,-0.8944182805925301,-0.5835369856910932,2.030564945674933,2.439300989046941,2.990651558714964,2.260081857348043,1.1237520771780924,-0.5616588490843124,-0.8335006113832544,2.505351318565415,-0.8371813983334498,2.891335383830794,-0.2671608883965756,-0.9375748898600615,1.5451884103858335,-0.903642418087449,1.7743475089562426,0.36789916663566186,1.9072018788438163,-0.8456125193277352,1.9854562597156975,-0.5714852925329116,0.7379607223182274,-0.28260498186510274,1.5392544522304576,2.0010491333688742,-0.9510816933540868,2.881275850826838,-0.8379772422748745,3.0683786727059172,2.129412617963529,2.994895655363289,2.314548542626445,-0.8702543516812459,-0.15309227483830426,-0.2407788189363489,1.0479373719826524,-0.7884090152725465,1.4953402417842612,2.464620265088554,0.5849833198743833,0.43616591732559534,2.7929503802252005,2.836426439619919,1.6421450089808824,2.896352135311889,-0.5678099590953741,2.5738025167546392,1.8654980924384426,1.0606641528773622,2.8303570693468014,0.8666709660210742,0.19039512050346766,3.638350696395263,-0.755631888002138,3.5171907149580344,-0.6530130661739639,2.8881447968218446,1.9337141882170403,2.1659867007050124,1.7094356773105401,2.561950009704957,1.4150857780116515,2.1343223718790063,2.995042844526271,2.598915714672371,1.6640783154491656,2.80504674815582,2.4962303929806704,2.4947060431455803,1.1865342073316694,2.8652800199121553,0.49435712313833524,1.8258864800510866,2.4925628356679206,1.1037409154497841,0.7959137529204015
SIDM00834,2.2905688433268003,2.8346563825942215,-0.4128681455685346,0.1115815908969128,1.7910739071973019,-0.2312196771491183,1.9315627351698226,0.5478452184241133,3.738454739622358,3.1845149732419054,2.4210276553953234,-0.9172405540079848,-0.5986502311135737,2.306584750274435,2.464476544919568,2.934956522055812,2.458527223228767,1.5335751435666372,0.18627094053861531,-0.8672614636681143,2.6926270189482406,0.4778921654831165,2.687809832786524,0.31203336907141743,-0.8775798777910442,1.679761993856368,-0.6984804038554038,2.4944372272619586,0.8631910142232275,1.6675709265374818,-0.8473733237170079,1.0742438732371913,-0.8991095111280484,1.1666249309480738,-0.3321296164346714,2.0275624323019814,2.1672520297885876,-1.068098245073676,3.091936354948447,-0.9553940044053642,2.977404137040594,2.4830167018357074,3.2000572651714303,2.3740379815716017,-0.8855374457047853,-0.011570198118505997,0.18682225187969748,0.9776125090050288,-0.5646767496720381,2.1079948379672193,2.7444028233365114,1.4579698211342447,0.5895496485618406,2.759996337102712,3.0580012863159953,2.161457220832407,3.0778778906001203,-0.5942151005163745,2.4963327279051017,2.086707813672065,1.0190758344425852,2.159837858293432,0.5331953968266919,-0.03442903777772943,3.8793479220741447,-0.76299491955418,3.545983642476732,-0.6723891920495588,2.8058720443110525,1.7267964504941875,2.166029538393931,1.6788215457825644,2.5274615218671714,1.465827791821447,2.0519523311980534,2.698395576004056,2.308841184044388,2.090021020121672,2.8647017376474833,2.711041812325376,2.390938757251024,0.9260545345834005,2.968896316629543,0.6041650468866215,2.4303123571715095,3.1033606309374626,0.909678642514288,0.4517443728339856
