,XDH,CYP3A5,UGT2B28,UPB1,CYP3A4,UPP2,HPRT1,CDA,GUSB,IMPDH1,IMPDH2,CES2,UCKL1,UGT2B11,TPMT,NAT1,CES5A,CYP2A13,UGT2A3,CYP3A7,ITPA,TYMP,DPYD,UMPS,UCK2,TK1,UPP1,UGT2A1,CYP3A43,NAT2,UGT2B10,UGT2B7,UGT2B4,UCK1,UGT2B17,UGT2B15
SIDM00817,-0.6798911251559694,0.8436099899768419,-0.7139145974747094,-0.2809080577037813,-0.754312088241541,-1.0704266086574215,2.37022131855562,-0.7319323577482121,2.592703776005525,0.7350656425713971,2.4808192076219595,0.536851808882933,0.524479429831604,-1.0047608924539537,1.2870639168855045,0.9273537045759539,-0.8387307288219659,-0.7231840500413114,-0.8500862988518213,-0.8955160520121029,1.9430262069947253,-0.6953497968690132,-0.24062631865906914,1.332226762565322,-0.3078185417255328,2.4221253972923034,1.2194142821559637,-0.9015659417727394,-0.9365712113131474,-0.8254576723180864,-0.8030630269417958,-0.6569331123522133,-0.9939674697782447,-0.06177180005514493,-1.0593756324587096,-0.7431125512021259
SIDM00448,-0.7090158522211956,-0.809080532283172,-0.8474698386526595,-0.5551849615403832,-0.6940851385933009,-1.039827482205644,2.4318411135359876,-0.7782629510669417,2.5704783176345827,0.5330637666680544,3.0401574009477352,0.38817626504589814,0.9176226942144119,-0.9660339091433889,1.0549851390394727,0.3893528001659144,-0.8695275773781311,-0.38609327791405185,-0.8963553544837121,-0.7613909220329398,1.9813081129355947,-0.4847617503733355,-0.45944360546652585,0.8147593054570595,-0.314387013260005,1.0624553514420598,0.687265322685174,-0.8159074807025718,-0.7142643470822118,-0.8362531648032744,-0.9201475789406489,0.3212747226698494,-0.8225190927384978,0.18950408629283097,-1.026508679915798,-0.4946740712892266
SIDM00086,-0.11926219803024055,-0.7614653294022061,-0.7382092506870203,-0.753354456940052,-0.8255785648254264,-0.9350889655752601,2.393581890692498,-0.8460788949615226,2.3403786937326845,1.0479868684995217,1.9970733154092974,0.26526177215542196,0.43203199820962684,-0.888975990018275,1.1877713098150011,0.3224986890942609,-0.9153002980871936,-0.7994194517817816,-0.8827880701610884,-0.8558088917729441,1.6766245552064367,-0.5395591442648063,-0.03912633047914757,0.6513996031628267,-0.2672511422979702,1.6068694353218713,1.7348379710560895,-0.841663135217808,-0.9338928484327895,-0.7737590840732426,-0.8196295507959752,1.7329052344838916,-0.9445372544925423,0.08859315730224511,-1.0676531016259725,-0.8515445976549217
SIDM00466,0.26538229271720604,-0.8517379702801202,-0.7823233929090333,-0.7805510199929663,-0.8186644255990009,-1.0278823629420368,1.4664817868469167,-0.5524597699798064,2.1048740520165197,0.20679225445244728,1.8549053518400989,0.22412768238367478,0.764186235565567,-1.0756671973133607,0.6399600536101423,1.2566390806670042,-0.9385184165791823,-0.7092356444353416,-0.9767479363350954,-0.8234094156853571,1.4156771645842794,-0.7005547173299397,-0.5098679998784313,0.6653920022696505,-0.5629064978796855,2.4165623411583472,0.8532741852368462,-0.9307415599787997,-0.9070144594200734,-0.5469188456816684,-0.7790910740846272,1.0778947052780277,-1.0007837121162737,0.20668071397208537,-1.0876027075056476,-0.9031549655520166
SIDM01132,-0.731332197252261,-0.7908455204166848,-0.8071702340924647,-0.7153151020031837,-0.8704009491539407,-0.9261183537796523,2.309152821195658,-0.8131007285228042,2.8312623804785084,0.701962499155981,2.8206189116558367,0.0982912322096776,0.7414421061738224,-0.969728448843313,0.594603386828939,-0.21341605449925674,-0.9233241260210225,-0.7708983809851261,-0.9086792983624753,-0.8248512350240306,1.6210456853949502,-0.7593803751047954,-0.1971787346246617,0.7373216797803741,-0.283670667506754,2.1716651166216194,1.7651028629155912,-0.7526956932334549,-0.987848199295655,-0.8689522294219291,-0.8357261385150022,-0.8775060049668308,-1.0494689443771732,0.12230551561402228,-1.086522797528832,-0.7507620024620065
SIDM00465,1.9310755476144053,0.16175051248235567,-0.6705734382848614,-0.8095186688424901,-0.8061303860928888,-0.9287087375385058,1.9297456524897127,1.1316962848834007,1.5477663887655189,0.7033672997571857,2.861755500413621,0.08255645774532436,0.6856592209752079,-0.9174686640172045,1.021416838810876,0.644873275846798,-0.9395936094917812,-0.7710466664735538,-0.8876441791784825,-0.6890189910745349,1.7564079364628222,-0.5092128936398463,-0.6933660205661542,1.3541887582350691,-0.15925615051374906,1.4194429614547757,1.436500404623391,-0.7792720076728252,-0.8301698558113897,-0.7709783757453124,-0.8279587768237516,2.0065951168009404,-0.9555223420136131,0.31311594922943403,-1.0578520415466115,-0.704646824213341
SIDM00565,-0.03930235240039419,-0.8495445028430519,-0.7098883130759691,-0.7748346003649986,-0.8614003747804361,-0.994843999025856,2.521270692831823,1.0291531421064604,1.599578458025383,0.5461206879641022,2.454922545704532,0.18961772532776947,0.4542126946689475,-0.9998704806504496,0.7914882428400445,1.7660515257325868,-0.9122338010312275,-0.6836818274952858,-0.9730545880118577,-0.8124658946514178,1.8311485688346498,-0.7449573413437272,0.4096408611992447,1.181273157136399,-0.2329161274462743,2.444544863059008,1.6813150692467986,-0.7974510930290603,-0.9303646144242428,-0.7970457694528994,-0.8407287558722617,-0.8087371155240645,-1.0183805332115126,0.6941862059491537,-1.0827552859690912,-0.6437609876412935
SIDM01092,-0.7255331921007603,-0.8263776032004427,-0.8854315822442422,0.5372653579460626,-0.866471108304641,-1.0504072973548997,2.3417651176585066,-0.8872523442512966,2.0851903990644023,-0.0377038523311072,2.675967847071114,0.5982330479092411,0.5071409558564073,-1.0725585781236353,0.36360204190420053,0.6760624469438639,-0.9385954039208348,-0.4712861983767539,-0.8808893591129429,-0.8575345226186941,1.9183234770169777,-0.7074710565210889,-0.5887475190638225,1.5538091562830332,-0.14002916291417078,1.5592303744715847,-0.41831934016207306,-0.8906606502685456,-0.8822400541151807,-0.8271497391623402,-0.8066157424507676,-0.15237769380732102,-0.969579536841213,0.12577136023186528,0.9177190455748694,-0.578260739934602
SIDM00218,-0.43353795045814836,-0.6633811454597492,-0.7928639383391717,-0.7230211424909956,-0.8304183065867266,-0.9249340909453774,1.9343331998510964,2.082547747342572,2.020519680298352,0.9951374924648113,3.0943360392059733,0.016486194562392434,0.9115661607241254,-1.0203485595199393,1.1513922622740804,-0.629529204734263,-0.8593490598067319,-0.561484464107745,-0.9633822198357304,-0.738870562797027,1.1646433955897442,-0.5803756580733671,-0.22592442364165663,0.14320073101967376,0.018811581507899525,0.9863487652640118,1.0833859529070116,-0.7653968424896416,-0.8481892281692548,-0.875914453635685,-0.6901504477786041,-0.6111355792187492,-0.9807843358558203,0.1677201450896803,-1.0439357984618298,-0.22640996236443867
SIDM00044,0.6773487240720509,-0.7040060999666515,-0.7181433256265883,-0.6668206851263793,-0.8311321710810408,-1.0446910226828858,2.444804418271083,1.2023108693495406,1.8752313809724468,0.9027401097879505,2.426872419127315,0.9870772620216516,0.39112654258679797,-1.018647190544445,1.4791803414751012,0.8771544416409134,-0.9053773196781222,-0.5757210647314123,-0.8865556776465466,-0.9012476050873321,2.0198839934508803,-0.6749114447532643,1.1484873317773412,1.1023009043440137,-0.09700900498781595,1.7112864871834026,1.5502037205907933,-0.8066495102244384,-0.8532966282965445,-0.9126488343253124,-0.7773443826554131,-0.9218470055578889,-0.9454042746403105,0.33057953565473325,-1.1282076080383094,-0.8882446599498556
SIDM00362,-0.7246530607027571,-0.8010714920210777,-0.8290779017526053,-0.6724871859362636,-0.7053494928554295,-0.997793677595853,2.5271809772386216,-0.8706295166819998,2.216776217843222,0.5375108341500345,2.7609102616779824,0.3114038406508759,0.38027527660181837,-0.9945342589156125,0.24072054296346793,1.3318697796860033,-0.9498053098081534,-0.6115485867668272,-0.8475047756990627,-0.8246302448176978,1.9176185401568562,-0.7385994387403104,-0.5041885301979276,1.0436724766315661,-0.09771455623397651,1.5724520283924273,-0.20144965074369423,-0.644416014305576,-0.8586924516805737,-0.8775666254708475,-0.7065667238902794,-0.7617533950801543,-0.9209333722281805,0.1220449806876325,-1.0048290223121668,-0.5946518320844624
SIDM00813,-0.720899886351619,-0.8473778865910161,-0.8047916871642915,0.7127437645826308,-0.7959933054425168,-1.002553709992848,2.2219144937731015,-0.6273543286572119,2.3583217747215577,0.19199125444214699,1.9516053726471383,0.5018407554966199,0.35794177272868566,-1.0041100203228268,0.9330433158317094,1.3501545324263953,-0.7896926196082309,-0.6668511142579474,-0.555978396916262,-0.8499132163981856,1.6818478170908293,-0.46814597931005636,-0.33592121984754186,0.5556456453669596,-0.5343649800906557,0.06963896887082735,2.2612146560260737,-0.8349664921536895,-0.932551769931011,-0.8050153500782513,-0.8675184300566476,0.8920602927548901,-0.9717257807674582,-0.09832648532126365,1.1877163448837451,-0.4370468926714894
SIDM00364,-0.7931645875760172,-0.6618461365030199,-0.7557866486642503,-0.704305254309698,-0.8131714018736849,-0.9477876445748171,2.117105322100957,-0.7537423967734309,2.5269062399492723,0.5822719015407343,2.7512950088977983,0.6518378278466613,0.7478816075896009,-1.0450661370396985,0.6721689971164073,1.2914157005201332,-0.9837509657620463,-0.5368692331410849,-0.8674232922816685,-0.8076134312560007,1.7386771168865338,-0.5538473987750057,-0.4757874541904313,0.8072082127465149,-0.38538955689044724,1.0946582011005297,-0.13877780537383266,-0.7835105573551308,-0.8803297316904418,-0.8643655061518912,-0.8152742642293178,-0.748202050945409,-0.890590808563973,0.2949195294227176,-1.0423026603955634,-0.6899556546466712
SIDM00792,-0.4588992772306425,-0.7863693509063603,-0.8701189174351829,-0.6824683569305154,-0.7759145314426478,-0.9384710417440162,1.900170408518087,-0.7689557677760955,2.379526313391183,0.36346800328251516,2.050775324439558,0.3836847357488058,0.15950919714427397,-0.9493331000333519,1.127666137304419,0.48830755216339766,-0.9213741518544538,-0.3354998326256724,-0.9149533092926232,-0.8682654477940728,2.4042714240085385,-0.774348605513787,-0.7245753724914595,0.7639998671382627,-0.15251090590055888,1.749479515588755,1.1521844320770422,-0.8505250474405759,-0.9956840718007992,-0.853268356884125,-0.7742169993322233,-0.6879704493990632,-0.9488343389696245,0.4043876996442041,-1.012241559607119,-0.3131897187876033
SIDM00241,-0.6923234465919359,-0.88856375711775,-0.843098205883169,-0.7591259135819481,-0.8283560167858375,-0.9618451802892642,2.115017708645576,-0.8538665248196688,2.6341117394766904,1.1519495744809123,2.0044738400136097,0.09685175880585524,0.468862253417578,-0.9862975704173645,1.5889001161556113,1.5430104139678456,-0.9427891751492111,-0.7123165187016364,-0.9528180408703745,-0.7999373380725185,1.8968635198817154,-0.7073736680082212,-0.7415528221450768,0.9171455045805502,-0.2982581117178716,2.234949573442613,-0.3241093111875712,-0.8241559608830764,-0.8904016482517194,-0.5423737336422542,-0.9272880575008976,-0.7983739808518637,-0.9791343272965424,0.680596056265954,-1.0359632193487847,-0.7506714946564522
SIDM00091,0.6778344121658004,1.395192442634329,-0.796561808292967,-0.6377910117261932,-0.8772788569529387,-0.9193718227126463,2.0653639661962053,-0.6680217467651545,2.4127937508271544,0.19329230597383174,2.599899514039424,0.22868251587778735,0.4244100758209523,-1.0428862136718433,0.7177207510347415,0.4195472830912765,-0.9743797207804296,-0.6626639462617419,-0.9313743633343767,-0.8146858285544144,1.8084272420956133,-0.7841058197282179,-0.19638640436582588,0.7588855354285065,-0.5161508137959762,1.904318329169353,1.1322718829706804,-0.8648980632611968,-0.9267492785890156,-0.7997003612942051,-0.7927292589006777,-0.8666037311461066,-0.9483461733168397,-0.25950317350852464,-1.0836757189240003,-0.696225439552436
SIDM00427,-0.758686929831479,0.8671911394026731,-0.7859573023119835,-0.7451074113693603,-0.7895960362592425,-1.05039937992918,1.6707876268192619,-0.6272931830054566,2.230760046177651,1.3333014410276265,2.434054199155767,0.337021869340809,0.45546159523225344,-1.0602474413139595,0.6312175341173515,-0.03482827305398104,-0.8681593371625731,-0.6668534966470271,-0.885231757771504,1.06849424914018,1.7051804348169233,-0.7174757267357835,-0.37545408477650194,0.7292822859519356,-0.30353984502271253,0.8958808345460653,1.0045522357212717,-0.8329830042964947,-0.8215477241853044,-0.7887530871904596,-0.8401759461315296,-0.8556720183405606,-0.9515690078610329,0.6184561930931165,-1.0545478872952891,-0.700283656756699
SIDM00758,0.4631366687169693,-0.6503610369679509,-0.7691848077139262,-0.756234808029519,-0.8437591838510581,-0.9308877834684183,1.886388213516195,-0.13436803721063295,2.2807309174139507,0.1741692196082994,2.6668695826164597,0.5537330128377553,0.38226071481683077,-0.946645278443003,0.6814797747849848,0.9123435656737952,-0.8990088092923204,-0.5258528207995138,-0.8836195325377336,-0.8732954150191093,1.1300687218826935,-0.5435067396287491,-0.2757457554696537,0.8691795672782975,-0.4107466409238652,1.1714978503133153,1.1504384173934488,-0.8322331092222179,-0.8940278757876648,-0.7907624453426509,-0.7419612000900853,-0.8308303168963244,-0.9329497206359167,0.15310793669732048,-1.072265856940255,-0.7498696677125238
SIDM00612,-0.8011543822819461,-0.8544224593849628,-0.8261193992027729,-0.7642460468266133,-0.8660349124862523,-1.0150805346001772,2.396208162443779,-0.9002741480135353,2.2180364697849804,0.7856335919767048,2.228907919009828,0.6903157291055013,0.6595448396752486,-1.0309751313156594,0.9829560499822093,0.471555403306651,-0.9132741952665429,-0.5882519028679088,-0.9814779258194111,-0.8744473065487246,1.7978428449661974,-0.8405885532893359,0.7297905289059197,0.7957915470061786,-0.6090382988957755,2.177029558965065,1.4905622453462257,-0.786009249643826,-0.9651775616789967,-0.7549981821330416,-0.9260418468629765,-0.8049708777632321,-0.9550523396476219,0.5107425060359813,-1.0587034366853632,-0.7597372366950692
SIDM00553,-0.6887064536011475,-0.8183929398991475,-0.8129845381668505,-0.6744692237597837,-0.7720275093475962,-0.9943601392669306,2.4338387529662024,0.11103279622036547,2.813240105221464,1.097389454682543,2.9866942955413087,0.8992333187207048,0.81536140036635,-0.9345551892412728,0.7316927710532153,1.298494924115461,-0.8753368740095528,-0.5154505233036809,-0.8684701249517276,-0.8188525277137337,2.2443414126390753,-0.6861717708600823,-0.5820731140035272,1.167670684221069,-0.2087554152008304,1.6080729999064238,-0.439161469119066,-0.7866817768908344,-0.942454063112921,-0.7921333782468237,-0.7946849870610325,-0.8303768528502425,-0.9242221883134468,-0.2126196334821165,-1.0589142114814223,-0.7006537989194982
SIDM00343,-0.731388539838149,-0.8208892984285453,-0.9221440399736064,-0.7287864516311809,-0.9066722825256152,-1.0450302109185574,2.7313103307994484,-0.8196042385432853,2.5148661284821,0.5102189462988583,2.275957412104812,0.37973518793882133,0.8215953430217723,-1.0168773500880754,1.6631683160210913,0.8950257284212809,-0.9143408958400592,-0.687664447368574,-0.8998622214635204,-0.854870022128322,1.7534177643100255,-0.8216536874388757,-0.24696255576343815,0.6269923766996905,-0.3470903763389802,1.921041939499434,1.110620049115154,-0.7918437981517162,-0.925492512634323,-0.8714075629983792,-0.8007858856965416,-0.8306814820197962,-0.967644661805127,0.2214049346161606,-1.0584142561386434,-0.9448189691939016
SIDM00543,-0.7183279414174915,-0.7545844061171384,-0.8029410017220586,-0.7576940257519151,-0.7492411531011263,-1.0278978223332649,1.773990842697563,-0.8521099772150501,2.901323161527373,0.9301424618374318,2.7098592672488504,0.9436932646681481,0.575198240200602,-0.9617015534822891,1.010144157739754,1.2202820281748405,-0.8570570348315402,-0.5461511665449181,-0.8988355851770679,-0.8267485738612903,1.5302815423107528,-0.4585400981250213,-0.7741620365629559,0.5948169562080322,-0.5941648077922033,0.5201477240449666,1.996459077840796,-0.8041999073209064,-0.9086198438622142,-0.7142126976341422,-0.8385773412889324,-0.8221435295434728,-0.9189097090338073,0.44411216587380686,-1.0730923705242534,-0.5649001156122315
SIDM00537,-0.4424677753414241,-0.79155362031314,-0.5471967255919292,-0.7888032407732044,-0.8538640223368515,-1.0495242365925201,2.01746480858203,-0.45087325880290824,2.056030295622343,1.1416129438206415,2.6943382917651917,0.34703219644260247,0.8476131763421375,-0.9273739354882522,0.9190486039122322,1.300692987504091,-0.9214744660914095,-0.787226342102439,-0.8809884495370114,-0.8611213105431277,1.3957948098355912,-0.7707968385329579,-0.825792900155796,0.9395287816607438,-0.18593719590644883,1.4686480998173184,0.8789592794368499,-0.8259882509251781,-0.8322043468180423,1.38335181772089,-0.485575298539717,-0.6293128850295798,-0.9731743283912622,0.14986343668329544,1.5265924843579022,1.3367813677119695
SIDM00332,-0.7220369623497679,-0.8119295417291668,-0.7480818195641297,-0.7963694200782013,-0.8748089026021397,-0.955434866916981,2.2789574159703867,-0.12336489183765063,1.77124150177492,1.1045520354985559,2.6723089809813163,0.0212984317699661,0.9013284949435004,-0.8646397578589226,0.2870578909248133,1.0097468223835835,-0.9110614254510893,-0.6394268022683466,-0.8439271179706762,-0.8751187688521468,1.5162546741477858,-0.843571787947864,-0.7393754603069792,0.4378228563569359,-0.10994226215927647,1.5745741245843998,-0.39513326721066616,-0.8143305608113134,-0.9522011029023933,-0.7769270264668083,-0.8240326785884673,-0.7562817881798343,-0.9279375196892871,0.12557034644111273,-1.0350242501447544,-0.24932503984482507
SIDM00299,-0.40145955426107305,-0.8129680219875929,-0.7496913349050173,-0.7747955578123942,-0.8774596744842151,-0.9670371621973286,2.5400142842191915,-0.6635007330353898,1.9143223476534632,0.10350194724604915,2.459766615024388,0.3992419473979101,0.8299457249077539,-0.9450526190098303,0.7157008946698925,0.874512671213779,-0.9243473435081127,-0.6862807195552745,-0.9008690732551509,-0.8346792295969505,1.7880440868295804,-0.6624791785434336,-0.041520642062586204,0.7954809163934737,-0.06882612089326498,2.0960303637030733,0.8843399775192173,-0.7705750347334032,-0.914047027044607,-0.8363904104825269,-0.9172700712785168,-0.7161770164408858,-0.9837396971908212,0.12309379334062465,-1.050854741803727,-0.8335258783917293
