,MPI,PMM2,PMM1,FBP2,PFKM,GMDS,PFKFB4,PFKL,MTMR6,TPI1,PHPT1,PFKFB3,PFKFB2,MTMR1,PFKFB1,AKR1B10,KHK,FBP1,MTMR2,HK2,HK3,HK1,ALDOA,ALDOB,MTMR7,GMPPA,PFKP
SIDM00833,-0.0302152141912843,-0.599708189442905,0.3227940005603692,-0.7989198907976279,2.098859736970812,1.1880956800295008,-0.7759759703630625,-0.11777109693507092,-0.5672546587365697,2.394866637740217,2.324851957773803,-0.2830530753252836,-0.714946888469657,1.1152283592046004,-0.7066211005575529,-0.8156051294944509,-0.5069368968386323,0.37493529024606215,1.0823914161679702,-0.7094958845543773,-0.8099615224627021,0.9259992534664293,2.6599155892691693,-0.9148000374218378,-0.6644158313283098,0.5420902523615386,1.9315254511395215
SIDM00562,0.04921882293041429,-0.5896564404537912,0.6120402343400646,-0.8368299577394837,2.042359579392812,1.705329442743002,-0.21913103288704164,-0.03382405061247424,0.04911326064538422,2.7887250612815997,2.5091061886003097,-0.3892837005308751,0.3144307220107789,1.0495785763902448,-0.6167582397263779,-0.23578078985432302,-0.3203790797411303,2.215965582505547,1.243918678517863,1.7751338268015622,-0.8564110256611414,1.4326986663984678,3.019047725644745,-0.8728451222002392,-0.5479898389432186,1.1485677473770188,2.1608999283587766
SIDM01102,-0.4964365038186176,-0.7020132447172797,0.9443951045032881,-0.6444205270394532,2.0146399448826346,0.7737137420694182,-0.7649957109756098,-0.16196232322647566,0.46489737827496386,2.36433142482253,1.8433006544902608,-0.26048847182007895,-0.817304027888584,0.5512046800717854,-0.6034811929691082,-0.6742084892781635,-0.6340141980377891,-0.7831240576790407,1.1105856182950482,0.5109458591164066,-0.8636545075576751,-0.9071089629281384,2.709948137686403,-0.8661170541209517,-0.5900500137464111,0.764594010124503,1.6758772637436032
SIDM00418,-0.30057534480829357,-0.7299674932473937,1.3648865049077727,-0.7602100382268686,2.1484203417580106,0.5207113921345736,-0.6010303062865306,-0.4269265890563016,-0.08546260182685364,2.4919095305217716,2.3116286697142163,-0.3039363260959339,-0.7637389867186958,0.750990069621154,-0.705865236372157,-0.7324186156239371,-0.6033488807211469,-0.6376607710410498,1.007024369553006,-0.5357316382923216,-0.7997920808504578,1.4669394015331618,2.7765364536072914,-0.8755333305163973,-0.6590756631305552,0.2842655306292679,2.2834726609347955
SIDM00841,-0.33875476967493534,-0.6782740913012475,-0.024350288770638127,-0.7543544045359719,2.162654730844623,1.692770842769328,-0.6705751815723923,-0.2771614527849742,-0.49210662498346264,2.8037317324112556,2.2347126100666315,-0.27440838823420405,-0.7323317426402457,1.0902977345037228,-0.6038050474575587,-0.9233367887942358,-0.5743018935751364,-0.6377698545255489,0.9598985823884104,1.1211187525432456,-0.8333608540963586,1.165156824510091,2.8499994925045864,-0.8538345682691652,-0.6697669355393495,0.541310523213139,1.7887465660566133
SIDM00260,-0.23651124248650449,-0.6433168486782671,0.9725557614277294,-0.7956260056132661,1.812417479220639,1.1449436230169499,-0.7280358247173389,0.15688186835853865,-0.0397956953920388,2.1850529390988735,2.4632014865957115,-0.4085446365598357,-0.36207253541262624,0.5919634731073169,-0.77465709335822,-0.7052668767528828,-0.6417847027714667,-0.7604140809782403,1.4795161650969233,-0.6565987396341061,-0.7990154976308363,1.671786498722418,2.9718863692256896,-0.8896065740613028,-0.71000826814574,0.9042071657884257,1.8223010038528054
SIDM00111,0.3170564404151959,-0.6876844419089074,1.1913200105468869,-0.7770702969663493,1.8833327502777593,0.7684912279909687,-0.4435936353151688,-0.3573091480597452,-0.08952564816545378,2.6191472559069267,2.724102521748611,-0.14967017104370292,-0.7998282324728516,0.5902534548612401,-0.7216794138643965,-0.6165301467331361,-0.7126824192370341,-0.6959287465448049,0.7792469881475772,0.7722630699333468,-0.85056172086389,1.4467269565739336,3.15787584578297,-0.9151455496889522,-0.657690879369335,0.15161300472703218,2.3583246618123823
SIDM01179,-0.5947657942881223,-0.6338716086302716,1.2135595432088673,-0.8332677403970983,2.043618334740213,0.628915225635557,-0.7536976741830435,-0.10970599669727868,0.10721987943461583,2.585435017413736,2.3236637246515004,0.03535388505705329,-0.6804511091952692,0.926685991503659,-0.6045785585920685,-0.8099293082928104,-0.6435800450763681,-0.6553821948894534,0.3653444874561325,-0.5521477099191326,-0.7762583332204848,0.7229260790184187,3.1314282346653153,-0.8509266347685933,-0.6454890744899502,0.37753626500614623,2.1921981577625695
SIDM00351,-0.35906960228049467,-0.7050841177542245,0.3271643889947313,-0.7389867148631446,1.97200795680974,0.5841347074735076,-0.7236159098262408,-0.34844798146857897,0.26917757313013646,2.429194350484529,2.1730037692959954,-0.32321333085899534,-0.6623123001383174,1.2186956106686164,-0.7413566864737373,-0.8432569146586972,-0.6056685775334695,-0.6118653629752104,1.007661051796807,0.9109200785850838,-0.7984443295935955,0.8366444697104864,2.539298678165868,-0.8407799932964778,-0.5924176103829447,0.23734957650171756,1.7473522924690357
SIDM01205,-0.07457857330141725,-0.6223033050461796,1.2512474043917106,-0.7635383850002186,-0.614386059423699,1.2695286176430225,-0.42360175988784804,0.14173458033594655,-0.29126963731385225,2.3655999973405284,1.673899288631892,-0.25735915827591577,-0.8081609662052102,0.5638217732945493,-0.5829497352604338,-0.8985801879562642,-0.4421478214003059,-0.6660551488250521,0.3335633523554839,1.2535612939859,-0.5778427131558789,1.1252941273034052,3.1083923404441536,-0.8013851298490885,-0.6455086998162071,0.6298967747446277,2.04519421173064
SIDM01095,-0.424388191930748,-0.625182542498519,0.6841504198353947,-0.6899302794425356,1.8431083375953914,0.820203446869245,-0.7408464525245474,-0.5901787533140478,-0.004786212515456522,2.130793271522641,2.737874388799509,-0.35360173122762534,-0.8009681516864778,0.5796215372830879,-0.5576582699961852,-0.8721203842206443,-0.6917716174887779,-0.713895599192021,0.9004318265918193,0.9418703200575258,-0.6313304141151599,0.8126378675812663,2.4703284116108057,-0.8224544761038627,-0.6175698879549977,-0.06486002779400864,0.9809374548705225
SIDM01159,0.06491859297095137,-0.8086884112465474,1.1448174083062457,-0.7454703832270176,1.7813115413918,0.8697718968469225,-0.5101951214356849,-0.07829514879765591,-0.41542784659353277,2.7908364015363074,2.867297866863533,-0.42702080758117156,-0.8210405488623044,0.8297013208832482,-0.7870674753042212,2.150914021577906,-0.7870342069182803,-0.6453026455587586,1.1089936844574324,0.42874502573140844,-0.9241199809073658,1.4069653212672562,3.2149054283518246,-0.9178223460977271,-0.672678196887867,0.3281029160344292,1.8261072804304355
SIDM01183,-0.45289932789485254,-0.6726328087752492,0.5323299936629474,-0.6915663414465412,2.3998816785712704,2.362539583158855,-0.6525530092460659,-0.2674036721686695,-0.32141086584325934,3.089767878527718,2.639671520205554,-0.3759392183854049,-0.49583200193137456,0.6527455635835294,-0.5480453355622912,3.804346038942039,-0.19771871384695644,1.9034756893857392,1.063005750844594,-0.7025094099742876,-0.754732837593051,1.7404458296108563,3.175621300069768,-0.873432459406261,-0.10134610327396774,0.7211654455012145,2.170607408088212
SIDM00328,0.22481293440481837,-0.6986838318725078,0.3737778026430486,-0.8551788201808207,1.3653365221664922,0.9592100935437445,-0.6981462570335747,-0.16802284618364702,-0.299793024519133,2.4804932420899743,2.4824640909750855,-0.4206389917333476,-0.5473925554547192,0.7174717352263683,-0.8169135657292337,2.621521782145087,-0.5421603076494471,-0.6297145924143434,1.0603239416951733,0.4991680033080854,-0.7937528941103383,0.9297874346671848,2.6917540577904777,-0.9228714298968371,-0.6253923437304642,0.17304251102866694,1.6733668583231875
SIDM00389,0.09089596901638713,-0.4926696748061033,0.7451605940143254,-0.6947438459037693,1.9737810129089917,0.7827645945515186,-0.6069251004763222,-0.15125688002592177,-0.023766505206019473,2.936361467003728,2.167158861195227,-0.22191396108134442,-0.8333481859792858,1.5624022475462573,-0.6315187626703159,-0.844812466502489,-0.6173804335414502,-0.4664603081472634,1.3045121622621985,1.5227326049466927,-0.6073045682155124,0.7759755138297278,3.165394083435132,-0.7991837864234732,-0.5399174719469698,0.306351848002917,2.190428228808908
SIDM00489,-0.0408330806382385,-0.6163110970995164,0.46524402248557495,-0.7717015787320688,2.0954710572543855,1.0653308447749044,-0.6914539093583886,-0.2738906823714119,-0.19556313805997022,2.487028851040043,2.015186673623867,-0.0013707395935743801,-0.6395401364734734,0.7970979040921842,-0.6755661805633218,-0.9108942342611717,-0.6825153219560957,-0.5818295382598274,1.1023247571485566,0.10689883098022933,-0.7363162853212338,1.423307927509496,2.806694516698238,-0.8183298797793084,-0.6566298541532335,0.3135170820195901,1.3198130397756642
SIDM00953,0.3274790060659367,-0.710138425235249,0.8715087306175348,-0.7898119642122179,2.0746092848085844,1.2715351794883358,-0.6186130188167024,-0.35715212668413776,-0.341008825537834,2.9018349416402285,2.517389372942574,-0.1723816485530378,-0.8820289151381725,0.8864241161141193,-0.5985233240183597,0.8429755501530277,-0.1543018440221618,-0.7054163082360778,0.9665918251450851,1.4126858993407594,-0.7866509844788259,1.568422020192098,3.1336339713639623,-0.8142021326058656,-0.620982078063408,0.7371316808186412,2.3426333260773347
SIDM01245,-0.38047370015386417,-0.6619422940269845,0.8751992944208875,-0.8199764006743359,1.619024746368584,1.6213563434534386,-0.8013815098770737,-0.2572779850570561,0.32064195427753267,2.3761725129052524,1.7096461031423256,-0.3942977879566095,-0.8252542749780901,0.7556775204980912,-0.7390326892023038,-0.9650366905223018,-0.5397372868410522,-0.6493161014116743,1.3062199446421772,0.5073576703182707,-0.7608327595712662,1.0132011571392094,2.840284893763993,-0.8254571561505024,-0.5924710109696033,0.8946512205149206,2.172193397609612
SIDM00929,-0.16023158768892046,-0.7617898221368565,1.471826383271483,-0.8148731587577195,1.5275796982581167,1.034354551581454,-0.46942576075623393,-0.06154002588710594,-0.10277005793217751,3.0502952381610253,2.6613689699440606,-0.1610894574993918,-0.847372909353327,0.4869358345056642,-0.7227145390818306,-0.6804200584184317,-0.7059325625030154,-0.7272908574898377,1.4439513106025585,1.142491789709072,-0.9214619125235282,1.5026339697682103,3.2506012532092106,-0.8677440329335973,-0.6834538848357232,0.878315210896985,2.515405257520184
SIDM00732,-0.11482357412018183,-0.5440848939658101,1.1961893806620603,-0.7772616727752715,1.9268644658182974,1.0699887539612831,-0.5682018934861337,-0.32864671820555824,-0.23086344327753014,2.6637741316331676,2.6022550419256016,-0.31633407009137043,-0.8226872335025712,0.8898806081811056,-0.6238427795981937,-0.7023936221416113,-0.7575059975170617,-0.7352917569036965,1.4522300085598143,1.2486584074299303,-0.8011209301456639,1.5046505950175366,3.0188934346279823,-0.8466688931174046,-0.662842302430878,0.8670351462988867,2.65541460697616
SIDM01047,-0.402975599352104,-0.6647714050772512,0.8470101611030543,-0.8251729903411046,1.0897018308332684,1.4631132562496587,-0.6931733819934219,-0.029798932343203577,0.2197438397891232,2.200286611672153,2.383511190258874,-0.2842026445815071,-0.7859607504895691,0.56424601722934,-0.6595647879919193,-0.8779070796128043,-0.6607907484919586,-0.5277651499670336,0.7792799508111582,1.4182590211492,-0.7338737603604244,0.1631974849576885,2.7119611302960474,-0.7899441225332993,-0.4965599690735481,0.07217724734914314,1.694927136328058
SIDM01229,-0.49999613235882456,-0.6122141536990893,1.0279461810722241,-0.8141433166118619,3.0185778395507095,0.9953347014996647,-0.7639703526795663,-0.4602642088950662,0.2031811481942008,2.407149559438493,2.4114171549348833,-0.236222449688988,-0.801603115881152,0.6084710482381638,-0.7856441356362693,-0.9899922778822365,-0.578673439683464,-0.24742837256197042,1.1942286205435038,0.9078332290689258,-0.7624487654680421,1.5870653567815036,2.8811979666305443,-0.8150853286274369,-0.542833655028956,-0.17174036443766047,2.1697547465097156
SIDM00540,-0.22175530904349608,-0.682304325535384,0.8411037275664687,-0.793349270292961,1.305134582777697,0.5152397476926819,-0.7221473270680686,-0.1352415636572701,0.04874137678837651,2.2838206741272056,2.2808908322657553,-0.2035672754201459,-0.5377332980412393,0.9951173457843442,-0.5285003193703096,-0.44841226427923947,-0.9193256367153967,-0.7267997082205907,1.019972411224067,0.9857184914697996,-0.821533403036082,1.7138696173700527,2.892889858794867,-0.9039394993602952,-0.6224923350756856,0.5633366353646563,1.8752449901867192
SIDM00264,-0.153585489900647,-0.7215178599444171,0.9426929971487545,-0.8716676513556437,1.9811982971568745,0.7400753080474488,-0.7696455291815749,-0.14903564075990355,0.5463542918058025,2.446187032844755,2.585415560228426,-0.404758389288219,-0.7428445878366735,0.2209539194942522,-0.7308556355099831,-0.7969713011874439,1.4823267577467558,-0.675304706162709,1.0084862840374618,0.8882086949097053,-0.8274339984360578,0.6672754506637305,2.6330905933608726,-0.9066061069679947,-0.7151458518823036,0.3991912942754069,1.6387093037953764
SIDM00842,-0.11243491058066035,-0.6651948964199674,0.8384848513826741,-0.8163715089937827,2.9729079454443523,1.0100898067545292,-0.7772436607971845,-0.3376265488735071,-0.16302012042608469,2.598426909836033,2.3978288534423404,-0.01727589609906665,-0.8134339184830305,0.9951481818555186,-0.6020105401647834,-0.8010311233933539,-0.512279506884704,-0.5690032401274265,0.9674231623109641,1.5106163231791714,-0.7456283037764597,0.966466991215482,3.094522120737729,-0.8131040560419155,-0.7352118032641614,0.316478736109098,1.9657858089892195
SIDM00923,-0.03592199354525403,-0.7134954267591969,0.6637500724097656,-0.8423754334241083,1.5336716867793154,1.2162346768434034,-0.5025595165056261,-0.022321268863625364,-0.30239659612304004,2.885182615977983,2.521208028160596,-0.15683807888341808,-0.6647073360887464,0.9352652308181489,-0.696003621388437,-0.9396555274269919,-0.661905638371239,-0.5485780342254613,1.5197611315350472,1.297498955648768,-0.8294946957613517,1.187090125880548,3.165130944023704,-0.8230471323258938,-0.5514685332441928,0.8082898558645502,2.20036646409269
SIDM00120,0.16256223211189194,-0.611743408660125,0.9135930000486151,-0.7932687726549823,1.6891208219249327,0.9222889752370745,-0.6031433682619709,-0.0944521340942538,-0.16498785701989488,2.762201628556251,2.621082577106252,-0.22944301949560406,-0.6262591120324715,0.52044767932553,-0.7779120430129154,-0.5375062833681803,-0.5575930766395061,0.2958859658928769,1.0187164753159004,0.272928554657924,-0.80448128626019,1.2390232639334815,3.4069851192436937,-0.8965908873910153,-0.5744896077075806,0.5508937408459466,2.5168518707604024
SIDM00900,-0.2728672236983024,-0.5950284869079369,0.59499012310459,-0.6922424469335058,2.070202396882673,0.7946939230697552,-0.749720557023404,-0.038770658108302984,-0.16066610130164546,2.623336249148892,2.668063096827615,-0.32383582174932096,-0.7925122083487972,0.6960966140366914,-0.6294856446758543,-0.7044971523837269,-0.5973222973572052,-0.8474379773634443,0.840742467738035,0.9464879281115911,-0.6844641581711004,1.0596263689977494,2.807620175979095,-0.8241654706237985,-0.7057011628206495,0.8545123460207938,2.090783677593295
SIDM00962,-0.07580499399086564,-0.5671210989160475,0.6216949111480237,-0.7616369501962448,2.4141076610331287,1.2591648143005136,-0.6210326319342938,0.4896275853927399,-0.1844978870180291,2.438663634577331,2.3138558058942458,-0.36988150288325944,-0.8038652575850144,0.4826446605250226,-0.8194991290405312,-0.9204502526397698,-0.0919742932518482,-0.6201077636862795,0.9651059926450362,1.2782848295178812,-0.7806134470294797,-0.7893218289304293,2.8429741268420807,-0.8109791851784592,-0.6300593077248954,0.4321779368460439,2.1185066422574654
SIDM00889,0.06558558875340843,-0.5850900820240718,0.8873081795282955,-0.7393016226852699,1.668527626066098,1.1424975797993988,-0.48380786570027307,-0.20660309369647697,-0.1375657696585027,2.8078621808896744,2.450598805744279,-0.15024744112666932,-0.744290687511938,0.6406209472984454,-0.5766975663230837,-0.8054896668363837,-0.5305567910101633,-0.6472485892481936,1.0243256010340185,0.7752484535868344,-0.7223264233914611,0.8792695680280505,2.988901823417252,-0.8079097647510469,-0.65547246955373,0.4011363902368602,0.07650592188071453
SIDM00864,-0.1757577749771746,-0.7263698849322983,0.9411466181412202,-0.4516462518716821,1.519379396556261,1.4022566255404638,-0.7027674040287404,-0.19222080448043985,-0.37156879237117035,2.464524128255085,2.701211054441896,-0.48700529885896776,-0.6498382149972116,1.6081061570106068,-0.7844902616113776,-0.8567150327660005,-0.4826889330709798,2.1900030840414115,1.1468354368215965,0.9245469654923776,-0.9298936705405662,0.7790507981292684,2.6419554575938684,-0.8792399700765184,-0.6476566630786497,0.08337973851758664,0.7239734965680928
SIDM00233,0.075463478678615,-0.6347756581353593,0.9086935341546192,-0.588114564233991,2.0234264789158667,1.349152155611886,-0.22874347453649146,0.27987207651230783,-0.2722889547544102,2.5193179827928467,2.101342984113029,-0.5434155053217944,-0.8135098983927903,0.7659638139684238,-0.6657514406921227,-0.9112216278879288,-0.21515452932656995,-0.6672263197827318,0.9818282121820172,1.5287685355330185,-0.7427969857444184,1.4957933458780035,3.2595817935208253,-0.8486098388800561,-0.6346506511085115,0.411555638188537,2.582067827189217
SIDM01233,-0.42199648206255924,-0.8343814094050629,1.2175575717837996,-0.6866149313015367,2.1127886794801256,0.8791499079101178,-0.5998586539981716,-0.17040890562084876,-0.2799163970774572,2.7939513363987056,2.139825304052327,-0.4366332362622327,-0.6540638335040984,0.5159578029076485,-0.638748114637052,-0.7829729578179171,-0.6050945013903318,-0.1564358977517201,1.487276578910598,0.05751801537951012,-0.7279944826729459,0.3773583594532405,2.6466929634734595,-0.8657993310227444,-0.7600175671004661,0.7951884222041902,2.1478506594010445
SIDM00964,-0.17845408575966842,-0.7749376426207296,0.4256503973269546,-0.7976093198466861,1.2085885375018506,0.8193646683647636,-0.6630734694180813,-0.0533347969792069,-0.15534019190797999,2.7238708761406154,2.4145988343252047,-0.5277777751256014,-0.6830082423856594,0.9635993570093965,-0.6071503318496191,0.08039864847633058,-0.6245083838005321,-0.6121391518127546,1.05398675604013,0.8055093298064229,-0.8492950897518987,1.1364553399205655,3.1371863668176947,-0.8954805111406361,-0.6266600122362016,0.36831796502355035,1.6104010575178525
SIDM00196,0.0207511673747465,-0.7459858352712139,0.37609544386163113,-0.7949946176522301,2.4966093075347726,0.910819895483367,-0.7898152425054784,-0.21426616430040338,0.35544745821207396,2.701473672699689,2.6393475442980696,-0.48391423605667383,-0.7612283784394399,0.8388877762176734,-0.7084397708115256,-0.8654715074369157,-0.45097244314486806,-0.5706083719917252,0.8687627425501654,0.8925087705380054,-0.8986226208813012,0.46463899064613734,2.676370233902421,-0.8522598217737248,-0.5385273349293594,0.5115833930201082,1.7742174231125454
SIDM00287,-0.1968594463374282,-0.7570503980900768,1.3767955720521494,-0.7488007777346005,1.8680609784703592,1.0813690064069572,-0.7147458275091041,0.11028327949011589,-0.002258762137166092,2.1813208443383556,2.353161508379975,-0.3520555466083955,-0.8369922450707878,0.9961709700539986,-0.6767899313509598,-0.8277526155503162,-0.6413156341730871,-0.5447460297579305,0.8483265925851939,0.6821477380330574,-0.7494055783438535,0.40572141402281564,2.6265880173994303,-0.8793389346188556,-0.690712743134106,1.0533075245137613,1.331196534259649
SIDM00501,0.0732863726611299,-0.7040989152407237,0.2907667768122512,-0.7114409747705425,1.7093871611158376,1.1694718246782663,-0.806913809483598,-0.3237831605904853,-0.21038678489739712,2.909410560346406,2.4181113245557753,-0.30945381078739176,-0.7143310048881188,1.0495504470088566,-0.7404034576750428,-0.030678222342060083,-0.7127071792455283,1.90630522574412,1.0112347956088832,0.862740612678046,-0.8126617114236203,1.6035637863918586,3.144828654493199,-0.8658922532724851,-0.6948237105104157,0.3819318266736729,1.8967674193952293
SIDM01237,-0.6523205400858557,-0.4912310072956614,1.2964144364108294,-0.8582169960276925,-0.466632582241605,2.2563730087934193,-0.7867235603502353,-0.11679624351489228,-0.5593564646895486,2.2552439464197573,2.6385014165470544,-0.5041835828902245,-0.7117416877338929,0.4663336718146738,-0.35308232669120115,-0.05429797408163476,0.27874339093122313,-0.44427550663807047,0.6133283296008817,1.5276903256073364,-0.8061930949664612,-0.7994224841565521,2.901609271748359,-0.8719342827992171,-0.7014978178796366,0.9609253651556736,-0.0012716748103982912
SIDM01228,-0.27704671668314024,-0.761337228910923,0.8732491038687038,-0.8186711152307456,2.1761285433124287,0.7645951471671006,-0.6543414500814668,-0.3525650029848832,-0.06526382161181747,2.464644212201393,2.646097451958109,-0.39556305974773526,-0.8538022366962466,0.7371579683327589,-0.6641769348705697,0.4179694901269876,-0.3789911084426543,-0.819538891354533,0.7172061227591321,0.6915873948941891,-0.7894476217067742,1.006002596062306,2.745041000546713,-0.8925030637350212,-0.6228259392819561,0.8121881432903997,1.543531536769369
SIDM00935,-0.37885710465222283,-0.6809923311404354,0.6530885002232033,-0.7930453320354047,1.1311239402245061,1.262825322747462,-0.7772061606425398,-0.11896510205792213,-0.29244384643837423,2.5633810177874685,2.6582018291774463,-0.13469842996306172,-0.6557001122270245,1.1997048415357077,-0.8238356228833617,2.696133745943358,-0.8096170780165817,1.0009861133968587,1.2292977979340354,0.6731792618841675,-0.8595797670261961,1.3557238117378947,3.2567705518056735,-0.9348000829610928,-0.7841822772087041,0.6285989146164318,1.9242270672577693
SIDM00954,-0.44518432991466567,-0.7247298824067764,1.1945402500075668,-0.8237599077563404,1.1259953150405695,0.9281684941042976,-0.6185837530765457,-0.11993887379827037,0.2247387213774388,2.6858792166184684,2.0605371531617833,-0.3377178559141251,-0.5668818294724888,1.1332357233130526,-0.6647870877265558,-0.81036899192351,-0.2249068260593559,-0.6332646556052595,0.9342902505915828,1.0055818195305355,-0.7913024795488449,1.3450947615854676,2.8401738938616994,-0.8888186676319263,-0.6485932931783417,0.14300272738317846,-0.6751634179997784
SIDM00951,-0.44511383992964026,-0.6843080308940253,0.16450200601635726,-0.6569638714815565,-0.26284812748145964,1.020532054861548,-0.45007105885852416,-0.12158521794659971,0.013415141313691821,2.54410612410819,2.4981066009582,-0.21607103731003496,-0.766414305095549,0.7481534401556972,-0.7353087989128545,-0.7998898466065779,-0.46124304499180124,-0.6646501374409282,1.1450858020096686,0.9116432120719868,-0.7393034738261283,1.0259134279965298,3.094127271320402,-0.8335178703516324,-0.6782310484061806,0.3943365897892977,1.9920741827354171
SIDM00948,-0.49357610766777327,-0.6429455423009757,1.3997485511254988,-0.7535800702509623,1.4540859350003292,1.6897921580978206,-0.7915711389314641,-0.1834286566605502,0.5036206144639558,2.089105857573684,1.652603870423529,-0.09954074489052771,-0.8020021266005254,0.9962179980308953,-0.615827475313003,-0.9989258413192699,-0.699952267206555,-0.6382537163423223,1.1966072643168988,1.1871901210293276,-0.8455444971531281,0.6966649909332906,2.7069434297864294,-0.8624882810922724,-0.6159028892429605,0.47931403835652625,1.5556069067505631
SIDM00203,0.11411807301387177,-0.7359721891159648,0.05430008008689346,-0.8028706833178284,2.3625732071355188,1.1025310644067141,-0.520399170827117,0.017299057136919233,0.2935721762830539,2.6200113164657,2.6600478598935835,-0.526309509911144,-0.7530036527193226,0.6571176771679238,-0.7072253198837452,-0.6885362025238474,0.297057756439468,-0.682900150755657,1.1490122939555278,0.9894774931988091,-0.7901900396546675,0.2131330003379508,3.059780928456535,-0.8323329997851037,-0.608374993165146,0.3652492387942845,1.535630296872397
SIDM00896,0.4371499188691414,-0.6224453850355532,0.7831052657792592,-0.7691301627852928,2.558293730122455,0.6531129008601758,-0.7387972159900751,-0.20127943441576848,-0.023552099964679486,2.91597934226059,2.5800732598260514,-0.27910048555751027,-0.8462897690614538,0.8555847178789718,-0.6500531186741263,-0.914556775813754,-0.8348176584901775,-0.7265608983749465,0.8822151626000244,0.7309692690208512,-0.8615441037902348,-0.8377041409388079,2.8985975980486804,-0.7992584531597007,-0.6538870323784626,0.5771383043055182,1.689851623789454
SIDM00285,-0.026310284567671875,-0.7597766254065272,0.7221793880963719,-0.7176897220196858,2.4772924793912625,0.1195259880642192,-0.4681439556691074,-0.43615464805691717,-0.041278495103505314,2.9799723187737786,2.792911477276909,-0.03320152801104945,-0.851402630937286,0.9098172030998745,-0.5941560987353589,-0.9348459775679535,-0.6052956203926219,-0.5511253364839857,1.0122274190886278,2.301516770035552,-0.7769428073622849,1.216107334756866,3.4158384982890393,-0.8985295970824438,-0.49651736699071913,0.20696385767918285,2.457579864020049
SIDM00930,0.02994864866725452,-0.7552955894311375,1.2260310778354517,-0.7670661258876798,1.9571761706738755,0.8411230395971211,-0.6584346468165281,-0.30375185562889845,0.2616052347373563,3.134319405788774,2.3524524349050044,-0.4423524233127253,-0.7857281869709614,0.4100294351228468,-0.6827484055221545,-0.7169104562392024,-0.7394339844881352,-0.6609157548307374,1.3375649357570953,1.7436096013316622,-0.8404958946559574,1.7233694106331992,3.1647677941370342,-0.8526083418542107,-0.6153661374625039,0.7259513209242265,2.1189090199449145
SIDM00205,-0.21139005250778034,-0.5580716374049096,0.8935362097241792,-0.8240855516635817,2.454792656670398,0.9827868547911597,-0.7578642868980137,-0.3639711349758641,0.8335861546214778,2.2118426957417867,2.61493879751443,-0.30109930043552224,-0.7521079247500672,0.3772155329588521,-0.7335007370108739,-0.32080071758223094,-0.35333449250446697,-0.6651540150359803,1.0412344296173943,0.737062026916074,-0.8085561957259535,1.0659050661677436,2.860566017197295,-0.8191683261779577,-0.5918242695456317,0.3439692108827094,1.8049287477431006
SIDM00535,0.029032490769625743,-0.6939639203952467,1.7226311501348484,-0.7187934407677604,1.7288546110122434,0.5480083802347404,-0.5054473036562673,-0.22954362792324615,0.15617243453925517,2.278139259906259,2.420721484777521,-0.4853978658166914,-0.6310812763027989,0.6392998780728543,-0.6355601521080563,-0.7347465155036275,-0.5464114011087531,-0.6685211068085342,0.7357030506445438,0.9335468806792501,-0.647593317802172,1.0221032410993365,2.8719383132590077,-0.8807817532032177,-0.5128199769504256,0.3229378097788741,1.0970579377768708
SIDM01175,-0.2232970302625987,-0.6610224783263701,1.2499986434896548,-0.75469893487215,1.8943484487549824,1.389125985448188,-0.4617170803621798,-0.08944881292677624,0.0009367001040334168,3.0305125290360513,2.0281154452499486,-0.39099910757933765,-0.7820002030268406,0.7329637646649964,-0.6349969209933833,0.7228597164891085,-0.6477021446956375,-0.6413996230406748,0.7688431055225177,0.4987161257623235,-0.6824304798046753,1.3166487345605586,3.2953928866792004,-0.8733769499033868,-0.6567683852622376,0.8929461818197209,2.1770538087640436
SIDM00832,-0.3565807055212657,-0.6782546688281137,1.2393917799123355,-0.6843014049094962,2.006892181445659,2.0554896033870147,-0.609007658947888,0.09431627857030189,0.38253330470222296,2.819740037140891,2.5376008896552964,-0.48269320350057865,-0.7258883502806773,0.6350964866257768,-0.6116852592250153,0.14556937887379492,-0.21054441217417166,2.0017943965389215,1.1399448138562913,1.4234422856912925,-0.8502835200692145,0.2803532527195591,2.758040800236744,-0.8412818136251344,-0.6431280701793441,0.645393660954571,1.2524471652432019
SIDM00528,-0.05088394831701889,-0.7094002341532071,0.5973032493000291,-0.6649037809996257,1.8621009007161715,0.8855013552427562,-0.591730443397006,0.3037795108508523,-0.18010763954391593,2.978790134730979,2.3833348205111866,-0.4841622810128713,-0.7090143585508337,0.8077865852337377,-0.6312550776430443,-0.6747285323788025,-0.11475372523534498,2.4101557323553617,0.7229145192562104,0.8788436978933739,-0.8666676534544737,1.6026250974544984,3.275431348230283,-0.8957472887586856,-0.6516694005826281,0.8670512474869273,1.3914232209846769
SIDM00371,-0.35525551055479826,-0.6050802561963614,1.4934445957757436,-0.7886169522967842,1.9275655942610308,0.6648096299392271,-0.7810133379910421,-0.11325082352286633,-0.10884709977058701,2.3712859808638225,2.582408701492082,-0.4428084712034131,-0.8031713000609135,0.9290721057312165,-0.764794807577038,0.33942734685761844,-0.8074206229931642,2.392145061234438,1.0953436197926483,0.37574283999096325,-0.7899238787500691,1.0448617794290338,2.747681652324231,-0.8871959730516416,-0.6977976054502217,0.7730368302135001,1.9181392375996364
