,JUN,ZAP70,MALT1,CD28,PDPK1,PPP3CC,PPP3R1,PAK4,ICOS,VAV1,IKBKB,MAP3K8,MAP3K7,AKT1,AKT2,NRAS,AKT3,CHP2,NFAT5,NFKB1,NFKBIB,NFKBIA,PAK6,NFKBIE,CTLA4,CSF2,PIK3R5,CD4,NFATC4,MAPK14,MAPK12,NFATC3,RELA,KRAS,CD8A,CD8B,CD247,NCK2,MAP3K14,CD3D,CD3E,PAK1,CD3G,CBLC,LCP2,PLCG1,NFATC2,NFATC1,LCK,CDC42,RASGRP1,SOS2,PAK3,CHUK,RAF1,TNF,CARD11,PAK2,RHOA,PTPN6,PDCD1,MAPK9,MAPK11,MAP2K2,PRKCQ,MAPK13,MAP2K1,MAP2K7,GRAP2,GRB2,MAPK3,IL10,PTPRC,SOS1,MAPK1,HRAS,IKBKG,TEC,GSK3B,CBLB,CBL,ITK,IFNG,IL2,CD40LG,PIK3R3,CDK4,PPP3CB,DLG1,PPP3CA,PIK3CA,PIK3CB,PIK3CD,BCL10,IL4,FYN,IL5,FOS,PIK3CG,VAV3,PIK3R1,PIK3R2,CHP1
SIDM00156,-0.06291001585308159,-0.46759990209212193,0.5733891850139721,-0.9196034772878936,0.8957256234044667,0.6906123526218882,-0.004973300485863754,-0.1902282612329446,-0.8414923233536783,-0.7760997341293581,-0.08623290625494524,-0.8794070897640989,1.3860444502505187,-0.35804903775267244,-0.6313749898374763,0.7919734186163709,-0.46951861586897053,-0.7695372136641543,0.49854435660311647,1.571495290152703,-0.541196233325497,1.615237418311073,-0.7684280884605302,0.12439623167244246,-0.8433864558040008,-0.5638996483719769,-0.7449210391677806,-0.9013674180807416,-0.4992991564511748,0.21160878890234566,0.24705329221818992,0.5531441303668962,-0.055901142450374836,0.35780418948097154,-0.6713497844779948,-0.7742581617341067,-0.8384272553392778,0.05067921151099342,-0.6060857169935997,-0.9413513273504133,-0.8102019249112966,1.5330839499635351,-0.8710292222140836,-0.7800644392757937,-1.0379055282590819,0.17991313369138068,-0.8352472022707246,-0.9386750605922086,-0.8865775245311052,-0.33078139332926115,-0.8155046097317348,1.0544543133872513,-0.8147998074502975,0.7628483957050507,0.6407643709492536,-0.8846645261778328,-0.5315907154743827,0.9474801752018929,2.2368676796216347,-0.1527708934156817,-0.7869812974159148,0.45664219344410734,-0.6152846287382564,0.9225177921018173,-0.6727514658264269,-0.48695856768051166,1.3101066345546333,-0.20763969500256418,-0.668779787943035,1.8700606098493113,0.1282824210179878,-0.8321167211125547,-0.9530047537584596,0.8053023329313933,0.6792831117256345,0.4534957007213846,-0.6351101651893347,-0.7664132879226035,1.3176510957686443,-0.6520845970278148,-0.1317668007208056,-0.8412600891998254,-0.957540115268313,-0.9477936300115853,-0.7620102046140641,-0.6892322199290735,2.4245876582829724,1.1789784231694411,0.049509410275005834,0.7159496564562382,0.6308617990322829,-0.20499826824223832,-0.6788356269363269,-0.15464895273900187,-0.9779223967639339,1.0547019707664842,-0.7930371704105428,-0.5763107006479594,-0.9211921968661512,-0.7255048855003987,-0.021860292232747054,-0.425339207363057,1.009742694599717
SIDM00420,1.1982378731570449,-0.6049153725940241,2.0166686804383724,-0.9419415433318926,0.6946726312958819,0.7855391405284156,-0.06102983093187536,-0.36620616264100014,-0.8307011128804418,-0.6792259842127368,-0.278250374388847,-0.855172983293392,1.2716144506706497,-0.34148612416946844,-0.6097019945616773,1.77851701530677,0.1292188884366677,-0.778637560221288,0.7004279563275378,1.440871681394293,-0.3839213930904212,1.2475954619141187,-0.756752517062016,0.3714934392307278,-0.8546062622482284,-0.3064924289812316,-0.7520699827402373,-0.8862404378764952,-0.7926001358580566,0.3488891157029059,-0.17659568175367318,0.6813889508880174,-0.1570008227940522,0.3121865610126558,-0.8972347021315348,-0.8962773531304296,-0.7248384089894944,-0.30848500466360984,-0.5577655624869422,-0.8104483403705567,-0.8577289812712172,1.0241536922044367,-0.819593796426307,-0.9409453668124244,-0.9361308873851585,0.26809859559173305,-0.7727673560043667,-0.8597066367724298,-0.862731808234504,-0.2609580103147084,-0.4208740858700727,-0.06738940572038093,-0.42987724858722226,0.616798297315994,0.6340523873243621,-0.6054089259298748,-0.4081745953146613,1.247893625573934,2.8253329395744093,-0.3138895329081661,-0.7965361392576229,0.5689031546367298,-0.6719972180552648,1.243626010943158,-0.49447391537465285,-0.4605272663285737,1.7534726100610754,-0.16823653030029592,-0.5867142791075582,1.3486898688791147,0.30040818816574616,-0.8087702985261365,-0.9029087782425015,0.7454585644759879,0.7878608117421824,0.5729109702451274,-0.5003318541266717,-0.6164490394613783,1.3637321673912755,-0.5210641678810005,-0.5009184664143312,-0.8416487550109425,-0.9903519276308045,-0.8908127679400192,-0.7392550548670239,-0.6245704834634941,2.046387851877929,1.1865023685910743,0.4586701494253871,1.0153546672448757,1.0338484075483838,0.717284414778111,-0.5317076204279965,0.7093449970646825,-0.9058600773776754,0.3475723099589699,-0.7902295782098058,0.24613432622159317,-0.8433947360120979,0.6400998147423111,-0.14575458398926683,-0.411033695860218,1.1955924377641391
SIDM01145,0.9577942607635581,-0.5191267950794013,0.6036206133257265,-0.9358158821185593,1.005910377328447,0.6937070687481106,0.04371871213882819,-0.16550240266024233,-0.7275534269749709,-0.704541062666575,-0.06168596025548165,-0.8651240404255862,0.957690204223931,-0.0028393213957774166,-0.6316366966944427,1.415940746596576,-0.8609706627032391,-0.6960529250396644,0.7031413529210914,1.8581758578642202,-0.10682118026186693,1.7601945289043057,-0.45987506567242054,0.35275404032689817,-0.8675482061157255,-0.4221661498126322,-0.7101435543592491,-0.9467423825360264,-0.755036701875152,0.1700409738674125,-0.12622057484471835,1.1162619742178437,-0.19214843577923146,0.2206449716801636,-0.788999854430692,-0.8591812396617516,-0.518124548865505,-0.21219480483440392,-0.5216441195843758,-0.6281312439079585,-0.8908843072768299,1.7818628922330793,-0.7849695100062176,0.4917665038405692,-0.8835031845738223,-0.138985958564813,-0.8050305820992776,-0.8744939233599128,-0.844272302070309,-0.11839200194951734,-0.8322820543616223,0.16049526243168072,-0.7110663455255364,0.4200810179829378,0.5681613061405651,-0.8896392275737554,-0.5913031024498883,0.8280618883099006,2.605342582662644,0.0416452646550399,-0.7877153771346626,0.1926862029546163,-0.6020204654908105,1.520741952951246,-0.8582834423991911,0.732863868728346,1.7616796831384964,-0.08229418484821728,-0.52931036408228,1.5385629932405782,1.136554724560579,-0.8535206068920492,-0.9073572541685443,0.8646641007306016,0.627363427085275,0.624479568975105,-0.5939830533683261,-0.6766040126582287,1.6129423108529604,-0.490130425586333,-0.37204087176429185,-0.9132591999065646,-0.8666737186939563,-0.7516088143110692,-0.7994385305848934,-0.5651599959899967,1.8074686675038603,0.8865613674070111,-0.021429230680360005,0.8279719153446422,0.18824985995020543,0.3344601235991541,-0.6355627715823359,0.6972557238421159,-0.8222303497830964,-0.9193170257600906,-0.6529593091639407,1.4585072322560297,-0.8285462453263841,0.5915632022857567,-0.3012753169422961,-0.24887213799521082,1.901601599442881
SIDM00256,0.4711169710113181,-0.5892051822734029,0.0803653957834521,-0.892891222342909,0.7878095498553352,0.8197980414853824,-0.18504271224159738,-0.3111171338933382,-0.707431434828587,-0.7686166387051703,-0.28770996729910425,-0.975844876843652,1.1763919460522185,-0.2826877870424519,-0.7098439035948033,1.5377099828412946,-0.03221935492642711,-0.813330592290272,0.587136577156608,1.2777086795696044,-0.38020806550731545,1.2845807101351616,-0.7501209519574827,0.3336818113116285,-0.831995952881604,-0.6656380151039164,-0.7074503874027074,-0.8680794967496637,-0.6466916918826937,0.12027742160425708,-0.04608778106002821,0.8280636437656836,-0.34380864366139174,0.4829788230479576,-0.810659479317777,-0.7176546495120161,-0.7511229006934164,-0.21553357727253644,-0.6058762187111616,-0.763320556752951,-0.9391818745941668,0.7677323122933757,-0.8879503955198804,-0.7601140458107215,-0.863983714215217,0.37542082335683424,-0.8926414046647443,-0.8922505717236919,-0.9112673191405846,0.19616284345364435,-0.7633601249660208,-0.3123783963711727,0.39262438084370804,0.6249923585885383,0.9622067926032998,-0.6700474292894469,-0.6569629664039784,1.0934882763308473,2.2054588831059894,-0.30102171121652227,-0.7682237424894428,0.22247582947890623,-0.4540649847817651,1.1314732823344418,-0.8909819758529697,-0.6115030109466204,1.3520063207173345,-0.10555843540185073,-0.5822999924235341,1.6118077825397406,0.17837576414880668,-0.8295882398259572,-0.9340127023279534,0.9641911025044118,0.2907404349248434,1.203573989743375,-0.6459747664313599,-0.6944010928584817,1.3273088896375393,-0.5842107794250428,-0.38652601566683703,-0.7912712931915493,-1.0026008966118336,-0.8840086407793383,-0.7259384011556216,-0.10661149742260927,2.367314680381533,1.0721471055022447,0.2821133682491331,0.969629695665258,0.9896129085666406,-0.13652369067528053,-0.7573892243469705,-0.2820776556329247,-0.8663020683583258,0.9613167771458583,-0.7408401516308643,-0.2859630463806101,-0.8154080760308524,-0.6402740804243655,0.08008884259953816,-0.26967381987210226,1.012703008009336
SIDM00444,0.40008887295415374,-0.5131986805441867,-0.13696644099450733,-0.9284390427301593,0.6384016182750817,0.8483420723074229,-0.01838103139348671,-0.4478242293111221,-0.85093289160589,-0.7282733972298321,-0.1522127926546117,-0.9895753820396243,1.4367642377096494,-0.36479626182002906,-0.5272387204429152,1.6138669933361829,-0.3558296417244228,1.1760654560787864,1.6037663200886134,1.8321797802664423,-0.09244567940490964,2.084625308575416,-0.772485715421877,0.46374524692088764,-0.9088127943805377,-0.24453640283260314,-0.7976606039771588,-0.7966495912762765,-0.6190749554836488,0.04307651486241072,0.49381187646468766,0.5826170027655315,-0.05302063946455428,0.7091376576356567,-0.8711244829713817,-0.7829293965245325,-0.8079981570048786,-0.5234468859961474,0.14962111285095345,-0.9675511369267987,-0.8537363570769506,0.7769861606858018,-0.8137492370314071,-0.5040289876391866,-0.853548906493126,-0.16508926600707266,-0.7538388538845409,-0.8439857878940856,-0.8001266055462825,-0.10222114471724854,-0.5522132397022642,0.45388306825105956,-0.21715198168777924,0.85237910600575,1.0824255833214886,-0.7863343653034567,-0.5468487120358576,0.9881139039437324,2.432018752339474,-0.2859653156195171,-0.7327650413855468,0.5995185142820655,-0.6404932521886739,2.1311633539471813,-0.7709270475509883,-0.5848016483324622,1.6180228483692316,-0.16481299639190486,-0.4882839863470347,1.5643836582327946,0.13003312831337865,-0.7406224084314815,-0.9219212521864093,0.5851899598909902,-0.5362726045075371,0.7971087084076388,-0.705803094620928,-0.5893736429897786,1.2130670425369128,-0.6976363498470679,-0.19000781902451822,-0.9539510844720424,-1.0206207145717496,-0.8240887658638996,-0.7486068798601697,-0.5737990487838857,1.4371705952057505,1.6862321789890666,0.11098929759287554,0.7104772675813421,0.6439465425533135,0.3905939332704262,-0.7447169178411717,0.23248896953524417,-0.8796353572510553,-0.22884346042946457,-0.6493312748171218,-0.4421909527014103,-0.7690257660936923,-0.7167406517866348,0.06382538670814246,-0.3921678895221857,1.4684070132459697
SIDM00137,0.7206464711351273,-0.7155000856286805,0.08998600484838226,-0.9544329124696627,1.1552859381585068,0.14124657132860943,0.10322460456917171,-0.25522088249274283,-0.8730797563370496,-0.34913819938159263,-0.0454507487257071,-1.045941365156121,1.6601404909534667,-0.1311104243843722,-0.6653028973770431,1.5050673440873563,-0.9312261885317152,-0.9408054582895776,0.21608693523309266,1.426592392672946,-0.3209568681716298,2.416907900192799,-0.2154328815781737,0.15621945823644293,-0.8866368160554808,-0.5654059364091174,-0.6855018331905208,-0.9264412459644484,-0.6709714360282594,0.012117413568064622,0.3425559241396334,0.004387178316808736,-0.10249061369891443,0.5337082437775559,-0.8665781899307432,-0.7477654675243784,-0.7701291408003113,-0.42369089702755003,-0.5230487524714115,-0.7830016777580857,-0.9532059181397641,1.1975088420357742,-0.8636472787809972,-0.813535413436526,-0.8693671371603707,-0.49899525761512153,-0.6574885720139224,-0.8214042291862393,0.11952478709048783,-0.22949768785309616,-0.6134840577597281,0.12280192401785477,-0.8126983503880907,0.7590371035910655,0.7807320808707029,-0.6824075112755931,-0.40284923548322116,0.9668082832627442,2.513961922607721,0.4647062093411015,-0.7860777208021986,0.6470807880875981,-0.5018266152089597,0.910569470438971,-0.8072814129685005,1.3955745277371165,1.5104790391548641,-0.17624570183207508,-0.6281206435523735,1.7979601252567783,0.20670740706115526,-0.8688717950231478,-0.9626685836602887,0.629151023711083,0.8407204492861048,1.0271557607430137,-0.6354939947637833,-0.7166681735666074,1.6475136256412142,-0.39072792283008984,-0.406735642427343,-0.9138562287162538,-0.9010954155676855,-0.9962897680497997,-0.8409526416309867,-0.5919775286050749,1.9910120687382429,1.101369562552783,0.4484566078675522,0.7993249733113031,0.704053336679898,-0.2615423985466045,-0.7533636847172369,0.5031114753276127,-0.8273446571664774,0.42095772490004085,-0.9149349514896651,1.759488318587709,-0.8903786323531538,-0.7633083358613645,-0.027125682803707977,-0.3572221497769757,1.3213920619422401
SIDM00569,1.6642446926993524,-0.6694551830890032,0.5728836180935085,-0.9381895091130089,1.0729220961084174,1.068875832826582,0.11462314888796372,-0.4125984722270804,-0.8265702143244186,-0.7099346913235572,-0.14312594418229452,-0.9641956833398314,1.6272649575176124,-0.2594731877732891,-0.6813499823600306,2.1125039463531636,-0.6406753633212139,-0.8951651557408192,0.8054575118639898,1.717684123540191,-0.29135322198978963,1.9668652756154565,-0.7999217206762357,0.3964259814366429,-0.8416685251086168,-0.6506844993456358,-0.6713446585241527,-0.8694319259011596,-0.5654775364186182,0.3347199562179027,0.33785532943207797,0.4238181587352928,0.2205408357004774,0.7055001977157037,-0.9273954491243579,-0.872902401966157,-0.6998298594200584,0.6793475611762553,-0.21095101997250218,-0.9845986634820255,-0.8691218568427185,0.42885032488840474,-0.8367117056887907,-0.8691592824799496,-0.7942389651903891,0.0379044640598172,-0.6289484270527027,-0.7946756672487026,-0.8831313285868798,0.16244708483621592,-0.8182059290388352,-0.03574062708320216,-0.5681590249262797,0.37424255844074006,1.2608073434384364,-0.6919389217277758,-0.5485010011503946,0.661322156018127,2.40168871209451,-0.5783042990696453,-0.8132044327393252,0.08043402995103258,-0.5532885278687619,0.7635749804270237,-0.8043696255052393,-0.4389359638818375,1.81456701674111,0.04185890589047184,-0.5433242165609968,1.637563222750473,0.6697840179623886,-0.7615725786193763,-0.8907109252888337,0.47402565192989654,0.9034300374217505,0.6373456807244415,-0.6683074466080715,-0.7388935304258881,1.446038595819519,-0.4349640105695692,-0.47486107273613615,-0.916772992649953,-0.8809886969582303,-0.8812919502718304,-0.7503009459664098,-0.48862302464529883,2.0583622574984584,1.3493398426912535,-0.005178416600703055,0.9685706682881011,1.1157634976657613,0.45152130153664205,-0.3934785112549138,0.6632789641763732,-0.8504590703571016,0.8830604610178997,-0.7361373799969764,-0.059255570091505325,-0.9104085180527657,-0.7386172615322428,-0.3656626958171236,-0.5065263688398933,1.3755361859805646
SIDM00445,0.5426802363793912,-0.732363606088348,0.1744423692105282,-0.9592321913873506,0.6502331307691803,0.2739778119911161,0.10127535456094323,-0.23540601677274964,-0.8705079599292381,0.31497300237447357,-0.35249322017331675,-0.7944353264031555,1.235951576732843,-0.28537295496242027,-0.4640905285976598,1.2829381984845964,-0.8747858447163189,-0.8648286085127642,0.05081089665923266,1.662533783520272,-0.05050905554826786,1.6441621857807478,-0.5246490284139618,0.5357708190582451,-0.8805953031960274,-0.5949749940041853,-0.7893196627797282,-0.9467465694871225,-0.80221157516363,0.054176781458224355,-0.1097809376900227,0.629795767468544,-0.32911070987961905,0.6214330171267552,-0.7755380771231213,-0.8734545969741844,-0.5422320529674645,-0.33918849195434864,-0.22634921377971687,-0.8337490535995693,-0.9345516447649747,0.57767896179649,-0.7768492537283844,0.5865418802735101,-0.8150033181809698,-0.3378507737359401,-0.5908046820884033,-0.8525848035636459,-0.8668929026031916,-0.4524852493999907,-0.694564978374493,-0.5186411300950565,-0.7263676531174038,0.6797366389359595,0.8551223132805253,-0.7946350003723759,-0.3979320390445731,0.8657748713311613,2.5843938855636006,0.013453058004543047,-0.8817516887357609,0.5317872748355147,-0.6101493492913052,0.817542763041128,-0.9161123222379345,0.07632843056486259,1.71104594226112,-0.2751635731430474,-0.73133373549719,1.149637831948547,0.09044795736550904,-0.6579191528696638,-0.916775871857772,0.5167133461173029,0.4388666688275003,0.8250616045163518,-0.7190794502822593,-0.5435283003362827,1.1726311231300681,-0.7061317903344779,-0.5099015251655857,-0.8527455224183922,-0.9705245105369973,-0.9487629675927114,-0.7776430541964394,-0.5557669518431648,1.5738905044837648,0.9822099321180063,0.09013690731426349,1.4370839107497706,0.4684960240696554,0.05171321120168819,-0.7952539248316061,0.32513765861682614,-0.8801396658691416,1.4940887198270756,-0.8457609068395641,2.273604461931812,-0.7779734972964564,-0.08268121776180956,-0.5770007530045477,-0.40429105447229674,1.8221971246522375
SIDM00094,1.7398140428726712,-0.6303254358198548,0.8860607625585272,-0.8940362611525098,0.9263321508166656,0.3024196075232334,0.383790718393444,-0.47473700051742834,-0.761609956897287,-0.7315164553931184,-0.10319809729357209,-1.0083240721469597,1.0521448993396423,-0.026959331845142365,-0.6353356070945224,1.7026628313961618,0.27265914791993007,-0.8498164900356566,1.1071451955600176,1.5856261819716055,-0.1996443882017717,1.4909577631023192,-0.7548016522174601,0.8973973263513848,-0.8753915481465571,-0.570279702668548,-0.7325837938818924,-0.8941094134889438,-0.7974674806667895,0.1527051332562568,0.16608570450165516,0.9544977656656034,-0.23147762456975018,0.3002879632731355,-0.831462996988903,-0.82867106029171,-0.7098162549125238,-0.3165640233359487,-0.3202131323272211,-0.801369393915719,-0.8801145963620477,0.970483061697346,-0.732236529653039,-0.8069188422404011,-0.8200398242447923,-0.24054084357779584,-0.5231084472217638,-0.8529875491359796,-0.8188890012469828,-0.07051298138352088,-0.7524092559982032,-0.17313471591786248,-0.6924596871495182,0.7182186710269596,1.1582803677642668,-0.7634086796529599,-0.5822396804817744,1.1992686043284597,2.9858949122589733,-0.4463753856181114,-0.8150070565680841,0.7005084652765343,-0.5760322697784377,1.2112173218118516,-0.9106046251936708,-0.5525935258950262,1.5375622260619812,-0.364620429090685,-0.6474474463832355,1.5527448342618082,0.07846748012717904,-0.7362459517680199,-0.9459838078406508,0.6829578577472811,0.5511470513324939,1.4727877296788756,-0.4944391845300136,-0.66421174050318,1.4252469837880495,-0.9897527125422582,-0.1828305239100686,-0.9569462070620282,-0.8059485144882657,-0.9458914542359088,-0.8760253215588985,-0.65715017774857,2.521129620458093,1.2031531374544595,0.39730183718613626,1.4134254963108224,0.5591027268828865,0.3122017202241002,-0.5418073651555101,0.2988036450281268,-0.7946168975053252,0.6340885757646274,-0.7662034094597883,-0.5620774190187536,-0.8287884491974012,-0.7059374169416905,-0.3007119837220791,-0.47206535970640173,0.9546977348052216
SIDM00576,-0.20898028897974028,-0.6087224431695667,0.9474162488353473,-0.7219965725514352,1.2338954874152734,0.6976758071391743,0.43347666872237334,-0.4816339503674732,-0.77887689862678,1.527759126589319,0.6008151924604814,-0.48837890919112903,1.4677010668946124,-0.31651960207312496,-0.5299894384711821,1.317696539994337,-0.7093280731006708,-0.8582512199254946,0.6797304466400805,2.001125571592628,-0.28025812324343646,1.4895717964611492,-0.7757288353098186,1.0954663877710478,-0.8077220604677643,-0.6482686856182696,-0.2771609937015551,-0.7010141436780187,-0.7916051929037641,0.6182274121952742,0.2954878974545158,1.795977702533311,-0.057977626878627155,0.5445826406049304,-0.7863217227376709,-0.7870326571096558,-0.6934994718543009,0.05651340011497662,-0.48378474040216346,-0.8150384371653893,-0.7572931638247263,1.4329237920260969,-0.6884449476299733,-0.8062118328085693,1.614015215055466,-0.132147119795231,-0.7070541793586321,-0.2879987944312271,-0.6126470792802218,-0.12962041387805612,-0.7608637728976613,0.4712691473365354,-0.7629634078031072,0.8054003469256352,1.0809164952027306,-0.3344067110328455,-0.17362269903237662,1.3682819855923196,2.5907026699672073,1.37276712597572,-0.7683986122600929,0.6029120642188978,-0.49278704001891377,0.9728424877852979,-0.2541602270299095,-0.6051799509171873,1.478028271845317,-0.02510762138808135,-0.5061843685962548,2.2745464429010616,-0.11299603268443503,-0.725682187282636,1.902878915814596,1.0802176070586809,0.9297265291091007,0.43429780118984207,-0.31718378112921564,0.7854574635762386,1.57039044263668,-0.790269836969294,0.19525913924835944,-0.8981070490057665,-0.7829884233639344,-0.9015879208443577,-0.6845260213510123,-0.3553047369976298,1.8796087667656751,1.4991801770012692,-0.0016118726574386806,1.1772279292152668,0.9684105031150159,-0.0122264897979767,0.2010034700616282,0.3806304340859352,-0.860578871922238,0.4408339331273218,-0.723469737285205,0.06230769250120004,0.8800904967358993,0.6603384517760497,0.9629666509195308,-0.3435919491880007,1.1899082917588857
SIDM00257,0.8384369375104802,-0.707297806469837,0.22892470554830066,-0.9331322303032497,0.6743652688018307,0.39771502776635503,0.4201963203263329,-0.25267684827919107,-0.779727599223938,-0.7128245221091295,-0.24691038727688366,-1.012306896524793,1.3998799088998564,-0.5033100650094212,-0.4713264767422968,1.8997481941017662,0.046821319488789495,-0.8000053916176008,0.3038603352030843,0.635691778932054,0.2768421915945835,0.7472210290477052,-0.8601369511352771,0.6203847421684885,-0.8353125461958919,-0.7770944109797044,-0.8148624090466927,-0.8694315492988637,-0.7837722227488482,0.2750651035518047,0.22980561034561128,1.1527978939614496,-0.4216769137156368,1.064420616947761,0.3830966374081831,-0.7805566078661418,-0.7023620209706523,0.24611383217425853,-0.5569839497190668,-0.9276529479937338,-0.8767805414019212,0.9382898951894094,-0.8115310237228797,-0.9386449902667117,-0.901168204527222,0.8224227288913838,-0.8060204080181821,-0.9414888103366715,-0.8775166438961177,0.26756592195123596,-0.7676290010772052,-0.42036650692070177,0.7192903813589215,0.5090015478700312,0.7931180805820996,-0.6906398312509816,-0.6569308871993561,1.0630662001613762,1.8129901663764492,-0.3497888441846123,-0.8801584835479549,0.4973312919698292,-0.6224578141418742,0.8168492916638489,-0.832948920067645,-0.5449067360629268,1.7424258426390435,-0.17459476569331464,-0.6844476500639528,1.5993791811335296,0.4221872329407594,-0.7731988574780656,-0.8810911440375929,1.2710232555736194,0.6730250641359781,0.6439645917821875,-0.6680522942209317,-0.6814654866956678,1.6751072362718522,-0.40220213889077994,-0.3105625873003958,-0.8643460845574904,-1.0290680737182902,-0.909012286070487,-0.7171367983355275,-0.17575330387320068,2.112276939748946,0.7971915006964452,0.1553931574239397,1.0115967040310807,0.9337571533404861,-0.3241548353730302,-0.6521551443428821,0.24764195059897193,-0.8561238916383466,1.4525622192190903,-0.7912537229752423,-0.7470879342353518,-0.7755296256494321,-0.40751417355849123,-0.4122286930006987,-0.2739235084407028,1.1396680881307748
SIDM00835,2.184961774221473,-0.6742530253561249,0.188555060475272,-0.9078432266310751,1.271127779235268,-0.013861178824344686,0.10924557165029129,-0.3070994588671034,-0.8617525618187264,-0.6567469688592421,0.00343899098329373,0.41998068521320553,0.9585902923219609,-0.20869959416745515,-0.6987664168183536,0.9982030058956458,-0.918063698201524,0.1924525736773797,1.0908955563792524,1.3403624237030243,-0.3952184447634502,2.4688551768277347,-0.4176193714075882,0.7353557115303843,-0.8123272727860337,0.1883005089595111,-0.6974571056702399,-0.9344272951403597,-0.8022293381645145,0.17568264474432904,-0.3879125072940247,0.0836171170187563,0.10167892995381946,1.032351349983271,-0.8065979142751586,-0.7183713148025945,-0.6589881207645999,-0.23004826389213404,0.0300103409020396,-0.8016493855663718,-0.8528881692876,1.7289747299015263,-0.7112950467259459,0.6398718203917771,-0.8427979271937764,-0.466324641190305,-0.5231743570847551,-0.8194757798001353,-0.7971724405689905,-0.4040103433348321,-0.865482749351853,0.16684997617882463,-0.8513047722787946,0.5609761922690728,0.574625133800596,-0.0567383638854208,-0.6961958424576438,1.0120987780319077,2.4776101593385342,0.5981729938708745,-0.825842990469977,0.6729157369709662,-0.7167211729261658,1.0281808989240506,-0.8376664493827337,0.31556281695632127,1.2740048776579385,-0.26244627812451343,-0.6729896404423353,1.4295341351599355,0.9385504473424873,-0.8115726841566574,-0.9448145644917106,0.6923372771388323,0.35103068320866776,0.6522316294801914,-0.5801333447436843,-0.21597879871944378,1.4762236897126066,-0.6939188129060454,-0.21277642484560103,-0.9522921487248637,-0.9081758600641722,-0.935829360589571,-0.8192709898794377,-0.668855554498627,1.611183203404067,0.5670674948097274,0.41157073401813654,0.7543425318236534,1.0776756825014073,0.8973155614312668,-0.7343441650524649,0.6851118486531634,-0.9224791006158003,0.4398152553857451,-0.6317874137747687,2.3709232590644294,-0.8734775843376056,-0.44103830241060094,-0.19689319143404868,-0.44357766803999155,1.522452792307454
SIDM00781,1.0479689919672774,-0.6353688225810588,0.4721461114218102,-0.9437862563335606,1.1489608184581297,1.196021786248131,0.46866649076428807,-0.363548804978058,-0.90174200228996,-0.6960060515912185,-0.0801997577471619,-0.7954948799023571,1.2123063762311934,-0.09618960627221207,-0.6686955501476199,0.9603805242347948,-0.9026104810974138,-0.8044883694626038,0.2403410416173493,2.0538943916973467,-0.12338138617454286,1.954892396470068,-0.5298789913444606,0.45293363992309316,-0.8721912167416492,-0.5355132521663832,-0.8206257560231324,-0.889655816464489,-0.851889222320923,0.19228388753295614,-0.05736959185752869,0.7704527875481216,-0.19900480272565957,1.0086671386494785,-0.8707144138444057,-0.846321345647937,-0.8279117611991406,-0.275650547375489,-0.4040142167463528,-0.7723883741477854,-0.9509871908442901,1.3050196335286746,-0.8878770554992201,-0.8757615089831595,-0.9294141896813197,-0.2790102662865542,-0.7670924736244116,-0.807786410555005,-0.7852158117597362,-0.2311266399244701,-0.6511140297857051,0.30594271018260116,-0.6471372196841868,1.0890452067005902,1.03233927580593,-0.6927001746448374,-0.5881066636741475,0.8998128478401907,2.5489748859531303,0.408930164259004,-0.8692956887889102,0.37744452009328744,-0.4779188877395555,1.0022493899106804,-0.8798154431596593,0.7632693036866587,1.7975237073592136,-0.15797827255120198,-0.6295390366983841,1.3472260429883243,0.07034854942539333,-0.7645479964608862,-0.8759889158171673,0.8944222504899082,0.9016275167831743,0.8815426680759642,-0.6647295752964391,-0.6261173199865468,1.788219307426784,-0.751939802859217,-0.6243026787088758,-0.9042674537252788,-0.9017509629025204,-0.933035496785377,-0.782627110509164,0.035350986175615336,1.5444070195172286,0.9772755237673165,0.21774815568541472,2.2409098942809167,0.6619663645121053,0.5957506511209277,-0.6555889622360411,0.6547143104654229,-0.8342938759891354,-0.5961658828952122,-0.8828849758259206,1.725990509097543,-0.8284573274904451,-0.6258581132795834,-0.22938591970455166,-0.5147782037955929,1.5882809139050142
