,SOS2,RAF1,PRKCB,PRKCA,PDPK1,TNF,MAP2K4,PLA2G3,FCER1G,MS4A2,FCER1A,PRKCD,INPP5D,PRKCE,MAPK9,MAPK10,PLA2G6,IL13,PLA2G2E,PLA2G10,MAPK11,MAP2K2,PLA2G2A,RAC3,MAP2K3,PLA2G4A,MAPK13,PLA2G5,PLA2G12B,MAP2K1,VAV1,MAP2K7,MAP2K6,AKT1,PLA2G2F,AKT2,AKT3,NRAS,GRB2,MAPK3,RAC1,SOS1,PLA2G1B,MAPK1,CSF2,PIK3R5,HRAS,MAPK8,IL3,MAPK14,MAPK12,GAB2,KRAS,SYK,PLA2G4E,BTK,PIK3R3,PIK3CA,PIK3CB,LCP2,PIK3CD,PLA2G2C,PLCG1,PLA2G2D,PLCG2,PLA2G12A,IL4,FYN,IL5,PIK3CG,VAV3,LYN,PIK3R1,PIK3R2
SIDM00834,0.01909331156375525,0.8438015542040814,-0.831442375863725,-0.3668711477025961,1.0943957493094831,-0.8607133926076417,0.16414283204141553,-0.6329916687012141,-0.6100591390313646,-0.9449116931572401,-0.5959098348621398,0.7401024875973952,-0.5573001849537106,0.11696693245006697,0.5259903653816916,-0.8602818789077497,-0.6534915992881399,-0.8955463413542629,-0.7290783649682594,0.3831099944479859,-0.5659341859437014,1.4344515261176687,-0.933061778877,0.27492333464437874,1.0981020939871144,-0.7460986623529534,0.9688492881684585,-1.0035270970565295,0.5334267215833113,1.3523322816973586,-0.76381097319101,-0.11598097752462082,1.2208065873164964,-0.14346764534741444,-0.8936507981377552,-0.6188971299100038,-0.8829090704202278,1.1572407091664012,1.4059126520603606,0.6789210631834726,2.6109737063783207,0.8812628612077773,-0.9041622258999601,0.21914866014486406,-0.5544122658702991,-0.7915464671311585,0.9385178171555847,-0.3578909073214077,-0.9583885077897599,0.2138610426424125,-0.5310891709594144,-0.30335642465444723,0.7981413760597539,1.0566323738213632,-0.8104333741693991,-0.9664916674256652,-0.6875195107102005,0.6904077363852072,0.25602538106204326,-0.916741655162886,-0.6200796670048085,-0.69367294548939,0.18768405428511795,-0.7790278191455299,0.37431802240187917,0.9592252034451421,-0.8392679308356964,-0.7930688903093293,-0.672104154741937,-0.768903896474872,0.13412069600090318,1.2454234957587578,0.22486957243335617,-0.46522389427840705
SIDM00814,0.20324538659089358,0.6870442842516699,-0.7652016298102653,-0.5851194467849242,1.3474533547207541,-0.8254731854121996,0.5369620128082709,-0.7513746082342012,-0.5195303686940966,-0.8828801674344912,-0.7085883508103354,-0.11041022544166731,-0.6502178388221864,0.15787001955743338,0.6786556863058354,-0.7894586613362315,-0.6897892599474004,-0.8685101464438567,-0.7671888185699417,-0.303213428218085,-0.3884299281771041,1.3418078389107695,-0.9450278227525107,1.0455799256270781,0.2195020375111416,-0.9065529303606701,-0.7041851013471984,-1.0160982468339446,-0.8182520758908409,1.5203725865542506,-0.7693027406989247,-0.16149218239359162,-0.31903943881074487,-0.07771773939254582,-1.0058951301766337,-0.6842272249411926,-0.6356226192724433,1.9398051201747706,1.8959870112736854,0.04198347917175621,2.385170055779444,0.8087234324917724,-0.9375258798369273,0.5940445221881553,-0.5523020422319009,-0.8137238027420841,0.7107267183567276,-0.18052924884378324,-0.9502669773263028,0.26111111681398963,0.1655476811328046,0.33971763399984156,0.46840461601835776,-0.6655084187623111,-0.7147276495806041,-0.9522381093457599,-0.5763721319368946,1.1826045110956895,0.011907445103378373,-0.858570821675413,-0.5417301278495535,-0.9356247215578807,-0.011316807050501618,-0.83535317260129,0.69612009622459,0.8718513504263085,-0.9138547572283301,0.19043617471261554,-0.7897663293878934,-0.8617214583190245,-0.7056629007661971,0.1405219586065972,-0.46979787130937917,-0.439130223370891
SIDM00258,-0.06091122276941187,0.45922018642249934,-0.7314830423613181,0.47376881154626843,0.9892085714114823,-0.6574078818343846,0.0012988871744908496,1.2507049443708553,-0.30965463050131076,-0.8721957714190725,-0.7759854606578737,-0.3838031205912352,-0.5829544382911804,0.2925602273570475,0.2570540652056714,0.43714600364769524,-0.6876036700096081,-0.8526900341675324,-0.7462198104997965,-0.841342897641885,-0.5804021654638415,1.3953456705800027,-0.8907960492527874,1.9424146039500927,0.2891548433956791,-0.9905720049421646,-0.5116729048252162,-0.9074629338750481,-0.8571875952603197,1.640153971488049,-0.7241944030481829,-0.09442497365735515,0.5598321901043775,-0.3729181993915881,-0.9709655275150584,-0.3211238666179937,0.45572697263322476,1.3892436821094094,1.6913859837300933,-0.0684069978848301,2.4747689434943068,0.8121229625343732,-0.8018816353638684,0.3427383652187487,-0.5313945998379,-0.627616235838022,0.9195523128077795,-0.009703705896319846,-0.9987349724794387,0.028298690599376713,0.20621076885835413,-0.48790325007128316,0.5430026512403329,-0.6804680890103806,-0.8033707212674183,-0.9635021427578214,-0.17817983636928852,0.8159635098828179,-0.18674678734858494,-0.8097992048354963,-0.682055929258114,-0.8744311768595416,-0.06285912892971911,-0.8004506442689254,-0.4448800280609464,1.0310757440863367,-0.8224911971921303,1.66759235797386,-0.7716956919233801,-0.8091809795470445,-0.7574201361271614,-0.7984502557986476,0.18260207254823593,-0.3459766026991859
SIDM00577,0.0410530242131363,0.9586672159928946,-0.7753109860026427,0.12710000389420376,0.9669564119473731,-0.7029111489669725,0.14565323049670784,-0.6599094692419339,-0.6808155232366032,-0.9688240561466287,-0.8580925672978901,-0.34970647009535294,-0.7328421913856431,0.9941885992048932,0.4094818999605824,0.04057799480593232,-0.7892510498288691,-0.8842809165531106,-0.8450582514819979,-1.049878406604463,-0.5431755547024587,1.1265757022215281,-0.9044881939361606,1.41155042400235,0.04903316363869967,-0.993181917010447,-0.6925671875667605,-1.0496293442624625,-0.8255017292475646,1.3342056935698496,-0.7914641204689802,-0.1910111492591448,0.8291668502747873,-0.3013994511745419,-1.0207863344234513,-0.6633787952453312,-0.0022439162632546836,0.9651062621450435,1.7263692679167644,0.2589951873592467,2.4188625704929225,1.1556691762968574,-1.0100488400547822,0.15445861753842666,-0.5797833115412256,-0.7454259760860416,1.0205542252816588,0.2518994636759381,-0.7249734479018698,0.048515389014987004,-0.11640461642000884,0.33790064695473326,0.9628196557958226,-0.728704322242267,-0.7457832945199587,-0.7856039742745454,-0.26052607048010834,0.9366776699935732,-0.44277347260997957,-0.7662897819234101,-0.778020365388811,-0.6805625661419252,0.4168777868689214,-0.7867791630831675,-0.43604328499437706,0.7808036435986518,-0.9409394152431018,1.5383231689344887,-0.7205288507284736,-0.7878532720175107,-0.708668304199395,1.3216101878175563,0.03913827478711617,-0.42080866655399723
SIDM00384,0.09929889371650696,0.8927449144029475,-0.8240276497451486,-0.2370143275360574,0.5479942677084264,-0.7066036674696332,0.03435516967573436,-0.7451311972441075,2.659617182722978,-0.8687140041198368,-0.7465039085895278,0.6577822855669004,-0.5951548891738828,0.4617702431425235,0.19016590005014672,-0.5612433419561154,-0.7465666843089364,-0.7470282643055165,-0.6042436068504368,-0.9028667435545976,-0.518070466865771,1.3237904266678548,-0.9231138650395045,1.0142973793562633,0.4575280869478568,1.6155637164886498,0.06421233114961707,-0.9552991396985479,-0.7587123816768044,1.8583469866641342,1.206777846357748,-0.07823595839981597,2.0907608644792566,-0.33142247675156133,-0.8347059208736364,-0.6509732626373764,-0.6273081794111055,1.161941049209446,1.3831402871545206,0.7679801329003092,2.1003910435489472,0.4463466253158434,-0.9233759372120319,0.7825511840347879,-0.35202812163835295,-0.6470139660308523,0.3923625748966292,-0.18069849776483646,-0.7847094281328033,1.59154633007289,0.43408126548043063,0.06113160517792432,0.6706886401959027,-0.713685210247207,-0.819722060317905,-0.8396290621615384,-0.6866832490683588,0.5788130675425746,0.08305012321142509,-0.589553550747726,-0.6840513115331631,-0.8682300880485715,-0.3082595476990305,-0.7910732374715622,1.5313784175943874,0.9607932619664958,-0.9182721986837278,0.31975562720877165,-0.8567613160366002,-0.7946900925692439,-0.2541914625396984,1.7894390462102612,-0.534147163881366,-0.6014961188084142
SIDM00837,0.0014275400703934178,0.8249577313379494,-0.8038901613077246,-0.5251713830743933,0.9929284161481187,-0.8031303831583727,1.0577469305266967,-0.7633176545833144,-0.47400137583448154,-0.7933640030710678,-0.7056944612452477,0.6153618938254765,-0.550270254856868,0.04311525985422303,0.44838903179440986,-0.8134525227998789,-0.7259089136332356,-0.8746064478634359,-0.7789104276047126,-0.977806887167812,-0.2962798689113901,1.28500713405852,-0.9005123511642479,1.0236977555115363,1.2972130175128258,-1.0545961725627964,0.5521538073403455,-1.0266946179747871,-0.8365721663304762,1.7373887806451562,-0.6354522797478286,-0.13415338832881046,0.8945346213017754,-0.02359145423356399,-0.8932061332641675,-0.6501698824168521,-0.8732474276499818,1.391577365010954,1.1833137426316729,0.24377447091942414,2.704021212518597,0.8781433484022553,-0.8622952657711032,0.614126847901008,-0.6364806666183018,-0.7550200315440152,0.4578454600590064,-0.019688167010829257,-0.7803740792917895,0.5392696614534745,0.21287758873440754,-0.07685511296397839,0.9218495982810428,-0.205511690188308,-0.8839279821421044,-0.9583680378762345,-0.6267140516592106,0.6855074776116943,0.8013606153770498,-0.7953405362958377,-0.7548750130896035,-0.8826597467111554,-0.024106876957691026,-0.785926378402375,0.5750835170694641,1.0698124934032323,-0.8941730206393937,0.951344432612832,-0.8267497357391211,-0.8510811466737779,-0.7325608928221277,1.2831696306560143,-0.5711825995558549,-0.29909953134712053
SIDM01133,0.45128054844341176,0.7964762287477795,-0.7707983532763648,-0.20580785730165352,1.1286447966323045,-0.7529693739696633,0.24177026305082322,0.7915440126168322,-0.7553071511198316,-0.8704423061660086,-0.8666817144456782,-0.13898173120649002,-0.7598399863007677,-0.22446559937707666,0.2618103487986109,-0.8615888214118277,-0.7724869847466356,-0.9207162967960146,-0.8059281046454322,-0.8399379112247116,-0.41895208976893983,0.8153289735120228,-0.9326926416251379,1.3958514806297575,-0.022498195848384087,-1.1288544761588466,0.5594572361377183,-0.8890195719758975,-0.8426781425271703,1.5650221981465826,-0.6880156808992668,0.13012138685180705,-0.2511907546454086,0.18649565312230337,-0.9816315610572078,-0.6248650232341856,-0.2536467887126054,1.5902316247598622,0.9285620341920893,0.28351793809963466,2.6578042305837775,0.7955017179978365,-0.9820028047444097,0.19339483122330536,-0.7368197897936383,-0.847829596241222,0.6265156588018219,-0.06941390638459226,-0.938086098666648,0.11127813164848153,-0.0733653848903425,-0.13545757743302175,0.5461579364738912,1.4229844188990264,-0.920343833705125,-1.0147505296600723,0.017214765334780224,0.9263252746495937,-0.2364682199595243,-0.9247420966664593,-0.7292454481145205,-0.9219965026035208,0.16267724374898487,-0.8691606672669586,-0.7926682084266649,1.1748881514830165,-0.8330366620899823,2.0774621588113207,-0.9306345713868733,-0.7956793680915418,-0.6782206489994429,-0.8615502223680026,-0.21000287680316596,-0.4518680612835155
SIDM00244,-0.30777430580364395,0.6249328310128421,-0.7690337272301895,0.20356864251210965,0.798478886226462,-0.8974987762661899,0.3373883601953406,-0.6469556380445812,-0.6307657973350563,-0.8766201799709835,-0.758502578036062,-0.08471353326089741,-0.7714221996316157,0.5966237560701502,0.6195318172203502,-0.4091102806781973,-0.6931507949328413,-0.9019183424283054,-0.7998386949610817,-0.912545180028937,-0.6301277935184586,1.1828322366683972,-0.8716300349629825,2.403423147451715,0.4347271813626637,0.022008343331393603,-0.6149273633716822,-1.057022789459374,-0.7748687712952916,1.0545940871249633,-0.7327717090728089,-0.22093872943994805,1.2041975255108848,-0.32052147153756855,-0.8673312669342362,-0.5894467515833838,0.12547884953348218,1.5058596733261675,1.5122617544784611,0.012732847920772596,2.6129767480710755,1.2578264237053984,-0.8750171087815538,0.05095288673561778,-0.6085503627060845,-0.7204077591533895,0.9165604079428957,-0.2023853561826142,-0.893416622127927,-0.08683720453191722,-0.07326008816635017,-0.20643987027926536,0.5751002353251692,-0.7240039042684314,-0.8670738757922092,-1.0000771708809482,-0.4198291179640489,0.9104416388032783,-0.5889278925718148,-0.9638923091252884,-0.5579885091354695,-0.8581397690509837,0.3470502731261591,-0.7922090050232927,-0.8972318447262683,0.7422635165758731,-0.9041785425428478,0.17942169863510232,-0.7123101842574073,-0.8519069177786165,-0.7095479766677457,1.0625386431771011,0.6465155781191761,-0.3623248384527426
SIDM01161,0.08352476652263553,0.9216766789384815,-0.8133305973708622,-0.3640984040566872,0.9368312369733981,-0.5204788277130765,0.646595048283643,-0.7172789980978453,-0.7071110047533525,-0.8458774095549448,-0.7582382327645791,0.27654910409485745,-0.7048485554370837,0.5572228191750758,0.6772358774131425,-0.5561879610491524,-0.8009842026756291,-0.8659403362113157,-0.8363456309837412,-0.9154672803966711,-0.5155072316590877,1.3235200736746122,-0.9658281224624587,1.1476402972212179,0.8527015164878174,-0.2733693465971151,-0.5758442652283113,-0.9315501474063475,-0.8241735732061164,1.8270947066288596,-0.6785024596478286,-0.32996810191673887,-0.3313090422216373,-0.13903993257074598,-0.9094794526706986,-0.6567343883767622,-0.13612125414695028,1.4730036779202116,1.386982012243464,0.38010039568073395,2.5544210874668165,0.7083068572925262,-0.9956239958258248,0.6521728942685965,-0.2323974266386493,-0.7718208453049916,0.8135807485695061,-0.2443325137442194,-0.9797241434666589,0.29585050323165746,0.1592854050023691,-0.5465233115434764,0.4506433383606191,-0.7198057590873675,-0.9566804900177829,-0.9504409533249298,-0.548326337734104,0.9720142386148835,0.1550219370142084,-0.7659599811116732,-0.45101511874581024,-0.9298248480271393,0.16046263133692432,-0.8325769470936338,-0.65566611429869,0.7703479158963534,-0.8998240839740019,1.0970648564201673,-0.7851681174893127,-0.8100996728255337,-0.7806112971298476,0.28937848367891594,-0.021637507230725918,-0.5015429557171868
SIDM00579,0.15202757870007494,0.9376498212458994,-0.8701855284328855,-0.27416935988742525,1.0111770967404612,-0.7546924358744055,0.42428981691009665,0.4806592155197566,-0.7334714619941578,-0.8171960939678229,-0.7589584990122022,-0.2989978348310297,-0.6635268421491022,0.4357194287305947,0.06173670230111132,0.7360505161003623,-0.6923610251757817,-0.900105588913917,-0.9027120501451087,-0.9406790164850908,-0.44607911948975515,1.1087031676588912,-0.9025163241449343,0.9052799196409993,0.287358862109457,-0.9942550519760024,-0.6366688196647825,-0.9584008267959079,-0.8542660531326538,1.3533444725015462,-0.7177005108008607,-0.15750556690833134,1.0819683272423342,-0.10712689471398175,-1.0663806016222628,-0.6214001452449821,0.44853885499428686,1.9418358004917482,1.7489655810150146,0.07014794269034,2.424450830294357,0.7659832879085213,-0.9082477489526886,0.4177281257756613,-0.8696015371988078,-0.7255390583691097,1.3476197145643456,0.021244264548146957,-0.98996726646995,0.1675286778779366,0.3641111884405735,0.13447210233780021,0.7720059277887712,-0.7583202930210017,-0.8587285678158582,-0.9784179265424028,0.36612137308052023,0.7391614143511903,-0.27830225495202615,-0.8889038871489197,-0.7393884972891042,-0.7933841830285258,0.4286395572334786,-0.8483272493805856,-0.6403195701924196,0.7912717789488415,-0.9136539463949883,1.2838159795700725,-0.8116738184140941,-0.863377672674242,-0.7758813552723924,1.4574120656032459,1.002967158021997,-0.20699300458425218
SIDM00699,0.7287068617143753,0.9521530364665621,-0.8406705145190331,-0.5229267237884928,0.757370968019009,-0.6777704317664652,0.028585723763849196,0.024608510716660394,-0.5443596041064336,-0.962385817417152,-0.6829236406353617,-0.34908678697123807,-0.6320062310872029,-0.24199359480318522,0.4341424528833865,-0.1709205573490179,-0.663139536829213,-0.8566747843918994,-0.8211882242378745,-0.6098803093372754,-0.6459828431558469,1.2078661098063195,-0.9412476042126037,0.9633116210863856,0.11046201792004488,-0.9546961471448713,0.4328343665031723,-0.9899113076743826,-0.9636140406517715,1.3662399194265327,-0.7563061142310465,-0.008881104565796265,-0.13366661376179884,0.28044663939211356,-1.0378041379885403,-0.4827651609997283,0.7754637593707838,1.080563689744858,1.6398203158218252,0.3799002691661956,2.580875055994456,1.455959683250666,-1.0285046130442115,0.33556985092483765,-0.7897287534320472,-0.7487128533262685,1.0622061488626315,-0.1399363704179041,-0.962292669761878,0.5450586066278122,0.08770466468621237,0.2517006210480522,0.881472744811749,1.3012204309641282,-0.9980437407490551,-0.9833600180855243,-0.3328369759942719,1.2906261438285649,-0.2009527728469803,-0.914079732609457,-0.7406860137963178,-0.7325362835630879,-0.09095676834357688,-0.8199749856389437,-0.5319335432005162,1.6814555796648913,-0.9274544865802363,1.4847355145026722,-0.72367510262775,-0.8786424669847628,-0.8317966024052817,-0.7140431742739635,-0.3465735412863916,-0.25051301359613554
SIDM00721,0.08340653660521888,1.1046289890038807,-0.799557259598848,-0.3181052367968449,0.9484641631864122,-0.6737515320347814,0.6375967225122897,-0.5613472387771424,-0.7538456507735077,-0.7841015088719496,-0.9581562613195203,0.44526447366637467,-0.688633210463685,0.029647303320395238,0.5520998632289885,-0.5810488218959072,-0.7112134284176407,-0.9329962977211023,-0.9139207980212711,-0.08515160383480282,-0.524446743838531,1.3217217405478205,-0.9481729350455647,0.9488112604808663,-0.004594102305944109,-0.8403532728089074,0.3610995481649943,-1.0487122960965574,-0.8450899923126304,1.5747377938172469,-0.7772823265288541,-0.0942292141116384,0.2909770340880483,-0.3092402112285781,-1.0694074668203561,-0.40464950243975917,0.5461176129784665,1.448783902500666,1.8902426581605483,0.3134245074242536,2.5776222932645214,0.7797497451099082,-0.9171247520862558,0.343063027589622,-0.6580064152130264,-0.43103430121263536,0.8676043406433268,-0.35155805787395644,-0.8911800279018708,0.1711025191605204,-0.35410911155050195,-0.3409662716535238,0.6749166590865866,0.9095692640604781,-0.8518958174468072,-1.0011693996543976,-0.06453675855450693,0.8003507313228243,-0.03864223418665569,-0.9307473097751233,-0.7729874483834455,-0.9751175475291166,0.28492474287226943,-0.8307941198968248,-0.026908365358525033,1.5102183777020741,-0.849682721391817,2.2707690446687034,-0.7339729491152756,-0.9446688485216772,-0.4578559171752088,0.4249339030137588,0.34975368219256797,-0.4434993373729319
SIDM00082,-0.1406207691804152,0.7099980876606303,-0.8101727154852097,-0.6694884299956242,0.6809792210843766,-0.7161201643438425,-0.11065071953037633,-0.6208747878832006,0.31320264755560645,-0.8912401847449023,-0.6638358870328448,0.8819780764663403,-0.5363919632305407,0.46988242290401916,0.32845887189795464,-0.7852068003144411,-0.49018393898254575,-0.9099485531257517,-0.7808554893100401,-0.9279713551642909,-0.7043959751729567,1.2528646706082014,-0.948162885120072,0.21217283465023734,1.4217968238918595,-0.8777754734999551,-0.6070320522056076,-0.9581095268764964,-0.8766352051053573,1.3481155319780787,-0.6584451252517857,-0.09869147073341088,0.18680058055935925,-0.07808171015159099,-0.9447110990977642,-0.6265723204232488,0.38315404155177113,1.9861439088002384,1.8087938212023742,0.25348052158264733,2.4391551451841766,0.5942501080726246,-0.9843830720918911,0.10454741942923432,-0.7327661364963212,-0.7174603465345867,0.8789004855358595,-0.4107837341815594,-0.9063260505430225,0.06917054602133658,-0.4086488431918556,-0.11530266744171229,0.7806466872763939,-0.7302933613729383,-0.9806946562916854,-0.00916855714205067,0.19384194586582196,1.223894210902938,0.25350565182361706,0.35560370748166137,-0.38326713865506107,-0.961977303375415,0.223424994205749,-0.769173987365814,-0.018497145898873423,0.8871834464737745,-0.876625164917367,1.2583155525496414,-0.7020545678504454,-0.7895506880076253,-0.7720119926669786,-0.5218059441512377,0.5751739516859702,-0.479210766842136
SIDM00320,0.0259030442127238,0.2418525089102253,-0.857002786360851,-0.17591712954826358,1.1209075611018755,-0.7976009229913443,0.24458104287069918,0.7862676672276753,-0.6617676221058224,-0.8574635429383631,-0.7962267199093704,-0.30072051749205797,-0.6472959379398981,-0.3243702859720825,1.2195388755046168,-0.6734938501848284,-0.66857473222223,-0.9422314459768641,-0.8998880150347067,-0.9121476597653142,-0.6230627839695277,0.978086557090633,-0.8575798059896946,0.9707538197653883,0.8171975204194323,-1.0025355512082141,1.4867433197559905,-0.963466713082561,-0.7994975585985183,1.9623505539826942,-0.41431422114809663,-0.08007157166549457,2.0077479058169025,-0.30021983662906604,-0.929705860398518,-0.5471029491067786,0.23289363823830406,1.4513215909472603,1.8856401832101237,0.47443798091908873,2.349759985433736,1.0345575838916952,-0.8792806350343164,0.845128560417583,-0.729443184451887,-0.6448755681858316,0.8345072730771083,-0.2577196152192522,-0.94711578754275,0.39237400379624376,0.5808133916599177,-0.32332886972420644,0.9078833628376474,-0.8115483158452207,-0.7435288498096301,-1.0042015940070181,-0.22715174567035765,0.819503748935795,0.547460553962291,-0.9111756770208409,-0.7701496339191046,-0.7449822378715623,-0.5537680119718384,-0.8314974166894876,-0.7729582772824422,1.8865023597879436,-0.8292135480257583,-0.15526251148999218,-0.6945535012593297,-0.9277262991590339,-0.7043691453125283,0.40501266131956476,0.2593671804870362,-0.3977703632484784
SIDM00967,-0.27524415728140955,1.0511004757808744,-0.8856003703453631,-0.20165781796735308,0.6658383397970713,-0.4929239459258747,0.2942774401856932,-0.5359549179833485,-0.7388104648943898,-0.8103216991305174,-0.7565570856664932,0.883935713480766,-0.668444190935957,0.061630224009381215,0.3798914966604805,-0.6033555108064926,-0.6945814954384705,-0.9175080207624011,-0.93438726834937,0.5309732042130993,-0.6283077152414653,0.6992259177680498,-0.9317646523362937,0.5951508967633663,0.9818454775899651,0.34175193957845934,0.4425030909362844,-0.9069514078639764,-0.8410322195396641,1.9027307557175612,-0.595520515050358,-0.1666878379591276,0.09211900575398749,-0.36631007223040746,-0.9984589049345296,-0.34639323370265745,-0.7904299697270192,1.4833649665664772,2.023244116827717,0.1001924923276753,2.4777490560220174,0.94399263827822,-0.920014811450222,0.7753004117346071,-0.5683657928249548,-0.7628670673403544,1.0540660608721233,-0.29901549738740296,-0.9197955584453686,0.10485423753496363,-0.5929928439809627,-0.5615473132495895,0.6358383985603404,1.2855768063301132,-0.7929498665019474,-0.9907022064632753,-0.3362884359813027,0.6271388396548256,0.41346908401903104,-0.9144297124267606,-0.7362422636021927,-0.8860648923524032,-0.49719306591343637,-0.8166227709620237,-0.1258976448171965,1.5079572784693118,-0.8879131564081095,-0.7523391365622425,-0.7028879172251681,-0.8837087788509553,0.2992313671832586,1.5232276297523883,0.679367427633669,-0.36820732351276203
SIDM00508,0.5562188587540294,0.854116174952696,-0.7442302878365079,-0.22085076110243723,1.4809539946435188,-0.7393662221017463,0.14424858142735025,-0.6446891863564971,-0.8892055950019121,-0.8962258546962916,-0.8267739202539112,-0.5103963453043211,-0.6889626915171132,-0.01759781656628788,1.0590637982505224,-0.8466254170564846,-0.6670189365855632,-0.9849303809446213,-0.8085345612777385,-1.0594658658343565,-0.6764722798113157,1.5123562376990216,-0.8048580472853452,0.8293155467763794,-0.20220199822127577,-1.0155140197441994,0.01124990720164157,-0.9551092949388366,-0.9716703980612433,1.7980764027073104,-0.6525669355892245,0.194595865054342,-0.37184102215716053,0.3588241506310999,-1.070174357976223,-0.5000359479311434,0.37627629728576695,0.764094162575215,1.5813967686488897,0.4212910203196328,2.5986223538689925,0.6862773556561748,-0.8098640691896523,0.4776862642603593,-0.7476210403600413,-0.6411022458758102,1.871760379046454,-0.21857664104241786,-0.8649269828570086,0.17434653663915722,-0.22914718751799562,-0.15945260671615136,0.36498939463943136,1.4571701080560298,-0.9027955295624712,-0.8705251015470516,-0.011580622150363427,0.45531861574417243,-0.3725227140763974,-0.923145312276863,-0.8014978730346253,-0.8806506954910324,-0.39033772259113764,-0.8352628314395142,-0.7533884787639872,1.1437985071920436,-0.823679749690239,1.2675096793237595,-0.6850473397476486,-0.8618449767302055,-0.7289057721701203,1.1770486706335084,0.8095247868436533,-0.24325536633915265
SIDM00859,0.05545131865963981,1.0728454016939266,-0.5979376420565163,-0.39890327931148645,0.9196994189947355,1.7384916727260111,0.757482154546189,-0.5858259397199069,-0.5029324970874482,-0.8637594350401933,-0.6198374950709303,1.3620584873782053,0.3009812434831332,1.1031448790234881,0.4392207789723965,-0.7754538917421606,-0.581895307985198,-0.8141585710466687,-0.7751993726319908,-1.080721728533399,-0.4934048299620522,1.4246229170722737,-0.8487600181379051,0.2351184828774508,0.8524449506723456,-0.9800008373141957,-0.265658918953424,-0.8630502842399859,-0.7170009337214436,2.24792509975873,1.0951440702905586,-0.25964328515330704,2.1685684364145144,-0.3194704654005686,-0.6973931177804245,-0.46070648938893866,-0.7807898847297257,1.454208244822129,2.7831356303174117,0.31969855747345965,1.9589835407686662,0.5895246244415424,-0.9479022847585024,0.7050736576521719,-0.7477028554193764,-0.7041949534933938,0.9697476007147092,-0.18550477452713002,-0.8741817511539238,0.3455355395646093,0.49638371290446454,-0.6129286725802933,1.4344114290534242,1.2970465134805749,-0.5905610436275783,1.4314448988480308,-0.6174907263139443,1.2715393789163156,-0.011791650044163497,0.6330796927623088,0.4375801343841893,-0.7329518605021983,-0.2695884284376629,-0.712205851543743,2.6082152332108004,1.008137588061574,-0.9158907468695824,1.6979815876288664,-0.7377924927462002,1.0791551238883745,-0.6146392538234442,1.5120407158686888,0.6777964249615603,-0.3453207185609782
SIDM00393,0.219088765603014,0.7712725986432212,-0.8273826490482983,-0.5459717182597892,0.6736046519989688,-0.6462074419545308,-0.21405106408803987,-0.6549333546361841,-0.6733983839969649,-0.8206733392226258,-0.8493344172490643,0.05467474181655294,-0.37133611942545675,0.10281611566277286,0.3064239339092341,-0.7279720272267118,-0.6438554667441624,-0.9002894731071681,-0.8039093748379774,-0.4605444808068109,-0.7753336289791364,1.0321547732499226,-0.860975351469489,0.9566068330081025,1.3112575768606152,-0.512511814998959,1.42109418711942,-0.9356267662237185,-0.8546152424662629,1.6234787352785947,-0.7117098291324192,-0.027229817577759163,-0.4225678365882961,-0.059212877338201055,-1.012959276710213,-0.691248001409737,-0.8619423826143228,0.6313091343657761,1.5105254454026404,-0.055311789025164385,2.359705647346658,0.14675161896190536,-0.9184625975668486,0.4669914304345183,0.8695103757163548,-0.6740620831795362,0.8626634377952792,-0.07412601335663101,-0.835597508302089,0.1078051722720249,0.31538934254688844,-0.3399664176047253,0.95544208197096,0.6207388490858068,-0.8442140777866787,-0.9614485119469643,-0.7019009206393343,1.0005804951949449,0.25840585527660226,-0.9408313060020026,-0.5491482827089956,-0.7462597852171454,-0.48310190239136264,-0.8259089893876272,-0.21608256781797838,1.1552865227386928,-0.8784053597167761,0.5832406527869688,-0.7755310763141106,-0.846935950564893,-0.7397752649056748,0.3253976732423703,0.03344821639729596,-0.49547924718456227
SIDM01174,0.23875765987490982,1.0950267964594491,-0.7896005506624564,-0.2282194497217175,0.7831786616486324,-0.740636323301628,0.7691620855633824,-0.7148574281072291,-0.7937055718847065,-0.8196442673199398,-0.7617026001699592,0.3110229063619194,-0.6301337082979283,-0.06873513586469099,0.9150750919411343,-0.8180417346850235,-0.6660671266965887,-0.9305696557725583,-0.890472045168059,-0.7881921330139443,-0.754295120369255,1.0989389496017439,-0.840412603179048,0.3583590650320507,0.9497508525343928,-0.8879489727928797,0.0067776552370713864,-0.9340484424930918,-0.7912500449830523,1.8882130975399278,-0.5297647315666029,-0.1553755879063155,-0.4625598060905154,0.12082932048740554,-0.9632864580682096,-0.5486156399675314,0.5338518307085302,1.4562122796725314,1.6174567004845701,0.31614461780973524,2.708491443145979,0.9046966423937092,-0.9589454399622975,0.7325015653444349,-0.6813547767391098,-0.6821046276872599,0.9890988641478464,-0.24184194073346169,-0.894098276475874,0.49533783990778335,-0.07258647901012488,-0.5992828691588417,0.8522823923980385,-0.7986896382763374,-0.9154786962501793,-0.9611251441948154,-0.6379203677247403,0.953351764073432,0.3924302591347228,-0.8888778691037168,-0.4988115749153359,-0.699786589174297,0.27844025541519907,-0.7351684974524274,-0.6143900704043155,0.7799735752003288,-0.8628445541324011,0.5501990295917587,-0.7233963992700401,-0.9072872491621877,-0.7427395969623004,0.9134332712374607,-0.5789274787102495,-0.4212640572949431
