,CACNA2D1,CACNB1,CACNB2,ADCY8,CACNB3,ADCY9,CACNB4,ADCY6,CACNG1,ADCY7,ADCY5,TNF,ITGA9,IGF1,RYR2,CACNG8,CACNG6,LMNA,CACNG7,ATP2A2,ADRB1,ITGA4,TPM2,ITGA3,TPM1,ITGA2B,ITGA7,ITGA5,EMD,ITGA11,DMD,CACNA2D3,CACNA1D,SLC8A1,CACNA1C,TNNI3,CACNA1F,CACNA2D2,CACNA1S,ITGB4,ADCY4,TNNC1,ITGB5,ITGB6,ITGB7,ITGAV,ITGB1,TPM4,ACTC1,ACTG1,CACNA2D4,MYBPC3,TPM3,ITGA10,SGCD,SGCG,SGCA,ITGA8,SGCB,CACNG2,DAG1,CACNG3,PRKX,PLN,TGFB2,MYL3,TNNT2,MYL2,TGFB1,ADCY3,ADCY2,ADCY1,ITGB8,TTN,ACTB,ITGA6,TGFB3,ITGA2,ITGA1,CACNG5,CACNG4,PRKACA,PRKACB,PRKACG,GNAS,DES,MYH7,MYH6
SIDM00859,-0.26912547027410405,-0.7112014134337107,-0.7884759390639235,-0.7450125907766989,-0.8529368628210253,-0.6566126771016861,-0.8145840434224006,-0.434862679007546,-0.507650009832119,-0.41800450805574696,-0.7415904630225901,1.7384916727260111,-0.8293931774239203,-0.694287486424509,-0.9231635781852567,-0.5004963556299797,-0.8008823961788167,0.2253447701282732,-0.734332192720538,0.5793774612037353,-0.37565885159013374,0.18146720460547242,-0.3434594985295968,-0.7824889703117638,-0.4932338543781018,-0.5613438517458768,-0.7682494016097161,-0.517230465269842,1.0385053957497228,-0.6151394578366757,0.730217857726811,-0.600666008410044,-0.9125935898838818,-0.8447114208746108,-0.7675247860135087,-0.86011066942171,-0.25543772135691184,-0.6150365293024045,-0.6398425941478186,-0.6984627771301666,-0.46394097196283035,-0.42402324447621503,-0.22806477224751762,-0.8970416079484979,0.29828078206251,-0.8317091234222753,-0.11205924562030478,2.7430104501657273,-0.8881778861616714,3.574708828109004,-0.7307756403401421,-0.7832268799035379,-0.00990146897349657,-0.8414568771021254,-0.8242920357471025,-0.7576865084277099,-0.7649300599497725,-0.875968085072462,0.17457606387530758,-1.0211494951632483,-0.31017455793751253,-0.6048891494578106,0.8510476200255211,-0.9012670168886643,-0.8289235990787396,-0.8543415007319176,-0.7948666169215711,-0.2190161304264188,-0.25160104518197157,2.1049683815656177,-0.7473032450797934,-0.3236293778647382,-0.8116438376397408,-0.4718736924256081,3.269814093514031,-0.7193269796727745,-0.8753564321530323,-0.8583346417365013,-0.8667162463855216,-0.4325459486700433,-0.5709673623413754,-0.5803022388496786,0.20566218122426658,-0.5941181326263144,3.031133266446641,-0.5303755140431181,-0.8631776388230361,-0.4198082469020335
SIDM00393,-0.3438337546147639,-0.7503623006017905,-0.8091449798085906,-0.7955701251355197,-0.8421053503314571,-0.5235753304012692,-0.7619612513734387,-0.23399090761736638,-0.6999292840806469,0.01177672730342841,-0.8139436984327482,-0.6462074419545308,-0.8679534382664288,-0.7554433085631173,-0.8078132481397037,-0.6759851819635787,-0.4603024382794604,1.6099754808768008,-0.8057674882904394,0.30438409134805167,-0.48616245763588006,-0.8730645981862154,0.80713467026154,0.006761804731443113,0.3780430006740921,-0.711105630106574,-0.8067993685034799,-0.6091200985103159,1.5473896987329667,-0.7692201338029566,-0.3777422198634542,-0.7198715217867083,-0.9132226569041528,-0.8584621819485602,-0.880023853455463,-0.7655983452885042,-0.7663469364454518,-0.7352583095207332,-0.7536871486784876,-0.3761597409717731,-0.9700830375407224,-0.7510652236923673,1.7056151496485372,-0.024784988140037767,-0.6195183641746712,-0.2987806692844933,1.707458182513108,2.2956237373512582,-0.9201015282057167,3.3895527472331652,-0.814162457335997,-0.6870195465491351,-0.27208316360542384,-0.8533289484538121,-0.8715949448210791,-0.96573246048498,-0.8693074148839295,-0.8585288493576206,0.007576876141930364,-1.0180849300403538,-0.14416099988004527,-0.7002410865532688,-0.2911601231447192,-0.9504417863290888,-0.8418296613846392,-0.8014070111311317,-0.8326845263510425,-0.6772254826441196,-0.706261405696667,1.270705945018502,-0.84694910730514,-0.16367650712732476,-0.2703672653504816,-0.7338479271717175,2.5717901107088927,1.6619931770563416,-0.7458112964233443,2.20881684407775,-0.647927198583615,-0.44010545181328803,-0.6860421612453773,-0.7422681106642568,0.015451333025916888,-0.762182437147941,3.104455628938462,-0.6184600393771722,-0.8439736546881442,-0.7303657369260875
SIDM01174,-0.18082473576942817,-0.6880136559848847,-0.8166892053433098,-0.84425572465959,-0.808061326495855,-0.38667550615430735,-0.8977182919255448,0.1790804942057046,-0.6907330016799965,-0.42290764871733727,-0.897934568499052,-0.740636323301628,-0.9082296335993775,-0.7751117986825009,-0.9225519993316804,-0.5019057816051781,-0.8007034715873113,1.4653689382006445,-0.8052988582331795,1.4493530265959353,-0.7943063193968937,-0.8756459074892425,1.4429187300935327,1.081442285941197,0.4331676666291967,-0.7507318128877034,1.0834131857172755,-0.25767253019900105,1.3904224567262071,-0.6838022113687804,-0.6503210929995299,-0.7219820733509247,-0.8758083193482656,-0.8068860074758422,-0.8855605524506391,-0.8551245441647549,-0.6034418552202413,-0.5433218179074142,-0.6981507699212784,-0.42046111198492797,-0.9224586384898917,-0.7235245154264566,1.726758874331298,-0.9126183602261704,-0.7623573160177561,-0.23325823195126497,2.2139176787071264,2.7941870903416506,-0.8733391111460914,3.420468897700123,-0.7434017771278728,-0.7814135723732023,-0.16125426336630938,-0.7580115276957622,-0.9081307409320576,-0.8650413925240866,-0.8280296153380344,-0.8228607462066906,0.6245590354047222,-0.949967224642899,0.26659189946046796,-0.7328791791765273,-0.043220374571560354,-0.9466996529164083,-0.08882714368171393,-0.8341207143426851,-0.7320407288043959,-0.7494314104675804,0.22166676735049073,1.9074672587624826,-0.8445751010151804,-0.623903378062442,-0.5324594056121824,-0.6540693832875616,2.6189435981514015,0.5152101935735464,-0.8186050699816508,2.13995387350628,-0.7742223269524835,-0.5767608466173316,-0.8410399735794982,-0.45984954311327203,-0.0001232294496516645,-0.6256964426560248,3.6342759558447586,-0.6174187614087946,-0.7051522890272083,-0.6325256720764135
SIDM00530,-0.41459173553687984,-0.5814761546581284,-0.8712715288044505,-0.8063424956881222,-0.7997175811494699,-0.5848877619298879,-0.9953260530595687,0.09255481438699761,-0.685286951186265,-0.6209907504770475,-0.9371013001003473,-0.36690335472102376,-0.6647592228584092,-0.7608396030890937,-0.6865422989388972,-0.6204163972106556,-0.7978548660249201,1.690915520836183,-0.576584885569369,1.0141063584103582,-0.5313868522493902,-0.907204511612142,1.0130988044086648,-0.11818943319211193,0.41063926019339453,-0.7752664906293539,-0.41526158099486227,-0.5592652531235566,1.0530306996253684,-0.6859638067329747,-0.800489871557813,-0.7647936228881456,-0.36968347116805683,-0.8163323742211316,-0.8305656048047286,-0.1776578783747595,-0.6107167950645848,-0.8107923835391879,-0.8422363474900427,-0.16765923591447066,-0.5268552825397566,-0.6790991277769879,2.008583584066373,0.533687439102164,-0.7246252048056647,-0.9573027441217034,1.5897375626982597,1.966686332239709,-0.8797850265497164,3.6499857633778743,-0.8696241306508828,-0.8471739284347976,-0.3189502453150954,-0.782560202268176,-0.901404016168932,-0.8722225307490934,-0.7906437585838831,-0.7179789013914571,-0.2918048080773689,-0.9271397628303999,0.28055610955777166,-0.6842382953738919,-0.28046667171215617,-0.8804976194125542,-0.8264779095225298,-0.7728051984715563,-0.77629874179574,-0.6594042640378477,-0.834172150446947,0.948726641739775,-0.8636319837121175,-0.7211236946763085,-0.8871863945022929,-0.774053193993712,2.419008565628492,1.659325364913564,-0.7810084787673737,1.8552112141134838,-0.6026994193428893,-0.5294269659247771,-0.42489728449744213,-0.7589478800330662,-0.6803993709098017,-0.8036711277757781,2.822474240155064,-0.5230606454230133,-0.8100854790999243,-0.6543077425260955
SIDM01149,-0.28028680300254627,-0.6487290035987973,-0.8071293296709093,-0.7960585521696926,-0.7820002868772655,-0.589160513031711,-0.6515196468723577,-0.4341874571446618,-0.6101613430078427,-0.5600755482309222,-0.8621157269161158,-0.8244444661597873,-0.5516698575818217,-0.7112969050521131,0.2387607441755185,-0.5744149314530983,-0.8309891940693016,0.004810615533908183,-0.7248251983382846,1.20715743777002,-0.7048378140231993,-0.10058659174420927,-0.1545435058266462,-0.8507560620510324,0.8089406535975419,-0.6948502549983562,0.45336557415469136,-0.4838680114415003,1.303121451892798,-0.7804611415711796,-0.8044346254759822,0.7092542511214072,-0.9193310755049822,-0.3297611989359429,-0.8301834848800491,1.0215699478507256,-0.614432226183557,0.7174126279734332,-0.9119777585642881,-0.7689721434090246,-0.8120424014912163,-0.6550357814835773,-0.4410293012295576,-0.9062640430150879,-0.7398801212323914,-0.7969926583537685,0.7785551637053539,2.051162006655631,-0.7998392003148642,3.595861008692397,-0.8162477748052648,-0.7521129368206597,-0.19478730076361267,-0.8379142338399753,-0.2669994369078612,-0.7952190449278995,-0.7724646704850971,-0.8793857908692344,1.494455746740428,-0.9531223636459649,-0.272237770920012,-0.5754824699575942,1.001909891204051,-0.972052231287497,-0.765898742685094,-0.927998380296376,-0.3681065577537455,-0.7461444737816176,-0.9470806172847956,1.5305211416917976,-0.8040976200236079,0.9765191234891292,-0.8310709540911575,-0.7187855290036778,2.460796409649517,-0.6741483506587469,-0.22869808412332887,-0.6024580170941982,-0.7496951200849421,-0.6093648247576429,-0.30966103414554785,-0.6235981255244872,-0.32766879386750375,-0.4470662583119695,3.31214121928532,-0.7060253223918579,-0.7639475776959,-0.7282489982990596
SIDM00243,-0.31721941078487337,-0.822412874513207,-0.8022496919549751,-0.7744919779041811,-0.8113921042789645,-0.4374511408617598,-0.941205916677462,-0.41689018060544825,-0.47722385084782776,-0.7120808473400508,-0.7976448398551913,-0.8450101288630567,0.0310740639850485,-0.7477633761293366,-0.8789283896345191,-0.6775172990558688,-0.7301827417368357,0.9896712359822958,-0.7149321268178215,0.6690060391160471,-0.7137748689423823,-0.869902010718317,0.2729166922168815,-0.9455852398288241,0.7054514417513604,-0.6912953261328875,-0.384345372293691,-0.6203627778663207,1.281022695533222,-0.670816694867102,-0.5650148052903531,-0.6771991801132701,-0.8186720018388914,-0.7643653140943425,-0.8530431065402846,0.18616247546463024,-0.4936752068704729,2.05212961615533,-0.7496460404427079,-0.7990309863334348,-0.8874980714277759,-0.6719780500851795,1.253535126440581,-0.9607654941367526,-0.7938219813639907,-0.910546109854,0.8256982173913999,1.9725454839153393,-0.9235943909700155,3.523308265560915,-0.7788151600121843,-0.7305009149821899,0.16569580728633518,-0.8764158284010133,-0.9232651088271636,-0.8389373273603248,-0.8021027243302815,-0.9025081907913399,-0.4642361859180096,-0.84974911289715,-0.10802259029788719,-0.6863528818077272,0.1672785738960016,-0.8409540833473336,-0.9278017876185646,-0.7975212314916144,-0.8746911571250421,-0.5649457959960273,-0.8938590759897126,1.3756838123449335,-0.8410373017188928,-0.37499917024546703,-0.835635339461522,-0.4696958365504,2.852624100402681,1.073989061802012,-0.8264255203576156,-0.6996480213261077,-0.9163103100279973,-0.4431982437883714,-0.6107847562054726,-0.6981100766368546,-0.32026785963165516,-0.6513799615629756,2.810359284931278,-0.35234877191943087,-0.8833237163885892,-0.7065880517022223
SIDM00176,-0.3107594649401536,-0.7364845606148873,-0.8040826897256306,-0.3824912119578623,-0.8115265281973658,-0.3223185876707858,-0.9384837822155556,-0.2902297677297535,-0.748908320438414,-0.7280907229760065,-0.8594336123882567,-0.7523069127200703,-0.9189811254421698,-0.7273861941561443,-0.9409258400541947,-0.6272855697479963,-0.8328846322213402,2.2084144082841624,-0.77831304271669,0.7584442926588703,-0.8184374047653552,-0.6859111564642859,1.4305293617690926,0.1872074196031514,0.7435603814935235,-0.7610960379053934,-0.6523377460624867,0.2628700272874191,1.3542340140465587,-0.37144172034597994,-0.7583313091625585,2.104126002242601,-0.8677962461943124,-0.02655283215639334,-0.7880576382461324,-0.7040508635454563,-0.42289397879997254,-0.7807198876612497,-0.899202398921752,-0.7767709920769692,-0.7708595020677954,-0.7847063299172066,1.9284148077756447,-0.9122602136804078,-0.8226726754085313,-0.051557913134233975,2.6700988576032163,3.58454223134344,-0.8847273190664606,3.517869569421723,-0.7768634349445704,-0.8008565325457945,-0.2767449906545701,0.7304259714892699,0.6036304124993928,-0.9633383714169175,-0.7711894565854601,-0.8993731664123874,1.4480292077648147,-0.9976109146902167,-0.08592336911274776,-0.7772574698833532,-0.35873205399361413,-0.8836683695203958,-0.6535328191472725,-0.9200468044874974,-0.8657048929835162,-0.7283219873558395,0.000742318778530217,1.1521442640920307,-0.8598501854155549,-0.5465567715752245,-0.6903955023843568,-0.4504354076272463,2.9208594239638552,1.3890542986708398,-0.683141812267881,1.4245455545475123,-0.644229531060667,-0.5527344918466506,-0.6132382379112654,-0.5042383063969289,0.2611141449398629,-0.5938614192797039,3.1172763670336097,-0.2778658824849314,-0.7127591277497471,-0.6317205192962746
SIDM00422,-0.17755379766782053,-0.7333643339673798,-0.785882105945443,-0.8970725349196328,-0.7804111102243323,-0.5642499294543767,-0.9044946983333232,-0.5102807223828185,-0.6285542451975159,-0.00037990574856001095,-0.8760390058420826,0.32013243291088234,-0.8339373150621523,1.7976822012124984,0.021057082968002187,-0.6159082871825009,-0.7966978632587461,0.9496884942745092,-0.6133078326620077,0.49904981736854814,-0.8324549370173249,0.7416832102983052,-0.23635577357026125,-0.6514100522997487,-0.5951215206735454,-0.8126864848851908,-0.7406449456948068,-0.5846981232879057,0.874964429951924,-0.6770220020768498,-0.7857053785820602,-0.69523746541072,-0.8630111444007378,-0.680000405716001,-0.05971941951769017,-0.7851728699964219,-0.5351384327111349,-0.6080596392329087,-0.8378409675050347,-0.6582968410230018,-0.860810577340784,-0.45300085704871507,0.018158540518631576,-0.9117363347937372,-0.7837873984462338,-0.6680570828324092,0.9411322635499726,2.23975211525995,-0.8830206542686982,3.625047315214501,-0.7961306352420626,-0.6756153537635131,0.05983632668683942,-0.7536494408237856,-0.8422531666520022,-0.7804076783906091,-0.7848219949158487,-0.9037403074715036,0.7925918584728258,-0.94062386009352,-0.3383200110161852,-0.7157468609022067,-0.11557368596775493,-0.9301139158897591,-0.964998900165214,-0.7268016871109677,-0.7585197053508522,-0.7586681258754009,-0.5443201545346464,0.961362162335511,-0.8730841109610817,-0.48210939637471945,-0.815591360233457,-0.7339169245286932,3.197573441943452,-1.0921940404023762,-0.6041335835506556,-0.910868596899181,-0.7341904415025228,-0.4195183969360787,-0.7659195634101554,-0.6802419456964852,-0.04696243045748525,-0.5857716023213608,3.139811445023573,-0.48653672330379877,-0.5641505201253788,-0.583364210116936
SIDM00532,-0.19127563471625705,-0.7360350340268539,-0.8175682651563644,-0.7964322681000271,-0.7072197273117583,-0.10470959917506344,-0.9626193919226469,-0.30426561146927894,-0.7432996061031584,-0.6375246761399433,-0.9477559470692811,-0.7217539465199123,-0.9087531012716665,-0.8015549572204417,-0.8792607084830532,-0.6524376193076159,-0.8114486814898092,1.8554172680057779,-0.7547373687176262,0.6051545857663426,-0.802529336170962,0.11137626686141362,0.4985866358311644,0.23620909870341908,1.6264373756927604,-0.7585749878496233,1.3134664893419847,0.3398110073380432,1.7401901610900172,-0.3491690570741792,-0.04454248679085876,-0.2987357369149758,-0.8926841467861228,-0.7039133515849757,-0.735332653144333,-0.7572975785205271,-0.5478998652594562,-0.7327352073700896,-0.8403822819494562,-0.7732884216319327,-1.0703285669632034,-0.8435721774070155,2.3253190361148026,-0.9220711720253616,-0.7147615383200973,0.10566197043480836,2.5139055261542036,3.469439472536151,0.23936164934429735,3.5771839666977128,-0.8211397215343406,-0.7414518115011917,-0.25519828633720015,-0.8808220697611308,-0.1759364360057297,-0.9441593822455308,-0.8582697512050353,-0.8734310647648452,0.880061021549006,-1.0849745563768676,0.2176990451669731,-0.6664503062824491,-0.40591812390186033,1.4862281470136387,-0.23912993767111249,-0.7748499785108699,-0.7664225967536509,-0.8102603681591776,0.08266624645726346,0.6928495917698866,-0.5649765124457216,-0.6605880184626305,-0.6105261173851646,-0.6582307427075695,3.463944642253922,-0.9673504121834335,-0.686676998966769,-0.03675061746094108,-0.7392543545323708,-0.5432515392735257,-0.34696095918393677,-0.5668386311712476,0.24886363434871966,-0.6578620556007119,3.3184538397629755,-0.4999448568539702,-0.6760120676032306,-0.571839735802616
SIDM00077,-0.23543243827849686,-0.7174036378039077,-0.8725910044668587,-0.7988662679296586,-0.7623255772991686,-0.27423899211573216,-0.8897640589281314,-0.27617202000953023,-0.4900605105246573,-0.12762644238454215,-0.8716814316072038,-0.7013431597373537,-0.9185458490489888,-0.7766799592794771,-0.9233268007281706,-0.6234117268569979,-0.7542994330802868,1.8998304972348299,-0.7767686315648717,0.9024793790554698,-0.7413112671331942,-0.1369646687645125,0.21068785861903455,0.24448400765768974,0.9978177541318538,-0.789808736567489,-0.3874071402605498,-0.2969755668558735,1.6042899607844947,-0.6543451805354614,-0.19847063930692066,-0.7618786116657992,-0.8556483063873802,-0.22842220648919456,-0.8353535784477383,-0.7428089728048172,-0.6211156231547956,-0.826345184283195,-0.9207877770771362,-0.60588238244809,-0.7951895242840157,-0.6869874091502323,2.125902921798293,-0.8705277972507844,-0.7945629512474391,0.017385114163024837,2.363564459441943,3.0051607376949625,-0.7868857586489871,3.537602807937393,-0.794839950922992,-0.7596620346318039,-0.2977097710750936,-0.8842695793980327,-0.8871167631403951,-0.8270579906575543,-0.8371144582954435,-0.776620127037977,0.6356044771936755,-1.0427540573317273,-0.009531517817371386,-0.7259210316224205,-0.12906425791959275,-0.9883750252044845,0.24395071092102819,-0.8405201321831605,-0.8231930997519825,-0.656210747021026,-0.26673698862605766,0.7006415789694207,-0.8487827898945203,-0.4861036141618164,-0.7570258389118357,-0.7008899489383785,3.207036066106288,1.1467762700042965,-0.8142671070897283,1.0641754394477583,-0.3981271837641771,-0.5553106333794361,-0.3738874514420704,-0.7116972288280794,0.2591837881558996,-0.765305033399675,3.0926837018504685,-0.49835970672425023,-0.8552675209398565,-0.7000024225774518
SIDM00561,-0.47391549186387044,-0.7473037935311067,-0.8007093521081085,-0.6195957863319898,-0.8474548916757725,-0.586308631237575,-0.8785483732946748,-0.45438793665183885,-0.5897705789211194,-0.07466758406906011,-0.7920101480947569,0.9779491092091822,-0.9853844077825852,-0.7358258744567382,-0.8656346167780278,-0.4680025225419785,-0.752221810980565,0.41262388211318957,-0.720835796745923,0.4965265873090593,-0.8383785501862738,-0.8729441579388025,0.5202286299292119,-0.6995733241952248,-0.5664919365589299,-0.7865013394940629,-0.7076025533015693,-0.5959619639879544,1.4894834648990949,-0.6606338738341138,-0.27351902360398467,-0.7966765109468321,-0.7081832703188429,-0.7667438964363467,-0.8473396708862885,-0.6514951973999794,-0.5387600189147872,-0.7310696113754707,-0.6818942061578072,-0.6589056109482447,-0.8152213777018644,-0.3873875536780037,0.10284597505430879,-0.9785386317063495,-0.31374101372520424,-0.9586436418612262,1.0034181043178434,2.053560308327841,-0.9240877106976134,3.6121628155460526,-0.6142015982183282,-0.6678373805754114,-0.38717088306270214,-0.6601210885712775,-0.7651302664577729,-0.7996813864100821,-0.5666389024131417,-0.8737250159944293,-0.1950365827811347,-0.946242647650883,-0.3600079926142889,-0.8353684696061211,0.4821150361642054,-0.8107034250206857,-0.9059171829003011,-0.657857793549831,-0.9079514441674904,-0.2685214001400231,-0.7124865770702242,1.824262630686566,-0.7733415154059938,-0.5937344417004673,-0.6942299035346784,-0.2671391315991885,3.251711070925411,-0.41070637898903667,-0.8734521324732375,-0.9002127605812543,-0.9327789840227909,-0.6921005728189822,-0.6927907559632963,-0.6490234512932768,0.2985239521374262,-0.7521835486335662,3.1765638743478135,-0.40979840319323674,-0.8895772379521356,-0.5094392522891886
SIDM00407,-0.42513168432306614,-0.7053392362530168,-0.8111505715566641,-0.6374227484871546,-0.7931175343632633,-0.7023929318783947,-0.8962427658975237,-0.5186376471901409,-0.6121930900418464,-0.26289205198774,-0.8419398179586426,1.3018640031396977,-0.8753784036625825,-0.5931023828281502,-0.8852893478267877,-0.484051394804838,-0.7672674343133704,0.02094946347861325,-0.8080065384096176,0.48600499782165657,-0.8048088607750967,-0.002498263263889488,-0.28333915833850704,-0.7548096816966353,-0.46606786721290394,-0.8337769367612724,-0.760918397205816,-0.5728823917189911,0.8807475422344381,-0.5597150082121979,0.6965879609253696,-0.6356313775406119,-0.8111112188580852,-0.750807560906916,-0.8162769454326424,-0.7396869306926631,-0.4168334290392003,-0.6208557202334684,-0.7103543232234173,-0.673895271940162,-0.4995876209317926,-0.5009153336465467,-0.11269103684806628,-0.968126339880858,0.657508478828605,-0.8975339764979814,-0.502555502816246,1.9505579347959614,-0.8549840623520223,3.4400928666992177,-0.7259652793298011,-0.6145712586564419,-0.1388092693171382,-0.7211573344152562,-0.7773637882900023,-0.9003086031658364,-0.7982396291469429,-0.8417352163952333,-0.38233184034783463,-0.9574668175714185,-0.4015935119834567,-0.7072173032791913,0.548668528358453,-0.8883038267319705,-0.8814287064823862,-0.65074782575461,-0.809006947082072,-0.6585951019707403,-0.4489622868819161,1.5176520280397727,-0.8604416741411015,-0.518026647299022,-0.8014560376524176,-0.6585717932391361,2.9654236330527053,-1.1353569502748992,-0.8265589169421125,-0.8676706196270964,-0.8974005679523174,-0.5565329402211833,-0.7121465933167395,-0.7068579742854084,0.9550313224509012,-0.6416234528801043,3.2864094164727677,-0.5311842448592546,-0.8640306863513278,-0.5508878683097066
SIDM00631,-0.4369217997606547,-0.6793912491115384,-0.8175875540150034,-0.7522094821935966,-0.5175201402180206,-0.4500795041292953,-0.8824547629757172,0.38622547198001816,-0.695948987937767,-0.7236579741407219,-0.9244686871758391,-0.7656374023357472,-0.8207904134274692,-0.739449159007902,-0.758542266911579,-0.62824864271913,-0.6802163954560831,1.5319849600990711,-0.7688904807896054,0.4977549839360494,-0.4765445074632379,-0.8174936869801985,-0.517058585234778,-0.704498258225041,0.21515528619897875,-0.77706003606596,-0.6829025932196277,-0.6726439527696054,1.6600242259566573,-0.6860280579200984,-0.837850074492963,-0.827532677037755,-0.37493267451055623,-0.8135728093922638,-0.8545067239644524,-0.7262003950168429,-0.663762212378154,-0.5843438406960157,-0.8078706845600948,-0.49488811974843616,-0.7392514912841315,-0.2904899094703348,1.533194591803663,-0.6062384703191424,-0.7842144230287416,-0.7082561089366257,1.7137321855184626,2.559633766344724,-0.9098994710175408,3.62262782490916,-0.8436254793598021,-0.6912992914332048,-0.3382732050375339,-0.9207018615647029,-0.8744827418688986,-0.8930043168106158,-0.8478288056137033,-0.8684212774289995,-0.577820533880996,-0.9802923819311916,0.23736801999926715,-0.7503288305152626,-0.47469990349222047,-0.935332563995198,-0.857967146525881,-0.8239734443657956,-0.7563540716756952,-0.867419453703339,-0.9705133321536517,0.4031120048693206,-0.8377365856225925,-0.6017377914929306,-0.8507141264973241,-0.7239389695718281,2.638550648576715,0.496371093338263,-0.46260949056235945,1.1117167261831309,-0.856612642054477,-0.534086485255933,0.19119497201484525,-0.7673628798627177,-0.2955773888815004,-0.7076117061663694,3.3376877766695228,-0.5749050523656584,-0.8836290298059705,-0.6699758255360153
SIDM00324,-0.34305257895365654,-0.7104390964036412,-0.8358273225979084,-0.7995501564626667,-0.7224722400420686,-0.24010717830869038,-0.33887469977167306,-0.09873458212388068,-0.5923744807612302,-0.33487050675200336,-0.8198193731831276,-0.7172417420987011,-0.7643002933257498,-0.7337000862791325,-0.8903761694029458,-0.6228394799625085,-0.7153889925501206,0.008775827250491931,-0.7481877508278546,0.8408171068333501,-0.6226362909220772,-0.848993492568123,-0.3410801969333503,-0.8667156385364877,0.49670815036387655,-0.7532386818952986,-0.6586420595575173,-0.5865167073353879,1.007405231869938,-0.8194190046315394,-0.4277517282498933,-0.6360240000588216,-0.860189277902605,-0.2643309369308964,-0.7614289652825634,-0.6852928078811086,-0.6071773512621699,-0.5040465629771355,-0.8532499485696223,-0.8032013402749019,-0.7961304659138803,-0.7557934931599991,-0.40628118245242745,-0.9090215828813448,-0.6345766541336899,-0.5964467153955679,1.5713301355963274,2.0776664527078466,-0.8315248761172198,3.607808850803881,-0.7473379225526423,-0.7501553177534251,-0.27486289024946353,-0.8655096125256309,-0.9049955827956491,-0.783147930402289,-0.8390824482835589,-0.8204465512801579,1.0754049693053407,-1.0157005348879125,-0.28762679644862843,-0.8180142649319562,0.6242292111871809,-0.916525686606248,-0.9087123804032607,-0.7668723944714997,-0.8081621934357828,-0.7345528749101841,-0.8835166991007364,1.2301204541861697,-0.8342464090625592,1.1360047160420128,-0.5620522212263581,-0.7702578150350518,2.60201175287012,0.42032602726957263,-0.7851550242534295,0.010777747468019459,-0.2716316376624193,-0.5792025212691333,-0.46077685374918503,-0.6096009544823059,0.17792347799695354,-0.7174546398206761,3.5370741985878458,-0.6729354112092731,-0.6845505229787965,-0.7211861851515315
SIDM00410,-0.37664134002429955,-0.6971847067628291,-0.8422015715385639,-0.7357717977343078,-0.7790725172277314,-0.5990875042635999,-0.6472058936550489,-0.7692470525815254,-0.5349507665591527,0.08856613731102775,-0.8924698878482987,-0.6236205658861366,-0.8513961898522321,-0.35605468301085313,-0.6343251438899865,-0.4954237767945987,-0.7918609135431598,0.6622203637875708,-0.7557160575042049,0.7433979518476166,-0.8017102212753846,0.6403995344984267,-0.3379120422858543,-0.7834098501967468,-0.5323416159473285,-0.7794172835503347,-0.586841772585937,-0.7195640129015941,1.5952572030606857,-0.7874267446011226,-0.5596783649283453,1.535976169310022,-0.8639581978278463,-0.7447821524641842,-0.8618194831860826,-0.7024159638284654,-0.6328211691061595,-0.6960006171675086,-0.7866544305571097,-0.755555957186257,0.9188671804607045,-0.4274241201860365,-0.04117464635848126,-0.9231401689232461,0.9635002608614109,-1.0409308130365496,1.392257506491021,2.6828097662090635,-0.9339750579747979,3.4026043083379798,-0.8385823036139389,-0.7109631328297614,0.1318222037528662,-0.7946734651742735,-0.8872883748875016,-0.8033298776167555,-0.7954443544193444,-0.7410925278663775,-0.848318150375667,-1.047404097099124,-0.27242627218221876,-0.7361115336201346,-0.01906543124711404,-0.9290125347776509,-0.898652325653711,-0.6994756212583509,-0.7796134227562685,-0.6585768604667084,-0.2594808654706849,1.8461730141908712,-0.7728910282684985,-0.6861052225444129,-0.8514265315894548,-0.5672049304925325,2.7214837584933456,0.269952990479752,-0.8463886042510801,-0.9110742721628229,-0.9184885910366593,-0.28009142272320714,-0.7777303150172256,-0.5888727475269228,0.4190122817360155,-0.7578549311063185,3.449203894197386,-0.5447494497214036,-0.7284547020668474,-0.7031482442859511
