,GP1BA,EPO,IL9R,CD33,TNF,GP9,ITGAM,CD34,CD36,GP5,ITGA4,ITGA3,KITLG,ITGA2B,ITGA5,FCER2,THPO,IL1R2,IL7R,MME,IL11RA,CD19,MS4A1,TFRC,CD22,KIT,FLT3,FLT3LG,IL1A,CR2,CD14,CR1,TPO,EPOR,IL11,CSF2,CD4,CSF1R,HLA-DRB5,CSF1,IL3RA,IL3,CD59,CD9,CD8A,CD8B,CD44,CD7,CD5,CSF2RA,CD55,DNTT,CSF3,IL1B,IL1R1,IL2RA,ITGA6,IL6R,ITGA2,ITGA1,CSF3R,IL7,CD37,CD2,CD3D,CD3E,CD38,CD3G,CD1B,ANPEP,CD1C,CD1D,CD1E,CD1A,IL4,IL4R,IL5,IL5RA,IL6,HLA-DRB1,HLA-DRA
SIDM00193,-0.8049883814655542,-0.7689461283689305,-0.8513622852470705,-0.7936233234875444,-0.6619743323462598,-0.8573404137206406,-0.9563075070449893,-0.8401016191295393,-0.9253776641147228,-1.0316129644400263,-0.771766341256994,-0.7418344928012606,0.001647620584454078,-0.8229711591459831,-0.6893593055289886,-0.8449180418383004,-0.8223043507425843,0.2409410616765331,-0.977829568327908,-0.8841467834567175,-0.6743210824831853,-0.8809835327869143,-0.8972600139795669,2.90957541682756,-0.8175287667799479,-0.9305165928210183,-0.9497147385778031,-0.7636485878318181,-0.7092859743448553,-0.6868979925983958,-0.7405315400276294,-1.0161013156997833,-0.7610911831639412,-0.7874431303622011,-0.6476628401538088,-0.5912220344125785,-0.8741309081590399,-0.8929709986684208,-1.0279502133142202,-0.5719543501706227,-0.8587099827836965,-0.9537120936825477,1.825436751193315,2.802263105807006,-0.6763142944258015,-0.8874986190908902,1.0755368295045449,-0.6662946676027164,-0.8161100777395495,-0.5691825739003906,2.8495617424193154,-0.7119689057613814,-0.7736805615251671,-0.7591481637243239,-0.5941176041389303,-0.8211850704944367,1.9782151498387706,-0.8039376970555024,0.35234989171930065,-0.8112178070508659,-0.6663913630840609,-0.8265024344437374,-0.7256780584919752,-0.8996361287861308,-0.8561262992410003,-0.7866229629438106,-0.8635655796970553,-0.82193055829393,-0.8367592404898744,-0.7228565452887639,-0.825081247880401,-0.8299244821278714,-0.8203303771374487,-0.7329223484559048,-0.7387397631173994,-0.4713099866347827,-0.8419934511974113,-0.8619681789710192,-0.7237005817554547,-0.3873512030876505,-0.8494027129774039
SIDM00045,-0.7755220439559899,-0.8986447450123138,-0.8003904666648414,-0.8559162099773822,-0.6795918954368066,-0.8622496161260054,-0.8515659924816984,-0.8254852999510331,-0.9820931702561518,-0.9184921803433377,-0.6452736028683552,-0.623142366338241,-0.7552221994541993,-0.8169486120414124,-0.6735224465791636,-0.5617435616430478,-0.8815735637922332,0.9117298615865991,-0.8822290541138046,-0.8259330642914103,-0.16208421431625114,-0.805097432014964,-0.8848878119331408,2.7340131665445306,-0.7512748351258243,-0.8799578360624456,-0.7831963980617187,-0.7240141356033318,-0.7917179616144127,-0.768059243871948,-0.766908749590796,-0.9252651141023726,-0.7983873713133821,-0.8049258056533966,-0.6485319409554774,-0.6323186913617279,-0.8443514258842508,-0.8241068713319478,-0.9314922103576482,-0.593699150803688,-0.6672531710806956,-0.9275479240217372,0.27208354297236115,2.6262588861006986,-0.7974481043252949,-0.834462672579472,2.9512192782605653,-0.671409320944718,-0.6470487607722181,-0.780770733814148,1.281495053495119,-0.6576187037975764,-0.7224927583359649,-0.8109570498536292,-0.7521988624129684,-0.7783362777692601,1.1653470870085516,-0.7130921765666592,1.6785686784209486,-0.6277527909757487,-0.6600684032269859,-0.8893218390772406,-0.7294433841060891,-0.6390881046231671,-0.7742364629818866,-0.840057401803255,-0.8017405168615291,-0.7007725706954268,-0.737716211504458,-0.17426592505152755,-0.717958544206989,-0.7623149860063907,-0.8133756152799817,-0.8403242545041947,-0.8643851801671449,-0.26686732846076305,-0.7565419361310343,-0.8767253922893888,-0.7756487465918471,-0.8128862484097664,-0.8692299722502483
SIDM00655,-0.7903787873222715,-0.8715311761854302,-0.8388796098499648,-0.7989177143945568,-0.709132542947797,-0.9438036559538898,-0.9896407810835993,-0.8666545566097024,-0.955419049599994,-0.9022457967238691,-0.8470574122758738,-0.7774185124386951,-0.7497431548839464,-0.5298066740773375,-0.7001655431001101,-0.853633132566419,-0.803499294996814,-0.451282384305363,-0.9645859473764727,-0.8643487415244776,-0.4568489136600903,-0.653730992094284,-0.9209411220239033,2.4019150936424647,-0.777425751353433,-0.7042786615917749,-0.8150948765953232,-0.48009665238365296,-0.18377217268358406,-0.735299013205381,-0.6622685375636427,-0.9774003363307555,-0.8018879959990032,-0.8149551503773561,-0.7924561842991262,-0.7538208185813162,-0.8492736265665443,-0.8919822211968241,-0.9939028753418594,-0.6319469291148322,-0.9238269026340542,-0.9487838595585505,0.8017935453347437,2.7823463151979966,-0.7776527168777639,-0.8112024451406622,-0.18774089569945254,-0.7413097174566926,-0.8960125936501825,-0.8431439491053659,1.5751753830072663,-0.7662498623482633,-0.719939767679051,-0.8034539581359782,-0.6347795983200683,-0.8318935176963187,1.471950026879698,-0.6058419804665747,-0.12986601185355443,-0.7785733043211704,-0.7181839158755521,-0.8782522349803615,-0.8289522991995913,-0.8101400212432717,-0.9313448874406304,-0.7845531083615614,-0.8527102660858265,-0.8443299360233664,-0.8513810666047343,-0.6682497727998418,-0.7553768002344109,-0.8132144010871353,-0.8873985552146418,-0.6782915907559304,-0.8705318236375919,-0.6549476214627801,-0.7781747223423385,-0.9078335532204758,-0.7580575435346013,-0.42691678449710846,0.22172797031134828
SIDM00214,-0.804216082727481,-0.9100320348156721,-0.8451353946657514,-0.7191366615808056,-0.7596934488495444,-0.7974237155936906,-0.8634974859909597,-0.8216998114642562,-0.9405520255977994,-1.0129336767291797,-0.8261569207705073,-0.6258362887161201,-0.1075639230748047,-0.8007339044455856,-0.6486350065805315,-0.7852495956954678,-0.8495905280495217,2.432254087194161,-0.8610578346991867,-0.5645420147156383,-0.5572004770696916,-0.9378593987435763,-0.7921975332923339,2.791617659671325,-0.8033837547501353,-0.8717918029220112,-0.8378179095848324,-0.6969986537112225,-0.6969403963325527,-0.6703062775496074,-0.818291651044192,-0.8847081776940247,-0.7537335214176442,-0.8652768292332822,-0.6184853943574976,-0.6392019946624862,-0.8153427950263065,-0.8134543893921777,-0.820596314570733,-0.5271737614595737,-0.8868054812217983,-0.8320138159058635,1.8362581050237152,2.6698132071911047,-0.7637537140480966,-0.836051201666981,1.2438531329170892,-0.6418408491912705,-0.7750177546819833,0.2505843973334132,2.2963838137585335,-0.7665126177148728,-0.7790097636259279,-0.6139662513490153,-0.6139359793614699,-0.8118450706902539,1.2356859236476345,-0.8375015552566851,0.2568916768033056,-0.8453433167204873,-0.7401062433616914,-0.9019517552531021,-0.6334639038878009,-0.7926439649372421,-0.7011315325753485,-0.6499554411877569,-0.92907112973462,-0.7582994799731395,-0.8378894774477573,-0.8903871102178187,-0.7265339370461251,-0.7203863894917394,-0.8376983256090709,-0.8538858486176317,-0.8593774673599647,-0.6072655941081071,-0.7840492609607191,-0.9147111455387222,-0.715744283734888,0.5223093647429977,1.9465137566119102
SIDM01007,-0.668607677614783,-0.871572155110627,-0.8282725911639022,-0.7692162642756335,-0.7857546907434446,-0.724019482990405,-0.6881058470329875,-0.6716639361396163,-0.9511977490173744,-0.8538760812524401,0.28396105647325937,-0.7661805037917483,-0.7821705349707389,-0.7149253365049958,-0.6070861713864253,-0.3854674715478949,-0.8022075185129357,-0.5708294266791868,-0.7052421014465838,-0.878177247945088,-0.6430100664994185,-0.8070463437221316,-0.8336794076563815,2.775229351032396,-0.7206539767327195,-0.4639917256839841,-0.7113584251595929,-0.5290394134746887,-0.4783298651659209,-0.7771650061661226,-0.5760558781594048,-0.910554785222524,-0.638845930237442,-0.8620648557667272,-0.7575110516225643,-0.6795520639041696,-0.7008424255776885,-0.8046697881915095,-0.7279803509725605,-0.47826951807419754,-0.8243748447130274,-0.8306671777914153,1.99863334312078,1.6906704764229068,1.7003629118383772,0.1347789061379427,-0.7749752701591593,-0.11728039240108169,-0.30237254822940834,-0.7968428858895628,-0.7150910867609412,0.627010187616505,-0.7034426137465633,-0.5844791843078739,-0.5902321407238983,-0.7216087965551312,-0.0032893151601955098,-0.7653800809300901,-0.9408586957472439,-0.905649684583029,-0.6353166814922838,-0.9331011534949685,-0.5591562929798009,0.9464671068227225,3.290685037358396,0.3141444030796666,-0.2492677595970314,1.2748596628826228,-0.39632633036444337,-0.8359927662316622,-0.6070491771328449,0.8715006920325673,-0.5733705220127188,1.2518779494650942,-0.7080513395856154,-0.741674886236138,-0.8174933868464568,-0.8449006438009387,-0.6020354155924867,-0.7432044332425904,-0.8048948670110826
SIDM00262,-0.7932614678245634,-0.9120453159385308,-0.6670117112069773,-0.7779019626067688,-0.7503245122562195,-0.7707344059565544,-1.0268925010562107,-0.6872415552399547,-0.9909097759251189,-0.8883144520442665,-0.8801117793932202,-0.7849702548342973,-0.7573677092103039,-0.6501695994412731,-0.2376149263620025,-0.8001093494478567,-0.8276032286169198,-0.5128766405364769,-0.9721122374855667,-0.9360286664486246,0.007880092505723432,-0.4943731849721401,-0.9094920262011197,2.5888266132516202,-0.8133906129024301,-0.2473778725060877,-0.941040565645448,-0.5066160193261685,0.8893210187851966,-0.8283804959728994,-0.7274232870744305,-0.9031828854774775,-0.7967559700195339,-0.5242393680425049,-0.7906300275497912,-0.6458038848153571,-0.8285729524971885,-0.8254742568808244,-0.903110865808029,-0.5295394153046327,-0.6878363017971754,-0.9508223235236356,1.6761290473321295,-0.4818305779067014,-0.9625830606648237,-0.8049133332267979,-0.7438159801299514,-0.6636932318114387,-0.7590544702604827,-0.6422689463931639,-0.8001207321174527,-0.7356087398269971,-0.7276808387357909,0.5161395709842456,-0.8181143403761828,-0.8034464478537396,-0.7210714743673315,-0.8503854396181253,-0.9794691285184692,-0.8339612737228622,-0.6519686871626952,-0.9492280702669298,-0.6407586166635676,-0.7206540941815703,-0.8557001678789663,-0.8378400252256281,-0.793269286962805,-0.753749154177334,-0.8559628832672158,-0.8570883349766885,-0.8405896285486503,-0.6038232065859634,-0.8441384063668884,-0.8639547277994338,-0.9101866580170735,-0.7254934226593952,-0.8382018699245299,-0.9430927203621613,-0.6752469001068617,-0.2853233490218126,-0.9024644885482181
SIDM00591,-0.6512273323696057,-0.8210208274726625,-0.773824685527298,-0.7822583993563529,-0.6743584662280837,-0.8221229603248755,-0.9112255297472959,-0.764832564706479,-0.5015682276865655,-1.0095386477794703,-0.796219526622115,-0.7708648112042925,-0.5479700525153176,-0.8315207459724224,-0.5789486723917944,-0.5725258168768287,-0.9230673938447208,-0.18004975497768935,-0.8804764419573663,-0.8472364941903126,-0.5893922774757492,-0.7362835925606473,-0.8978573997772273,2.605061068153456,-0.7613668225546016,-0.9145648305285382,-1.0337214983394354,-0.594281719980145,3.1513966718918334,-0.7612385361726688,-0.774564520003915,-0.9737800445280732,-0.699657540497983,-0.7267426100825266,-0.7651206989447109,-0.19056897449864665,-0.8951278650671943,-0.8988410078511426,-0.9591132495257435,-0.5715902706107917,-0.8412999215779776,-0.8747606670023005,2.1346809833301488,2.691304695485275,-0.7554434254781114,-0.9807064744805074,1.6451614820592417,-0.743986584494584,-0.8909799726890388,-0.8296572938183776,2.0683028116347235,-0.6796548243399045,-0.6278635434969466,1.5746707639244943,-0.029916553831689164,-0.8220459287425478,2.0547360373674315,-0.713808309725032,1.776144173032314,-0.8294720997689721,-0.6475388993508587,-0.7015772947558042,-0.6701281507822673,-0.6800119031467244,-0.9961748958029865,-0.715355282297894,-0.8024206210528491,-0.7552433197864437,-0.8343492430906763,-0.7405183807240003,-0.9062268947247847,-0.6100084812508413,-0.841162024652039,-0.8003288741269248,-0.8782060537571825,-0.6842334917438586,-0.7439691810917027,-0.9008192436659826,-0.4512103289750881,-0.4676204162231623,-0.9027651947468716
SIDM01197,-0.7249959621553895,-0.8508363300479544,-0.7780249103437699,-0.7312563239581878,-0.9018306407062235,-0.6599494055867094,-0.961430541530942,-0.7375487904633765,-0.9548350528412531,-1.0786238419847962,-0.9576342374469826,-0.6599303656506526,-0.8141157574755561,-0.6778518893589365,-0.7068495777253841,-0.4265006000523247,-0.866857425929224,0.6533487528677686,-0.8934560922193534,0.9763133571756384,-0.5054214745998269,-0.6248441505016871,-1.0151844538990225,2.8240128278471586,-0.7374131285030174,-0.8381349975876831,-0.9807212412835464,-0.6121928474157904,0.7838016903040279,-0.8484930705112875,-0.6406138732139092,-0.9103194181578024,-0.774710402743256,-0.9316767751543615,-0.6564669699649588,-0.6412530212730946,-0.8398402509211098,-0.8826746729692738,-1.0609897640927548,-0.5516784497326562,-0.7367284894010998,-0.8319473789464832,1.4198629323971268,2.7709483570307984,-0.901312852088615,-0.909287004220487,3.3212093315146167,-0.5864679732427346,-0.694582666223423,-0.8636639333804615,2.112494912987031,-0.7099983250415016,-0.6467413580972473,0.033735095940068224,-0.7097722682512926,-0.7553461627733691,1.8735691863055148,-0.8339969320803815,1.4312507662350662,-0.943435875016674,-0.6315929932183608,-0.9254303268742748,-0.5553611779761389,-0.750342111556774,-0.7179321279578847,-0.7732046321376852,0.11952879361301091,-0.8469240835313523,-0.7961911539339547,-0.3713910263388086,-0.7231819318593381,-0.7785523426967236,-0.8622026709726964,-0.8614288144342608,-0.6859902816477416,-0.2509013680872912,-0.7643300157998482,-0.9388770503975437,-0.6910060125012817,-0.16811845966856206,-0.8780416684202359
SIDM00905,-0.7971002457893518,-0.8620784619769394,-0.8233692781745963,-0.8300983479331034,-0.6597347066788373,-0.8546027794322685,-0.8733892379721269,-0.791640043194362,-0.9485464911002413,-0.9568670424732315,-0.8306472796538109,0.18450401620303308,-0.4832394871353428,-0.7064624013985485,-0.5797099979753126,-0.6891725329404146,-0.8537990722644191,-0.3017704310777099,-0.8093767439960334,-0.8247212455612014,-0.5941228601789046,-0.7607813135811987,-0.9035085108498099,2.66560051714869,-0.8897289909267975,-0.9622795360373736,-0.8810905348903049,-0.3582643529820393,2.2311197718923776,-0.660871351981012,-0.7673311966275117,-0.8181066432819174,-0.7862815172882318,-0.6706185718883275,-0.7297773532904448,-0.5515502259918578,-0.841442279179022,-0.8491526343639616,-0.989406187787838,-0.5978815934636091,-0.8701280229557897,-0.8742748182958795,2.3700049131348604,2.3956895540888183,-0.9817121846697221,-0.8597765879301803,1.029038996815565,-0.7829787716042865,-0.7266042298134776,1.0932469628557013,2.331794759581862,-0.8389313114081083,-0.7078265989288397,1.9330498814520582,-0.20375334343342177,-0.7958102491070383,1.2598879719407248,-0.8492481581232015,2.22359182187218,0.18404268295440906,-0.6334638923641338,-0.522418393617384,-0.7521044807324064,-0.7056338058975493,-0.9598007896807857,-0.8974280541570825,-0.7531838581720764,-0.8915922251690055,-0.7732348052589226,-0.8815284926865086,-0.887255965614852,-0.7005483386046707,-0.8352768051497724,-0.7823494554974241,-0.7077424489385491,0.010454647515562895,-0.6815314035163054,-0.8603807683279314,1.590735569827931,-0.617577962336321,-0.8623212872317781
SIDM00180,-0.7740548695546162,-0.8836866982553421,-0.7736984758217816,-0.800132160590952,-0.6615117686530836,-0.6619458709704188,-0.834966939908301,-0.7904997281162062,-0.8908938829504068,-0.958101672731894,-0.8738653750386157,0.17008894840897276,-0.3974740935649471,-0.7768055729919924,-0.44408355945292766,-0.586660457780674,-0.9067104813066768,0.9026956689162404,-0.9383719294881937,-0.7893373996063643,-0.6756831755806796,-0.7659623252300821,-0.9766667967823838,2.5087635303382125,-0.8111648521591676,-0.8633748846949238,0.17774875104328136,-0.41850679868964247,-0.701709242823341,-0.8166963405502521,-0.7516075659713943,-0.9764265581492765,-0.6784064422470562,-0.9441902124814748,-0.2864407148310951,-0.6218519773578806,-0.8414407675771409,-0.8978649951562337,-0.9692499240269293,-0.5512145323479238,-0.8344773876068907,-0.9402853883262586,2.5339919044919577,2.6740455315013687,-0.8932665725110205,-0.856719337593385,0.8496443518077208,-0.7583757830372712,-0.7868981343046254,-0.8313138444812621,1.4750542885691285,-0.751477194780023,-0.7680785511666103,-0.7053312666111029,0.03500542567631747,-0.8092946365759086,-0.07292828126625668,-0.7299137374118823,0.7915646310460923,-0.8024065947678078,-0.7782545774217661,-0.7058330451095238,-0.6779529739404104,-0.7981837504275586,-0.7631248711905565,-0.8377841071385266,-0.710581272770056,-0.7689018798485026,-0.8357515324424057,-0.7263530410617511,-0.8935060020556821,0.1952412957590467,-0.8252912046979632,-0.8583272776778226,-0.8721322029810277,-0.04458890738039687,-0.6911235991613821,-0.9571815079766035,1.110376979935204,0.27398307027132884,0.914182255660285
SIDM00323,-0.8884696800772184,-0.8541323135343196,-0.649564961766011,-0.8617547006952891,-0.6209118711980679,-0.8925445553035509,-0.9403800431127656,-0.7529388239637631,-0.9139804000710808,-0.879182750490549,0.05440506017029522,-0.6877159653166594,-0.7883477184479708,-0.7089340547418432,-0.5941432314199414,-0.7443219025595018,-0.811127114203374,-0.5266640886789618,-0.6522804700406094,1.5822650984875803,-0.5446677123148456,-0.24545440069966948,2.4372237805127623,2.7264677311541337,-0.4560113878425885,-0.8713892445548553,-0.7621716555545255,-0.3530788583033962,-0.49775156907911605,-0.6578712348662457,-0.6646276612612249,-0.9620539762242676,-0.8087298512200871,-0.7597976349772954,-0.6947531364784937,-0.6265144311005484,-0.8952042626295875,-0.8076783245806634,-0.00015410390892912817,-0.4307858453728395,-0.8459894607582634,-0.8597680636211132,0.6332429551896633,-0.7588566027436056,-0.7307839073901556,-0.8884975013150077,-0.7067326792204323,-0.6947302908926,-0.8198055214053313,-0.8125070790785038,1.3214051120057164,-0.33295035082750174,-0.7407131235132774,-0.7402045920282156,-0.6194322364782626,-0.6401764431509364,-1.0151706913889509,-0.7803674371672022,-0.8406547412130426,-0.7780274744930167,-0.6347123331523907,-0.8794137627888756,-0.028979878018580128,-0.8158177041257357,-0.731026199237817,-0.7624450614701271,-0.21132036578412008,-0.7804884289347529,-0.766366382835975,-0.7037302511397256,-0.8874755279919138,-0.672629507674646,-0.8384681977053667,-0.7859200600852669,-0.8506573149779169,-0.6801680148713609,-0.6436943359515348,-0.9182176385666855,-0.7482487028624676,1.8575198312229235,3.263301362402184
SIDM00113,-0.7437270094775004,-0.9040516416179188,-0.7523792287831601,-0.7916401717778363,-0.8593965478590301,-0.7671919763317413,-0.832509430608461,-0.8189472074786599,-0.8814884390809338,-0.9688029826891644,-0.8753689790852891,0.6816415127375233,-0.46306686778172534,-0.7769815304174392,-0.546177283674529,-0.639176366614933,-0.8001324024077059,0.13348112712194052,-0.8828681339438075,-0.8850603977018624,-0.7065399189860694,-0.8272348995167265,-0.9072759483511422,2.5341554843634166,-0.7935693871410336,-0.8833345796783345,-0.9333688124587934,-0.5241702044946762,-0.6872450263982685,-0.7970737912410106,-0.8245690468025852,-0.7995927605432409,-0.8447298823789556,-0.737663629493286,-0.6997553513424397,-0.08979016404237065,-0.9086953647593108,-0.8273343588581384,-0.989185083719757,-0.4690995459462722,-0.8419584291613875,-0.8643176674783088,2.012793024765966,2.0933897982336576,-0.8310999338042063,-0.8189398748308078,1.890509458176541,-0.665674230493379,-0.7547627335897547,-0.6508032965975675,0.8818060971748815,-0.7526940363703337,-0.7081937545850607,-0.7409018528007392,-0.25218970912431316,-0.7962595005816356,0.37326238729059164,-0.802772068349997,0.08521490655472483,-0.8715061209149969,-0.7839079695888335,-0.5955624995122426,-0.5912517639584336,-0.7873051295604119,-0.8171183954829242,-0.8371654064040427,-0.9128334538442303,-0.7585897036089715,-0.8107527283104806,-0.8278292606295237,-0.8343554918884696,-0.7806881097499113,-0.8967412919253434,-0.7879507696672352,-0.947181950011762,-0.42073102829238734,-0.7947116411251645,-0.9029009403837528,-0.5577438654516602,-0.5242665582936386,-0.8705887199667167
SIDM00551,-0.6597016356034029,-1.0032136656306185,-0.6857156319188318,-0.8466060658080762,-0.7729231930403143,-0.8573155982370809,-1.0054110701862644,-0.8154865977505853,-0.784262391950229,-1.022624770655494,-0.8502463213646938,-0.6653394107152899,-0.5507092834268926,-0.6719670005498299,-0.4637767397301134,-0.5873510898767994,-0.8048626185966353,-0.49669159924873035,-0.8015343343387744,-0.10200039161106143,-0.4133162524488454,-0.8658641950630417,-0.9293949213278712,2.5773387989940355,-0.8998333114774583,-0.8467774731467501,-0.8566842604728371,-0.5121804695341192,-0.13032188888694907,-0.6521319799800442,-0.7674882862364906,-0.9194593670900675,-0.7337066070173024,-0.7464895622138129,-0.5868891843016514,-0.5988557865460811,-0.900161277214657,-0.8111682575100008,-0.7770004208378413,-0.5637654343564633,-0.7022238021493268,-0.8561858219190732,2.1311065169121015,2.935873384055111,-0.8568193200116888,-0.8174924788686139,1.0396686028319275,-0.7261175227872575,-0.7670821103442357,-0.8813860091404436,2.1597382240109204,-0.6838133544600938,-0.7925226878816696,-0.4855405041257172,-0.5376143216368764,-0.7961642569618722,1.532665087180122,-0.3279334056344438,1.8100992829696454,-0.8485116001478633,-0.7554046435609898,-0.8655726569920262,-0.7127177123172849,-0.7884497048823386,-0.9548793046443518,-0.8906998847790398,-0.7344687880978854,-0.822019645190535,-0.8691666596034664,-0.6769348111735072,-0.9043832220528659,-0.7812673120321216,-0.8818736022796839,-0.8251390541422529,-0.8242253791836704,-0.6476756418610667,-0.8583484070137568,-0.9332733477525899,-0.8199795544265082,0.005149456547451128,-0.775470427297458
SIDM00958,-0.8544406268727314,-0.8694446326950692,-0.7553515640669176,-0.9107845198767439,0.10854388428000476,-0.9337078012445456,-0.20129799437063484,-0.8250627299764122,-0.8621384703297246,-0.8389792165755379,1.2336099488289503,-0.7811526714734487,-0.8064581220227369,-0.8103450262164892,-0.5916896406754144,-0.5454411078536914,-0.7496335636447939,-0.4831815037263795,-0.8457837144807838,-0.8814868430059852,-0.24008439141819923,-0.7908963596855575,-0.852534707966699,2.6274232919965086,-0.8770864265527126,-0.785170508320466,-0.6219098831452216,1.1086095953589676,-0.5825994585162323,-0.837676368329985,-0.7420767167591011,-0.9006299956971919,-0.7177364194424966,-0.7209063182859313,-0.6972565318058422,-0.47485147930767097,-0.6971444092433572,-0.8361587615524049,-0.8151397451895842,-0.46502489381216233,-0.6432593322612893,-0.7222652253995783,1.4229489369391095,0.9483673206184107,0.8891347524337788,-0.9097230521629809,1.786379684388407,-0.4871163096536811,0.914858032799589,-0.8928385436798619,1.613310210049056,-0.7703018512037905,-0.7463394550564655,-0.8275534413214402,-0.8393192132640624,1.0400130148363547,0.42056192134664633,-0.709926090645185,-0.8413822575776532,-0.7948905975656432,-0.6909831910938221,-0.9136822203234014,-0.6219114164689376,-0.7735763427625676,3.3874161352591443,-0.5786853552590948,0.5900067493145601,0.7670471979721625,-0.8880564089779532,-0.7657379630905204,-0.7002662457929756,-0.7390463340049954,-0.8669995327227509,-0.7198103412398897,-0.6671859682894961,-0.007561840474811248,-0.7139860239062293,-0.9326588142079187,-0.6427556487324425,0.1412538888329173,-0.8945981466959395
SIDM00659,-0.7925338894746067,-0.8517669968170998,-0.6669075834904189,-0.763317030248018,-0.7739144159773402,-0.6344496416539555,-0.9051891841121659,-0.8828906299847915,-0.7876326605271139,-1.0097113051130344,-0.4163680063968104,0.4348513030220989,-0.4579548651873352,-0.823922098867464,0.4875919728818806,-0.5756594557212941,-0.8381033525512283,-0.3731137212219727,0.8622307193581735,-0.3284810273697927,-0.47825540222633567,-0.7805362686667174,-0.8750076701682021,2.567659799078276,-0.8170809492406677,-0.828951251691516,-0.6887337684423558,-0.46805119038431925,-0.5646776257167859,-0.7325630415566122,-0.7473976511846019,-0.9144080445557933,-0.784593013622509,-0.804060358809833,0.9903149642162484,-0.40160579707755917,-0.8681382883304741,-0.7660868629855845,-0.9751756367505734,-0.44055664427647756,-0.7989581605566589,-0.8072135484358431,2.6841110482542843,0.7624034454294562,-0.9107747092683115,-0.863480693169205,2.2626418918209525,-0.738678763292935,-0.750638972221409,-0.8951079154641602,1.4738553092490656,-0.7695182133898895,-0.6864339006335364,0.4734827896314509,-0.11624757283026871,-0.8274573270142889,0.7358253105067478,-0.8249983344480605,0.5257420508329056,-0.3083272459546832,-0.7461030557962286,-0.8236717280675033,-0.6288508792775326,-0.7122633332855999,-0.7880200978423079,-0.8681980166821246,-0.5919395086503706,-0.8186103462267915,-0.8691863709748225,-0.6604979348310934,-0.8310885455604472,-0.6957588041997755,-0.90757411905705,-0.8896590321663089,-0.8527938323167803,-0.712319255734494,-0.7979074831599106,-0.9236838385085846,0.622857459707497,-0.05955890539206414,-0.9264310766243463
SIDM01168,-0.7574387689762295,-0.8130787218591632,-0.8369332820043379,-0.7978616802077569,-0.1110870915721857,-0.9070046767716141,-0.9385987075349369,-0.8228043264589444,-0.8600392473343254,-0.8684615276892853,-0.8297295539449047,-0.1240553902268333,0.25759186089738334,-0.8123300879643716,-0.6594005752283879,-0.7179488305913582,-0.8609406238123483,0.16055712620564347,-0.8483101401126957,-0.6365320366393104,-0.537374056019122,-0.6557187684759885,-0.9132860456466978,2.641641552150821,-0.5109641831031182,-0.9030166879946249,-0.940619264457013,-0.5519110569029035,-0.6218528130662634,-0.8027499733431558,-0.7916629320471369,-0.7666204165357267,-0.8504679157411852,-0.7758381573830031,-0.4357613990568279,-0.2685460842877987,-0.8901657308844312,-0.9186614390946414,-0.8941026518809351,-0.5858058784485596,-0.8115906837453879,-0.9824685567095983,2.4390189151247235,3.0919300303398765,-0.8707950128931876,-0.7927564026496252,1.5998744458679648,-0.6898554725436241,-0.7741348731704663,-0.8655701148973233,1.9924419140421836,-0.8792562459632508,-0.8007186366895243,-0.6759116460389107,-0.7251445424151924,-0.7503123208687491,1.4095835238940828,-0.6892347365295447,1.2160452571233678,0.3494213506416805,-0.827368722242104,-0.918292101272588,-0.6295669189592698,-0.8246327267866885,-0.784671452851093,-0.7548779902494043,-0.8125772452269112,-0.7027756149023665,-0.8127767419337305,-0.9030462062115554,-0.9442294964452479,-0.6762788007356069,-0.9063929155677783,-0.8250605208587627,-0.8596172217592546,-0.8323543497550644,-0.8379095717825178,-0.943467787980927,-0.788692440694813,-0.22748393685188764,-0.5950477980636485
SIDM00968,-0.7945504924542991,-0.8673330266261745,-0.8108615583725494,-0.7305470585693744,-0.567173267603043,-0.8545335810799637,-0.9886419862827228,-0.8503086942514956,-0.819762574792446,-0.9269617512688794,-0.79651796589023,0.22238036508050252,-0.5974025725673787,-0.8064778990833942,-0.39773807996474386,-0.618707172332639,-0.8291396357023242,-0.1787680990865455,0.7401416583819426,1.4931112089249463,-0.6096889963634796,-0.7464371622725416,-0.9034924763630987,2.799579208825367,-0.7602646705733194,-0.6992113517460934,-0.7910003898761682,-0.5985126340414334,1.9300818505828747,-0.7821112896288624,-0.7541235140003332,-0.909088492588223,-0.7887477712842208,-0.8346285779583711,-0.6175214422740914,-0.6987155822410432,-0.8717115436050483,-0.8915125100959115,-0.9234764037767058,-0.5328217068932923,-0.8032161213429545,-0.8469564020074971,2.897179320964257,2.4644832618824473,-0.7961605194999428,-0.8710748394474704,2.3533803547347403,-0.6368964115115311,-0.7282781090030779,-0.8561751878225863,1.8322383461153189,-0.784065711767576,-0.7624423449134673,0.743787062856562,-0.7829551043146374,-0.7615403653282814,2.071502315948081,-0.7718736000251907,1.7495029036418985,-0.7964726756583642,-0.6879320497207742,-0.5738068762847889,-0.6517969372949469,-0.7540003585419608,-0.738354833803221,-0.7437779551067756,-0.5717229613761062,-0.7827290623124842,-0.7955055113550042,1.8743159939481024,-0.8593877903414381,-0.6782920256524297,-0.8263800209470538,-0.820679934784891,-0.8172455834878184,-0.5391526554721906,-0.6837840159508777,-0.9487715350460373,-0.765711975431976,-0.00025014779290399646,-0.8953870211785894
