,GCK,CALM2,PPARGC1A,ELK1,CALM1,EIF4E,EIF4EBP1,PRKAG2,FBP1,HK2,HK1,RHEB,BRAF,PDPK1,IKBKB,EXOC7,AKT1,SHC4,AKT2,NRAS,AKT3,PYGB,PYGM,ACACB,INPP5K,PYGL,ACACA,PIK3R5,PDE3B,PHKB,PHKA2,PHKA1,FLOT2,KRAS,SHC3,SOCS1,PRKX,PRKAB2,CALML5,PRKAB1,PRKAA2,PRKAA1,PDE3A,SOCS3,FOXO1,PRKACA,PRKACB,G6PC2,PRKACG,IRS2,CBLC,CALML3,FLOT1,CRK,SH2B2,CRKL,RHOQ,PRKAG1,PRKAR1A,PRKAR2A,PRKAR1B,CALM3,PTPN1,SOS2,RAF1,SHC1,PRKAR2B,TSC2,SORBS1,SLC2A4,MTOR,MKNK1,SOCS2,FASN,PHKG1,BAD,PHKG2,PRKCI,GYS1,GYS2,INPP5D,MAPK9,HK3,MAPK10,MAP2K2,PTPRF,MAP2K1,PRKAG3,RPTOR,PPP1R3C,RAPGEF1,PPP1R3A,RPS6KB1,RPS6KB2,PRKCZ,TSC1,GRB2,PPP1CC,PPP1CA,PPP1CB,MAPK3,PKLR,INSR,SOS1,RPS6,PPP1R3D,MAPK1,HRAS,MAPK8,PCK2,PCK1,GSK3B,CBLB,CBL,EIF4E1B,FBP2,LIPE,MKNK2,EIF4E2,ARAF,TRIP10,PPP1R3B,PIK3R3,SOCS4,PIK3CA,PIK3CB,PIK3CD,SHC2,SREBF1,IRS1,PIK3CG,IRS4,PIK3R1,PIK3R2,CALML6
SIDM00137,-0.8627870570805279,3.4585720186622155,-0.8477049119540204,-0.8195911239484774,2.2949403780082953,-0.8054409026593735,1.8435596590426384,0.36038253178749347,0.26906519798737005,1.0951321360094195,1.1558989210347725,0.3617174026238079,-0.2694006772439802,1.1552859381585068,-0.0454507487257071,1.2170198709163742,-0.1311104243843722,-0.807994543320846,-0.6653028973770431,1.5050673440873563,-0.9312261885317152,0.7887968643234178,-0.731151406922493,-0.6068977597132686,0.08489700499485964,1.0861024137505604,-0.044691808120926844,-0.6855018331905208,-0.4034056529475591,0.1511553032804335,-0.08608019110354422,-0.32197227496289477,-0.507618418062961,0.5337082437775559,-0.8424917940792761,-0.8706066651358981,-0.15953431149665465,0.45709206833436494,-0.7233885494067582,0.9792262681410477,-0.07382132149594928,0.1276872116403791,-0.916796819690775,-0.7458720879589921,-0.4804358786782203,-0.7085278967642163,-0.2260269579552866,-0.8254741776321514,-0.8056691992225531,0.265183589729215,-0.813535413436526,-0.7991285670821004,0.5923720458430377,0.9759762368005424,-0.9499508706236857,0.4472011008520209,2.24584054804441,1.2534989914031553,1.9298828015004112,0.16833690174201377,-0.6183709821433899,-0.018448696349553435,0.802118334378295,0.12280192401785477,0.7807320808707029,0.9786094278959799,-0.8510208893786131,-0.24335010339174973,-0.859119465513873,-0.8566316245135506,0.08280502505348136,-0.5824170553826862,-0.5555087645595979,0.8557230368094735,-0.5201444046245289,0.7336264541511451,0.4824139618245031,1.5773242460814725,-0.7513914728941129,-0.7624535950737797,-0.7231884586447537,0.6470807880875981,-0.8294062806309336,-0.7612118786719917,0.910569470438971,1.1970496934122978,1.5104790391548641,-0.7511268443497521,-0.7926524425832602,0.13250100472621537,-0.5668347667398528,-0.8995185164848833,1.2386715206106922,-0.23120118301093487,1.046080282660995,-0.15427021558996087,1.7979601252567783,2.643388450871365,2.2390905103113043,-0.05286672355060957,0.20670740706115526,-0.802657525227959,-0.5535825118797412,0.629151023711083,3.546679997816145,-0.20086249419326713,0.8407204492861048,1.0271557607430137,-0.41292954172805924,1.586899353977415,-0.8999621596145121,1.6475136256412142,-0.39072792283008984,-0.406735642427343,-0.7356077130531363,-0.6815005599835087,-0.7649472718750386,1.162182913468848,0.5846982506839984,-0.30733700183324375,-0.3608601073046239,0.24191699602921474,-0.5919775286050749,-0.3932236190514509,0.704053336679898,-0.2615423985466045,-0.7533636847172369,0.08864381599686541,0.40714052602572365,-0.17803266829568604,-0.8903786323531538,-0.6771009004389806,-0.027125682803707977,-0.3572221497769757,-0.5845097653339023
SIDM00569,-0.7485111155009131,3.3263162286033268,-0.9075946409515669,-0.6052769127871754,2.458309781274297,-0.7553135317147915,1.3769268734781628,0.9580764860054398,-0.6535747020761443,1.0325240340173485,1.471858223379824,0.9474056905685295,0.16213401354544696,1.0729220961084174,-0.14312594418229452,0.2102244300529019,-0.2594731877732891,-0.7893121157878749,-0.6813499823600306,2.1125039463531636,-0.6406753633212139,1.0110385366472254,-0.6353549235175107,-0.6014725127263387,0.05776574702339645,2.2346735719921935,-0.31168090737974163,-0.6713446585241527,-0.5880633321342572,0.18271972189483573,0.415350330082553,-0.8468526024021531,-0.49508037852420417,0.7055001977157037,-0.28767189529967013,-0.6325447740983975,-0.6212524011233764,0.4254090792285209,-0.9108231119342411,0.5248384639702232,-0.5065826551357513,-0.16141008505387944,-0.92361527506016,-0.3190507487730841,-0.5622045982208153,-0.4479156614540042,0.5988826888799825,-0.8004449845506957,-0.6511036243841837,-0.16957585079839757,-0.8691592824799496,-0.7160903045140494,1.6827306214731317,1.0365690018641585,-0.6286761289641467,0.20487186786128475,2.6998956874691915,1.5200421387767205,1.729945872096227,0.1709422054909676,-0.47600507021556543,0.021407590462362333,1.5273465438262581,-0.03574062708320216,1.2608073434384364,1.3091463698332777,-1.0087968114280599,-0.14507395758392758,-0.8688992835700646,-0.8271414108778884,-0.013993877392957429,-0.40277514769966466,-0.014080813163639938,1.301423040214959,-0.5435543063332956,1.5062508912898298,0.8529820249361574,1.532444847174267,-0.472308854786541,-0.6842411281298187,-0.7852733374826427,0.08043402995103258,-0.8192153409155433,-0.7815900347417377,0.7635749804270237,0.3078361958700329,1.81456701674111,-0.7554556389506967,-0.7275209152303501,0.6899910419069829,-0.4233532148555045,-0.9170242007054719,0.5244240098684114,-0.02145662181125467,-0.8618795044525421,-0.13419588203608712,1.637563222750473,2.683074564253196,2.3762612795483835,-0.2828760960071097,0.6697840179623886,-0.7672790384401861,-0.6025571831016653,0.47402565192989654,3.549734725485215,-0.5059537833298925,0.9034300374217505,0.6373456807244415,0.3168557070260724,0.3228543093844649,-0.9135617257201342,1.446038595819519,-0.4349640105695692,-0.47486107273613615,-0.7724213362815923,-0.8084277735141467,-0.7495852472536052,0.2582600003085717,0.6360608725013192,-0.13124274197846605,-0.35999033078707315,-0.27955940783382355,-0.48862302464529883,-0.599313837859157,1.1157634976657613,0.45152130153664205,-0.3934785112549138,-0.9841093359522316,-0.2625974929392218,0.44925872167779446,-0.9104085180527657,-0.7296849513682739,-0.3656626958171236,-0.5065263688398933,-0.5764713281099695
SIDM00445,-0.8219877915698419,3.1070684057629263,-0.2830382073690501,-0.7355552890695222,2.4875897446479773,-0.8132415709624664,1.576912633129545,1.9889044538132012,0.5559547970578315,0.4866007692286219,1.4597241075801677,1.531234663541021,0.28103871165336797,0.6502331307691803,-0.35249322017331675,-0.220491238507824,-0.28537295496242027,-0.847665195340838,-0.4640905285976598,1.2829381984845964,-0.8747858447163189,0.25825036179593214,-0.7688268256983691,-0.4666379924620467,-0.23132565696675678,2.186296542459735,-0.15770958809520366,-0.7893196627797282,0.6405046390758138,0.3659154324704335,0.5926965570908665,0.6985084110287778,-0.09602819153196737,0.6214330171267552,0.14564773355603852,-0.7097659340168865,-0.1663908071508809,-0.08386080306018079,-0.9722781237287837,0.1807255810632784,0.33890855733256875,0.0747950540189099,-0.27882811728371526,-0.7457727100799266,0.5951351231852189,-0.7616159528106793,0.13980471492289834,-0.855451913563488,-0.7954557176465417,0.6989844527268663,0.5865418802735101,-0.7316906420296958,0.8834402885284002,1.0163319571564227,-0.8246005901008778,0.25330079906650915,1.9494302511070984,1.3645963859620076,1.2966708922610022,0.29020381059120604,-0.5114915513496776,0.020513958394700327,1.318839667037939,-0.5186411300950565,0.8551223132805253,1.1747153458200148,-0.6765013865081481,-0.604621822817919,-0.8864155554089557,-0.8565899261071342,-0.27549332540859445,-0.5102927755360763,-0.3071319079555893,0.6089275104558968,-0.502306277793684,0.773368945395321,0.49525255802422924,1.4320668990673935,-0.5269137777369465,-0.7881273461953067,-0.7592327142727088,0.5317872748355147,-0.7798620159169166,-0.613364285470663,0.817542763041128,1.3884906918199604,1.71104594226112,-0.8358786902875701,-0.7999376594498375,2.367275969369033,-0.44351077535917677,-0.8598254465842716,0.32548445614556143,-0.4335157739667357,0.4464281729685782,0.05105110837029638,1.149637831948547,2.646017921673626,1.8231618197169674,-0.10580210294931593,0.09044795736550904,-0.7657591980538684,-0.48104713496845564,0.5167133461173029,3.508402774838425,-0.19724721565797196,0.4388666688275003,0.8250616045163518,0.9411567465494378,0.27690397888960216,-0.8616694440378214,1.1726311231300681,-0.7061317903344779,-0.5099015251655857,-0.7840069430676261,-0.8291971088780671,-0.722212402356019,0.8238747725897178,0.4774039844498142,-0.07936794231826466,-0.19979095740333983,0.3117981754781222,-0.5557669518431648,-0.6897481869337029,0.4684960240696554,0.05171321120168819,-0.7952539248316061,-0.8332867999901841,-0.20627743887956268,0.09286040950144915,-0.7779734972964564,-0.7553980758006685,-0.5770007530045477,-0.40429105447229674,-0.619570241271128
SIDM00094,-0.6672034116865772,3.503801949599899,-0.8751049281346761,-0.5027069556016212,2.5599460133109337,-0.7105912390798124,1.674673351562836,1.6719240102341097,-0.7308640041146676,0.8516239821620607,1.2506148551330938,1.1423172566368789,-0.27876167873504465,0.9263321508166656,-0.10319809729357209,0.7110119269244505,-0.026959331845142365,-0.8252269983905025,-0.6353356070945224,1.7026628313961618,0.27265914791993007,0.2282928608461794,-0.5352826555614707,-0.5963348793266144,0.08278222168981883,1.9061475616889572,-0.4655699842785337,-0.7325837938818924,-0.03140258297517879,0.7127980015056709,0.2989526151154953,0.09087694415965077,-0.6238781579801771,0.3002879632731355,-0.8901345791506317,-0.6703879272027206,-0.2382174383504283,-0.3674521909865866,-0.9741339323795263,0.28552052338205447,-0.21467069649653026,-0.044926603171826604,-0.903427877717341,-0.6183027475240953,-0.5697380190814375,-0.632154665188127,-0.7646810783404159,-0.8807553823613302,-0.6859084922586531,1.1225643535885323,-0.8069188422404011,-0.62647233602258,1.6366139903019898,1.2780264708361742,-0.7563574663554091,0.7361480039791243,2.3236223273838275,1.3647033607655723,1.4548281615264538,0.7725201140193205,-0.6901640414895085,0.46853629591113616,1.589104982401707,-0.17313471591786248,1.1582803677642668,2.0153842951741487,0.018193610075628048,-0.44864166070723516,-0.7752080496212269,-0.7827877231192941,0.24237385375247028,-0.5999597305470167,-0.751654803840601,-0.14013684125334375,-0.5512513223897044,1.2989231838033877,0.5735092584139762,1.5818096437816422,-0.6875037418286849,-0.783610685916142,-0.6189187703524647,0.7005084652765343,-0.7275220913795852,-0.8082657777204858,1.2112173218118516,1.4787154579293251,1.5375622260619812,-0.6986487567580737,-0.8274634966999524,1.291259332520308,-0.5107457234094296,-0.8372217077158146,0.31182287091017674,-0.2806027449189166,0.836564314038126,-0.28302033133416066,1.5527448342618082,3.183982341288358,2.0416901430551193,-0.3659768971073145,0.07846748012717904,-0.7780955809102138,-0.49134213335778837,0.6829578577472811,3.3811260755166423,-0.10248478454360171,0.5511470513324939,1.4727877296788756,0.1043990301783038,-0.37325905913299146,-0.9433378480564342,1.4252469837880495,-0.9897527125422582,-0.1828305239100686,-0.7489592917791199,-0.7286172196549865,-0.7697286120393205,-0.019403644753913464,0.533129344433395,0.07227708925603256,-0.18791953824153868,-0.4085601152065713,-0.65715017774857,-0.6487557133521822,0.5591027268828865,0.3122017202241002,-0.5418073651555101,-0.5310717150271854,-0.2615241845745937,-0.3154001702411056,-0.8287884491974012,-0.7888364300453815,-0.3007119837220791,-0.47206535970640173,-0.597794599841938
SIDM00576,-0.8951252061514003,3.1588759621035396,-0.8496535635332336,-0.668622566079146,1.8294827092575578,-0.6107394005075604,1.6688213863185204,0.47615016834639895,-0.5927691379724269,1.2379796122706843,-0.3591276584783913,-0.12382507474207693,-0.5027222948579395,1.2338954874152734,0.6008151924604814,0.5103429358481038,-0.31651960207312496,-0.8200141366489967,-0.5299894384711821,1.317696539994337,-0.7093280731006708,0.22483272138055288,-0.5590108000495729,-0.588014347576634,0.28925563572948765,2.0043773711975725,-0.21317461283032185,-0.2771609937015551,0.5704751374252244,0.801550330752279,1.3636144114213076,-0.9756013804619647,-0.32118136659376206,0.5445826406049304,-0.5571411427872296,-0.6427704038733743,0.993661579689879,-0.07356329589988837,-0.9521563068556117,0.26911636578510967,-0.769362603140818,-0.3015857735328049,-0.8360970148573804,-0.7193253887173663,-0.6442183065162718,-0.6486654588685365,0.7086667808013604,-0.806054148828247,-0.7271816479677731,0.44232631901580005,-0.8062118328085693,-0.8065007024038502,0.2823889316297393,0.6666697481544595,-0.6179918035922235,0.45903035337396425,2.2400004900317816,1.0566391113597693,1.6869022778301594,0.440455572896083,-0.5713113341414797,0.14080570600250275,1.2714535304737973,0.4712691473365354,1.0809164952027306,0.1740105593660001,-0.6490738744897756,-0.4698356530961323,-0.7332904882898528,-0.7915626927434875,0.07322054913000306,-0.019156198951627824,0.028350384853440835,0.8833227652204951,-0.454363745739981,0.37667860009578485,0.5700053837503497,1.645901385819538,-0.5247211439012961,-0.7714725317931965,0.007874883048746579,0.6029120642188978,-0.6955807950340241,-0.5589626960651246,0.9728424877852979,-0.6263773690079611,1.478028271845317,-0.6939514893642098,-0.6221952351844745,-0.5109587795289696,0.07173251787279905,-0.7635963429523466,1.134941535976716,-0.3508806953062578,-0.8921373280326939,-0.10553902165317612,2.2745464429010616,2.9918586548081674,2.372922022129082,-0.5087585111391596,-0.11299603268443503,-0.7463844360962417,0.44806136531342283,1.0802176070586809,3.890177346128141,-0.28510511389850823,0.9297265291091007,0.43429780118984207,-0.1422798555965001,0.49964486751897963,-0.9383864578930206,1.57039044263668,-0.790269836969294,0.19525913924835944,-0.6176086021621924,-0.6374055509796345,-0.7434461343741743,0.614416768584307,0.43682121390747314,-0.031902825189618234,-0.4666455666715129,-0.7697158382855721,-0.3553047369976298,-0.5364357562986448,0.9684105031150159,-0.0122264897979767,0.2010034700616282,-0.6768646254129095,-0.15176611046595145,-0.5143183061879679,0.8800904967358993,-0.684164003958709,0.9629666509195308,-0.3435919491880007,-0.7017574488018945
SIDM00257,-0.8560800202067052,3.4384377710374427,-0.39362791757327625,-0.634099014407452,2.2409857254884717,-0.5761670901401141,2.20779914678186,0.43864602529185465,1.0472474177798627,1.6324167753995316,0.7996029897873675,1.5914194331035094,0.04847055563429798,0.6743652688018307,-0.24691038727688366,0.07288514785178693,-0.5033100650094212,-0.7585278195132763,-0.4713264767422968,1.8997481941017662,0.046821319488789495,0.6858110224915688,-0.6550785766793747,-0.49665625341636416,0.11213253304556074,-0.5365682974990668,0.025453086208507347,-0.8148624090466927,-0.1219214893543513,0.2752916324431832,0.9983259969175718,0.4928075273148559,-0.4800832493615268,1.064420616947761,-0.7802499035771779,-0.8377357323419967,0.7801781904555375,0.052134416161916844,-0.9352698082163188,0.5308473916706858,-0.14499349075812254,-0.4883746965282611,-0.8511499757395063,-0.8245425207292275,-0.477969472053217,-0.7308282012776511,-0.38798049786157385,-0.8317778046785852,-0.6973533232758578,0.8882128179646,-0.9386449902667117,-0.8187575854671696,1.3188751761949138,1.249112682955923,-0.4452547637344594,0.8805282003732984,2.561025956315324,0.7286389621840612,1.6441015038979552,-0.10322782841056562,-0.5539924378253669,0.013327873084681262,1.3826387447665445,-0.42036650692070177,0.7931180805820996,0.8445414094410131,1.688419963005389,-0.591722145173023,-0.5651396982228764,-0.760580978361324,0.244198112279958,-0.58146193344997,0.7328720993273805,1.1673430876463315,-0.537139093818783,0.2214144548086115,0.35945006589196904,1.8021666687377538,-0.7630575647115834,-0.8493489689053673,-0.7960590450451148,0.4973312919698292,-0.7971949534350261,0.8007670578805794,0.8168492916638489,0.8936475366575426,1.7424258426390435,-0.7785997497272914,-0.77006778088705,0.3154060322217158,-0.24199199588610795,-0.801910060877959,0.4039700823778597,-0.6650228288006277,-0.513369855319663,0.06873599644814461,1.5993791811335296,3.1511133337526744,1.4101170318705505,-0.41718133796510365,0.4221872329407594,-0.838548650221856,-0.12573991971917836,1.2710232555736194,3.3181581841434467,-0.38304295548119366,0.6730250641359781,0.6439645917821875,0.22046943985301404,-0.13745983502960574,-0.8850812923429305,1.6751072362718522,-0.40220213889077994,-0.3105625873003958,-0.7617844140215109,-0.7936539545132832,-0.8898876853956943,0.6266171326894238,0.5570252168172144,-0.25106710423672207,-0.4818562445310711,-0.3803962711667775,-0.17575330387320068,-0.3846455203667282,0.9337571533404861,-0.3241548353730302,-0.6521551443428821,0.5906644674379234,-0.5346336336152887,-0.430992335188483,-0.7755296256494321,-0.7960081121301092,-0.4122286930006987,-0.2739235084407028,-0.6534514315429137
SIDM00835,-0.8947550802281528,3.2883514477951485,-0.932105183576496,-0.7102877421672749,2.5718571307773934,-0.757284346995713,1.546509336609208,1.6321727533572694,1.8387875814661077,1.357095585753725,-0.020739436001270563,1.0360777879408276,-0.20935979897146775,1.271127779235268,0.00343899098329373,0.6683209941374139,-0.20869959416745515,-0.8906756668465396,-0.6987664168183536,0.9982030058956458,-0.918063698201524,1.342240605041757,-0.6307261852507785,-0.3961599733738483,0.09159119666463093,1.9662981973269982,-0.2353110602242429,-0.6974571056702399,-0.3239160546842896,0.23260503053793805,0.3684035212128218,0.001327608431822103,-0.4655187824564959,1.032351349983271,-0.5223738284911837,-0.7005677731228458,0.3039395829734303,0.10075329817840066,-1.0060708079366931,1.07235176809284,-0.2623847783755543,-0.16365051438513786,-0.7973133181332138,-0.7758946660041437,0.12363644146505193,-0.7182594580598792,-0.6488609832956174,-0.8447554207375513,-0.7638834686193803,1.5165972851342204,0.6398718203917771,-0.6616650696898082,1.1961390893420527,0.9959168938319733,-0.46018863353245987,0.23085105850677481,1.9115219428919188,1.5630826572555052,1.2362084968094262,-0.03587481693952663,-0.33646154493052893,-0.13309814638756765,1.45514528246473,0.16684997617882463,0.574625133800596,0.612921854138538,-1.0325157262506175,-0.4881724980109824,-0.4134705638313564,-0.8914161753463934,-0.325816530237504,-0.293389472074929,-0.36497642539467745,0.9399345626162857,-0.5857197610057391,0.8434415151972297,0.6556766366753218,1.9957352539582307,-0.7292520256540198,-0.8846577512051412,-0.4669987342160766,0.6729157369709662,-0.8911053490662164,-0.7562639982883824,1.0281808989240506,1.5334494418455344,1.2740048776579385,-0.7724930063568812,-0.8419222643635383,-0.5272535223409274,-0.2417194929664815,-0.929240198214152,0.5370722292466618,-0.5125784516496604,1.2771244922777292,0.14945099426757502,1.4295341351599355,2.9636214165780785,2.015169262766303,-0.3635056308480644,0.9385504473424873,-0.7074647935206753,0.23679220083674477,0.6923372771388323,3.634187495327019,0.026974717675770643,0.35103068320866776,0.6522316294801914,-0.17761311290776385,0.8864155448598655,-0.08638841706657663,1.4762236897126066,-0.6939188129060454,-0.21277642484560103,-0.7961865961984436,-0.7518516470414396,-0.6390361695345189,0.7790125143059486,0.4157388730537908,0.1250062753309292,-0.10868622147259084,0.5548111725157848,-0.668855554498627,-0.5116033050691198,1.0776756825014073,0.8973155614312668,-0.7343441650524649,-0.48119620915772116,0.2639817440573807,0.1090251586450848,-0.8734775843376056,-0.8523128790393812,-0.19689319143404868,-0.44357766803999155,-0.511061617125386
SIDM00781,-0.8171462261424726,2.942528920367616,-0.9175747227692069,-0.7210188713954491,2.6738792612326763,-0.6062093307157981,2.0332351004965488,0.8717984678287972,-0.7371474308595402,0.8163451902921952,-0.2119510279356972,0.6189155446851957,-0.16115564720145276,1.1489608184581297,-0.0801997577471619,0.034892219198800915,-0.09618960627221207,-0.8239268642118762,-0.6686955501476199,0.9603805242347948,-0.9026104810974138,1.2389413707493513,-0.8119129806232818,-0.6316342035795748,0.44179437827914225,2.0112995977114188,0.11585080760317759,-0.8206257560231324,-0.1917557968140528,0.48642737999867464,0.8525894227354718,0.1871795760052562,-0.5103268027355188,1.0086671386494785,-0.9045077847505857,-0.7895467282074605,0.39090762640804416,0.21775728395828808,-0.8312199729720169,0.17958900028560448,-0.0996829792682723,-0.3037924354798007,-0.9326620888594735,-0.7216100366499038,0.10062454940796313,-0.8050504764173397,-0.4099166742030016,-0.8114430541508751,-0.8280840765990983,1.4008275152743794,-0.8757615089831595,-0.6189974495994678,1.2657295745304278,1.598502330331733,-0.734618596715761,0.3029654026946884,1.5187328595987297,1.3354099686877752,1.5208867493879519,0.05793630772720354,-0.6554948338929933,0.10016437490256112,0.9669422880643364,0.30594271018260116,1.03233927580593,0.5489092822062225,-0.7584994035915439,-0.44793081494185905,-0.7223276475608468,-0.8166482017058233,-0.029800550654372888,-0.4168198487220507,-0.627815039400177,0.7644269675769702,-0.5534350342415458,0.607572322488134,0.41331478678462275,1.2302266630806349,-0.5984994607406096,-0.7346773351434862,-0.7655520857208356,0.37744452009328744,-0.8949042169522108,-0.6740948276609297,1.0022493899106804,0.8779869105465676,1.7975237073592136,-0.7978009392928161,-0.8190065444965667,-0.17827923145908045,-0.40040604533299595,-0.9102777397201547,0.6585773858237685,-0.40904762181309035,1.3043795342653037,-0.09023121761178206,1.3472260429883243,2.7901951735145847,2.2187316304468214,-0.4573521846676417,0.07034854942539333,-0.8415695414983739,0.18557021350937353,0.8944222504899082,3.261648186725098,-0.31079491171689855,0.9016275167831743,0.8815426680759642,-0.017709049194013705,0.9769393675063608,-0.7823906353286373,1.788219307426784,-0.751939802859217,-0.6243026787088758,-0.7661215055714575,-0.8660981503496213,-0.7352740192109265,1.191071778089861,0.5716969171990739,-0.07996821077157544,-0.19284809526593463,-0.6309751858326137,0.035350986175615336,-0.5938793442833092,0.6619663645121053,0.5957506511209277,-0.6555889622360411,-0.6472177777790182,0.8230823096158859,-0.30626921835343496,-0.8284573274904451,-0.7602429424273227,-0.22938591970455166,-0.5147782037955929,-0.6781375323789565
SIDM00700,-0.8038356689344016,3.1902956542680476,-0.8998664739682005,-0.5806387238408238,2.4798071046507393,-0.8117637911437571,2.493675132100283,0.6728870941103574,-0.622228152784429,0.9015288895653897,1.6170385465673007,0.39739645619259617,0.16308954856776825,0.8941550140525651,-0.04356591843268426,1.4237195782875296,-0.4052371856904918,-0.5322278389337429,-0.5403441998354666,1.7395354389222712,-0.5283447617008971,1.534308834902253,-0.6817567575525233,-0.5743408065402933,0.4085751983185444,3.1121464965107157,0.049917500619519446,-0.770620631065238,-0.09503201425983297,-0.015697007733022086,0.46752486124353926,0.62098739419256,-0.12408508045886835,0.7026893615172748,-0.8088376246425719,-0.6879457140992985,-0.031010545777297477,0.15480440019571365,-0.8928591324376074,0.49413301539884485,-0.2273809301072801,-0.17566373594524332,-0.9192829946328388,-0.5792833638289853,-0.5478106572616698,-0.7308682913704208,-0.8385626381918192,-0.8133239680810257,-0.7418086447272482,-0.009554101299105366,-0.9073519655124441,-0.7668957663674467,1.0047486942869241,1.0593711041769251,-0.48842667677050333,0.2764080181494268,2.164885376888097,1.5655631972668396,1.693554479295437,0.281643135897366,0.1840332900683809,0.24920788811827502,1.098789495934903,-0.2918792724354518,0.42607578445964484,1.48031164727883,-0.754792576417081,-0.32222713046827944,-0.8681118746383107,-0.8994225488039912,0.15350920706214363,-0.42260854702135203,-0.41057523268446,1.4627797485997924,-0.47191436126997904,0.35741961993948484,0.6140455810505541,1.619803387332865,-0.7208939173095922,-0.7015485768121443,-0.7708883473758557,0.36164486711991267,-0.8511917868244336,-0.7551416618625358,1.412220448369491,1.2482927012351321,2.0418313828286614,-0.7661014122087845,-0.6148500030415865,0.36222939949175176,-0.2919735032249271,-0.8912542914795333,0.5501310616052576,0.018420451343637432,0.9604253143799487,-0.1780879879962753,2.026445638658833,2.8917495449981008,1.9696422004797238,-0.4804213069303618,0.057473531978722514,-0.8145718374730192,-0.3017479543546516,0.22033515891230065,3.6118540371303354,-0.44270218911235304,0.4950240716274837,0.4528101489499961,0.10282006166976099,1.4155392547868468,-0.8571190405989743,1.4933586787708548,-0.6952465513662553,0.33643566858959073,-0.7747325604288153,-0.7452711551113879,-0.6137330527447924,1.4539644130415235,0.5857172568140856,-0.07873482040101672,-0.12991838649755136,0.28932445714863697,-0.6517265718209141,-0.7473246878709154,0.7326567819346348,0.44959899351467053,-0.7121252719595782,-0.8824609039469005,-0.30407938648207217,0.3540380985480552,-0.8708035966542208,-0.8004099905495279,-0.5687299137484533,-0.14162533167610722,-0.5676663313771652
SIDM01126,-0.8859069047608268,3.4671180699634294,-0.7883498681174816,-0.673170068704124,2.5464737488135962,-0.8099182720145361,2.1313169208275586,0.5936807307385226,-0.44713675457763874,0.2991684382769592,1.1964600079593353,0.7728912939513869,0.003212395905960511,1.2176949513064446,-0.17068035796868067,0.31721762394926034,-0.0951134742760082,-0.8407714982316528,-0.5831170724996223,1.616676094943657,0.14490700915813337,0.23431887361101172,-0.3208490176457973,-0.4693264725874217,0.4271471952901649,-0.6913844855171074,-0.33699971190357325,-0.6561994898730578,-0.38963398937115723,0.21286105785207815,0.7237118736622202,0.16784568087808488,-0.42395014722847907,0.29637400972848493,-0.6777988364649798,-0.7739427965449014,0.36461595718031514,-0.12934628278237273,-0.8289040783188035,0.5519232832320126,-0.4249580809251536,-0.3741418518098617,-0.683956146968197,-0.684174800764627,-0.5356984160908764,-0.5966652127757678,-0.01735806805914348,-0.8306117515200712,-0.615293432193926,1.3986394426217654,-0.8816924145642865,0.990701103607921,1.257368364214054,1.0078481545279154,-0.6234224759712121,-0.015289974913517395,2.0029863170515494,1.4290299114261231,1.8554425180853564,0.24458987371421256,-0.4952989810730707,0.5526585830010241,1.4756527045546917,-0.3032725061932563,1.0495443278903112,0.2560227388195752,-0.26373804508337806,-0.46777723966874873,-0.6933190515635925,-0.8516928938337048,0.09239492086423005,-0.6314015869500608,-0.7461060448445572,0.9368826795700269,-0.33370892734270735,0.8981901145663332,0.8009415164754784,1.7294212726150886,-0.8030243367177364,-0.7681585447858997,-0.6187527716956465,0.4980253901545658,-0.877854290345003,-0.030070639073642734,1.2981182315595892,0.9743090486975851,0.9827842869412428,-0.670436113291475,-0.7828717890444384,-0.33867884513290825,-0.3604857797562905,-0.8033021962770465,0.4724029645329603,-0.3207904665558228,0.03165566191942183,-0.08739257813596565,1.617260947373801,2.970954724138556,2.1518831035708192,-0.47130811372969306,0.577889667701045,-0.7654423097750757,0.09325687308666664,0.9146678786463739,3.5644983879187624,-0.6049613848141561,0.1701286051954778,1.3621452862977477,0.42296049585246553,0.04879123058337023,-0.8588419912924229,1.7619137518662835,-0.7254176861675363,-0.46070391551190015,-0.5965377286485014,-0.8268885928418236,-0.6935786860831537,0.6278586077930695,0.3644929643561321,-0.14455681342624782,-0.48262710249542734,-0.43802187222529254,0.3912501325856296,-0.5684226612664924,1.0748909626217014,-0.4082688110680042,-0.6564226350168827,1.298844110478979,-0.3044030389232288,-0.5162128452950937,-0.8129874982258517,-0.939105219940199,-0.40357214730377305,-0.4760581223275883,-0.36293713472450645
