,GP1BA,COL6A2,COL6A3,COL5A2,COL6A1,LAMA1,VWF,HSPG2,TNN,FN1,ITGA9,GP9,COMP,CD36,CHAD,GP5,THBS4,ITGA4,ITGA3,ITGA2B,ITGA7,ITGA5,COL5A1,COL4A6,ITGA11,SV2C,COL2A1,COL3A1,COL4A1,AGRN,COL4A2,COL4A4,ITGB4,RELN,ITGB5,ITGB6,ITGB7,LAMC2,ITGAV,ITGB1,LAMB2,SPP1,LAMB3,LAMC1,COL1A1,LAMA4,LAMA5,LAMB1,COL1A2,ITGA10,GP6,ITGA8,LAMB4,TNR,CD47,SV2A,CD44,DAG1,LAMA3,SDC3,ITGB8,ITGA6,ITGA2,ITGA1,SV2B,TNC,COL11A1,LAMC3,COL11A2,HMMR,SDC2,SDC4,COL5A3,THBS3,COL6A6,THBS2,SDC1,THBS1
SIDM00835,-0.7524081653173919,-0.708397291231702,-0.8549893060416234,-0.75740654927805,-0.1119127271120649,-0.47426930439048526,-0.7015900821046857,0.605974188097421,-0.8172973020172634,-0.6499332833093826,-0.8574040523833368,-0.988485960937431,-0.5261941177082845,-0.8743745494384447,-0.743629920595459,-0.9317228761331685,-0.6866493010998743,-0.7902677052314183,0.024993967410306028,-0.7963030622065301,0.09664599836324876,-0.7636662393180855,-0.6155781499547465,-0.8179656822894862,-0.7201074021041262,-0.9514228458380748,-0.9264971481050032,-0.8501624038294124,-0.4451015511960769,-0.5406579246576748,0.5296411155780014,-0.9014044096668073,0.2905132612167745,-0.830319631477457,2.313657977665748,0.7910192286659918,-0.666852884081492,0.8949474930161464,-0.25720665728003794,1.443658326421951,0.8427320825930131,-0.9643618597433506,1.7890431720302415,0.8606083490541843,-0.8486016141594716,0.3672055791051735,0.3827739763315591,-0.3499654822942654,-0.7972722265659097,-0.870777607244247,-0.8624988971154609,-0.8631386655193828,-0.7927203826775141,-0.8703215303830649,1.606061929284608,-0.7012101191064842,0.8795772473171459,-0.16173545181376592,2.1166972744669184,-0.6792304541298797,-0.5314600054370795,1.4684338522416918,1.5647378504668161,-0.8306567861504811,-0.7561991118504027,-0.7832162666835462,-0.9482126368246282,-0.749690423561041,-0.8191184967611269,1.9716502462882892,-0.6441409001994292,2.359770133399903,-0.8576363922369601,-0.557067501128784,-0.7621935070057942,-0.906355940637352,1.3872292948808926,0.8856785250545609
SIDM00781,-0.6767429857703996,-0.6652541312342188,-0.8049506297699619,-0.5739728151824478,0.4566309410290573,-0.6180613348411161,-0.752229949763844,-0.20540857782306418,-0.9179077895207995,0.4219927297435061,-0.8575686909662606,-0.9448902589920485,-0.6476284327542886,-0.9095966851309163,-0.954393645947331,-1.004780212268692,-0.7042153885983585,-0.9072452433957918,-0.47229592470576276,-0.7517162501836424,-0.7192440135622055,-0.6523920393197438,-0.47116144250389574,-0.8240536125907674,-0.6461063662558815,-0.8975360729693534,-0.8309841713110631,-0.3303638401206148,-0.6868578657434021,-0.5483470435217661,-0.5961327931236111,-0.7765053476394632,-0.32740315074755594,-0.8947373882984521,1.5143701027723329,-0.5751022478623714,-0.4705828807541758,-0.1499744310591942,-0.14919135309221865,1.5351842057708103,-0.022461917003852805,-0.9031816352702177,0.6211362455223813,0.7094818154066094,-0.7897784570835931,-0.05405235272866218,0.03554187464151614,-0.39405941746099876,-0.8324916520616134,-0.5721766028016125,-0.8429586190176708,-0.8896137240729582,-0.8028462294884876,-0.8888589038041954,1.9850599865263712,-0.7452312757994766,0.15098006279642145,-0.16357339988611433,0.18093683722668236,-0.7297096105477525,-0.2735497521953334,2.160424203469663,1.546834163824689,-0.8952326053561502,-0.7615065545170501,-0.5501731142860747,-0.914158019997842,-0.8296047893475439,-0.8442274844121161,1.643858455260775,0.39319519624274096,2.0942261492036365,-0.7472970764873286,-0.3649261017399409,-0.8236063324883794,-0.9149189805280665,0.773140160959777,-0.4438627336476385
SIDM00700,-0.7465701934691296,-0.5689616944797053,-0.7706880475393673,-0.6709732715804013,-0.2938246912472474,0.487990966172394,-0.6894778119680274,-0.7012022415878292,-0.8979693503268749,-0.2145141365673795,-0.870487896526376,-0.8857533655830746,-0.5656939719879578,-0.8760407541519973,-0.8154039143949395,-0.9678949220647364,-0.5843738316982284,-0.8128918996996181,0.556994554078758,-0.6179619989488501,-0.658871211440934,-0.5482956774022819,-0.7074387881732752,-0.7350894930790793,-0.5481640772072608,-0.8014688244277066,-0.9277991282591423,-0.8934389625184433,-0.5496373009079405,-0.3836242543053689,-0.5749219551058634,-0.7774282585911071,-0.7065195043005912,-0.8061296025183949,1.425571086758938,-0.9118222096800562,-0.6720375125404716,0.022268779450847077,-0.7160534780299693,1.4652944655785813,0.4438405402401618,-0.7723127841158622,-0.48350246112777784,1.2604644362914736,-0.7494432547646386,-0.8521838232106046,-0.5464418062372665,0.25614312063550115,-0.7819486136296927,-0.8444706676119783,-0.9485796444934624,-0.8822825698953585,-0.6891018890936418,-0.7981224311837299,1.2302715790884724,-0.534666629719351,1.48165246299394,-0.25763449421505014,1.0570151633414047,-0.576694982181985,-0.8719378483618814,-0.10907336565424264,0.9251073738537201,-0.787042229781844,-0.798136046192783,0.5730242691215657,-0.9121110796635559,0.25133555929940976,-0.6923200374665005,1.3488755560602568,-0.5409049100858907,1.8871456487537155,-0.7877845630831243,-0.4123078392452526,-0.8090675692808,-0.9642295682560003,0.7662213806774191,-0.6842433139048918
SIDM01126,-0.46389158330008096,-0.4775764231811906,-0.7564861369944939,-0.696268029176882,-0.2870635599388877,-0.9440733862058667,-0.6771979322707447,-0.2227329649336703,-0.8721320824911507,-0.7123505426990766,-0.4998665386701043,-0.8144448946469018,-0.7443968484007126,-0.9774238062708639,-0.841617959982886,-0.8573067981901161,0.30909578585989284,-0.7494598132724537,-0.7368677415740807,-0.6203362216943966,0.26420959627544915,-0.6159788127152227,-0.43104857509080174,-0.8398573981626555,-0.5666799074203491,-0.8832630340319484,-0.511784302015848,-0.8791003967971454,-0.6258244649664205,-0.5770639442320704,-0.5498527998628304,-0.8258543982504715,-0.8118082113607858,-0.9134973086119842,0.1656675519839608,-0.8768021073996187,-0.6915882104364037,-0.793268295784593,-0.9433923142432071,1.1850216815179355,-0.2801021860969449,-0.8397685088777946,-0.4035413684412882,0.13280029079037997,-0.727563269190905,-0.854357812719088,-0.4294757127805308,-0.7207740499326983,-0.642410630744886,-0.816988527500841,-0.8979829169071807,-0.6421657651712435,-0.8236815661163491,-0.8448689656901992,1.2363188161131735,-0.40432866107514487,-0.69222239964894,-0.22767173278947972,-0.6870619105683118,-0.4623068729017122,-0.7477312118575126,0.16593807539619285,-0.8063830222081693,-0.7951587262067651,-0.8015955490479743,-0.8551864105505185,-0.8897479444904537,-0.8480923920638244,-0.653928986038396,2.602305155122636,1.8321392731435575,0.25534823597576034,-0.8823919266374519,-0.3884750125156176,-0.866038052481723,-0.9501372202961715,-0.14185183658694125,-0.7214086345750156
SIDM00259,-0.8127655389884817,-0.5249940976152226,-0.5455178847907387,-0.6715248600069333,0.313038567521507,-0.6336722891625206,-0.7230397870467806,-0.24412164092771418,-0.8772142842493184,-0.7573682028388973,-0.8757058422313588,-0.9820837282995695,-0.7534062436888873,-0.9329557293433726,-0.865813232105738,-0.9154712906245578,-0.6147061662366373,-0.8768187514122527,-0.6197234339180249,-0.7409092122508661,-0.7910094322149036,-0.6283665969968654,-0.23154673268929696,-0.7789065788789787,-0.6229507528387217,0.19701565941229293,-0.9151485416635089,-0.7715700732021843,0.38402692648091025,-0.4714225921222091,0.6073954377412532,-0.8400790965508045,-0.7726679603635778,0.00943390144853408,0.5757943455130953,-0.8533697773017023,-0.7434818798992513,-0.7890705229381508,-0.7988622513031676,1.7334989619708328,-0.4756344517936094,-0.9132450893474321,-0.35034116178824576,1.8573578051888053,-0.7952362302449059,-0.8204645803236773,-0.48944378703504166,0.24898121289524078,-0.7407607247450437,-0.8208768620332004,-0.9533352468093893,1.0820337426119009,-0.6858610861732818,-0.8443720412204961,1.0751366947588117,0.3083922526520544,-0.7876378725553063,-0.29447970966108905,-0.9538110810293599,-0.07614257537890996,-0.7091961668456984,0.3695771909776228,-0.7958104261603363,-0.6655036228081903,-0.7882837379677401,-0.804198847634229,-0.9376120380108299,-0.5585859781959516,-0.7662204834371074,0.6639169083407394,1.0560921518114172,0.13511779110812466,-0.7972815061455008,0.2678287381047528,0.03773238290199614,-0.8470294811957507,0.028413381847577412,-0.6445722375596383
SIDM00834,-0.7646308048577234,-0.722493208285152,-0.7649396396598112,-0.8477677314328709,-0.49561836494604783,-0.03948158709966189,-0.6735756623334154,0.036697748644515825,-0.9303274057020992,-0.8888376520488774,-0.9879428141712873,-0.8821576273634131,-0.49246083660838796,-0.8994792915298443,-0.8682214544321946,-0.766150208942177,-0.8051046793497344,-0.8954278674362851,-0.7823438233650972,-0.8191722215920206,-0.5247087331726705,-0.6850348718067545,-0.6547905536584768,-0.7892238770418343,-0.7683303819530519,-0.9693588965298857,-0.845410626918928,-0.8208751549228819,-0.5866885109625937,-0.33161985190694143,0.7052524725632394,-0.8702318029476417,-0.45409353469217406,-0.8085068209102624,1.7615127675861517,-0.2289995633304317,-0.6333864863908559,-0.26602183020174747,-0.6100798926824913,1.2565695979210139,0.1643742302938383,-0.8875261376101489,0.6315967204580463,0.3778882113765549,-0.8164250582638551,-0.8469294945855214,-0.358894512608058,0.6482479229883659,-0.8662771511174228,-0.7990135044700561,-0.9330650236031777,-0.8720070450254973,-0.7900209453486475,-0.8443115536670248,1.846938595590717,-0.753155839930601,1.490337994510595,-0.14257451640089383,-0.7696567790821484,-0.6711141169408881,-0.6925822277386716,1.6919825150536396,2.0451353429970007,-0.7259236185885516,-0.8252531323642389,-0.9061978795389848,-0.9316333110613668,-0.7311136452512516,-0.8275883733317688,1.7342204587582033,-0.6926427786969989,2.1002026380350323,-0.8572172866334086,-0.3419985472311732,-0.7691861596983011,-0.9989068871566555,1.2456912805191618,-0.594665683179841
SIDM00814,-0.7442532613240502,-0.6059269555832593,-0.8193101870709605,1.7321032097209623,-0.5071645235217663,-0.6428546336186542,-0.7169214914201766,-0.45163969865834713,-0.819483764823925,-0.7604517658053268,-0.9009322198325939,-0.8673802039308565,-0.6167858413560346,0.16216919995564322,-0.8756308923216118,-0.8165349886024652,-0.7419571799950924,-0.821403727398936,-0.7275165937915837,-0.6426248454709028,-0.37795177080927583,-0.64458011875126,-0.5819784405910701,-0.8059702249506738,-0.6239479606977606,-0.9002782704899837,-0.8685589588327665,1.24345333805567,-0.6099470417027947,-0.541405381112499,-0.6857908306544714,-0.8796628365053925,-0.7405389598760438,-0.8581710818941694,0.7876334393723763,-0.9494715561860474,-0.6426759447818398,-0.8027541620316168,0.5375336767762563,1.7986616107214592,0.8020121764898833,0.8580299831308089,-0.6090018952124118,0.9860332380821899,-0.7919701938984607,-0.8969480045338099,-0.5548918107371167,-0.83535317260129,-0.86248365894509,-0.8137802296593823,-0.8598364011911389,-0.9216891324540017,-0.7211059195838732,-0.844522294888349,0.30521890609999375,-0.7873943755396935,-0.7714960917874045,-0.2947529587339205,-0.8771886236421157,-0.46149714385259366,-0.858928462709085,0.3422398818210388,-0.9560522105274512,-0.8178182210631774,-0.8915874756525245,-0.7792034712966838,2.649719825558134,-0.14176945390588963,-0.7639765580013528,1.8768121866201077,-0.5431314055364923,0.6227287874366211,-0.6502703899353339,0.34961359698928995,-0.756197367515443,-0.8724435792435999,0.41209982132976997,-0.7096771865285096
SIDM00258,-0.7030654769211888,-0.6125798489588624,2.87350145385713,-0.5588939872923397,-0.5170829815881931,-0.882457977793358,-0.6641960285069337,0.1062253351877124,-0.8468050670317463,1.1401241051568063,-0.6577825156705409,-0.749674877406181,-0.5884765140222089,-0.9885681576656404,-0.8783230601978878,-0.9657192483662247,1.3727728118394436,-0.7949625875408988,-0.6028301976860446,-0.631902937399758,-0.4851970541620061,-0.6537054742881965,1.4091885793866519,-0.7868294259457586,-0.6813837922671345,-0.7415266482757151,-0.884363410874637,2.800932731571771,0.714274265513365,-0.37306235523682435,1.143925782899992,-0.42111927902231505,-0.7459287902397138,-0.7798494824443968,1.3534893580785397,-0.8910154707913173,-0.6791084718809565,-0.7390626756689945,0.1832251207560271,1.4628466349618978,0.6357974097540113,-0.8944262842957355,-0.5223408049030839,2.2309845077888144,-0.70964365217509,-0.6769412745750629,0.1583094800966352,-0.8722636305716682,-0.7952866347079957,-0.8306480797608741,-0.9388253509093616,0.15479146324398937,-0.7230601466800032,-0.8363028064572137,1.1663701471818846,-0.459399488315509,1.428176206699728,-0.20207949323765706,-0.9252692097192234,-0.6945091327679062,-0.711334664925985,-1.070568298966356,0.30959815768668114,-0.658955242364065,-0.8104604886478739,-0.6888821589856323,1.40098153628263,-0.6819769982611619,-0.7427047624535538,1.508148484279485,1.9320799765372236,-0.24587601026960734,-0.905064897903491,0.9043964671332183,-0.8660834967600771,0.11866281090111121,-0.5800579534011074,-0.6925207619782213
SIDM00577,-0.8679964675287327,-0.6226047428282367,0.002690345242205606,-0.026719936301176344,-0.2563720279151537,-0.37230500581746256,-0.731223983701057,-0.27209888613186206,-0.8661736849975149,1.670364877470866,-0.7365301923156656,-0.812328470940918,-0.06732865142319015,-0.945964352985816,-0.966775777464439,-0.9460249452394311,-0.42436557116217005,-0.7973457654681808,-0.7735569814487221,-0.8759083534391854,0.3437635359742799,-0.6746537426488808,0.5666253753081059,-0.8763705162187531,-0.6471541997812521,-0.21335626954659886,-0.813741619796085,2.555930129231042,0.2161771441500987,-0.4499011928296603,0.4989098817199297,-0.8322384571018225,-0.8337661070457016,-0.8327657115992521,1.2740763530313184,-0.8960763001205441,-0.7562247325304261,-0.7949600688173025,-0.790908124769286,1.550953834082355,0.20853610495513725,-0.8944627784082014,-0.43316355277565144,1.1678331879632475,-0.6524058441760012,-0.7589348784504684,-0.27105559596129625,0.4387212254228418,-0.8197266768322793,-0.8789504936994618,-0.9616973608715487,1.0659982620085748,-0.7883522299889237,-0.8752885356600386,2.004546988313662,-0.5040753447557382,0.11259252227668497,-0.21342482405964913,-0.7841328660234507,-0.6557060846654627,-0.7185369197570842,-0.43950396158733257,0.02826769443202609,-0.5425690489036683,-0.8373928067918254,0.36928696529762767,1.230096033290231,-0.5646085821082091,-0.7391548057157824,1.536231129792682,0.9014714683313105,0.7934919155463501,-0.7526234844932932,0.003290077975679945,-0.6624738988432102,-0.5351433763615517,0.7559202960223912,0.05325262369844567
SIDM00384,-0.5288823832322407,-0.6872621298886439,2.537201904338591,-0.7244203688709309,-0.4798082973886962,-0.8286870835846075,-0.707849501688424,-0.668850229327171,-0.86660975705292,-0.815454167746733,-0.8780651679162891,-0.7798964557620308,-0.7893447169648292,-0.9264592178198254,-0.749728577914293,-0.8996272289887293,-0.5357852589424776,-0.5393744107535171,-0.44036033178634865,-0.644642415430139,-0.2610886302546575,-0.437514863315936,0.721995158026484,-0.8484278320207775,-0.6936730653543912,-0.7972979285766207,-0.9115668375516944,-0.8776868776678756,-0.6980373900088068,-0.37020635648653333,-0.6176598541800445,-0.5565416622460115,0.1731106618944423,1.1092801625365585,1.5447001820089934,-0.8904774075761794,-0.5545099082176028,-0.7923861389717557,-0.49966328626206535,0.7384851289216686,-0.28597285485070106,2.0542702456684445,-0.4402189808558016,1.8573169441897281,-0.8080949789841358,-0.757808293910564,-0.5474396405197415,0.9396655098089606,-0.7523541628551276,-0.7856402495910947,-0.860125477130137,-0.7441413805332676,-0.7797928614584607,-0.8605399733695056,1.4133577890359525,-0.5967981043224563,1.8702927404435508,-0.3122796529409255,-0.8747358281209465,-0.6906134417784371,-0.7627154064884727,-0.0626002228112926,0.4133657619484721,-0.754840208669352,-0.7624811007795502,1.2513691777563654,-0.9156194369093452,-0.7349345707241128,-0.5931533572607275,1.867292629695506,-0.5577675898614118,0.14573401938486122,-0.7868160740473782,-0.31092001814444165,-0.7721810247711649,-0.8720670544495185,-0.588883040575496,0.30946479874459587
SIDM00837,-0.7404166442454134,-0.7758907204100354,-0.7475116221444694,-0.7712627919260341,0.622330436098606,-0.685243320362197,-0.6972846521599549,0.2956016227343364,-0.8909091309194757,-0.8482709447101174,-0.8998618379498898,-0.840097094125014,-0.7944793196223592,2.371782839103827,-0.9311782847055987,-0.9784409041207843,-0.7328408369827788,-0.886536554956155,-0.6857412374785301,-0.7604404683712288,-0.11217801127056863,-0.6801544421629622,-0.6432539862082498,-0.8309840297720903,-0.6495831440500865,-0.7311950655709627,-0.992939064920853,-0.9331282561893488,-0.7029241420337681,-0.5278563115128205,-0.6891761192564686,-0.8632632803481859,1.0910539461386752,-0.8427983074883976,1.6548060353221181,-0.8156169736621656,-0.5433520396715178,1.069386429130672,-0.4452101084714918,2.0685265393354295,0.7667949252140626,-0.8946553897223907,2.318042092985388,0.9596522469119825,-0.9144516557581124,0.08539547705289792,0.0440309790522178,0.8151715496302059,-0.7123131707972081,-0.811691996078166,-0.9226223522990065,-0.829100659325279,-0.7689182245227661,-0.8202517449170419,0.6407385305771139,-0.8423507470359456,1.8868059562501331,-0.029690399770250432,1.502383424142687,-0.6802335911736321,-0.556002442655967,1.85517970730805,0.9328358911797662,-0.9216062131021168,-0.839429590783323,-0.3740965011349713,-0.9175150344034829,-0.6978669406603796,-0.6799735018085714,0.7522828945444836,-0.6141348774253476,1.4641809110410648,-0.7886437508185585,-0.4935448170144962,-0.6352502826408746,-0.9045896735887298,0.5576037863251593,-0.7544821106801388
SIDM01133,-0.7410191140723813,-0.6558439117985825,-0.8791897520151297,-0.39390034986351313,-0.6220027087201057,-0.8144163966695092,-0.8304617867807667,-0.006138287798178702,-0.927718988139142,0.18580670712405328,-0.8108354347834641,-0.9103453845308137,-0.7204900875791866,-0.8690178407226259,-0.8832576206688281,-0.946736997124241,-0.38607289290545566,-0.8773084365537216,-0.667663879379844,-0.7645773832810426,-0.5048586854312498,-0.7695926364057752,-0.5968296880135451,-0.883156766522737,-0.6601870650294885,-0.5305157862131722,2.016880995141005,-0.4394628874671258,-0.6145973052241207,-0.419861918614992,0.6907321542682995,-0.8758611895665022,-0.7874534906047139,-0.8056434916467398,0.12280233245896319,-0.8991598200556795,-0.558882683182499,-0.8025333791509861,-0.5154018067231481,1.3451311517315274,-0.45122034266612016,-0.9135011170625891,-0.6140033176910957,0.6540274669075685,-0.8936915956980601,-0.7954594853071858,-0.35461378294417234,-0.714692417045387,-0.8277049321948993,-0.8320726062134975,-0.9784768105134084,-0.9186227693063311,-0.8295987303961431,-0.8776051136413364,1.5288361792947627,-0.06145012422710645,-0.7643939973820798,-0.3223663116776758,-0.7561992522489867,-0.6556250866536938,-0.659852811092306,0.8058416977398364,1.1933220072622748,-0.7257582029962854,0.1766285248300443,-0.1415900679360482,0.6938906298057241,-0.8589603197774197,-0.8339237132642617,1.5795013844600325,0.5689936879100068,-0.6725104265075527,-0.8911744497126679,0.04084328554502806,-0.5795480561545138,-0.8038853136302861,0.4446663125374479,-0.741499497872935
SIDM00244,-0.6062588619462821,-0.5681482747842882,-0.4049690146669648,-0.6375216673505509,-0.08695754892742232,-0.734882532543062,-0.7351990077285441,-0.42694930759182337,-0.9188055045264701,1.6636943896218266,-0.8653861185602428,-0.6700303427075698,-0.7744925649804207,-0.8998454938406323,-0.7900221707849687,-0.7877659034773686,-0.4759748500514969,-0.30394653124134535,-0.668713234768875,-0.7454860601192116,-0.7313828216343751,-0.6532907334701611,0.7581462974293355,-0.15917276657580057,-0.6921485327564958,-0.9145311772376497,-0.9971443845911192,2.7253458033000184,1.0496735153862713,-0.485995538974829,1.7599279497571076,-0.8814465757463914,-0.793514894761794,-0.8346106736535225,1.8230849463338992,-0.8628133842584071,-0.752542431031678,-0.783323744438465,-0.11815662934554172,1.8317738560598045,0.29036205151030864,0.42765393117109235,-0.42625611823083914,1.9259318881192238,-0.6694890908456111,-0.7952006198466327,-0.1815701448556033,0.8636559832309452,-0.10839978733943861,-0.8273932334276516,-0.9389655390858594,1.6668302533420014,-0.816454261871836,-0.8586836467106508,1.5423858946887188,-0.33343629228844396,0.3276037434862054,-0.2880073813216938,-0.7975807851285894,-0.5277793828275854,-0.48094780701094003,-0.8123427284606731,1.1897816790450637,-0.4606672731969512,-0.7595174620543546,0.2796912490842674,1.6327725497207946,-0.32693927281893487,-0.834393229719056,2.199285982036447,0.5997843589797623,1.1222630632948005,-0.8155623138115607,0.5536421636798846,1.2156390528382037,-0.8323944525547489,0.40578619825434864,0.19905098383572264
SIDM01161,-0.7490541936674974,0.12321740130955251,3.049475799512052,1.8127852475394792,1.2524900413195992,-0.2992837077889495,-0.7839622329192598,0.6984241132293655,-0.8987775088000098,3.4362037166296533,-0.8752034682233274,-0.850631810600853,-0.6595560441023303,-0.9101194120660897,-0.8613981436207515,-0.8533658169435557,-0.4851373955338682,-0.24350010517951012,0.10668349537691679,-0.7887544780867262,-0.28597675225768704,-0.43708304642663753,2.0200990650438757,-0.6551303521710831,-0.46727536153427895,-0.7233925024964367,-0.9735694142737836,2.227536495019502,1.9917557452682753,-0.45246739703548117,2.1724546236875204,-0.8861586515216318,-0.7941608282131992,-0.8048600395541806,2.3446480445430105,-0.925530197627309,-0.7452909798716675,-0.6394810082551281,0.4297904186829458,2.690405422536381,1.093860580129208,-0.11994268101265738,0.528334017083466,1.9693312557793639,0.9140428660998965,0.9508321120397377,-0.4075587692904334,1.251905700525522,3.1762758630458445,-0.5225920147236497,-0.9013427857208386,-0.7047758218874051,-0.7968067902756858,-0.8847927511413549,1.7831389281212355,-0.3772108313070267,2.0684817281121584,-0.1530764416075121,-0.5155149313759537,-0.5339311445783772,-0.7105742687199814,0.7048701149280191,1.4413519995375075,0.5551718169998456,-0.8395016546900343,0.9780779298014609,-0.9651181090066718,-0.9249911025207874,-0.7787789109461455,1.5801244213626882,1.3809405553854794,2.2163973130200167,-0.7469333224199355,-0.3327635951456603,-0.8076053634610324,2.1087372468336736,0.4621222086585782,2.6303254702699395
SIDM00579,-0.8751333147773364,-0.7346859356209603,-0.813959835127191,-0.3767181431091121,0.033943818768713094,-0.8738294713756843,-0.7991572422588331,-0.4866896015523008,-0.862072726371563,0.9129762559446931,0.281223607153415,-0.7813182420194934,-0.6914924808484061,-0.7622891450697065,-0.7918398958578658,-0.9109084628130374,-0.8671334353853405,-0.7919803050048099,-0.7909613876924506,-0.7653289619017942,-0.12194546763226952,-0.6770885062786252,-0.7124851381468637,-0.8771996226773212,-0.7425957443844575,-0.7071613839518909,-0.7485534865226054,0.3849377945714452,-0.7234929242437461,-0.5132011126062989,-0.6576277623658073,-0.9709045924267858,-0.8063083232159051,-0.06431819129058373,-0.08834543163208035,-0.9651838624610791,-0.7021630438624035,-0.7784600789423104,-0.8977555361750735,1.4233048576002156,-0.41010261938827475,-0.8465496871989978,-0.6743883044715769,1.2527513853646395,-0.824827025598586,-0.7227018974074626,-0.5695493903741994,0.553076279887949,-0.9076371096741906,-0.846787693984951,-0.9652162316926503,-0.8649852443523438,-0.7135328592124588,-0.8054205999200507,1.2939795003196626,-0.4518492055821569,-0.17924755491290822,-0.10547173788356598,-0.9427300710971085,-0.4996552122661046,-0.7273038196848618,1.0183100863873853,-0.4550254073528717,-0.19795285314355976,-0.8537956809911377,-0.7657771484907414,-0.9456424177481771,-0.8392683782738436,-0.7859428122336035,0.8021570929016981,1.233344936014082,-0.7385445608542377,-0.8028103743870993,-0.1362741717537843,-0.1391385906115611,-0.9847195892269169,-0.01173935776172593,-0.8233181076679296
SIDM00699,-0.9481481780878911,-0.6010371575991555,-0.5650360977148338,-0.7795035336642737,-0.3298506313574589,-0.8482399798200392,-0.773543455882502,-0.1662531044558975,-0.9583593883704294,-0.3792084996179819,-0.5076930398755869,-0.7836764836445593,-0.596403502411751,-0.9840385416221444,-0.9443042048721335,-0.8681396269930728,0.24036160856312938,-0.9366776709411744,-0.658666183438388,-0.80182272688603,-0.22833856538467204,-0.7662330478459831,-0.6750583091717519,-0.923660942276597,-0.8240102216508242,-0.7945738654862693,0.8517638545201307,-0.9118591056846649,-0.6070553057857754,-0.5762709698054417,0.9687940906614462,-0.736182186836293,-0.745779996050016,-0.7559189166346969,-0.23239983672875753,-0.9324145218193832,-0.8047955899081977,-0.8464620347178615,-0.8890218387398151,1.2064951010349307,-0.30158181400477174,-0.18581552775605642,-0.5699584023983976,0.9650678384962889,-0.8133098337020453,-0.7321417631731657,-0.444376331346943,-0.8301147036322666,-0.6167912175171576,-0.8952744390657202,-0.9060971021739523,-0.9021258913013892,-0.7389252469659998,-0.9016826081824663,1.784988590354028,-0.16772157104687008,-0.8090662893486144,-0.24520629717635062,0.03994238357535013,-0.27089764411825135,-0.802584840489461,0.3015873354811132,0.43478750008787587,-0.7472896935176109,-0.1317544949534027,-0.7484513046485175,-0.9634509751071634,-0.8049981848505375,-0.7500588158405915,2.04528069836308,2.2118996328296037,-0.01683245197022499,-0.9047025153139031,-0.12896055853562888,-0.7204301266848806,-0.993158256544658,0.34642558426340464,-0.6225756816075474
SIDM00721,-0.8320528440265618,-0.7873330021862913,-0.8460505503453846,-0.8762470046390687,-0.6742015573150429,-0.5878882186353676,-0.6667430722155067,-0.25576755155454917,-0.8670392553387729,1.5936156402210748,-0.7322307312842123,-0.7769881749404308,-0.668925504801163,-0.9160056657091196,-0.9118947492181108,-1.0201565921589413,-0.34790275379820346,-0.9317768958958093,-0.7359788572034599,-0.7783049248649232,-0.5883304746483615,-0.6372808157083352,-0.8228408483239321,-0.8773778472676834,-0.8050388834657686,-0.9098771940978257,-0.8493930119050258,-0.982886151434964,-0.3773474464992552,-0.6322441801564549,0.5281174313612322,-0.9268856560719232,-0.8288736750464698,-0.7907510351786233,0.26857310749745744,-0.4577695874606634,-0.7395378626949265,-0.6777017113488283,-0.7108408525745237,1.6231160792856658,-0.1358029119678353,-0.07161909282323821,0.33236930672824544,0.9388725740963781,-0.8404698521795428,-0.587341803353211,-0.6143894126679322,-0.8378881270018788,-0.9190295036673282,-0.9038710890841881,-0.8965879476094355,-0.8191358314822529,-0.8043617624275171,-0.8584707751565009,1.5266906884507563,-0.20014038072586743,-0.8825132537092679,0.006370845493523856,-0.02602277255045409,-0.45159225725809493,-0.647838085215804,0.7052179097010458,-0.3488530662628001,-0.9256048091530469,0.5740019916996562,-0.8874864502856369,-0.9836429052467993,-0.9590031270214702,-0.7449105164967192,1.0432121876906677,0.4728527385767559,1.3512772433095959,-0.936390716476241,-0.2213234032158727,-0.8536820715307171,-0.9973911771086709,0.3470295637923205,-0.4827930656499686
