,POLR2G,POLR2E,UQCR10,POLR2F,PPARGC1A,NDUFA4,POLR2I,POLR2J,TAF4,NRF1,DCTN2,CREB3L1,NDUFS7,CREBBP,CREB3,POLR2K,UCP1,CLTCL1,DNALI1,POLR2L,MT-CO3,COX5B,COX4I1,CREB1,HIP1,AP2A2,AP2B1,DCTN4,TAF4B,AP2A1,NDUFA2,NDUFA3,NDUFA1,DNAI1,APAF1,VDAC3,UQCRQ,DNAH1,BBC3,BDNF,COX7A2L,CREB3L3,COX5A,GNAQ,DNAH2,SLC25A6,SP1,SLC25A5,SLC25A4,RCOR1,TGM2,SDHA,POLR2B,DNAL1,POLR2A,NDUFA4L2,POLR2D,POLR2C,SLC25A31,CASP9,PLCB2,GRM5,CASP8,PLCB1,PLCB3,PLCB4,DNAI2,IFT57,CREB3L4,PPID,SDHB,SDHC,TFAM,COX7B,COX7A1,COX7A2,COX6C,GRIN1,SOD1,GRIN2B,COX6B1,SOD2,BAX,COX7B2,CASP3,REST,UQCRB,COX6A2,CREB5,UQCRH,UQCRC2,UQCRC1,SIN3A,NDUFB3,NDUFB1,DLG4,TBPL2,NDUFB2,EP300,ITPR1,NDUFA10,NDUFAB1,NDUFA7,NDUFA8,DNAH3,UQCR11,NDUFA6,NDUFV3,COX6B2,COX4I2,GPX1,TBP,AP2S1,CREB3L2,NDUFS8,NDUFB10,NDUFC1,NDUFS1,NDUFS4,NDUFB6,NDUFV1,NDUFB7,NDUFS6,NDUFS5,NDUFB9,PPARG,NDUFS2,TP53,NDUFB4,NDUFS3,NDUFB5,CYC1,CLTA,CLTB,CLTC,HDAC1,HDAC2,TBPL1,HTT
SIDM00508,2.2274838298954447,1.3912691609637673,3.098783729022051,0.036260688905540905,-0.7346441694263097,-0.2915893015710139,3.0471374205327906,2.318321652433933,1.4179806698887367,-0.2745891185711401,2.1209549474421316,-0.7417418540915092,2.1234284747962056,0.5680151968685322,1.3276660484570406,2.522826416031656,-0.8710693669025552,-0.012896327116777025,0.3784309810311183,1.9308809335557884,3.7352496843042005,2.599721229221017,2.2114893671790634,0.8707665208359331,-0.5111522220179183,0.12446637499217665,1.1998823220979784,0.6520694664671639,-0.9141094326520169,-0.5331976652623953,2.6149362278979265,2.49341958041044,3.0967047496004616,-0.6612626224639198,-0.5070758556241821,3.1051666311194466,2.4942743248927797,-0.21965448346690356,-0.18846254028705547,-0.8402664553931788,1.9938245087744793,-0.7914295762633214,3.1150440059894047,1.636090371637501,-0.32975126258216125,2.183480233340992,0.46185542965616766,3.31889696787568,0.7098303497674692,-0.16803529853486524,-0.8981016009978137,2.3277208396307447,2.4938690677299795,-0.44706398560033,-0.31437790304989066,-0.8245497091324199,-0.22598240253315469,1.3475888611584768,-0.8989982158577376,-0.4531370991784826,-0.8310250268232217,-0.9017361508221876,-0.61516880489485,0.6410457189754986,-0.5761839362261594,1.1231792054359329,-0.7859106317849044,-0.44974099448853544,0.6969190104154274,0.8519529499448406,1.6236720488174496,1.8047285551388959,0.9671324683683913,2.9302394119035635,-0.91316271065717,2.9312594852317475,2.249205043385557,-0.7477496885439332,3.138428853853548,-0.8108982300679399,3.2155405967190087,-0.40564651565052573,1.1926977222601476,-0.8990400008910147,1.207298000039111,-0.6820396903719389,-0.05175196334410613,-0.8571080412364046,-0.8801164631190427,1.4127458309960583,1.9346008688611742,1.4343725981091622,0.9596069364502143,0.5062175074011314,2.8368981847933448,-0.6569819730661869,-0.9072243391174398,3.004916104183525,0.5150978503454547,-0.45004445674864807,0.8547541440595261,3.019060293797288,2.812943247934691,2.176654838394373,-0.8278292014661505,1.2542914612341745,2.8004603264314873,0.4210176980397585,-0.8564170337494631,-0.6453837791921907,1.2324159695443424,0.6097105296759942,2.434912416943014,-0.7286454701868461,1.5835690221492364,2.1335867029994837,2.124734342102432,0.8807592528346581,2.8620266778111847,2.529691051209791,1.6916254009718055,2.794605681985278,3.080079989565222,2.8387450266576097,2.2889502462462743,-0.25449452335415396,0.5643330495981029,-0.7082619360292667,3.0193913750094787,0.5533709837812995,1.6324597653130781,2.340366444848517,2.630726682422328,1.5700104711171639,2.406189589393009,2.1989902656528155,-0.39437800965823167,1.5707789158647107,0.0588137603496013
SIDM00859,2.321076441287258,1.3084711979389532,2.9866248575449266,0.15933858991527647,-0.7838306207954523,-0.34390944976137294,2.3841413049038205,2.3784192761204297,0.933916494252849,-0.2876841516486262,1.8431560153762117,-0.5270361299499253,1.7964405553893186,0.1793819074920767,1.0142412715799403,2.2927861467418036,-0.8372430124725391,-0.7954895732524653,-0.6803005782681153,1.9974958147936475,3.577115597836378,2.7522929761475945,2.2398404111808707,1.4007426489134296,-0.640440850396306,0.013535580435999419,1.0565761495475394,-0.08990568261702835,0.2700440741241221,-0.546168265243436,2.5064781761254653,2.4285129899940263,3.0310371119136934,-0.6834635112371255,-0.5444282923696364,2.740753792463995,2.16947337805691,0.19778517712872462,-0.3879560845672909,-0.6848431121961719,2.555487177419047,-0.8133762733423587,3.0257972506965825,-0.48935178511626065,-0.7625549099418379,3.13877437037761,0.21685463441769878,3.5054667479560564,0.8125486522025709,-0.2866278243374535,-0.8004942322198995,2.0063214129550473,2.993973771161483,-0.4127172976764955,-0.13029881495356313,-0.7488195854235105,0.6966080889452576,1.0932843623870434,-0.8338494509608354,0.5251773574202158,-0.6783768277946198,-0.8961323722431218,0.01253970373586532,-0.8676512403581115,-0.5385032841207473,-0.7206180165941808,-0.819343346879661,-0.5252286580767657,0.6466824425315658,2.0230974036772156,2.1001187905903853,2.264926192310326,1.7100551105696093,2.9255304696542472,-0.9182581879670765,2.7161391206693914,2.21992761488397,-0.6471594814524981,3.3375245009106296,-0.8178178997413966,3.1078452524726883,-0.29118261002775786,1.2176145957304485,-0.7724669348556477,2.004973124267405,0.038644887042960284,-0.008769423632393624,-0.8057600207590591,-0.427647146516897,1.6252909824688015,2.719332916635822,1.283767434598746,0.8668342339465922,0.8555704955994835,2.7836701441362033,-0.8363119574384119,-0.7498581161469127,2.842690296278125,0.3612912625453613,-0.06317944462949077,1.5097370670010044,2.981970688464229,2.320129761215476,1.9347610535664763,-0.791049802568243,0.8934020264752435,2.6701709332805224,-0.21650401509852324,-0.7078077085337172,-0.6084521712125921,1.8104510446156867,0.8511783024341225,1.9063913778172774,-0.6837046339507551,1.4336965513509192,1.933369441943675,2.4509022718096247,1.5963352456008066,2.1260747157405793,2.3143218244406207,2.079808347744152,2.1750224773931204,2.5906287663163265,2.5772181451413307,2.3395025173745476,-0.7151296020599217,0.5116829808165322,-0.34744945831385443,2.930498539974936,0.48669406475820853,2.098527975446598,2.525425240673524,2.4895554104344804,1.1952846785196316,2.477882757288475,2.892191427651412,-0.5399263840025764,1.9270344324582402,0.5498253585038765
SIDM00393,2.228268537331074,0.9851477920208237,2.841058470547023,0.24186060939813647,-0.709541523102839,-0.5505027001399928,2.466192969834063,2.487267402418626,0.9591119017483346,-0.6169648426686103,1.6319447135699192,-0.6278087609966088,1.3357787827854535,0.386931177389301,1.4948552269755637,1.9469148695448366,-0.8112283454665979,-0.5927762722869824,-0.7994433128744867,1.841345167296474,3.6976965727125597,2.5334595782663905,1.8983489993284126,0.8433872778460596,-0.481224538450688,-0.03376608592999361,1.4539826396878568,0.265444599582743,0.4871895476619567,-0.7318885529286385,1.621571899433084,2.1206509708057513,2.878902702931773,-0.808749854005967,-0.6567827706261042,2.4540316610343744,2.1383430345287686,-0.7563898141939396,0.26815886139609146,-0.4955958401776056,2.4434460954122836,-0.9002209392689887,2.6539435205109236,1.1540585658426492,-0.693457533956759,2.203273095144096,0.013585143770422251,3.5499935059842356,0.669846138990024,-0.023311829073277755,-0.18233221122582444,2.5947358814504717,2.3624520013077164,-0.01128399575187417,-0.47109632592913814,-0.7565835393342175,0.2828479868413492,1.0499477641714992,-0.9940343192429876,0.07288265653142477,-0.8540141844986745,-0.9407459057951741,-0.22488451346462957,-0.6845735314152885,0.06823020114923412,-0.6281422030312468,-0.7892342741288596,-0.6219556755252151,0.32006172786569514,1.6410172715087168,1.9003036545155552,2.132571124241121,1.647621367534328,2.8983807911902186,-1.0480305102521934,2.7203668488951758,1.8589271423792357,-0.7068256304329038,2.9414617316703304,-0.8185144609050308,2.5748997626214045,-0.09760153804388369,0.9811642229748052,-0.9020193712900154,1.1142511647854434,-0.15136238190174306,-0.4326137851020306,-0.8489484739057854,-0.4424001263564282,0.9294335392960663,2.179801643737913,1.3693896847172604,0.31302128058019163,-0.0203927812723568,2.7850820467102992,-0.8306377173031044,-0.7760463775212456,2.5976031931793186,0.1597597405304738,-0.5056230879556914,1.354308397763296,2.79186386850639,2.267741640281627,2.0504329756888384,-0.8590633405331128,0.8620755685272274,2.335015877473449,0.4760684417911823,-0.6074166462481794,-0.6288261821405933,2.670946229446298,0.6417926919482378,2.0090694984500717,-0.6088256124235709,1.667811019911981,1.6014544294662247,2.464423235160738,1.662408248691715,2.522100108298004,1.965358609898868,2.353059197485333,1.9037554604453564,2.9680071033583695,2.0491606204899,2.2736179653513053,1.6093098546227576,0.7270448081733646,-0.48136980297933646,2.620530178655611,0.3672483751319686,2.3114669539679205,2.4927530717039907,2.7268327321357066,1.2937260716637524,2.3782856713517213,1.535206176606077,-0.6096372242083812,1.8779832663156866,0.07262222407667221
SIDM01174,2.09191948638856,1.1337761835395257,2.959547925576347,0.09182616371247974,-0.8527347589666039,-0.45944972833110925,2.4053608659208807,2.491550451252156,1.7842660235617644,-0.34711382683020864,1.8505654270290022,-0.48500482222855096,1.3483877138806484,0.5933520495889459,1.276925218426263,2.38489561570988,-0.8712010149870316,-0.5570319966292296,-0.7110951303909178,2.1902139727901946,3.5814485174088704,2.5419239609007107,1.9127668797099804,0.6494206238915727,-0.24582354955606614,0.018603127232558383,1.0995035166328084,0.2015630055072645,-0.7957473275133642,-0.46873884229448437,2.3756741262020222,2.2020508388547753,2.942307523458456,-0.7833301470155052,-0.5427116299707382,2.611248111966093,2.2274869913672672,-0.49383926855563204,0.19313532459439514,1.0749901334284722,2.4283925964258786,-0.783206725123095,2.7593113192149152,1.1498764871754172,-0.5641297076819404,2.866143887946679,0.6208655841569652,3.397298942475951,0.4900174053542128,-0.10605641517832579,0.07098413412769503,2.2739034985310793,2.598374317163444,-0.12654083220089604,-0.20090084820360526,-0.7666264080375396,0.07965570248607665,0.9718821082904809,-1.0038751049098242,0.2006730533925384,-0.8092473581031169,-0.9136811267291864,-0.08228435327583879,-0.8535611502303371,-0.13436539287601484,-0.7089120901731427,-0.8141095600400962,-0.2744305488546389,0.5186893071264427,0.9607386201435593,1.9100205150564031,2.0147246815521953,1.2768132295934935,2.814534208294054,-0.9039598349889274,2.959637144600511,2.1711363973673268,-0.7431412469145451,3.1567802634504587,-0.9097744422945792,2.832180270361288,-0.30699029248991067,1.1349210043406597,-0.8260865122122587,1.2532399762937934,-0.11226655081284319,-0.44673621262628627,-0.8353329336063475,-0.7815785729950913,1.2004202883296569,2.0596168944881654,1.6106273123949728,0.8809898414143746,0.531911231214438,2.7166518139079345,-0.6899445567151485,-0.8631967223288483,2.8940303838005694,0.035322119154406056,-0.7190961015838094,1.1377330229880693,2.7992886763518645,2.011128658437474,2.045769800762357,-0.8734012828676642,0.6629965927494187,2.6826248766779237,0.3910782313077712,-0.6639982535522655,-0.8052781931055237,3.0200368572604748,0.9372881926308029,2.330937984545998,-0.6589725896200243,1.5736224613150565,1.4952692090435344,2.490192658447536,1.4921254089118485,2.676284058574751,2.277497882185125,1.41190031054635,2.091819626320867,2.8771697115353096,2.6927178968540644,2.150755592505946,0.15533697160467147,0.6536280418540447,-0.7341699249125628,2.8505732577628335,0.3208311438866064,1.9444225361806686,2.4052366909256917,2.3052294849349617,1.6678517051807213,2.54486173540398,2.489259821434064,-0.33861172742243645,1.683732296057164,-0.05016523382192211
SIDM00530,2.011193634427113,1.1916919096693435,2.8548841953611395,0.053058872609078545,-0.2779355621086631,-0.466472614149057,2.297252077247433,2.4987168059294893,1.3287921856730835,-0.5802349565689573,1.5957910988723396,-0.4244787524559016,1.5285403576085619,-0.044442474735018854,1.0438311718302533,2.164630439618163,-0.8411320898257951,-0.7495091698420254,-0.31419387530880766,1.3332061259346037,3.785875370662789,2.9324027382337854,1.9030101001977915,0.6035288626470848,-0.7532434151255865,-0.137692159858376,1.4176935301777938,0.3989957570262029,-0.38624364089089713,-0.686928638919749,2.2492818549584896,2.168658378857941,3.040341779359159,-0.7429443485741978,-0.5571710524273492,2.5930725323471693,2.538450423181007,-0.3925906317861048,0.05993040056274579,0.15537023861257546,2.4573053578015633,-0.6147248181889334,2.896605380981138,1.4535017752617636,-0.7515427567162619,2.125968781164898,0.8567535857212907,3.3410934857187597,0.10065800346998226,-0.2609911849053647,0.9612564723174407,2.3730110582060058,2.4965097965354253,-0.2891947388928515,-0.30112651415046676,-0.8092185803295286,0.05855114353433543,1.0533239795726155,-0.9629678893352192,0.11946803840076564,-0.8145650090473677,-0.9624029939293245,0.06749724591593774,-0.36423193779634283,0.16034406241828364,-0.7830266662665467,-0.7610194066081536,-0.6483438669770478,0.41643561971884907,1.6920735786986503,1.9415624074287259,2.208990045698921,1.3032987804341833,3.024194438712914,-0.9236768093138202,3.0477408425322525,2.2504203410299715,-0.7379100397095348,3.16866984875556,-0.8323277661841835,2.8762998283682917,0.07277579796417992,0.6286210864562167,-0.6920336473720139,0.9809398477167849,-0.22144134903101828,-0.43516419419194,-0.7874154144582596,-0.8039730289049987,1.1079753363604146,2.831179039085167,1.6316086986857656,0.3650557696944272,0.8229892055927692,2.761979680091221,-0.7949602250980954,-0.8841138207911463,2.81636071776812,0.18900079916212462,-0.7417197307006451,1.5898956442934218,2.9319750201420347,2.1534727372202047,2.279066111586562,-0.8772513451765396,0.8981112523940017,2.4791380775282703,0.7328027600819796,-0.7852372124371045,-0.8635965180211769,2.8424971524354703,0.5995074762339843,1.7631194211385122,-0.5102750805535073,1.6614013190695585,2.170788597904216,2.3678476531941492,1.6751581638260962,2.4442730333192384,2.1272796878510487,1.7974195572356688,2.0803475839048566,3.0116872007230646,2.571905434837878,2.497408168264171,2.045071193492632,0.855929929022677,-0.7927005443303512,3.148652588376396,0.5565540620062248,2.6571336615694365,2.93459371486306,2.457269093009082,1.359125999648728,2.4693695522283616,2.0954565085034944,-0.5994710822263997,1.3505960508117687,-0.0976715230250206
SIDM01149,2.1214343617144595,0.9817696122044799,3.144650713883069,0.2199087863471695,-0.8074920435012097,-0.41149075494406734,2.870766458601699,2.1470377201451187,1.3818501771138363,-0.509220040079815,1.9550534594680513,-0.6856189189422107,1.7092128566623375,0.47293990172935146,0.5575561408703713,2.112335195285699,-0.9412856372416833,-0.2733519746648798,-0.7707460220588782,1.4316818164314802,3.7062409213287206,2.7590270145645093,2.2178586746284434,0.9486040113683668,-0.5142954667127455,-0.12766432891067916,1.2614956609841297,0.3337012087156104,0.1741906340001919,-0.5330862431038123,2.424459155686356,2.679636969603388,3.2878279396911867,-0.6598059342742723,-0.5934085744368955,2.6731977496329598,2.5701543237218787,-0.3590455245238946,-0.09392387632936697,1.7361880632772932,2.6074862757666852,-0.7749582002938685,3.0265911575884017,0.8441648143508377,-0.8526599042234759,3.087909681268929,0.15833793750924288,3.471573372935756,0.4573519826413541,-0.558429101258922,-0.8236836782309065,2.2940207584610435,2.8525793910477604,-0.4899740517667667,-0.3586550277704858,-0.7383599691050644,0.30604008251649634,1.1754013698421835,-0.8221898094915573,0.253239696940242,-0.7858758509843029,-0.9278359078494903,-0.7169718733608246,-0.6005669810770033,-0.24266231674351962,0.9627956610533714,-0.6792326649541109,-0.5346844901074433,0.22183603942332297,1.6592688385717465,2.401755120358848,2.272038401777844,1.2037300051302526,3.169766380471834,-0.9680828828679003,2.9179818679343708,2.150721512377351,-0.7571668997069948,3.388196709074094,-0.7897292070842289,3.4032095370398894,-0.3957368976075928,1.0899777100969819,-0.7876894587791767,1.1410584745734933,-0.5431189122447564,-0.3403322671194914,-0.8722394273799372,-0.7202217243074631,1.9534770916681297,2.431354130483114,1.4146833802497858,0.4797567854246278,0.5638120688224573,2.616199563727912,-0.39959429783582207,-0.8369248610737976,2.7201564853643183,0.4535653169750941,0.31620579658506726,1.3625643951914226,3.025452048679327,2.6165100456864425,1.9283484440655392,-0.874274049548844,0.9863057736695183,2.626844107392221,1.140350741732825,-0.7952209044224147,-0.7204391622874873,2.3710540443618466,0.8874738294237097,2.1668086747573905,-0.4464643282383731,1.7807975664230375,2.115202012733654,2.335209348601586,1.4874379802144202,2.9443911505048725,2.302014532697451,2.183409183153497,2.544029415249552,2.965482344312115,2.987336839050397,2.3697590247870473,-0.7381871538593772,0.8441582075044994,-0.6641002793277195,2.9669966488963255,0.45752224678112985,2.4783250677813364,2.585369318613855,2.374364728059192,0.4256120912866336,2.311208240843283,2.038788658010062,-0.3333935265650048,2.2562613726727028,0.027623650264895886
SIDM00243,2.1500156631016845,1.3171769844831869,3.120330301071577,0.30552923954479555,-0.7194702694686166,-0.3208458826205073,2.8294372936945553,2.2302894708922834,1.395277658802702,-0.35862888972895596,1.9832411745095062,-0.19680659181495697,1.835439268507245,0.5037322159290888,1.1762767556690945,2.319979066390469,-0.8113577375337765,-0.5332764463487136,-0.6915040567373468,2.2297009003052044,3.6602894017281296,3.1487277156107125,2.2367840753375674,0.5294947655975861,-0.5137309563757918,-0.08015712024362724,1.7459332033876793,0.15950406143307164,0.8874978261973334,-0.5296032089805607,2.07275542316963,2.265697235554285,3.2564076223000864,-0.7129372302422671,-0.4287693582802656,2.921959635501452,1.8283357274174046,-0.6848962409911798,0.31373695486746167,-0.4985968316064016,2.632127660417243,-0.7558570548366647,2.946791026632429,1.434595216406561,-0.9030177756072967,2.192842813802403,0.5179092637454952,3.6958227496994986,0.23575109966888938,-0.04776904656091299,-0.736235498297346,1.9543008139946554,2.825931014835189,-0.32647907162315065,0.0017471527083824869,-0.8846818275015984,0.4004720006394401,1.4511980845480077,0.06571372900162856,0.3010748043757854,-0.7616525858369221,-0.9085639164906278,0.054793130729860196,0.010043506923325268,-0.09654615298092879,-0.23875039801169168,-0.85314806878441,-0.770322667524972,0.5444862656667022,1.8188066823352709,1.9613834505815662,2.3013670063369434,1.4394835317192896,3.230482483735691,1.0526984863484397,3.0124142402853824,2.1911580438797293,-0.709540640288176,3.3524370494167908,-0.8823572857076989,3.2376672285924033,-0.5308177322953231,1.3931475266318452,-0.7798569901704393,1.5118441471973727,0.9181797050022656,-0.4529987354732493,-0.7697954477431663,-0.7722592442303975,1.769846440865371,2.498803047682974,1.6331100082193686,0.8817822567680164,0.9751956484134635,2.4688740502669706,-0.8230100893130218,-0.20526763542869358,2.8182729578765064,0.5134623043931028,-0.6172968037877203,1.2669878094099425,3.51753633049649,2.397960439565932,2.4126341771310464,-0.7023317301402164,1.257238761432179,2.8409910083258105,0.720435386038293,-0.7600538763856619,-0.6708588483114303,2.791865541973556,0.1734270111055126,2.2764004080767957,-0.6326161552269609,1.2077703230772403,2.3616301860506748,2.6287623481152558,1.301617911215878,2.000014232244618,2.2774517070863594,1.9000310096568038,2.6066115905573617,2.9926774897074333,3.2141094265282137,2.6875607964679924,0.7632821883386689,0.7578521928129307,-0.5009687661362282,2.840124217982001,0.42715285417973814,2.2947749524816765,2.8627216705720695,2.6965270826551606,0.8202744892997422,2.5013065599994193,1.9949012178757817,-0.4313951065160844,1.9321243291539292,0.3884459007572531
SIDM00176,2.0750007579242666,1.2081313461113776,2.924842176059003,0.12426606086731457,-0.858194248183167,-0.24911393784512462,2.6324629039128014,2.326197418291437,0.24777288456788255,-0.48960866250451823,2.048881444435305,-0.47924344499973326,1.633429771115998,0.1648938554757957,1.7566576873659256,2.3636732769915776,-0.8440711732238371,-0.4276933560740507,-0.3906312828415166,2.745022780654959,3.4767848581063427,2.6725625108566304,1.9055440408511588,0.9397405408115012,-0.5393595489195657,0.06071065774622042,1.4653698514383307,0.3014725185203582,-0.8222240315376195,-0.43281617116249615,2.0235724018866583,2.4872654475462594,2.891925062019727,-0.7936873388714053,-0.5668234232755862,3.0047108118464623,2.182141893575044,-0.5187394044103093,-0.42177246042069566,1.319200125336699,2.355051916423856,-0.7937400477292267,2.2421475455101496,0.6179454950897953,-0.8115465115762959,2.651598037804007,0.04175699377448349,2.9867442573061167,0.5251243503521676,-0.3874748084090704,-0.23542481355546413,1.9759180488372812,2.575283184902899,0.0022367816185396264,-0.6010990795646768,1.4974197530313065,0.041023020564551566,1.1023687541378384,-0.9383494120712155,-0.09164218507312737,-0.7943712500666589,-0.9308118859532829,-0.3602926284537808,0.06053646332593332,-0.13226141192138477,0.308456153888986,-0.8671471776564288,-0.539201907257568,-0.08165882208607012,1.4864946305317455,1.7329920930231013,2.1247312825949503,0.6905819709820785,2.7308496828968356,2.614738466246429,2.468537348224254,2.26666868366361,-0.6873983892405542,3.190061721575519,-0.8352350232680343,3.0622719411471673,-0.7358747203382949,1.1311697604569815,-0.7853489946217296,1.0754725657552657,-0.1263746451005327,-0.015701323449428706,-0.7273417947964771,1.226391956063232,1.24746883385027,2.057560341862555,1.3482680254400796,0.3998771027131518,0.6671937893607652,2.6891071001795877,-0.6271219269531604,-0.6692393497619982,3.1023441382302233,0.17120326428034735,0.8000133655987538,1.0570044896263884,2.661664567579551,2.4910483376247665,1.9599529884861766,-0.9271623072381274,1.0828437684366994,2.62920668773637,0.8388317098580835,-0.7842686563834442,-0.6340798933927322,2.848960339776747,0.00884397869901226,2.561918729194115,-0.19944237866033365,1.425120491678825,1.9485795813220983,2.5890739843270874,1.3699847105028198,2.700106774585355,2.3283236750632255,1.550003712931903,2.5947215530321577,2.343223576108713,2.9028920328363865,2.4309749259088425,-0.7654975424728054,0.674135861572706,-0.7230187805018994,2.8849876502307894,0.22588276526028017,2.069990075302624,2.67507956238125,2.649678516865534,1.4131004064997632,2.719000760994311,1.6183967341994965,-0.9041446946660915,1.186893890370794,-0.2201984462800723
SIDM00422,2.2718006400119544,0.9628979157364199,3.0181966344547826,0.14895961115017087,-0.9084014158110952,-0.28264048782688755,2.5182013493464166,2.1329480271665284,0.7845582938404679,-0.3984557859930383,2.0028203431073157,-0.7285844466273739,1.644959904931227,0.5109776490203347,1.8564339460269481,2.2460692413798204,-1.0027798946433926,-0.5575145658853692,-0.7486184297114457,1.6280680372902758,3.583951059474077,2.8403512334359156,2.258891410320466,0.9723991565063693,-0.42364274253397566,0.09355001457717067,1.5214459919913712,0.3712726080612588,-0.1728123722236328,-0.6475510705361346,2.1914803762364445,2.604623935572613,3.0769033334394473,-0.6946306781291718,-0.475528925479276,3.0833800796030686,1.9917027045252995,-0.4438732454782914,0.26907874035914686,-0.8618877620116547,2.307445677758309,-0.7299575234105943,2.949226566139286,-0.5326833208428079,-0.8693426738542867,2.1642062542381644,0.3384134976329893,3.110871236455137,0.1322435359595164,-0.45137963688329064,-0.7847462725478525,2.0243586579176283,2.7771227410633217,-0.3650723512040498,0.1240601864180242,-0.7122787395195685,0.08420219330401096,1.2268904424877267,-1.0034820229493182,0.05025119362571564,-0.7819048676695958,-0.9205362792309274,-0.0680401147133103,-0.8939942186539186,-0.5299681274677334,-0.7644450567603223,-0.19000829092009439,-0.5074412375294046,0.731923980614926,1.618807275067861,1.6240751851392732,2.487567222267667,1.2259632882259874,2.909486187636115,-0.9573027176357477,2.760687439143513,2.0653310712188744,-0.7089332919067475,2.8892677079598323,-0.7134380293561996,3.0708425047479695,-0.36776908198562785,1.0447115574480619,-0.7633877286394847,0.7334648447039746,-0.09224329476817342,0.06908289824768599,-0.7998922203238633,-0.8272751416255826,1.2565792492876093,2.606778174390835,1.241388349327308,0.5399644352061053,0.549376792138197,2.9316515378024266,-0.6782047130246415,-0.512436900957812,2.4920987271635426,0.8887646379054739,1.2974055149598782,1.4020593457579074,2.978723076953205,2.315799505721479,2.1692584699306097,-0.8444436299536445,0.9261947840087118,2.363235166766226,-0.1235824996270077,-0.7914797897696543,-0.8474408220989842,2.6063958332732753,0.8996181674459055,1.7718408106102534,-0.30771303805046785,1.4289068186895246,2.0609454312987023,2.0380930214478195,1.5807651984871942,2.424927391150245,2.657263061348977,1.9176753468175074,2.032303503456311,2.632793999503279,3.1967123475506125,2.449996554203729,1.155880706558781,0.9156139001058149,-0.6428763786661804,2.963576335912435,0.4279305902835854,2.3474577847531166,2.851058717192065,2.4220794829831838,1.0412235730085548,2.299470991465093,1.6276020086062573,-0.7268231244430781,1.3546364633135186,0.06213996380202628
SIDM00532,2.0286083913565096,1.183327603641692,2.9671210200278755,0.09690492462206893,-0.6928936975983551,-0.35372721568303966,2.7143170533604155,2.522278075539632,0.7424166196863159,-0.3026738421819416,1.9080221491580425,-0.10085130438351304,1.5705245947889803,0.44606764583608005,2.0447562544441715,2.2025571267440514,-0.9617974932069788,-0.3484335033602587,-0.6286711221558634,2.4004052049320066,3.594023622421363,2.5650390818137105,2.006226004556137,0.5791459854533819,-0.15544302223646583,0.30976367041332425,1.278097835419199,0.4574515144389435,-0.8673961442045489,-0.32826688440732904,2.2206207849272506,2.2431215684425845,3.121941849134059,-0.7464958274590227,-0.6072969073030532,2.756789490429735,2.339692005125483,-0.6814555228957654,-0.5345161277192743,1.3328318373083379,2.189483322493155,-0.8392676200676324,2.686872299109732,1.4314713775763361,-0.8123866715017065,2.2706063081430314,0.02518128886138635,3.214778288939078,-0.16678512779951232,-0.5191948698239518,-0.4789343297974202,1.8695198574822203,2.4911730681727837,-0.17371430532575874,-0.5353349461742861,-0.801281328384556,-0.03452659960286549,1.2906245920164523,-0.9748825480658744,0.0028723144912047166,-0.7693031982929944,-0.9693620671115573,-0.607859310374876,-0.796948121274219,-0.21740505663507562,0.8793586652983748,-0.8789743457842425,-0.4659002633771409,-0.015160392413651046,1.2503427171262598,2.020606908796436,2.096424486097787,0.5752164415722538,2.8671456711908023,-0.9372890248874485,2.8184913143673267,2.05911500540017,-0.8505210074535041,3.2531976113145085,-0.8188576979496893,3.0147903715897564,0.40027078319634873,0.7871306352275296,-0.679621037074879,0.7197528935766279,-0.3079152923077651,-0.4240502030040737,-0.8507429367880929,-0.3996026593622476,1.177186376330962,2.1367925432670574,1.8320551451001883,0.45288649878683895,0.5766045740878663,2.610137614674374,-0.6245584867176701,-0.8605380962051413,3.1670004304910484,0.3340613381923428,-0.3982292473651766,0.8937854457791765,2.826354325949371,2.3881119226463365,2.1168507286624108,-0.8630373771146768,1.0357353442520048,2.579132962600984,0.5019043556939129,-0.7774252078153534,-0.803112860799448,2.8081057030498022,0.7020681535981577,2.6598126386897043,-0.5454268315123979,1.5316091321862293,1.8506820662319599,2.334422055159282,0.9526935259209786,2.603126868299338,2.622359234841213,1.4677819779051462,2.344876979119572,2.7560505623181086,2.7778265366814217,2.09579140394156,-0.7865330469901974,0.5849683541278257,-0.662863409688717,3.0889851493465597,0.2610827194475209,2.0626441243553466,2.4082479672136032,2.721039756088378,1.586207970643339,2.4624698672727483,2.0841118204840154,-0.7440423289756488,1.6667316647761348,-0.01770176915164729
