,AMD1,SRM,ADI1,AHCY,DNMT1,SDS,TRDMT1,DNMT3A,DNMT3B,LDHC,IL4I1,SMS,LDHB,ENOPH1,BHMT,GOT2,CDO1,APIP,GOT1,LDHAL6B,TAT,AHCYL1,MAT2B,LDHA,MTR,CBS,MAT1A,AHCYL2,CTH,MAT2A,MPST,LDHAL6A,DNMT3L
SIDM00837,1.6036887752472175,1.6452868791735662,1.5029737699941126,1.8033735819851282,1.8786377136741612,-0.8403227977051274,-0.74543981720109,-0.26463725783086184,-0.3476197794433263,-0.7225259976296438,-0.6990664573721317,-0.8240801121531504,3.461114149881721,1.9163497773553282,-0.8907536558811296,1.650255370321918,-0.72558487879816,1.5552928556393508,2.0146773285434616,-0.8148368120974508,-0.8805778969534195,1.3662748696983766,1.2915540384314683,3.331576786039246,0.17711681879068703,-0.7969398832027847,-0.7172951318659431,0.375871094250996,0.8636821550773911,1.1946464315498497,1.0646109756130262,-0.7899975241493784,-0.8984894463848232
SIDM01133,1.5105546596346449,1.5721421097185753,1.5581133736829533,1.8134631137271078,2.738180028160373,-0.9152330468219617,-0.7013260063735582,0.23351656220335548,0.6480626081650994,-0.7936288575773501,-0.6133717197101362,-0.6374794888752732,3.1494357545073464,2.1947571117983076,-0.9626528253877358,1.4311039519760045,-0.9001982975632536,1.8701153146724012,2.2700951723374323,-0.7385435772163197,-0.8279254445187952,1.530274173716405,1.032467225820322,3.5112830084097855,0.4560120386044451,-0.2721525955525519,-0.8985819549657158,-0.44482597223396897,-0.6823456168865738,0.7144319723670186,0.6620788807633627,-0.821213797740753,-0.8363298005123725
SIDM00244,1.636585736118911,1.8782544113115662,1.759292413194887,1.9930563980574723,2.2504295179401614,-0.8387315279189604,-0.6346405464695896,1.225775479433259,-0.5135100455444133,-1.0065087382464946,-0.7616640005098704,-0.7820367910016163,3.685912497045841,1.6228445775778635,-0.8769892044524318,1.5762914275015676,-1.0074532102716243,1.6963748680531523,1.1751666775841578,-0.8029956871981958,-0.8621613753702523,1.714918866733669,1.6835341895225318,3.4654078628822274,0.8664966118748185,0.48978418991640943,-0.8209188351022425,-0.48326770005379716,-0.5288109322047091,0.9778387680910122,0.9240315729992535,-0.5616548210724509,-0.8473123866691666
SIDM01161,1.4538432194643143,1.491691226467763,1.771940609201433,1.4764081427522107,1.826023316625638,-0.8716149368729399,-0.4784139863343976,-0.4133998859578032,-0.5382875504360753,-0.617542396484336,-0.505299971536081,-0.8178823505034741,3.352863555849298,1.520931408587115,-1.0076171197591326,1.421819831746338,-0.6305216445751551,1.4171748524392183,1.3608979215068546,-0.9457473434533844,-0.9014479657311155,1.5747009280437205,1.727836593949474,3.6669385739321836,0.3107110499347906,0.4317682052794405,-0.8566697902339219,-0.38490719210111934,-0.22627935538940291,0.8488836527639131,0.7537407702648459,-0.7858845760506123,-0.8891465127179526
SIDM00579,1.6511665687913641,2.070737514802047,0.8312325641601255,1.9728758672978361,2.3826127669983657,-0.8719587555302266,-0.4830389444137236,0.5370267648475275,-0.3900685765153585,-0.8314511582923225,-0.7005383124486257,-0.7494834465822388,3.6779829175812595,2.023135799060484,-0.9011995689848463,1.747968607172251,-0.833250723705309,1.6317245888884016,1.1869757167295856,-0.9440786695539246,-0.9556700436652891,1.2172536546492512,0.981801562277548,3.3253405056382763,0.4312284885456046,1.5033259152814944,-0.8115194648124454,0.013393387725064636,-0.08631023127140464,0.7745947156867006,1.0334462830790565,-0.7983274609955782,-0.8461515671389136
SIDM00699,1.6728936272373167,1.406639563986731,1.4248448006018313,1.5098394441052132,2.7823351825258267,-0.9396774924462151,-0.6958322251867138,0.21645163488216104,0.2997487462421428,-0.8247320653272363,-0.7979705566639452,-0.755982570945732,3.6248437683471617,1.817023948298824,-1.0232311366291165,1.3886027246435362,0.5218330807316499,1.8066125130643405,1.3083412667730276,-0.8149318002509081,-0.8781629396783119,1.240363588659781,0.9688154968679824,3.114415682175829,0.043077849629959086,1.1680596638164737,-0.8450726960139748,-0.253506038277142,-0.6119730378766872,0.8001050920221674,0.6894074811504033,-0.8708627124464997,-0.8759259930910955
SIDM00721,2.0628981348489033,1.4324392557310959,1.8460292752038328,1.506024294486414,2.5703017868376303,-0.7936296307208821,-0.617891623610641,-0.4645549098878133,0.5220458851539168,-0.7939929721699288,-0.7367314237310809,-0.7812490047321816,1.7065107835301532,2.1550342532817783,-0.705892300068591,1.3155744550116655,-0.9452155630221868,1.6848802659961217,1.1223325896019285,-0.9678361781815742,-0.9379804616496422,1.5398412107495296,0.47156655043899565,3.3602851471907216,0.04318951269154821,-0.5955074940191384,-0.8288967201171271,-0.30500748944400374,-0.8758080181434053,0.02231413198367025,0.6196651117795654,-0.8337027141675931,-0.9552724448830839
SIDM00082,1.5090972648400878,2.2634269755819143,1.9314933716593932,1.9145522207735906,2.291678339741645,-0.8032768147378978,-0.40010480195590536,-0.2504865759786559,-0.6327983926088598,0.10605068984492406,-0.5781525788893689,-0.8159175645316706,3.4842080512186997,1.7090969543945786,-0.9455325119339665,1.5517443510903064,-0.8652185726601533,1.9055894215814007,1.4643276701024737,-0.9726874599739179,-0.8401558539823926,1.6566495298026525,1.6962365764698435,3.3362547294790357,0.4281542715128776,-0.5664686641987688,-0.6069725758680987,0.08431823785566063,0.3245705453624855,0.7177607309043498,0.2618957602360749,-0.7850990208341355,-0.8727425853720484
SIDM00320,1.2747945635215583,1.585939980325001,2.376085069533885,2.229726992971998,2.1613480133590155,-0.8488571114259015,-0.6456412544264849,0.6476612834101301,0.011673805236379937,-0.7662743328382357,-0.8067273016649175,-0.7260993501076374,3.2562307002625817,2.1238698224410606,-0.9216578373918333,1.5747530773139287,-1.0247193454068009,1.6417377458378184,2.3593677007691105,-0.898502463072288,-0.8806890268931661,1.2640537075323148,0.5490586360808103,3.2719026127331263,0.19650034259779803,1.4481483212442106,-0.7889025940343807,0.11318302578157188,0.18393344638547943,1.1042079050157956,0.8993065562561353,-0.8756961940930165,-0.7740280710667331
SIDM00967,1.4338996001629778,1.2582842330408794,1.1267803909379224,1.5768518564569272,1.8892990458605388,-0.7437207817714411,-0.4758579098247785,-0.4820443202682786,0.12046231975713731,-0.8857919428301775,-0.7139669034706349,-0.9244548551578382,3.597746736541085,1.928982419245951,-1.000814663290676,1.410777605652934,-0.9600567820041643,1.6045860274956611,1.457435543913929,-0.897711304959228,-0.8661113860781686,2.2550557017111292,1.1987514923110496,3.2106098625523973,0.23937348765095284,0.40135754740052604,-0.8523998865386785,-0.4487053554279584,0.08696429790969323,0.8108578913556725,0.8731988100348661,-0.8628579983781388,-0.6747583561964843
SIDM00508,1.3937738828125017,1.0839090061716166,1.178911426331722,1.4015769070211774,2.77461604711733,-0.7387922547905938,-0.6649813988074132,-0.1935568832365929,0.16988984146981012,-0.7371557553019051,-0.7467792090221388,-0.8631152504350947,3.435933246892529,1.898859849396836,-0.9470771499329115,1.6496120979699929,1.8219346932311624,2.2815259745270833,1.6060483298827057,-0.8897373788764154,-0.8332164000455208,1.3998229691136532,1.2017464187923534,3.4389934192783342,0.15919672591706133,-0.17506745080909214,-0.9486500144417196,-0.06933194687026678,-0.964267439915173,0.4736719801528747,0.18283374888512943,-0.7934235258724197,-0.6909672810159319
SIDM00859,1.8770554652268856,2.0514767552819633,1.5592047819487314,1.450738639459428,2.6587753987717346,-0.7315450148574755,-0.18761463806403494,-0.5451103594504264,-0.651007083688933,-0.13130808767555474,1.9418230693027583,-0.7183424583267496,3.576010741614811,1.9097020936975748,-0.8279684318337827,1.6032537065024612,-0.7196114106820952,2.239076408644186,1.2175695808942244,-0.7488468405892589,-0.8758250619015587,0.8625184689977633,1.5882661522065589,3.5387762960049134,0.25019441672539977,-0.7330278474137245,-0.7207506397052582,-0.4062940868373066,0.4492537836536524,1.1579712748054038,-0.3893554929701021,-0.8520737585092629,-0.6688793029929372
SIDM00393,1.9487715071913652,1.5839952376437687,1.5886880083552797,1.647973825684368,2.130635150189985,-0.8228142007916063,-0.3600088717403508,-0.39994574960879453,-0.45142335634791303,-0.6510890427570133,-0.5658546264539983,-0.9002682805842148,3.0906006688370264,2.080530569443613,-0.9334267186431938,1.5736638778539558,-0.8933901580295429,1.9295341702301947,2.55882967519941,-0.9851290919693401,-0.868272211818392,1.0077419718676752,0.8797583834176133,3.3181924065599495,0.1169100126787076,-0.6951534895874201,-0.7821553578951682,-0.2420446296357882,1.6681530529265176,0.33855875471490277,0.586854672385557,-0.8277228457196305,-0.8209197544986886
SIDM01174,1.6793488284156828,1.3973014497087324,1.7039657925444915,1.9916626697254214,2.3130524703100783,-0.7922298895808201,-0.5894834859550442,-0.17363308077660447,-0.40466940312963506,-0.8207850980034305,-0.6395881355897501,-0.5855197021176294,-0.7553092134420527,1.2399001117923245,-1.0135735975893279,1.3523707578518587,-0.85959261737823,1.954838173996909,1.645490525705459,-0.8452005016618327,-0.8901682452557773,1.2922275190970371,1.7484633947817254,3.543796052708034,0.20912283415707505,0.23999497498455982,-0.7899348405693779,-0.09367941708291626,-0.493647421466739,0.4666305076230156,0.677479667887894,-0.7690332375651282,-0.7179534527430069
SIDM00530,1.7178044820593406,1.3816135118022521,1.5255070286982284,1.994495242009442,1.9586726326604842,-0.779258856573348,-0.6791145238166187,-0.442599095040346,-0.6315710916858447,0.9111809216304019,-0.7644309860528924,-0.7872519285278506,3.243271053316365,1.374173926447748,-1.0061253455298609,1.2951256041795483,-0.8756204120548567,1.9358279540440664,1.7083618604636004,-1.0277284115128156,-0.8316691625296088,1.2409511017404908,1.2883997260838358,3.4524593090151052,0.026943374077569037,0.07259660555595074,-0.7195193034022189,-0.005610259414205326,1.3238095850510982,0.9311403911310667,0.585356274662476,-0.814663713061622,-0.8066307824751175
SIDM01149,1.679581190665334,1.8962957906172206,1.0395574537041825,2.097348294286459,2.636162402953816,-0.8182945917700595,-0.09222732355671408,0.33909333986139456,-0.2811112495832984,-0.7853359566846019,-0.6978372274010448,-0.7236767463417323,3.6535211290590106,1.9082089988565967,-1.016693411013257,1.4482786168358757,1.5489778690473086,2.0623325468990847,1.2331738452887389,-0.8251322683892666,-0.8503905665869541,1.8211964737441038,1.0833864330820104,3.3949773553416587,0.539061748442109,1.6349222872342515,-0.7851707992657323,-0.390587546130333,0.6712898760811431,1.0440625018852612,1.2097788684435684,-0.8595035917188091,-0.8181207670067877
SIDM00243,2.0340779051285205,2.0376364575676025,1.2157174774237123,2.1423569641529165,1.9053066375115004,-0.74016008927335,-0.644765217469447,0.6751031508400605,2.635574503202389,-0.33377848350889966,-0.5619755232345031,-0.7016386834280244,3.764006594906009,1.9470468897196114,-0.5782558229394119,1.7465284570963433,-0.6433745560714651,1.9957793688611252,2.065605419794375,-0.9650252561296466,-0.8331747150208391,2.2939927588233067,1.1499904216397048,3.4537210550077075,0.1868925911190387,1.4747962160795047,-0.8388760033560664,0.9033710272325463,1.1696710563456783,0.6684936294515248,0.5266959735032439,-0.4853457309214323,2.060481996863433
SIDM00176,1.4200729326502748,1.958643197239807,2.004676363718787,1.1173224547195417,2.362570995172086,-0.9438166034906905,-0.32711357860453527,-0.4243938676570073,-0.42833741023647537,-0.7701877502614343,-0.7599533442009546,-0.7756274005610535,3.1760266688841297,1.6412732525061702,-0.9634600204580113,1.093044687966035,-0.7014730270742814,1.72735665022317,1.2828266791826923,-0.9099396763351107,-0.8933771202675033,1.0812695525970173,1.3531182663496588,3.6408722465191388,0.3506435864804759,0.9064645216268494,-0.8720147285176729,-0.2083554177784401,-0.03737017472281632,0.5525941590266812,0.7491256534102894,-0.8189447323791145,-0.7536992047163954
SIDM00422,1.3795833264730293,1.1821360893653925,2.103415748343788,1.40807278935914,2.1415511900752366,-0.8571227977902337,-0.49360218358137153,-0.21046936592884133,-0.6241139978465313,0.5800332690021718,1.7428611117458286,-0.8018840597367896,3.6653960687856437,1.1412029194407478,-0.9456759254459093,1.9873268964461372,-0.8380799669065373,1.6213493929313039,1.1475011927553285,-0.8421002153129971,-0.8822805415022242,2.747701449921819,1.9798397271163741,3.509976980163765,0.4480780786636209,-0.7870608605053295,-0.7910304378229414,1.123424630075399,1.6925759185666627,0.7494018049149793,0.4730811523685332,-0.7690272937262276,-0.8217803505475476
SIDM00532,1.6119903867337233,1.9631114845362125,1.6638688868047362,1.1086039291954584,2.3784553590800344,-0.8217570553674218,-0.4233152364749402,-0.41426659129907295,-0.28466699706021853,-0.9219424143394437,-0.6901332321200905,-0.8333430866387781,3.0624976364373255,1.2863407975733967,-0.9899184263667454,1.4410103771510405,-0.8835109337608047,1.7655649255803862,0.8642504701836479,-1.0554394650564554,-0.9157789471598016,1.797093417754143,1.5016492951895972,3.5147720609646615,0.28735149875872557,0.5336114081250614,-0.8329469086610002,-0.27267957112074037,0.05000848533854805,0.49908501591551235,0.6675031135192013,-0.9039378571216958,-0.9223161854379524
SIDM00077,1.44701377151856,1.5489321445752398,1.6642617912304936,1.0240478038484262,1.8538461090137184,-0.8312521051609828,-0.49715713795016847,-0.4907157039720812,0.3182727253017473,-0.7784555805476621,-0.6925459467683326,-0.7426026148157635,3.452786336061337,1.486543264410975,-0.9691895538661737,1.4563070908739872,-0.9596873524207382,1.901350604491423,1.372208237472049,-0.8408710833878397,-0.9241393550161595,1.4603108361210595,1.7471284612421896,3.5832169713484396,0.2834065163920283,0.5310228792372184,-0.7742042145806733,-0.498063708187122,-0.00720517107042491,0.8446293991257872,0.8172645662907236,-0.8742064859950517,-0.8297632711582843
SIDM00561,1.864828328085705,1.8132567087836817,0.48679892706056344,1.4705833153238106,2.272559534058828,-0.7609319799098386,-0.5696763847725503,-0.29531037129952564,-0.5292965547215542,-0.7922160502426966,-0.7285008700862527,-0.8952616598347034,3.471842186336873,1.7384507030172633,-0.8649119892007632,2.3239358599431914,-0.9376830264834611,2.1292688887682507,1.0507323757028115,-1.0146969084922783,-0.895037236170958,0.9170933050549143,1.6072463266730275,3.528664107692051,0.2707305962593504,-0.6139773547080408,-0.7615458608758983,-0.09497815653739619,0.25975615127532853,0.7571470114810104,0.851058999238166,-0.8475550866680984,-0.772284299572263
SIDM00407,1.4536615895955132,1.754102365249652,1.4624326382282467,1.5232914810047127,2.81376346595417,-0.8006126489251039,-0.601406598479279,0.21977945749782282,-0.4125157588414269,-0.8170968264012923,-0.5663841869551991,-0.878512761755353,3.6177859252521256,1.4119130072069312,-0.9721336026112279,1.8431744384685527,-1.011075124295213,2.060052292594845,1.1681612570494695,-0.764468216509298,-0.7724938840101079,0.7849497341288936,1.5948227312366174,3.324074640396694,0.35453474711116234,-0.13886539635490394,-0.782799497691893,-0.45384731422550234,0.6324149079223889,0.8282204868930616,0.549988082564915,-0.8225747320069092,-0.9040377737134658
SIDM00631,1.745544003506337,1.0256355847676328,1.7268042816836062,0.8949941939751197,1.5739007530131233,-0.839272726637338,-0.5056813244135687,-0.12210151920756913,-0.44584446083409573,1.155397333976588,-0.8024232152912545,-0.8889977161956444,0.3563157406178142,2.090345763086089,-0.9777677330523784,1.2634901469074196,-0.8567929242200518,1.4719442247085404,1.099586119865696,-0.9102402525714315,-0.6749994354313175,1.360119099717901,1.527538617903986,3.1112719550881547,0.10646644059501574,-0.15885627250458811,0.45456918609346647,-0.13408110996552386,-0.8617934628248503,1.015125417536732,0.671283243099077,-0.8216148997151517,-0.7967402310585877
SIDM00324,1.675062695714535,2.06879965374453,0.9321728486719625,2.0204226443273776,2.4151113326509317,-0.8627417132421304,-0.12204310855948325,0.4283583032063345,-0.05991885781836986,-0.8533612019301499,-0.7020242259650186,-0.7013559122463336,3.7596767398374733,1.8406232448919733,-0.7996424874234902,1.8907463394685546,0.8251607534949211,2.0755985233893472,1.0078527003515825,-0.9695419073727358,-0.9020421872474508,1.7809028342627666,1.221006302966056,3.4337933778453635,0.6015609891614352,1.4587841384352083,-0.9053348499058713,-0.04162112210733688,0.7454522247046467,0.7090262956007496,1.8214108863254344,-0.8442639264774532,-0.7965730404723608
SIDM00410,1.3973266527433417,1.586812957801293,1.128824806140442,1.5666865166255233,2.13291322904482,-0.6239242102586015,-0.620645109354097,-0.20078284678271316,-0.5416107712018254,-0.7990597270294828,-0.5268477998672494,-0.8352869917990287,3.481277432710626,1.7894401148292312,-0.49743471231873654,1.031321711388598,-0.0733662957364976,1.851613319000673,1.458472388522967,-0.8727972783793667,-0.6836549878089083,1.5502019626627241,1.4968399017073042,3.5961644623027724,0.5182250902364296,-0.751776969609893,-0.7020769643864787,0.0821895000482976,0.338175184247958,0.11461169603858314,0.9326401558215112,-0.8324448125759918,-0.6568706510969519
SIDM00483,1.5146079003625654,1.1706482116898744,1.3380014488630463,1.469157365735593,2.206977608770525,-0.7838398249026614,-0.5580951601956802,0.19279865965517898,-0.45939410144654935,-0.27634385422688706,-0.7474124321407526,-0.9033538123049767,3.6127206950777344,1.5786122980918038,-0.9541031674344969,1.802570438881182,-0.9724294764248808,1.9653225226585282,1.1356665864321782,-0.9241330171950323,-0.9148483806895522,1.4267869569472225,1.6853798827412887,3.3595164717424826,0.3133811455176283,-0.9120539934301137,-0.8037279097726812,-0.16495886921292469,-0.5512620406370268,0.665872545862825,0.8455321928849028,-0.831046861842526,-0.8675520234676265
SIDM01187,1.0683127259524274,1.4045329130084114,0.9503581685654912,2.603541995487418,1.6239725122794568,-0.7487549141879518,-0.6974739357032245,-0.6280067812516068,-0.4107329327737381,-0.7055229530148346,-0.6651502414190062,-0.834916147045851,-0.7165411421090497,1.4826688227296947,-1.0036163693957427,1.393025941165746,-0.8265146821025026,1.4684220686836813,1.431485055649023,-0.8417936372401267,-0.8426731185276191,1.7693653239766771,1.1968260307541547,3.2468664827752707,0.0061284352642844145,0.9902587722858118,-0.8949586736827713,-0.29548302431903734,-0.8354437472216828,0.8003796347871618,0.6761938016914376,-0.9109330590848801,-0.7379136602327261
SIDM00216,1.8289577380146853,2.129162846703659,1.8447059969956747,2.013851652049494,2.1696946574127494,-0.7307395895732072,-0.6402750586785202,-0.5685869708846729,-0.5094206726804564,-0.5975986738124002,-0.6084656584625258,-0.4769446268304711,3.5958294188560918,1.9764495793037162,-0.9332118194897688,1.4378835252835849,-0.879400526517996,1.8961329255977992,1.5388395088547409,-0.8152863838544925,-0.831480242905902,1.3954955386989583,1.6480013211734355,3.5839859774420173,0.2731671119512874,-0.11052347812064672,-0.7444265509705501,0.19638842059682884,0.41090650849553717,0.5249467459468099,1.5590867553672734,-0.8059587476100721,-0.5670582578352901
SIDM00199,1.522241730663421,2.339447143649369,1.464327911443311,1.6583580770965698,1.5542943739084958,-0.8149468592566346,-0.26767039160728245,-0.6529265078459436,-0.4782384556115681,-0.9112543447382467,-0.37519988757194994,-0.7323200622359578,3.4629785573850063,1.6313485662762712,-0.8971128191493326,1.85809551566706,-0.9861441837841068,1.6500161066490304,2.468735013204552,-0.9127201975123586,-0.8381690903658173,1.6549324223135211,1.3618683493020984,3.4877369599072114,-0.013225226392252307,0.7955457203788341,-0.5573078288135221,-0.5984083809154077,2.2625280518936584,0.5527643632051578,0.5325480092883935,-0.8129097226034144,-0.8393437368871897
SIDM00234,1.7308417645552607,2.251396122160297,1.3802972625838286,2.596111287924296,1.7953881229301794,-0.7156908281461283,-0.5769420255535799,-0.15529892977974666,-0.6225950917900582,-0.16715752851182536,-0.46439079483152973,-0.7104632111250122,3.347587058295419,1.9907072835957353,-0.9305550903741532,1.5655345550761006,-0.9501870557082227,1.876827730517356,1.1022181845469115,-0.7402203949365348,-0.8832582145105464,1.4659659239025025,0.9380140037978726,2.781820747296096,0.2134387634499047,1.1750791894157098,-0.7731388828184163,-0.1119344854085507,0.2260425320398331,1.2642850502306204,1.349244227599325,-0.8017452486247357,-0.7324561517848754
SIDM01019,1.928031517436686,2.369507497838137,1.2621249701841002,1.9465595644241152,2.3892245439237882,-0.7434720407977382,-0.25242120546384167,-0.08661427314877021,1.5376826869338884,-0.8000801595163965,-0.4536245931810067,-0.6803475934057072,3.7474970896659876,2.018186319579923,-0.8432844023454314,1.4699476792758213,-1.006407850735083,2.0643238485332174,1.6051065647231026,-0.8927202328420565,-0.8571025741201684,1.449508737144002,1.4773552731001538,3.4471533316054552,0.28772515160933415,0.04160299694779304,-0.6161880198218432,-0.6092846554638861,-0.16776129939875917,0.9650996315110434,1.0560990124953715,-0.7820410613098985,-0.8695143507597535
SIDM01114,1.2721588089713831,1.6160690418942587,1.6866621406916793,1.9624003043487204,2.0348620155953143,-0.9390393377290074,-0.5203677759747317,-0.48800641497605163,-0.07330806443004302,-0.8219429055209778,-0.7350517687599607,-0.8466736907705098,3.309708011847371,1.3916173033568664,-0.9208328140879607,1.8575236934527122,-0.5868194783245553,1.4935143884053264,1.2603675366805687,-0.9764209247151016,-0.8896938762265563,1.4439114733787763,1.869672476025612,3.5056043783799833,0.12040255092361504,0.7108950419432092,-0.7582851368978937,-0.7365436592023187,-0.8206492168738216,1.033272419213855,0.9844507560616124,-0.823295147857466,-0.8671653228179965
SIDM00584,1.1781180214090194,2.1612859741072463,2.181991327988172,1.3502764890939516,2.0595809643109915,-0.6947849687907548,-0.45572600628922516,-0.5747345797057467,-0.41899623658389895,-0.8189980678501727,-0.6997358013580455,-0.7544917540525959,3.106549561224044,1.526481314192244,-0.8988563072862108,0.7967946637033466,-0.9225382626212768,1.4833422342878229,0.6920764310008425,-0.9891832866243663,-0.9429058438034561,1.6672710600622351,1.3076635891126651,3.6955772635651027,0.2709101077791036,0.6948851380135539,-0.7237786172545563,-0.5950100738842646,0.18410123112511392,1.1966517802278727,0.6729750016058454,-0.8572353958707577,-0.7917285113675259
SIDM00043,1.490401108024634,1.1093718920850333,1.426792302546187,2.074103034728543,1.531589553959275,-0.7776877697232878,-0.7208271535618928,-0.7080486896338366,-0.5335897402059264,-0.7968003011237418,-0.6580174588542095,-0.7758479148256143,3.2114756708536114,1.4663860614697826,-0.9834776837853223,1.5029363846190193,-0.945312617626688,1.5898140556739506,1.4963177211141654,-0.9253387289822933,-0.7601056186472416,1.7833241930612835,1.6287488236607057,3.6101215856207043,-0.08272094914832974,0.12802847983206847,-0.838510229494233,-0.3207682902040795,-0.252777895973738,0.895638044506662,1.1701674506242274,-0.832866271686483,-0.6910008443386313
SIDM00498,1.430412778355219,1.1053354780752993,1.1744571353669144,2.2987694221039345,1.7710144549277282,-0.8595824354150754,-0.6181086825001613,-0.5149356125285671,-0.45564968595926264,-0.7729366377819127,-0.6887739433764578,-0.8841483770335449,3.6782946615253693,1.788859237121974,-0.9901724070233181,1.5507588920826385,-0.8714994425851812,1.5681436351669293,1.849374583630596,-0.8627309781819616,-0.7734936328043565,1.6579566939327366,1.545845067706594,3.432278213556655,0.045828421431778794,-0.8668487969073634,-0.8092724632103784,-0.23095335482408236,-0.0008366831767083002,0.8103133940476543,0.6454856121817145,-0.7992665543993757,-0.7176292701448919
SIDM00406,1.5949935938723139,2.048657475929236,1.4743338899097693,2.0560966802905107,2.983593818816138,-0.7787124868416118,-0.6919704337189512,-0.5308742403983141,-0.1923436279593736,-0.8166469801050128,-0.6537333402865749,-0.6237859465043453,3.7170532028142635,1.9570281251770456,-0.8448286195463841,2.018586062136573,-0.9466007132688712,2.060612380129532,1.5899936901270069,-0.6805467357743141,-0.8498918443725425,1.1853215869686762,1.6908519470622227,3.618421479809356,0.3116652421526682,-0.7992891067212862,-0.749167130523065,-0.5079525383884187,1.3106652341165541,1.0645245248409532,-0.6166168160940824,-0.7544547033839453,-0.6656253365275446
SIDM00193,1.6778961153276981,1.8993499768593316,2.374139100310012,2.101276390878374,2.332054114491614,-0.8063327810433435,-0.6386922668843023,-0.6175409652028792,-0.5186158698690558,-0.7723095999458084,-0.6015995916227456,-0.7437493537844186,-0.8395797390885567,1.8296046980018883,-0.9568643964969866,1.8777362710751342,-0.964970116409316,1.694872622878088,1.8454710539439392,-0.7447817288773703,-0.8860931147712984,1.4014088522749155,1.4348730834711845,3.2359351371801335,0.13983314651907766,-0.5966264314945868,-0.8184946086939331,0.8939260756232388,0.5212581888915505,1.1396627344954893,1.2614359925366299,-0.8503478890026844,-0.7728436409584067
SIDM00045,1.674752141123761,1.6524690897064906,1.371712418096963,2.54545858690858,1.9078452465360876,-0.8234199535735903,-0.534204495401867,-0.5664289423432864,-0.5757499620171036,-0.8049863100010066,-0.6359339225911584,-0.7144918571657323,3.3220531842146226,1.9877291179457752,-0.9157418430500196,1.7419265144552352,-0.9340844648089198,3.452630705108793,1.510314326651541,-0.9922262716656707,-0.8966061709261411,1.480414450995993,1.0327326104968781,3.0860073589713375,0.22783278397590775,0.9616131252113188,-0.8758704555678576,-0.2397845229885983,1.0915143618149186,1.296690969062045,1.6954315031120555,-0.7094728861395413,-0.8225255750116718
SIDM00655,1.4254770387731188,2.167960869895672,1.2567777364660762,2.073254540334421,2.0764788320307965,-0.7936927478311878,-0.30769140836633196,-0.11777539527332968,2.3382978037758453,-0.6833861091550801,-0.6487542011725368,-0.7942154034744241,3.6742613809741687,1.7928019594784852,-0.8841916384533561,1.5186016170143213,1.3283804033217042,1.8580725698663414,2.08953449171166,-0.9213456642827194,-0.9100278115235179,2.2073888383100027,1.463526748420247,2.5282586437707892,0.038696497739693164,2.1337998139046896,-0.798992106040756,0.03189396307683638,1.8590554234789523,0.6710165911241268,0.9136427845949567,-0.9213747865639076,-0.4745473203891531
SIDM00214,1.614828547149758,1.7869444212788967,2.1149071794518854,2.1230618394060543,2.0250517885415804,-0.7557608987829638,-0.6785740638310094,-0.6266731095657031,-0.35145307009033466,-0.22176441368639868,-0.775434227408532,-0.8185893955798916,3.51484201103189,1.7514979812743185,-0.9805741262593914,1.9158271228078514,-1.024708758056112,1.5216973622141496,1.829167993601938,-0.9510377844600136,-0.8587433601809652,1.5819770873006138,1.6040920810765298,3.1143133767510824,0.413718799004342,0.6002421784913933,-0.7604918171937913,-0.4195770916918242,-0.024142641465379224,1.2743538025203682,1.033556873283396,-0.9028526283852752,-0.7065069627101253
SIDM01007,2.118126684164856,2.0427467316174948,1.629424186101925,1.7432173731140421,2.5864689995326486,-0.737496554249999,0.03832634803241243,0.3287873484314365,-0.043983275679952194,-0.7005576299999503,-0.661710587904652,-0.8480656469225489,3.49939325559209,2.013354902069643,-0.9862061168743596,1.963864576660638,-0.9347539098520082,1.7924925853408809,1.2115218661303822,-0.8378957896644399,-0.7248287604670024,1.3328133941523606,1.7700687837760085,3.3481880192158844,0.34397476580844555,-0.3537534201170953,-0.7944538472585427,-0.05180465646208136,-0.1888132748542016,0.9674582334785998,-0.6525739712344054,-0.8018582829646493,-0.6782577622826431
SIDM00262,1.4834206605987685,1.8390622508288463,1.6682103955890757,2.075555363737707,2.412146997113569,-0.6935407247298756,-0.5060153727290584,0.30195061134890266,-0.2651771625990322,-0.7937100793895808,-0.6427603824474385,-0.734921610724604,3.702895855993807,1.6318647103943633,-0.9571296874226203,1.8996877567274373,-0.7442481073009668,1.7166611925984108,1.574040923562035,-0.9036861012523536,-0.8930417353404885,1.5822084932802205,1.2666250179033625,3.484248580210129,0.5411933890552956,0.5875650989761457,-0.7734647999202368,-0.019829177976192224,0.39287023531830334,0.3652343694975074,0.8361727622550957,-0.9576103099096568,-0.7517537756053245
SIDM00591,1.7240558240588129,2.0102273969144795,1.5464654257875097,2.4039102510558186,2.2011226347770614,-0.7683678703240627,-0.5139737802185097,-0.4727444740945328,-0.0078021316612641905,0.3689318894917008,-0.7207026178258468,-0.9430588204505529,3.612475015454291,1.8480846518088343,-0.926880170576504,1.7655897810723924,-0.9362375431049133,1.938613811938398,2.07983883103245,-0.9143436635320029,-0.8524372201003132,1.3424421606360946,1.0231776811345845,3.5268282230126546,0.3638783363058853,0.36640285742456913,-0.7459319449709192,-0.24518465401921646,-0.053923416651185094,0.7339260642511074,1.1144870827091526,-0.8488189721860102,-0.6904184528748565
