,IMMP1L,SRP14,SEC61B,SEC63,SRPRB,SRP19,SRP54,SEC61G,HSPA5,IMMP2L,SEC61A2,OXA1L,SEC11A,SPCS1,SEC11C,SPCS2,SEC62,SPCS3,SEC61A1,SRP72,SRP68
SIDM01197,-0.23962679956259936,2.7057727202132904,3.0073824856610205,1.5632515425890623,1.954495928306298,0.5826676073350794,1.5150657594849326,3.068627656283622,1.615066173818015,-0.046625747728724166,-0.6331851046405289,1.3312939893762952,2.5000990687163744,2.7835778558437814,0.19433219032651294,-0.4877388615706023,0.9994155578376757,0.7865063113739966,1.1117922457498874,2.2788786170504287,1.6184401870807754
SIDM00905,-0.34966708299832,2.5144490700454267,2.963452104350105,1.4749437484982613,1.73899993857731,2.172102319628635,1.6881546604742748,2.9028324446647944,1.7142744679989013,-0.27013938938955834,-0.7619168710122666,1.3478947016771012,2.3188245307256463,2.4727148371580676,-0.47580904317442785,-0.3603563308279364,0.991836268135373,1.6245721161710933,0.9144000330580586,2.596141233679441,1.8755495450182735
SIDM00180,-0.09916740756715764,2.5867875745088527,3.0238578885058223,1.3913274588733755,2.0820564140744633,1.6792819602684617,1.553927611258193,3.1322223926279555,1.6187288253346557,1.0714534274531082,-0.5942919035758624,1.2381532366458567,2.655793721848297,2.1479801540834567,-0.1956530275786568,-0.46443733719543695,1.301001921215785,0.8884039438171615,1.2879545160332069,2.605847833609614,1.7811098678333102
SIDM00323,-0.281183432368903,2.676984170565201,3.100999189918794,1.4013473910531862,1.5811887639382467,2.1035170486974,1.8749099185928537,3.227970446678207,1.6219742130599242,-0.19308815781748706,-0.5736782874593396,1.1425767173010686,2.650422282972766,2.473668436634038,-0.03235643232555296,-0.3524222944700448,1.501564644240433,1.0349775512236832,0.657051699661779,2.4861559719446076,1.7283913297636135
SIDM00113,0.36243663269689824,2.5561707753308665,3.1224646040783592,1.4230029923685863,1.734068778266341,1.8046885550138307,1.6426474850424062,3.206786304884256,1.878206071805094,0.2480306505654418,-0.3060074428715882,1.1772692988880051,2.7770780890645654,2.5222539762800418,-0.012996270286870594,-0.3679223848213075,1.0287246962321266,1.073893857600731,0.8570003593000662,2.5720585241934466,2.1802965304298647
SIDM00551,0.35692933577974767,2.764089979061747,3.3313098195127777,1.798958506686548,1.7519369380760468,1.6663479267934578,1.9635702043273535,3.2585022844302305,2.1430627750721993,0.025297474416120867,-0.7345585730522584,1.4098951956558874,2.927060170510942,2.3073845432193285,-0.3793476356951114,-0.6002822513780038,1.565221370674643,1.1091231099623498,0.40865304754945014,2.9744207820491333,2.021350728728943
SIDM00958,0.1784638283013195,2.7080985728510987,2.815474771028649,1.5397573235721325,1.7301584199141595,2.3004274992558735,1.7500580768510732,3.0274874109723062,1.0439693303236603,0.09707996063454373,-0.5329842758249949,1.3818360902923201,2.5049310981564936,2.3791685277017924,-0.3268581404822544,-0.3259033368795266,1.0282615915087785,0.9879329974920165,0.5164222326653032,2.718843339877575,1.8757962503334251
SIDM00659,-0.3003672817884077,2.6173828559992303,3.1604087075776297,1.8279596242027323,2.1777107048628888,1.9872087558331355,1.852166497674177,3.336235517228088,2.0472505209892424,-0.15121412412635382,-0.5756154264411925,0.7804631284002299,2.8228946534091675,2.2935455608906103,-0.07069763434234153,-0.3835939979960708,1.1539486842165072,1.547279649041277,1.6281531237224103,2.595842951020159,1.6782448646459862
SIDM01168,0.49726164095346437,2.5922181401493547,3.2197243873651002,1.3405963300720403,1.604028877908741,1.8756139003510561,1.5453667728174414,3.1457929220181216,2.035112028606467,-0.00512987208206346,-0.4526561164301394,1.1442458711166932,2.791927503403833,2.5089504448951216,-0.07902503084485157,-0.45688024540496314,1.02153231951305,1.0735974085855642,0.9692043497780868,2.548530604379726,1.5704358987948193
SIDM00968,-0.17282180486518922,2.5430822072899884,3.2329742878520618,1.6278490735380282,2.0865618842895044,2.029853116802937,1.6812331888813057,3.037978848616551,1.687274394767232,-0.4029726980505561,-0.6388037427876636,1.2137257617223838,2.604955917516721,2.325668385975793,-0.1456436067931207,-0.36084930916455416,1.4500318885085104,1.4614759955056207,1.2916169360594996,2.658803035668122,2.0108898118849967
SIDM00250,-0.09766280853342776,3.0979536915459867,3.1359305304125225,1.723660596800172,2.114408316375195,2.0621475080186835,2.5481090260175216,3.456634122946504,1.6878623354484315,-0.08838337586939253,-0.8026681872738773,1.223867718672287,2.9845183950663525,2.518373513706541,-0.3034130966190936,-0.4854631319910179,0.9444550287180873,1.3106714941747097,1.1467865665334491,2.641594662138845,1.8316243896058535
SIDM00252,-0.14121840472239278,2.6554279905796268,2.8782104636292467,1.5331662395800472,1.4569975253870453,1.7656244680665136,1.7253060877956647,3.216349537152071,1.831103071968452,0.012321392107914164,-0.5991980150920847,1.0269464845777292,2.7361133275042695,2.3217816259216293,0.3062797416848966,-0.38730582414854964,0.9231361301215479,1.3561680221622612,0.9141789984956291,2.5581590692170146,1.8359330751332723
SIDM00242,-0.18200154394554605,2.59990691077344,3.3314359804724583,1.0677601361728541,2.066282508258335,1.9655430074303137,2.106485704452798,3.374297758157735,2.190883143163668,-0.45797745745573876,-0.6267981811590353,1.4453686266718344,2.8559467138126724,1.7600837414441726,0.6874679235792331,-0.25130592288364106,0.9911185843102749,1.2677382530823318,1.2958891622572528,2.9751550496766943,2.0342762111361012
SIDM00438,-0.01649970682264832,2.831956502010084,3.2789829975141105,1.0107479089267202,2.141047986406072,2.0196886760983084,1.7593091104743404,3.0861274262914864,1.6001856113565742,-0.012395784691083243,-0.6388972284981916,1.739488593768738,2.5582154172695186,2.501945259995122,0.022107873261030947,-0.43517188057162987,0.9175527344888382,1.0280052814490546,0.9434248224954237,2.76972495007692,1.9450631253789
SIDM00231,0.09212080320911623,2.6318540956607452,3.1780020129038027,1.8640398984566755,1.4518073777863558,2.1369725139910236,1.3758977508230903,3.198687108905459,1.8924473219884792,0.07553635880954654,-0.5503086807591788,0.8010161306009255,2.9718585289896575,2.22377112374415,0.0223207151056621,-0.31865703570998943,1.1705138392242733,1.2046289297363564,0.7900092428557581,2.5619891840546494,1.7119848724054894
SIDM01011,0.2708276669323841,2.470232540654325,3.562151777261967,1.3458384910902432,1.7009348785499754,2.350752520778369,1.38047420888541,3.0980013366728203,1.6563711809346304,-0.1685898816970304,-0.2890672607439584,1.4525960533008686,2.2690857899466,2.5957024712280883,0.777771250024263,-0.4850165393520403,1.148177947500584,1.4396262175690873,0.8968450864865597,2.642100668972773,1.8778496056894356
SIDM00182,-0.3159757501023308,2.666722866451523,2.8722178833541947,1.5551422973914653,1.5825936232309958,2.0801533831292285,1.647807553970125,2.8421341038612633,2.109239153891433,-0.35434401351216355,-0.5724366471105402,1.3147179978334136,2.7611616848626754,2.469465411874397,0.2849250976389897,-0.43878171205318,0.9571036070179885,0.8537845639524747,0.8179297274231306,2.316670566278097,1.5879665736626318
SIDM00969,-0.054871049824327674,2.817202357447481,2.946286804059528,1.0591162076974105,1.2784628404379519,1.563298624321834,1.5868585806913371,2.8072993564751743,1.7668001615766924,0.1357991998166344,-0.5735258363426725,1.2216666364155764,2.923514301420491,2.4159074409779064,-0.12147418555817,-0.4260762154958766,1.1904268443632617,1.1042258579676536,0.8115191483305014,2.535077751103154,1.739599121154062
SIDM01120,0.42334686725625714,2.812215820253862,3.336295975609821,1.8908285961861149,1.8774291731840764,1.8212643302603475,1.7978199596484064,3.2013257151190584,1.2504721497566347,0.19313871514541503,-0.5655673772176341,1.0521039830141097,2.802792001080162,2.259185982098371,1.2580058641519278,-0.2886776685986775,1.2796377373463024,0.38715510862185476,0.7641075028662727,2.540476314641163,1.6922770204444622
SIDM00317,0.17548435441950605,2.7621214097591222,3.165873689977547,1.7798989584103446,1.8908889881955386,1.9527933652556064,1.7155383133597621,3.411913455787495,2.2483698621890422,0.0522557314621162,-0.5992780997418954,0.7483899081320556,2.9036940514771237,2.2275805758356904,-0.39373181419415115,-0.4038530977750638,1.2924963633325965,1.2606525918184306,1.3061340202114,2.559107890655683,1.9633904661345436
SIDM00719,-0.006176901489981256,2.697162241474994,3.074294627601811,1.9028585356842616,1.3051332770390955,1.4864705537817848,2.0806863108665814,3.0049250218323533,1.439506159544733,-0.3288749927210306,-0.09665025375276055,0.912953845922779,2.6434543538564466,2.4497493806175488,2.0609855994268456,-0.23646881406965306,0.7573324578704503,0.44954926567041054,0.4918242938822947,2.4251118430628207,1.922331694066923
SIDM01041,-0.256713429831099,2.6186845979946543,2.896483967681626,1.5985321670468864,1.5915305789767733,2.0921093643366895,1.644254273333451,2.830936587392126,2.090841680363271,-0.2699221269165884,-0.5812197142400495,1.2983457931134552,2.7722558273192095,2.430831365505592,0.31904454952290795,-0.4254649387043781,1.004418991848455,0.8582593937053954,0.74888335041711,2.3309552772578788,1.5589053286507208
SIDM00668,-0.03765806857473275,2.657876938410438,3.148188553572754,1.2757507343950447,1.7348441034292472,1.7946873204805203,1.5399161538012829,2.938571883483134,1.2282926105313758,0.10707183877370842,-0.4789436316830813,1.5724864491741148,2.727637022894048,2.6323702508772264,0.5122451219048038,-0.20216240594911936,1.2743616768611346,1.1837020291830045,0.6848871259972624,2.4209684241448493,1.8431874123813576
SIDM00056,-0.2705111372594392,2.7863926251135083,3.350483184883076,1.6188756828516357,1.5640209086377816,1.9043973284971618,1.8422918650689724,3.1961993497431926,1.8417189168682588,0.043796730634655015,-0.5164347605429158,1.1575467898769296,2.7619799378132694,2.57561071391359,-0.4129066142887379,-0.26031484217620265,1.236744190477412,1.338023871214807,1.1447441845244257,2.707208453449258,1.9739144925635954
SIDM00181,-0.18369310398507815,2.5272057884687604,3.2990462309038637,1.944095642933521,1.8532157022569247,1.9612972009476948,1.1262711602422206,3.1272124576329405,2.195024587443567,-0.020302979487879954,-0.5455892858989045,1.0036016456645245,2.712779223672818,2.249836117732296,-0.0231356062877185,-0.39414663414041906,1.2473643998838808,1.242847995713532,1.2790473028824099,2.6713598702324957,1.7219926594365165
SIDM01073,0.13906355540579834,2.7283543303190876,3.1121543322676257,1.323919332424305,1.994015052929479,1.9591711414915292,1.8418327139427833,2.941872504218119,1.6584977896450719,-0.2969428990420042,-0.5024713326736432,1.5756343612657946,2.654806586370195,2.5388781476355,0.7310865431196701,-0.2606065884204217,0.9586645607726438,1.2842315702262974,0.9938804798632487,2.571176379449462,1.8009198550503123
SIDM00504,-0.3088765507171766,2.804587057913305,2.742406494164208,1.9395168865092438,1.9614983354541362,1.8498812184224658,1.9523424084923935,3.3432386566999126,2.3355916604400426,-0.1347437000151131,-0.676546801949363,1.1612310651723734,2.853973648766706,2.7217451618113375,-0.12497020800541074,-0.40880066103767276,1.2731589384181807,1.341635189744759,0.887658449483314,2.692328819947558,1.7884407345800704
SIDM00472,0.42164420744476155,2.9340534247915664,2.727232452595916,1.495791521390836,1.76907336731815,1.9527200995520146,1.7629975373066313,3.1609960240955517,1.5647585256083576,-0.039859604481833844,-0.5660141122096828,1.2601013385524946,2.7822142466865873,2.2006953704290826,0.1520143221463611,-0.3346505073434578,1.5374394884944658,1.0137721750593902,1.2750900165804369,2.761003316715744,1.935468242407622
SIDM00042,-0.36844742810858794,2.2416104118622258,2.850515984008777,1.4052119784240373,1.9468896564808356,1.8590835434788553,1.7300757974210974,3.062235320040677,2.256240363929674,-0.23191056731594978,-0.794527289427346,1.310456432255118,2.826393978547548,2.254036207161546,-0.1165136569523082,-0.38990516637854755,1.3864961738206285,1.4728607961896172,1.2201664830834666,2.382757701007269,2.0392138819594714
