,JUN,CD80,CD86,STAT1,CCL3,MYD88,CCL5,MAP2K4,CCL4,LBP,RIPK1,IKBKB,LY96,MAP3K8,MAP3K7,AKT1,AKT2,CD14,CTSK,AKT3,SPP1,IKBKE,NFKB1,NFKBIA,PIK3R5,TLR5,TIRAP,MAPK14,MAPK12,RELA,TRAF6,TRAF3,TOLLIP,CXCL11,TAB2,TLR7,TLR8,CXCL10,CASP8,TICAM1,CHUK,TNF,IFNA5,IFNA4,IFNA2,FADD,IRAK4,MAPK9,IL12B,MAPK10,MAPK11,MAP2K2,MAP2K3,IL12A,MAPK13,MAP2K1,MAP2K7,MAP2K6,IFNA21,IFNA6,IFNA7,IFNA8,IFNA10,IFNA14,IFNA16,MAPK3,RAC1,MAPK1,IRF3,IKBKG,MAPK8,IFNB1,IFNAR1,IL1B,IRAK1,CD40,PIK3R3,TBK1,PIK3CA,CXCL9,PIK3CB,PIK3CD,TLR3,TLR4,TAB1,TLR1,FOS,TLR2,IRF5,PIK3CG,IL6,PIK3R1,IRF7,PIK3R2
SIDM00591,0.8771590276310958,-0.8371476795784107,-0.7596092682018402,0.6895586777757492,-0.8874481513162554,-0.47628118493501453,-0.6496149313204894,0.4666675180374968,-0.9310804976664008,-0.9769911108812789,-0.23026786970583948,-0.17271437698241932,-0.7562376118119307,-0.3120669219612577,1.1782170655101325,-0.017667252488650198,-0.6913925193873761,-0.774564520003915,-0.03429761145492398,-0.8784818748634343,2.7311875693634207,0.18493254323608738,2.2060117157754733,2.7912992817247146,-0.7746901579141249,-0.8214854051333605,-0.6257786632350697,0.251473366260565,-0.3191266405485177,0.34656059082166984,0.09269241919853452,0.9212904399056085,-0.4166997892946963,-0.9482428653092996,0.4786767309677599,-0.8944789852861033,-0.8339660957066064,-0.6231532897625612,-0.37287594766272664,0.23533045806851224,1.0494783022818504,-0.6743584662280837,-1.0281435847425935,-0.8792158121774049,-0.994818068939316,1.9366014291231317,-0.2932513348091671,0.5364130277458725,-0.879549099954841,-0.15470236789110592,-0.5924521540120983,1.1701866150966178,0.6619654615422398,-0.4236111858587272,-0.3131341571389234,1.7085064314381733,-0.20312660696177617,0.16511866122881547,-0.8791145343436702,-0.9125838431010133,-0.9252371902282615,-0.6796783690131246,-0.9892508210707421,-0.7601644339509753,-0.9756692481646596,-0.2942695101983209,2.308034959833717,0.8591791596264088,-0.2431518825270973,-0.5017721686937984,-0.3429474308577214,-0.7360728731139009,0.14628053823182893,1.5746707639244943,1.860014597641288,-0.6268726574589721,-0.6306442377691807,1.1918352647240344,0.85945818479897,-0.8613713279433793,0.15103333123679802,-0.5071484378482292,-0.419411974488773,-0.8281928605101537,-0.6412606664827578,-0.8096536710564246,2.048105737270588,-1.003327710049751,-0.47406291580362203,-0.9085281243783118,-0.4512103289750881,-0.20072254888880967,0.1394515430285892,-0.6495467651759389
SIDM01197,0.9174202969020053,-0.8396834494515736,-0.8098537000886353,0.12957362723321442,-0.8222728445200004,-0.2916636434995784,-0.5991268366060416,0.299586380679709,-0.9637557386835287,-1.1724514259908545,-0.0649658762814616,0.5934256001090614,-0.9095587807956667,-0.562761518316969,1.02941067799172,-0.24989460337834266,-0.6156836053965671,-0.6406138732139092,0.4266772353148052,-0.892389841014877,-0.8869252575056605,-0.5547314833763148,1.606329227679197,1.8878270369863948,-0.7249688185295863,-1.0375906765068221,-0.6550927152170477,0.8815809767456527,-0.6057798868846207,-0.05892728852035898,-0.4974093162532267,0.5469278069585435,-0.3440551505970478,-0.8287391680437053,0.1522544858483949,-0.8253422014737057,-0.8286957767783926,-0.8056960871549128,-0.15947277418670824,0.14922028595214817,0.5799661833825419,-0.9018306407062235,-0.9383048629310061,-0.8740740122529346,-1.0204707533174924,1.13048145245938,0.4524106566287024,0.48099558146395327,-0.8553828925350864,-0.7412865392872491,-0.7203384582022533,1.4804779220157753,0.8093930381012686,-0.9731114372643159,1.2395204315064885,1.820522919153845,-0.08697592501629217,1.0719388529499507,-0.9184630121121272,-0.9134581452777978,-0.8441697606979465,-0.7080379328608314,-1.085132732644592,-0.5016147916554704,-1.174205940012406,1.315199923604772,2.5584375093412652,0.522950168440831,0.061923662873324146,-0.446820989826248,-0.5010996884835075,-0.6585522188277422,0.8974939617818923,0.033735095940068224,2.466873236691638,-0.5723873216312471,-0.6828876526236197,1.286436708228343,0.4809721256729387,-0.9392440389301552,0.4956208692314254,-0.6570292808327794,-0.7635937339385168,-0.784584742729616,-0.6464292998979709,-1.0530808583067475,0.3544082223031616,-0.9808793525710667,-0.5198366213269369,-0.9506331872233481,-0.6910060125012817,-0.14700888870286188,0.6112366652273887,-0.2931042201651013
SIDM00905,0.9209292098308409,-0.8532159013921264,-0.767033563085764,1.525097713606623,-0.8362584656602856,-0.03570116327449584,2.27450140275919,-0.0021022969541296846,-0.9476234414797763,-1.017101648288826,0.14585500999754286,-0.2959699416162954,-0.7678118908586488,-0.6220274716637639,1.197114994813239,-0.24633042224554674,-0.44213601099565597,-0.7673311966275117,0.4011674938976545,0.09169423340364953,-0.8686178856332027,-0.31506566868394403,2.2936743254929577,2.254650754455492,-0.772904890721134,-0.8841633707835201,-0.5857643108903898,0.2784068275660188,-0.3283497121932151,-0.14686006358409262,-0.49006462990589067,0.3823669430721005,-0.6676562486212047,0.3396251251048798,0.28912720545865767,-0.8909281503001143,-0.7535556908300292,-0.30123855507253366,0.010500699877282093,0.10170392859871415,1.0235038516365782,-0.6597347066788373,-1.0018580097742649,-0.7348135100114036,-0.9182396066648596,1.2590671657450139,-0.02954710548100551,0.5099407292241893,-0.7927205073884839,-0.7653896643760113,-0.7280196906306042,0.7986468003531931,0.6252817300280781,-0.2898507661551856,1.0545366749178797,1.9072518208860045,-0.41246309354599353,-0.0543789565897638,-0.9179723294861762,-0.8755331148116627,-0.8541599011995124,-0.7263967779941417,-1.0334823210893735,-0.8173241998261831,-0.9548597599681252,0.2472574583825102,2.364998515780248,0.4776923171923914,0.025120321990823175,-0.5827446085204903,-0.21935577222191807,-0.7689444994091142,0.7584666465422002,1.9330498814520582,1.7368151781816321,0.400815032333309,-0.689653865021052,1.5025943394157821,0.633985895135601,-0.8661975117339609,0.3749232044463319,-0.47826144957740474,0.4555712015955358,-0.8242090041984346,-0.6360530968696274,-0.8795978774452645,1.4058757480951616,-0.8613766887936423,-0.5529787774977779,-0.8606229837452078,1.590735569827931,-0.5571641017063339,1.1933648512585162,-0.43624908267914025
SIDM00180,0.8450132760237204,-0.8556004168481625,-0.7638178202146018,0.8419973796541053,-0.9461870433023267,-0.7829624767636122,-0.844172466667108,0.43285120201877797,-0.9034669659421865,-0.9409655044912164,-0.015137587856147178,-0.14239200902743554,-0.6559296318532245,-0.8389040479526154,1.3842961414828143,-0.23199645833778204,-0.6740059869742929,-0.7516075659713943,0.2288963385376008,-0.7956949164758084,3.36332645064252,-0.5710394490969735,2.1374185013924203,1.7582034260904504,-0.7170966379392271,-0.770598347490154,-0.6919751871942115,0.08960625477611937,-0.005671043313327787,-0.17161592139252627,-0.5920015517089993,0.4762337784305369,-0.47658081609251085,-0.9426984979958408,0.3155687153733296,-0.9474322031820316,-0.8959110354349695,-0.6478703113423822,-0.04968468397324994,0.027158176691466935,0.6745547473857469,-0.6615117686530836,-0.909096417049974,-0.9650198087406492,-0.9984850083149804,1.4863611363723574,-0.13491426743551593,0.41820273137122,-0.9086371172985167,-0.13259917848217162,-0.5903178614344649,0.936219180794994,0.8552392263192257,-0.5189174843719689,-0.5560171406711838,1.7680701814126767,-0.25798373817463216,-0.015253472925035639,-0.826543115420386,-0.9610338500784955,-0.8201470279878629,-0.7309232908254092,-1.0666783476229411,-0.7277869374780452,-0.900056778416279,0.31135690990394804,2.724262969270151,0.10244182541854636,-0.014910466954793273,-0.58409494523974,-0.4341125521175622,-0.8491619970564274,0.9108406598637755,-0.7053312666111029,2.126814175230406,1.581056858213121,-0.7244919110365922,1.633178634271823,0.7756284465751684,-0.8274543831639529,0.213705307921198,-0.6753393201092504,0.10237754122589736,-0.7859593548563245,-0.7352818952673043,-0.8489719113705405,-0.341934295250214,-0.3690801726125394,-0.5981650513823225,-0.7990579012612675,1.110376979935204,-0.33322706399676805,0.36051043833807195,-0.40630731402800435
SIDM00323,-0.5248986615758074,0.7008454530789454,-0.731543299007819,0.41667198898584257,-0.9847516708080987,-0.2531413282270212,-0.6708023339077908,0.1435868110733392,-0.782911266685393,-0.9285342054424968,-0.4197641102215277,0.02114751075266772,0.7090795247584734,-0.9401371738283961,1.5948420732138133,-0.13495851708681475,-0.3386530540535674,-0.6646276612612249,0.3812966938546569,-0.24888602739843801,-0.7866162527594142,-0.19973608406764512,1.8903668629432477,1.563234894682661,-0.6560700615183064,-0.9656734678635387,-0.646060998045297,0.5961722969872673,0.35631109707368797,-0.020534129007252003,0.2938516932165199,0.7647153378154086,-0.5431039803865026,-0.9721854553836465,0.02052387148522339,-0.8704149913288662,-0.7178034110327894,-0.469350616228552,-0.0681281940711288,-0.08655134792835477,0.6815831441683964,-0.6209118711980679,-0.9103310527791568,-0.6970572119905553,-0.957336783294759,1.1677881412408668,0.5633016643674201,0.6048807621469717,-0.8088213096468363,-0.7103966431224858,-0.4816280164114071,1.2504742921974683,0.4145590664426852,-0.6010056415716009,-0.4449831720809169,1.7433005349251023,0.053545993765679735,0.5360665865872081,-0.7441648387388119,-0.8713667842346852,-0.8821649612596281,-0.5642237271629177,-0.9580210987919872,-0.5797390429868182,-0.9100835438613863,0.4071498062243117,2.4081406605648876,0.601751983177623,0.17958431637699512,-0.6282088902651698,-0.7120389907667051,-0.5576477772901998,1.0429282340918342,-0.7402045920282156,2.0756263577522405,0.21727598225762168,-0.6627966591673401,1.6470336280428481,1.4626776344694956,-0.7560225862564135,-0.6260465716546127,-0.31963543219419116,-0.7423695672529322,-0.7496256925544449,-0.6129027101548359,-0.7011829559708022,-0.664860691351598,-0.5712350019741554,-0.6194778895311832,-0.33363598747520734,-0.7482487028624676,0.6449179050152393,0.10327283062605344,-0.46923738374359975
SIDM00113,1.2201313005950918,-0.8455143449667073,-0.860859170457701,1.7324953439296065,-0.9118451015139729,-0.5473508321777305,-0.6756057926987383,0.4091264099040119,-0.8981137533590938,-1.0419856052933882,-0.17588405505295124,-0.12613193599098946,-0.8038845248962603,-0.865929921383257,1.0470058099439814,-0.24199882601807893,-0.4732829020813636,-0.8245690468025852,0.4251829853490934,0.04634264664023161,2.7884442232003126,-0.15501371694828828,1.8150815189211638,1.8482368978207995,-0.8040235453961916,-0.8892742934787302,-0.7724178297455839,0.10730950191404742,0.36610475241651913,-0.14833223835263723,-0.27326307770062674,-0.04391434470827997,-0.42578407057018913,-0.9517986919448084,0.3619113020165863,-0.9224973485974135,-0.8481943388076133,-0.7838247284715115,-0.14486935842652957,0.35492608693255817,0.9290776703643514,-0.8593965478590301,-0.9162958118998266,-0.905737930367625,-0.967883896704758,2.1199601149416347,-0.054825366423334354,0.7138205365730546,-0.8682182272437665,-0.48116234974204614,-0.5065634707729239,1.2907142857917295,0.62802602679175,-0.47950918512092305,0.621200816502163,1.6071293671406375,-0.14454398906680951,0.5609126162971437,-0.7365780581036107,-0.8998034729911394,-0.915805297397929,-0.679838372985972,-1.0016462399889468,-0.7406065110469263,-0.8975577378959901,0.00473803671204814,2.799512225949535,0.4562024747412693,-0.17976508567500224,-0.5248141238310626,-0.36460516234066015,-0.8609205196054293,0.5757607173890281,-0.7409018528007392,2.076233988201995,1.338709986102187,-0.4802223364838848,1.233660251528483,0.6053297854665837,-0.9257217269725996,0.43996966502680784,-0.45929160407651265,-0.4834179581377603,-0.9080551896368556,-0.6807896298331485,-0.8950463183900268,-0.3553161474784839,-0.05431286349588272,-0.5259915706366319,-0.8769287159796766,-0.5577438654516602,-0.025281299901264553,-0.02218311975548741,-0.3741105663852539
SIDM00551,0.5043156271374646,-0.8312242973947981,-0.844268258412854,0.682081635345949,-0.9813321696701984,-0.6734847677109009,-0.11553725706793237,0.6845683313099011,-0.7927473898699041,-1.0455266816471942,-0.32870786311419964,-0.2651278848005478,-0.14534236991316787,-0.825648100858376,1.2275937970528532,-0.20861868437118694,-0.47502014316458174,-0.7674882862364906,1.0736090562622047,-0.9775192034274501,-0.7997322740143084,-0.3954975838331046,1.7055949642293686,1.842701379695236,-0.6731953511525338,-0.4826652323476524,-0.6955872864785698,0.32489172633116425,0.326039803613509,0.007105358993516929,-0.8275650310825746,0.2956747494942547,-0.6457129748813673,-0.9687604036421881,0.38398933382900985,-0.9085575973384865,-0.8815760895961569,-0.6484686025553845,-0.05643162809735348,-0.19854045840059809,0.6317374649211882,-0.7729231930403143,-0.8021550967273519,-0.8689071620690207,-0.8618446739650059,2.3898113647748866,-0.25753850576052284,0.827861267833725,-0.9181015880020978,-0.29955894596805316,-0.6076285307785966,1.0981291019047805,0.7984074789713691,-0.14520716336404968,0.3526989244704926,1.7113458782130182,-0.2880307543471007,0.22209776106224063,-0.748336798792368,-0.8819007461640376,-0.8959717463540369,-0.6852308462253358,-0.9699313146060877,-0.5316175905251416,-0.9309169991989706,0.3522251468303693,2.663379802227927,0.7356915168167032,-0.024103331088776648,-0.5321247787016431,-0.40950394616413577,-0.8864201271948874,0.13970189775195938,-0.4855405041257172,2.193040693577025,-0.6828429977967723,-0.6121458487923632,1.3567445941157907,1.225950971136993,-0.910271637330337,0.08940694514121535,-0.5575409162493663,-0.37924019127632497,-0.8358929445145858,-0.727311198832705,-0.9412401619288009,1.2310681186319237,-0.9836553020898745,-0.5068904671049913,-0.7972999329332574,-0.8199795544265082,-0.14624229162862223,0.14924632828129136,-0.40268182464020896
SIDM00958,1.1210732601410156,0.9736965278812572,-0.6484480765242984,0.6588475582219939,-0.9207102093502507,-0.24457008673606026,-0.8177961954363961,0.6231870600643412,-0.7982625408320584,-0.9016959842341755,-0.27690471032525515,-0.05171328687402962,1.1978024136134369,-1.0185581906584913,1.5298349503509565,-0.19093408302952827,-0.6435711464812759,-0.7420767167591011,0.9842631376118716,-0.6861155520197859,-0.8650865776142379,-0.10862381250180958,1.2845606959287248,1.7857094588410052,0.6149915344647627,-0.9946018412933713,-0.7637683051247816,1.0165390351425228,-0.1236156367269857,-0.14590428905498004,-0.14750973858950284,0.8080103161309752,-0.4740285852742157,-0.8953560927764694,0.6347820686455536,-0.9459069769960649,-0.8054398763084235,-0.6297061440976122,0.49854180015114496,-0.13871075876642516,0.7216907349362661,0.10854388428000476,-0.8641826130465641,-0.7174828124156448,-0.9583675167953782,1.2838411825686566,0.5771338672152504,0.44673558130671165,-0.8748819069574744,-0.6909888581956696,-0.6202864773618605,1.3310289059713385,0.8894649586312192,-0.771681161272869,-0.0383164306976764,1.764905071938364,0.0032663274328528884,0.1854164237188664,-0.8308574666049631,-0.9030074579792099,-0.7687578207756495,-0.6942652183237907,-0.9253809354477177,-0.5730123202980966,-0.9259776298007715,0.6716094597743889,2.032009763592409,0.7429270031478922,-0.079680570573342,-0.7675892407344996,-0.1681536469247738,-0.8270136898543163,0.5402291327193848,-0.8275534413214402,1.9177836967600128,-0.5995355926986858,-0.4292827265750807,-0.37497834709916705,1.0682771872417232,-0.8879768645480268,-0.06621980932066823,-0.08947416303332212,-0.5308140232560346,-0.8274311914046658,-0.6239751429384185,-0.7532069890328268,-0.6425961671433132,-0.9507393461031075,-0.6836881959650221,-0.1963804343230408,-0.6427556487324425,1.0390471607826335,0.3660434154002843,-0.35223089172266686
SIDM00659,1.3731723909873437,-0.8126942336911275,-0.8598062235398283,1.3201397702330118,-0.8543364606146966,-0.5987824234563055,0.32885519254818,0.6169394094301588,-0.7885757905204409,-1.064576772189195,0.5029695590518073,-0.2143462675931664,0.9042999950992553,-1.021353123498624,1.059844894506952,0.10847383175806649,-0.49519771697537446,-0.7473976511846019,0.6145358825602848,0.08759293523182232,-0.8181541551927005,-0.37726487645330326,1.6148067011830536,1.6722573138546097,-0.7898635816046943,-0.9269360829143145,-0.6804670081541692,0.3202810217124597,-0.1288810197959192,-0.04448387509529262,-0.44612827306908137,0.51921338440243,-0.43424600085546056,-0.8552198253471667,0.7334260750194542,-0.8930479571057599,-0.8477737154568926,-0.6114454362849864,-0.3166983726444867,0.292389021049008,0.7543797478405277,-0.7739144159773402,-0.9612493672178146,-0.8968479761136839,-0.9455403990059444,1.1760477074826619,0.23654395118403695,0.48532542809213214,-0.827386873657786,-0.9015644837114823,-0.5769059464727326,1.3866272860798157,1.3653661702388666,-0.5771760515359271,-0.5522909475297649,1.9141435793837718,-0.18286457175224222,-0.566050315284617,-0.7776568009221829,-0.8719711008057492,-0.7465854108350063,-0.5645272879674347,-0.9747746493793011,-0.6224972428406834,-0.8545181919599979,0.3937631070767512,2.5333713164779446,0.4599109485934705,-0.00836488607323409,-0.12139458850838178,-0.15851618043123616,-0.7852267980780757,0.7444758278451497,0.4734827896314509,2.4639565720466354,-0.5832730516471598,-0.5234087408899348,1.3527121597491993,0.9774581692742866,-0.8058321779940746,0.3788936546526087,-0.6145167980839742,-0.6475650819260326,-0.5702715850491654,-0.7318697505730325,-0.7923948881770877,0.905726065669234,-0.7298247821891198,-0.644951600983486,-0.837224712268902,0.622857459707497,0.06171166752489181,-0.3192479608782038,-0.4075935700718103
SIDM01168,1.048333491525752,-0.8603047975803633,-0.8423305550653207,0.5079953504656033,-0.8934877327634402,-0.4833761517705348,-0.7373260141363351,0.569456762420215,-0.8749263990173309,-0.9516290127183868,-0.13762204064783976,-0.2706278103472097,0.1557627493754281,-0.39018734233041,0.9511252298707091,-0.2880810865363671,-0.5092292054590075,-0.7916629320471369,0.5743526639543352,-0.8619289369370834,-0.9047792947228576,-0.4496244218895491,1.2919527953916798,1.369096476938239,-0.7936269469776863,-0.9015669768282074,-0.7494326910499151,-0.0005710261820428607,0.08730462847837625,-0.16908545195778635,0.9069249629727537,0.7041128454228894,-0.3795717025632747,-0.9026800705020549,0.01680619525432025,-0.9312722701168513,-0.8581357177705088,-0.7618933751447203,-0.2114724160193257,0.48277517180553975,0.9685815125309903,-0.1110870915721857,-0.9137405246848811,-0.8289966491223175,-1.0072560739960945,1.581909180589347,0.025381245903906745,0.47042330766290624,-0.8288833069051602,-0.779387664505526,-0.5877398492284454,1.2514391493009507,1.3036953332735908,-0.6879093107228138,0.6442893064298364,1.7763978217392973,-0.11819440922499136,-0.11278472731344834,-0.7457894211961235,-0.9477687827217065,-0.9081037566816446,-0.6612662702279929,-1.0391911862681371,-0.7637216729946844,-0.6887592487220685,0.09303431280816044,2.6525781455623147,0.5515816199161783,-0.012152228172116732,-0.6072662294589407,0.061384150845133365,-0.8645334488958553,0.40199870390324327,-0.6759116460389107,2.345654425882951,-0.5217194922708949,-0.7291970052476754,1.3129551655310812,0.854223899256869,-0.9770058566892693,0.4420323649979386,-0.6566431021011107,-0.7216102575401815,-0.8131840466025724,-0.7637564398777444,-0.9469593886189246,-0.12755528651491163,-0.7870023227724174,-0.4793238818093432,-0.9190805933955001,-0.788692440694813,-0.011068368909733403,0.09804585408526137,-0.3547498408609225
SIDM00968,1.8972128615943056,-0.8098271758300913,-0.829284787053557,0.5293015140268119,-0.5686723568707879,-0.59813725478041,-0.8016612016810294,0.5783114803149937,-0.8250803531452859,-0.7532478577118344,-0.17265012048723505,-0.17556210963259386,-0.1719821476485014,-1.0159890839173298,1.4447339757869184,-0.13346617375122075,-0.6272421514932648,-0.7541235140003332,-0.0442122489520866,-0.15165293053549467,1.4307154834956344,-0.38722885707558574,1.7082650212819017,1.0320570342391056,-0.7398948884995834,-0.8822009879661578,-0.7480606447386625,0.17688633326151745,0.14123038209151442,-0.13778226203910432,0.09867807151951323,0.6292296279494789,-0.5477022991756887,-0.9255964786997111,0.4562998496490375,-0.8972383986064458,-0.8064829102504473,-0.6617309759599714,0.009729236685440257,0.13583903395961558,0.787947238507602,-0.567173267603043,-0.8849468161180521,-0.8780147286529425,-0.9403689212633193,1.8529137948792382,-0.12099310998872272,0.4699767325422815,-0.8197986063061014,-0.7361394075978345,-0.5466211707494752,1.1951268305921472,0.9254051564573893,0.15536153826362764,-0.23950062700055497,1.8313799197706566,-0.3752588476313604,-0.16984909127586323,-0.7765372480680675,-1.0135528114883794,-0.7863776441215551,-0.5496359198121196,-0.9573656506760244,-0.6754862633554929,-0.7951825635017993,0.03106531582349682,2.5013658869934408,0.5763102074707181,-0.2821895068067663,-0.515695994746802,-0.1302628151445221,-0.8568192934744608,1.0220008566171712,0.743787062856562,2.110070364947671,0.9806728626337836,-0.5900901507945167,1.4149113115515373,1.1328754815504123,-0.8345363100531268,0.39991110615771663,-0.43853432462233255,-0.5895194531403243,-0.7711051747350417,-0.6705111144921366,-0.9964031785561637,-0.3080274993118933,-0.8257681390083904,-0.591580686964632,-0.6587962364844201,-0.765711975431976,-0.006214455708414165,-0.029295526800578352,-0.4659840275175896
SIDM00250,-0.2154609739559172,-0.9224312773421718,-0.8608331771011004,1.0082055543668569,-0.769719165439722,-0.37849775222209836,-0.7137498712415682,0.6853440355300199,-0.8811502515754894,-0.9702656696177432,-0.288800626946369,-0.41411567441774005,1.5171109218203291,-0.43674617052817877,1.0183454214351968,-0.13981453970559854,-0.6778885809000643,-0.823946713202278,0.14127010326090306,-0.7990431656095481,2.532825041048857,-0.4832791426332313,1.6430864841572643,2.8234482329001724,-0.7559790287627546,-0.45780296727229536,-0.692272033786727,0.12660620407307527,0.4444256507711256,0.09820122470774954,-0.16642973399246194,-0.05903070929112252,-0.4256919171897739,-0.9619973698246979,0.35828571341765875,-0.8035287040237536,-0.926957830509406,-0.6664409831263133,0.18082356658690707,0.0746170033250364,1.1664014044087514,-0.7519402263696385,-0.9285371131939396,-0.8975950878072417,-0.998757615213787,1.8154053718396772,0.12301671746384445,0.3546446851060208,-0.8546730845006667,-0.8430487440400333,-0.6305522096994787,1.0192943403776125,1.889833403317298,-0.8266735082996168,0.824432398491374,2.074307450704575,-0.3777984166331506,0.5283789209731852,-0.7554862016345802,-0.8725570425308065,-0.9746838677523829,-0.5782294238098433,-0.9221476585762557,-0.6269236967748272,-0.908875692091125,0.5208525118945525,2.535378562321644,0.9341064374491048,-0.20762750812191744,-0.8010268936674276,-0.021482699993967774,-0.7568763432407826,0.8098495407079866,-0.6013871296531382,1.801126471518526,-0.4634255534461446,-0.22555641583175765,1.6589166457824374,0.264443210945588,-1.0243409353375943,0.07971604920885206,-0.7488491448126989,-0.3209119895102798,-0.8393012639603279,-0.5712630939110351,-0.5877063946248793,1.1330270532344742,-0.8716542447761021,-0.6716579620989716,-0.9299350144794324,-0.6362702184388784,0.1742197932407883,0.06622647903833222,-0.24362074951407295
SIDM00252,1.125251271771904,-0.886054317190993,-0.7925544617630507,1.0450187052347708,-0.9984377024420137,-0.6954244844758801,-0.7747965831099315,0.7441741588047613,-0.9464659386463102,-0.8778044911504251,0.13802950675686862,-0.2354586022263922,-0.6747213199773899,-0.8711860996257486,1.0001602149329232,-0.4091064071936921,-0.6165880718067759,-0.5404955903535801,0.0372061669361513,-0.3614820301014988,1.309475930830493,-0.42996041269124247,1.5503834436794068,1.1760725447269198,-0.7448964623562765,-0.8932621031211467,-0.4990831618117676,0.2440315583427025,0.09318215222128474,0.09055758685402751,-0.5963083556350831,0.2618811133857647,-0.5596354132629395,-0.9475696715209846,0.44973827217399853,-0.9461672152551643,-0.8743416666291002,-0.5626139801688217,-0.1651518323976114,0.2084928138608511,1.2082697886910518,-0.62177051806611,-0.9346167806757064,-0.8101806130761988,-1.0038664631166054,1.7671595116906305,-0.11379620377539408,0.9646836845161646,-0.8998156925451343,-0.8541086179795174,-0.576256567782411,0.9533967821376236,1.0134029703887446,-0.13457833457844137,1.4094175524833679,2.381889493532487,-0.2776453277969701,-0.4310833080137131,-0.8596116616271059,-0.9095358772354057,-0.8263889633751988,-0.7091383282996475,-0.9679518026735473,-0.6511823926433762,-0.9313751057770548,0.34558685578779713,2.4902068756187425,0.5199902875960798,-0.08981273221786415,-0.5628672416304313,-0.059549763692557,-0.7401038119186629,0.38402888714474614,-0.30514185798710075,2.4620706500399394,0.22619298702098803,-0.7052124149382241,1.7417509365209394,0.38164908131181785,-0.8863996205696513,0.40418043829558914,-0.6515325223100027,-0.5865299262464856,-0.8830933438441124,-0.7278164675118436,-0.9750292186603027,0.3276155126869701,-0.9013143656522907,-0.6111965686291313,-0.8634361929640642,1.0692384161701538,-0.4783357454096941,0.3166934875532246,-0.5261578093691862
SIDM00242,-0.406796472543501,-0.8414967409049756,-0.8643820576244383,0.4187852672993253,-0.9354889813177951,-0.6489316530015099,-0.8091324366485285,0.7334775552092514,-0.8168800246824295,-1.045585653387332,0.04248895363896911,0.012124193137473312,-0.6804505694751035,-0.8814004133363184,1.0971960634436335,-0.11160564805983507,-0.5476094146784191,-0.8609635318051265,0.7248241718725515,-0.8345057466857171,0.6678696117080941,-0.5933294620451531,0.24484014959626732,1.6808337922831946,-0.7715717180696534,-0.8697188987747082,-0.6918598625365098,0.24256437659398822,-0.466162884186633,-0.29173019786013704,-0.4345713166946329,0.29185374671826236,-0.4431619681220094,-0.951587383550924,0.6224796741976206,-0.850152050703386,-0.878539579050878,-0.5990633393998678,-0.4265882199926102,0.16009898551783563,0.6327790058680056,-0.7987441422544983,-0.837811520650887,-0.8654416544219258,-0.9366965843032404,1.1621713314212607,-0.3906998711548817,0.22724545170025598,-0.878496012240956,-0.753775098557236,-0.6552458322277057,1.0248047617831664,0.9914997722427962,-0.7470689794586401,-0.589403712486629,1.7054864574870077,-0.12574838463495,1.2295716261123475,-0.7549913753649825,-0.8828817691228269,-0.9052893096886532,-0.6528088639089192,-0.9966806987281938,-0.4807781616420764,-0.797183844859438,0.16832446257501749,2.570858714553335,0.7251094938945544,-0.21946636614391918,-0.5631091516850526,-0.12773706371965846,-0.767469405839393,0.8384520960282854,-0.7455732427127236,1.3934874304777076,-0.7372612371987921,-0.44025410252124886,1.3537836444023588,0.8793806990332591,-0.8736493087643961,0.25317483149371994,-0.7041101037124026,-0.2555881875150372,-0.784850599055858,-0.6719243109566213,-0.6244666824843537,-0.4179990373853892,-0.9123322015202562,-0.6517341570806268,-0.8202086580240029,-0.7313377510353788,-0.023321468259567053,0.7074080067953376,-0.42753397871982235
