,MTHFD2,GART,TYMS,FTCD,ALDH1L1,MTFMT,AMT,MTHFD2L,SHMT1,MTHFD1L,MTHFD1,MTR,ATIC,MTHFR,SHMT2
SIDM00113,2.1552637502488605,1.228765170820114,2.8192359114340273,-0.826697728396516,-0.670752332897671,-0.013286659062333806,-0.6428746232443882,-0.5769382981490132,1.1394136666001011,1.7398550649043127,2.177287972913076,0.3704097838717715,2.444416214601133,0.6076821617607259,1.8923102707109891
SIDM00551,2.950720593326512,1.1189513186935374,2.6979704767555983,-0.6228634594016995,-0.6794481484144121,0.03136611423115576,-0.6152232947228966,-0.6896449544549811,0.666440826264893,1.6883889737176048,2.0935135971793914,0.17827358086600345,1.8907534992209845,0.6511337162706916,2.4094634129771224
SIDM00958,2.929353162252294,1.2589694835272238,2.775448377396085,-0.7395822686488744,-0.7076368642918035,-0.036434537564725825,-0.4301518321925437,-0.4922438118930642,0.5637738613645219,1.4941334485639814,1.9646196186689482,0.4950000249440429,2.1910485030136986,0.6208520076339203,2.277498104438746
SIDM00659,2.145593996890692,1.198327082549969,2.4138275771776256,-0.7236545233484895,-0.8169196538083721,-0.31986622334029624,-0.678479591361191,-0.7620240954360018,0.8343286501388647,1.1200566248824104,1.648340392872441,0.1849467935583315,1.5670662933444013,-0.4870062645846265,1.551628389189395
SIDM01168,2.4409653752450313,1.2562437788469185,1.7925672079490746,-0.7476978290470376,-0.7985701751708147,0.16411956713911507,-0.6247933905737565,-0.6937943490936972,0.7486508590322853,1.3361219798545663,1.5689048367640994,0.023461937912002157,2.032961701235536,-0.14218631248072747,2.1251528409773655
SIDM00968,2.381305169944316,1.510675064278152,2.7558755819239247,-0.7269873476583947,-0.7153580721837298,-0.17754401295041577,-0.6892049345532458,-0.6101737143901079,0.4621590874200125,2.0182461488822727,2.183277652549091,0.1467435807747628,2.139253507043361,-0.4050014298562804,1.8042788050915086
SIDM00250,2.7009007921774515,1.0949888226481135,2.203001949023832,-0.8101749322350119,-0.7844833525508944,0.13954029273025625,-0.696588232900342,-0.40612252611576777,2.0177612122701696,1.4356020597992092,1.6947514427930215,0.08144881792569668,2.0551736641927763,0.5164310383171477,2.4549220814322537
SIDM00252,2.6594678445731033,1.184142920163319,2.6756535771498893,-0.7653746304302614,-0.6617376699222917,-0.20650192962119734,-0.684421574014669,-0.6998588407252716,1.01256028167577,1.5212577624912416,1.8760226889498062,0.14732143192954572,2.149578515486132,-0.1345751956766184,1.750486087373105
SIDM00242,2.5966935577311325,1.0104700440407932,3.064716431546454,-0.6966252737043623,-0.7093740201211547,-0.08425321035993945,-0.6546390493681585,-0.3731898124141656,0.45518510064341,1.411773896038888,2.068212396295682,0.18013502749392526,1.8679424944425296,0.41650722359628406,1.8773298401466347
SIDM00438,2.8986304531115934,1.7731694965784859,2.7585468217008584,-0.7388928979117833,-0.7996728078509131,0.26880230538980826,-0.7149902460689114,-0.7078290581495768,0.5882633398365923,2.055115898072481,2.1453435304002673,0.4347698811079792,2.348023375977562,1.2820820272951847,2.387922715468699
SIDM00231,2.503898918573332,1.422186278291994,2.613612325083657,-0.696206545371307,-0.7173956882741696,-0.14250110418068593,-0.6702994751385649,-0.5791778986024244,0.9473807530813815,1.6679155232365426,1.8096234703255623,0.34084708353185555,2.162064488674558,0.2914849359538875,1.5505437186884012
SIDM01011,2.6150697605121556,1.2664608856038069,2.675896324680659,-0.7109494965400315,-0.708736138045279,-0.17711716720118667,-0.6338727258992453,-0.6565794771099598,0.31208669533723415,1.411417887315114,2.196159381991766,0.21074911915613645,2.354153866993635,0.46279034406814684,2.4341942825265677
SIDM00182,2.7461024169878288,1.9428802436993589,2.76971181204483,-0.4865429214772135,-0.6207965664234976,-0.21781014746502675,-0.5462515608074592,-0.8171653449121083,0.18844225813232757,2.082972160361363,2.1180838029234166,0.1857468060445792,2.2765165567249555,0.3747004644780416,1.902271778586032
SIDM00969,2.1612825064735235,1.1977136030924873,2.577928156678145,-0.7614444413370163,-0.8146972940919043,-0.07115924871320665,-0.5618336877312149,-0.5409622824136885,0.5050084658367869,1.406119817362688,1.9398263892918728,0.22061237734439912,1.7983624409396703,-0.43701052998014256,1.5629986303090284
SIDM01120,2.653777942466686,1.3952682980599371,2.6433659302509893,-0.7752118242232889,-0.8094937932833841,0.3355666981787381,-0.6781115469422138,-0.30119221681416675,0.14465290239757064,1.0722457714366815,2.0691753674316815,0.4225095621274964,2.1388905930243216,0.8006393228781378,1.6477819493243022
SIDM00317,2.058728861288665,1.4618422519041512,2.610612457213727,-0.7780249050580763,-0.6632637708168257,0.10048854900454982,-0.63445746735106,-0.3196541155195336,0.431272626659443,1.862798934141492,1.8002544681862576,0.5283687989577839,2.1692710620459814,-0.40436206653352263,1.9498913868853622
SIDM00719,2.6181058701935913,1.2699461145091497,2.681146845018322,-0.8388004521587994,-0.7755178968979738,-0.2065236178704792,-0.6735466573053454,-0.6878029702291241,0.28136163184899476,1.222649328275418,2.0332376613963787,0.3799565601556089,1.587573595934358,0.4551550826973201,1.1987041313852094
SIDM01041,2.7412696280392925,1.9651646752617735,2.738122639148727,-0.6462305139619547,-0.8149005123931918,-0.19713412738422137,-0.5098506970777335,-0.7596059178530721,0.22047340273074317,2.080308850278268,2.1196026617079022,0.20638740456043977,2.230493441719608,0.3902302781125981,1.9102095980642246
SIDM00668,2.383833342691662,1.317930024468176,2.790808666231918,-0.7083678283986644,-0.6368840776048375,0.049367034749157025,-0.6223769524850489,-0.5810845996341955,-0.04866996914734124,1.570690203125026,2.4430771840621017,0.3235515450016814,2.4037879637890023,0.8798238004997248,2.097922053753968
SIDM00056,1.9923703567361724,0.7534080245905499,2.074433021380466,-0.6837197947555343,-0.7341083268443079,-0.26504413891419676,-0.5568215349780279,-0.190371766110265,-0.14620958897437572,1.6422862373992289,1.5929672891609141,0.251848347514778,1.9476927315224546,0.9322871445849129,1.8847701582513698
SIDM00181,1.9786020941055722,1.143719664254454,2.5708215222422477,-0.7054431033228781,-0.771480949316841,-0.2500114722986827,-0.6687510675948842,-0.6238788441130054,0.5759617223714069,1.490723982040977,1.9918795581601774,0.13490238307856223,1.9067180243773678,-0.444161373217025,1.531370245033395
SIDM01073,2.5358629241270756,1.3793006126474918,3.04053815527104,-0.6874056442184578,-0.3324726718713453,0.1290842435592204,-0.5735534604922592,-0.6340766518710159,0.3228008197841064,1.6239071273681571,2.311783898048964,0.2518850633644894,2.5317498410909187,0.31900383248067604,2.149320882494852
SIDM00504,2.675809275844935,1.2854405756583966,1.4939022625188845,-0.7361532026406666,-0.7738435678000805,-0.2298266876732696,-0.45560026914173696,-0.513794639473049,-0.03976822145049789,1.6481776276287654,1.9222558814772892,0.25568840784722036,2.2263626715574585,0.1207852090215454,1.8454454487256484
SIDM00472,2.4722529633559427,1.1442523277589494,2.327131423220888,-0.7529020330877361,-0.7449282619540397,0.14626330232029086,-0.6581484887959308,-0.4027459100823255,0.7187120856570312,1.5867306469181433,2.2509375561623064,0.2271452760347681,1.8509519080992716,-0.1116660981347867,1.8001224881269042
SIDM00042,2.5563284466647977,1.3881096451349642,2.1967376894927058,-0.7497660987525055,-0.35361599288838863,-0.29270108510699616,-0.553032316084544,-0.7572664611575705,0.05585957383628811,1.5734700992390096,1.8638935622558788,0.27471504182886153,2.053836363487181,0.24430582335550213,2.0725279672300525
