SANGER_MODEL_ID,Camptothecin,Vinblastine,Cisplatin,Cytarabine,Docetaxel,Gefitinib,Navitoclax,Vorinostat,Nilotinib,Olaparib,Axitinib,AZD7762,SB216763,KU-55933,Afatinib,PLX-4720,NU7441,Doramapimod,Wee1 Inhibitor,Nutlin-3a (-),PD173074,ZM447439,Alisertib,RO-3306,MK-2206,Palbociclib,Dactolisib,Pictilisib,AZD8055,PD0325901,Obatoclax Mesylate,5-Fluorouracil,Dasatinib,Paclitaxel,Crizotinib,Rapamycin,Sorafenib,BI-2536,Irinotecan,Oxaliplatin,BMS-536924,GSK1904529A,Tozasertib,PF-4708671,Erlotinib,Niraparib,MK-1775,Dinaciclib,Gemcitabine,Bortezomib,GSK269962A,SB505124,Tamoxifen,Fulvestrant,EPZ004777,Daporinad,BMS-345541,AZ960,Talazoparib,XAV939,Trametinib,Dabrafenib,Temozolomide,Ruxolitinib,Linsitinib,Epirubicin,Cyclophosphamide,Pevonedistat,Sapitinib,Uprosertib,LCL161,Lapatinib,Luminespib,Alpelisib,Taselisib,EPZ5676,SCH772984,IWP-2,Leflunomide,Entinostat,OSI-027,LGK974,VE-822,WZ4003,CZC24832,AZD5582,GSK2606414,PFI3,PCI-34051,Wnt-C59,I-BET-762,RVX-208,OTX015,GSK343,ML323,Entospletinib,PRT062607,Ribociclib,AGI-6780,AZD4547,Ibrutinib,Dactinomycin,Sabutoclax,LY2109761,OF-1,MN-64,Buparlisib,Ulixertinib,Venetoclax,ABT737,Afuresertib,AGI-5198,AZD3759,AZD5363,AZD6738,AZD8186,Osimertinib,Cediranib,Ipatasertib,GDC0810,GSK2578215A,I-BRD9,MIRA-1,NVP-ADW742,P22077,Savolitinib,UMI-77,WIKI4,Sepantronium bromide,MIM1,WEHI-539,Foretinib,BIBR-1532,AMG-319,MK-8776,Vinorelbine,VX-11e,AZ6102,GSK591,VE821,AZD6482,AT13148,BMS-754807,JQ1
SIDM00968,-2.787535,-4.247039,4.406222,-1.323894,-1.7299965,3.160428,5.99403,1.826529,2.267314,4.654773,,0.089903,,,2.619215,5.289448,,,2.608955,2.715996,4.619671,,0.729435,,3.625453,3.470876,-1.870164,1.50684,,-0.963823,0.25835,4.221692,-0.91993,-2.013728,3.216693,-1.515004,2.49751,,1.821011,3.9495775,2.372525,5.098228,,,2.300924,5.679415,1.239317,-0.954457,-2.778787,-4.028293,,,4.206476,3.954108,5.921047,,3.625648,3.149369,3.642422,5.765324,-2.384788,2.452587,6.230772,4.579644,5.257746,-2.563234,6.180146,-0.280877,4.887656,4.583536,5.32295,4.509352,-2.556024,4.945049,3.377079,6.427021,0.402195,3.811156,4.100058,1.652518,4.175625,4.221466,5.576173,5.230845,5.901941,4.041339,5.915545,6.341103,5.675544,5.463213,4.120865,6.20884,3.96863,4.1930955,4.425223,5.191887,4.951038,,4.469272,3.375235,6.224313,-4.374829,-0.469825,4.330641,4.367187,4.187589,0.53668,0.762075,3.196111,4.68276,2.512336,5.684746,4.210946,3.502266,1.596562,3.733389,2.416031,2.144826,4.488656,4.705886,4.094039,4.693582,6.733024,3.24841,4.93785,2.553348,4.580988,3.373586,-4.260744,3.582862,5.781788,1.689573,4.766536,5.546166,4.506902,-3.63873,0.880082,2.776836,5.14496,5.427199,,4.559387,,
SIDM00967,0.831779,-1.666903,5.315558,4.405143,-0.2591935,-0.652733,3.734332,2.098048,5.452508,5.911122,,1.143497,,,-2.2212,6.662808,,,3.885273,5.608772,4.279236,,,,3.774149,4.262022,-0.571194,0.668607,,1.298912,,5.960722,-1.199953,-0.94871,,-1.839236,3.429926,,6.266713,6.4960505,1.737036,6.294156,,,-0.981745,,1.351928,-0.573203,1.80592,-4.690797,,,5.85706,4.8652395,5.994709,,,,5.352512,,-1.928761,5.117855,7.394416,,6.596772,2.822701,5.908918,2.777731,-1.569162,3.548537,,0.146129,3.874461,2.134531,-0.129787,6.294027,2.434848,,,2.187248,,4.868633,3.818571,6.305983,5.096749,5.693528,3.917071,6.309591,5.4769,4.816216,1.957208,5.266089,1.101802,4.5243105,5.208187,4.448905,4.06339,,3.991305,3.333016,0.62501,-1.7402255,2.722781,6.104724,3.337209,6.12402,0.984068,3.0946235,2.555976,2.361493,2.066605,4.873999,0.021374,3.59166,3.12938,2.554679,-1.0193,1.23739,5.76446,6.44875,6.218457,5.132851,6.383602,3.173208,5.718,2.346316,5.276325,2.047569,-0.8183,5.243452,6.492576,1.75985,6.007151,6.238159,4.52843,1.402554,1.920435,3.063843,6.389884,6.131877,,5.020331,,
SIDM00472,-2.169681,-2.680607,3.667944,2.920948,-2.618744,4.738622,3.291955,3.472594,5.628144,6.014851,,1.561503,,,2.15803,5.796465,,,2.777861,5.950612,4.907929,,3.556543,,3.646488,3.630071,1.633001,2.012044,,1.538605,-0.586845,7.04876,1.959301,-3.027105,3.050453,0.76514,5.403452,,4.092259,6.3382435,3.14296,4.676971,,,3.680929,6.101668,1.102856,-1.420427,-1.933475,-4.119445,,,4.530354,3.3904765,6.578929,-3.715538,3.535131,2.833695,5.945487,4.410196,0.883298,5.720593,7.588934,6.003416,4.433488,0.6143,6.247714,1.017335,4.069734,3.734911,4.981465,4.239589,1.677914,3.832046,2.294317,6.908773,3.294071,3.864321,5.705062,3.473587,4.290245,5.541992,4.154388,4.61109,6.211871,4.424802,5.045211,6.543382,6.312181,6.02763,3.325199,4.663524,3.312965,4.9908505,5.415662,4.686899,4.492429,,4.613136,4.212556,5.831173,-0.958011,1.854017,6.55587,5.887804,6.486773,2.038924,2.0878955,3.920742,4.598418,3.505981,5.816302,4.118436,3.536356,2.231812,3.787761,2.753533,4.338851,4.062513,5.882885,6.434673,5.27969,5.382427,5.119564,6.670591,4.352246,3.432845,3.497884,-3.650649,4.822173,3.618387,2.728844,6.270255,6.312994,4.508541,-3.210634,3.502479,3.161163,5.246029,3.634301,,5.690699,,
SIDM01041,-1.655132,-4.9132,3.01943,1.478797,-6.112337,3.860118,1.234728,1.699292,3.704558,4.306986,,-0.025858,,,1.111111,3.326685,,,1.618955,5.864359,2.620092,,1.548564,,2.636841,2.976073,-1.044615,0.918152,,1.289396,-0.662271,3.2878,-2.126782,-3.865695,1.881064,-0.347079,3.925881,,3.75911,5.136462,2.425493,4.275882,,,3.356017,3.54885,-0.642283,-4.369375,-0.457316,-4.329564,,,3.157266,4.3092605,4.695437,-5.812895,1.665931,0.529169,4.59763,4.125521,1.061142,4.486554,6.636682,5.007576,3.858934,-1.208318,5.649816,0.624659,3.043075,1.9518225,2.774196,3.240985,-3.357477,3.932835,2.058493,5.780426,3.222703,2.451597,5.143512,3.28773,,4.160798,3.852276,2.96336,3.982469,-3.413348,2.618771,5.435956,5.434844,3.876401,3.087013,4.505534,1.461759,3.555961,3.548189,2.066867,1.866192,,3.211993,4.137746,4.941471,-3.5636985,-1.914267,4.693685,3.799209,5.731748,0.95277,1.0780965,2.605871,2.816998,2.472408,4.519381,2.682544,3.459419,3.580224,2.586759,1.862584,2.677004,4.503367,5.482874,4.990624,4.133777,5.907585,3.645531,5.860814,3.252411,3.244111,3.507662,-5.970259,3.644767,2.836374,-0.009332,5.613314,4.510516,4.365863,-4.542923,2.643514,1.749477,4.990747,3.229944,,2.893612,,
SIDM00445,-1.823212,-3.997388,2.528923,2.915353,-5.0524075,3.385501,0.243258,1.098161,4.496717,5.431444,,0.171023,,,1.012177,4.976083,,,2.557461,5.174588,3.496187,,0.201705,,0.965163,4.021679,-2.138356,-0.012771,,-0.69434,-0.142745,3.415992,-0.829481,-4.376856,1.687357,-2.281881,2.886636,,3.745085,4.9860305,-0.284123,4.819277,,,1.825849,4.517337,-0.557171,-2.320998,-0.679668,-4.889546,,,3.570653,4.338124,5.712779,,2.696012,2.460955,4.726381,5.005547,-2.074961,5.445212,6.44727,4.791903,0.351827,-1.286143,5.633371,1.440045,2.011681,1.035568,5.184734,1.405801,-2.540906,0.984312,-1.546078,5.436277,0.740153,3.224777,5.17266,2.747663,3.015868,4.546579,3.029844,3.503405,5.63134,1.953286,3.589966,5.513055,5.641023,5.272153,3.377284,5.57023,2.541621,3.0520265,5.745502,3.73677,2.490511,,4.394774,2.366168,3.480157,-4.018126,1.126072,3.851264,3.764597,4.087893,0.4084,2.4257825,2.00015,-0.006983,1.752548,5.110599,2.077572,1.780595,1.252966,2.369518,1.824463,2.299153,2.20486,5.055658,5.472637,5.161426,5.562535,0.148238,5.616637,1.852253,2.815276,3.917268,-3.26656,4.393896,2.73506,0.673327,5.636537,5.182107,2.877195,-4.844395,1.148829,2.575436,4.610112,3.65218,,3.176385,,
SIDM00444,-2.734173,-4.236681,3.037618,0.766481,-3.9861135,1.473668,4.62086,0.989626,-0.048457,5.539013,,0.41344,,,2.364146,5.335729,,,0.482117,5.460602,2.564724,,1.013595,,0.279549,1.903351,-2.441041,-0.225071,,2.324238,0.817117,4.101573,1.096734,-3.863457,1.804719,-2.217779,2.506154,,2.82974,3.83642,0.248839,4.200588,,,3.48723,4.806004,0.069153,-2.909262,-3.262252,-5.339045,,,1.447036,3.824802,4.778267,,2.69483,2.025047,3.11676,5.262795,1.30779,5.585281,5.325078,5.603998,1.350633,-1.6507,5.905571,0.916364,3.759788,0.9683775,5.722532,1.875218,-1.93089,3.130615,0.472389,6.058149,4.016458,3.425695,4.850912,0.687441,,4.395215,1.525794,3.812557,5.325911,1.562877,3.431029,5.735046,5.442688,4.315529,3.779675,5.552585,1.941614,3.344987,5.397209,3.524477,2.206908,,4.0272,2.643311,5.277576,-3.3815305,-1.231874,4.595942,5.969321,5.528646,0.218953,1.600139,4.230747,3.731836,0.119798,5.959395,2.8398,0.999002,2.011503,2.801836,3.221375,1.175493,1.493414,5.8931,2.323853,2.399077,5.772049,1.958109,5.220893,3.461424,5.975229,3.212167,-3.388876,5.540199,5.304843,0.513021,4.086732,5.814676,2.784374,-3.647447,3.92754,3.899441,5.896787,4.528551,,5.78081,,
SIDM00393,-0.41854,-5.080757,2.934423,2.040868,-5.6676725,-0.525645,-0.660315,1.124267,3.47277,4.087997,,-1.112065,,,-4.484424,3.822577,,,1.551081,6.151522,5.018252,,3.508407,,1.853642,3.669688,-1.832287,0.753773,,2.787785,1.25767,4.669611,0.080079,-4.868682,3.496397,-2.518807,2.603132,,3.333055,3.58131,2.206098,4.763427,,,-0.676447,5.112617,-1.199829,-3.770291,1.624912,-4.590044,,,3.072102,4.476171,4.42399,,3.267595,2.046373,2.443868,4.11677,-0.547004,4.174667,6.788751,4.745527,5.71858,-2.152016,5.603821,2.393099,-1.51999,2.895514,3.782164,-0.631213,-3.772164,2.601652,-0.080026,4.698564,2.312252,3.249988,5.37458,1.165619,,3.743438,3.593194,4.91617,4.803336,-3.370864,2.592303,5.431994,4.809207,3.729821,3.589644,5.055762,2.448268,4.456987,4.183389,3.617316,2.385608,,4.925408,3.138873,-2.844294,-4.8323465,-0.60232,5.61415,4.429658,5.361491,0.535061,2.6299245,3.461825,0.267323,1.403708,5.149905,0.3573,2.461258,1.263971,2.979713,-3.069552,2.080906,2.868185,4.588456,5.319082,4.388784,5.772822,2.513496,3.026475,1.853124,2.347668,3.3372,-2.828393,2.487464,2.643883,-0.266714,5.120743,4.939965,1.728209,-5.055738,2.631102,2.586518,4.719212,4.06353,,1.465649,,
SIDM00483,2.436348,-2.358665,7.070161,4.832206,-1.7551525,2.820756,4.908767,2.020773,6.051916,6.164471,,0.483857,,,1.089589,6.928902,,,3.174655,7.368491,4.114213,,4.12858,,2.402938,5.329891,-2.311752,0.550581,,-1.097628,1.038701,6.844813,0.048444,-0.70484,4.023347,-1.952053,5.293629,,6.401319,6.6320925,3.247598,6.570685,,,3.234375,7.024611,2.592403,-0.39998,2.532572,-3.742969,,,3.447634,5.165768,7.630528,-4.31278,5.062329,4.505865,5.500203,5.98102,-1.934042,7.608884,9.195128,5.940644,6.199779,1.624325,6.031128,3.495035,2.323182,2.3054975,6.419242,3.506974,-1.570667,2.584387,-0.324419,8.140721,1.295683,4.810572,6.178761,4.671208,2.308362,6.829832,4.595108,5.778709,6.309011,4.967578,6.258038,6.556791,6.307407,6.664307,4.226887,5.076804,2.081735,4.4337295,6.258138,4.559111,4.097856,,5.87572,5.760073,4.891275,-2.4785595,2.247991,7.099284,6.38407,6.884357,1.594563,2.6309085,4.630233,4.688721,1.94509,6.065558,2.534991,2.330834,2.959198,3.608841,1.863447,3.307647,2.650118,5.577309,7.327372,5.536927,7.397263,5.733146,7.647462,5.304715,2.515552,6.004445,-3.977115,7.316688,7.257896,4.949164,6.94808,7.658786,6.028796,-0.267954,3.386231,5.748973,7.089308,7.085756,,4.809573,,
SIDM00539,-1.399144,-3.169416,3.185345,0.058709,-3.2779445,3.600936,2.30988,2.095141,4.72101,4.508093,,0.041473,,,0.288434,5.256834,,,3.200032,6.217902,4.640106,,5.100981,,3.829513,4.672745,1.723306,1.968135,,3.424798,1.778222,4.505392,3.277146,-0.771205,4.151403,-1.964537,3.674657,,3.010363,4.1511535,2.968992,4.62199,,,2.711873,5.459238,0.71923,-3.356875,-0.9006,-3.83073,,,4.218439,4.1049205,5.592491,,2.3522,3.591764,3.705244,5.733675,0.952958,5.493696,7.187034,5.395267,3.962442,-0.605314,5.781231,2.771398,1.223421,1.8519355,4.636853,0.913972,-0.747898,3.643959,1.572523,6.152163,3.631182,3.303008,5.256287,1.859001,,3.633674,2.91784,5.687616,5.417452,-2.474503,3.898234,5.585641,5.438903,4.052161,5.699754,5.793333,5.553086,4.304455,4.65822,4.980854,5.332678,,3.85335,1.431157,2.838888,-3.124338,1.388171,5.400771,4.119228,5.81773,2.315525,3.6997495,2.860125,1.684471,2.587281,4.678068,2.53254,2.830255,2.57899,4.043693,1.239384,3.257839,3.449436,5.81697,5.683389,5.788645,5.986162,4.1592,4.655571,1.712128,4.390924,3.537895,-3.856635,4.397445,4.227789,1.78835,4.509494,5.491337,2.647068,-2.971199,3.196829,3.067394,4.987098,4.509569,,2.938049,,
SIDM00538,-2.214335,-4.117696,4.103032,1.3977,-1.075214,4.023155,3.848461,1.576944,2.911185,4.799421,,-1.570854,,,3.007798,3.701806,,,0.83728,5.745521,5.352094,,2.695098,,4.225087,5.14315,-1.142741,1.791298,,-0.516364,0.392303,2.866579,3.420687,-2.321753,-1.977789,-1.928048,2.832569,,3.758154,5.891071,4.372276,4.655855,,,4.201843,5.717417,0.039209,-2.321119,-1.409912,-4.842381,,,5.26712,3.5477705,4.867798,,3.347766,4.637155,4.68059,5.477946,-3.28296,3.05123,6.798894,3.793498,4.521558,-1.246657,6.008184,0.896557,5.447633,4.2365455,3.869483,4.032898,-1.337317,5.60359,2.987868,4.923061,-0.057047,0.488928,2.990978,1.988271,5.281526,2.54424,0.717704,3.315342,5.533879,2.350356,4.296271,4.921947,5.796182,2.751492,5.842535,5.649892,6.013926,3.415149,3.015283,4.079272,5.653589,,3.374068,3.4622,4.276281,-3.132905,-0.397713,4.86066,2.431155,3.664232,1.04151,0.5127605,3.274518,2.526621,4.574814,5.620921,3.844347,4.561865,0.207106,3.437431,3.169445,2.444708,5.675191,5.88666,5.916046,6.013926,6.281588,2.646789,5.819902,-4.469932,2.729617,3.811218,-1.667063,5.718387,5.621635,-3.417204,4.417462,4.244138,-0.81712,-4.185251,-0.741516,2.720989,4.543891,1.450527,,5.600272,,
SIDM00530,1.304645,-0.099816,4.478556,3.64762,1.430375,0.185042,1.753424,1.618961,4.62935,4.545408,,0.607653,,,-1.288345,5.053108,,,3.106006,5.428577,4.523693,,5.489142,,2.557989,3.945067,-1.83343,1.495143,,4.708746,2.576676,4.779114,3.881863,-0.798773,4.903262,-0.025068,2.864426,,5.621683,5.918212,3.062789,4.761565,,,1.119151,5.32055,1.368245,0.92047,5.507078,-5.047839,,,3.699812,4.428416,4.813405,-4.470325,3.927071,5.505652,4.53223,4.832195,3.642921,4.039434,6.804866,5.350091,4.276799,-0.974294,4.479774,3.302412,0.091941,3.789401,3.912751,-0.221223,-0.75706,2.699071,1.612023,5.770058,4.769819,2.389926,5.322717,1.804389,,4.117681,3.299501,2.903041,3.958052,-1.727336,4.106758,4.907492,4.080205,4.255316,5.519224,5.416065,5.301528,3.2414185,5.220272,3.659215,3.318741,,4.071179,3.869846,2.54022,-2.207862,1.489487,5.519504,5.481943,5.036655,1.142902,2.215595,1.870083,2.134084,1.209446,4.152271,1.835256,1.21957,3.814279,2.561018,-1.562463,1.617924,1.033751,4.598434,4.878074,4.68933,5.65436,3.189209,4.966646,3.184643,3.314385,4.058252,-3.157244,4.312915,3.909903,1.970977,5.500885,5.469846,3.763514,0.914274,5.09853,3.614544,3.895881,4.730737,,4.867222,,
SIDM00047,-2.497323,-5.574802,3.009285,-0.419065,-5.0124205,2.450926,3.567896,2.195552,4.939893,3.726193,,0.150822,,,1.271171,4.02058,,,3.250071,2.979165,5.175238,,0.046991,,3.199656,2.855862,-2.339615,0.86598,,0.506684,0.396846,4.350633,-0.040612,-2.597974,2.289879,-3.11585,3.238834,,3.038322,2.897428,1.176373,5.19464,,,1.579238,3.964886,1.175297,-3.888639,-2.833885,-4.737644,,,3.974276,4.094215,6.19333,,3.412813,0.572964,1.179751,2.288312,-1.019211,4.222645,6.860541,3.843678,3.507234,-3.177023,5.417898,0.46519,2.102422,3.1918875,4.429315,2.965044,-3.565728,2.288268,1.414322,6.428125,1.363988,3.017287,5.001753,3.26451,,4.92156,2.922303,3.289768,5.506737,-2.878997,3.940549,5.882906,4.209367,5.312552,1.845785,4.497697,0.503987,4.145175,5.11235,2.214479,2.810281,,3.882859,2.162503,3.333557,-5.2475545,-1.818365,5.760982,3.899811,3.345423,0.694008,2.8110485,3.302191,4.184821,2.469049,4.866341,1.938182,1.721259,1.575575,1.962746,0.662336,1.290583,2.573486,4.538821,4.90821,4.057528,6.124802,3.468061,5.627189,2.122738,3.932495,2.645826,-5.187861,3.130313,4.127335,0.829634,5.036761,5.21069,4.597973,-4.890035,4.00304,1.258047,5.102452,5.744131,,2.979703,,
SIDM00250,-1.149737,-5.863778,3.800571,2.153741,-5.3063465,1.398545,3.213424,1.431494,4.134563,3.991294,,-0.174938,,,-3.307283,5.166593,,,2.188607,4.317272,2.942954,,3.386959,,2.283559,3.572308,-0.144167,0.868977,,0.712737,2.072824,5.772068,2.068549,-0.907654,3.519034,-1.125792,2.157933,,3.309874,5.855744,3.832281,3.473175,,,1.714131,5.268993,0.079554,-3.221319,4.337657,-4.825496,,,3.951019,2.9642435,5.115947,,2.750513,1.953012,3.808089,3.519034,-0.331866,3.53775,5.808639,4.331822,3.830917,-0.64155,4.343671,1.340199,-0.549328,2.170227,4.708718,-1.374238,-2.335493,3.106724,0.301705,5.355187,2.445403,2.322233,4.395401,1.356896,3.670144,2.858625,1.65386,4.623102,5.222484,1.744074,4.433006,5.143744,4.420947,4.515229,5.170633,5.188722,4.405693,3.291387,3.628103,4.228271,3.823296,,3.656259,1.54933,-1.715795,-3.127087,-0.440527,5.230612,2.718002,3.13753,0.775523,2.761174,2.828029,3.097089,1.998142,4.209991,3.146041,2.315197,1.953762,3.41368,-1.709194,3.383961,2.76924,3.954575,4.849975,5.19028,5.406257,4.154753,4.352462,2.115904,3.324436,3.645764,-2.382315,2.307566,3.484561,1.830853,4.555494,4.959181,2.743206,-4.705652,2.755639,4.087029,5.242518,5.239226,,5.243078,,
SIDM00231,-1.674226,,,,,,,,,,,,,,2.330047,3.948402,,,,,,,2.894797,,,,,,,2.961789,-0.021004,4.737282,,,2.668268,,,,3.625678,4.433103,,3.767467,,,,4.022648,,-3.036662,,,,,,,4.627324,,2.326884,0.78426,,4.955715,,,,5.532174,5.313856,,,,2.744829,3.542769,4.224029,,-2.621484,3.488872,3.76132,5.358333,3.144031,3.217021,5.359749,2.520228,4.249128,4.199068,2.142975,3.5441,4.680402,4.035,3.817436,5.037876,3.475211,4.507613,3.147831,4.118238,2.654713,2.224762,4.397887,2.816214,3.021439,,3.937547,,3.430057,-2.909825,0.038036,5.1987,4.632928,3.798184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIDM00817,-2.670947,-2.884683,2.906552,3.536937,-3.5980335,3.887213,-0.190031,2.280378,3.625915,5.895971,,0.936567,,,1.740822,4.55313,,,5.616659,3.583807,2.870367,,1.530343,,2.03761,4.359983,-0.97583,0.53432,,3.86227,-0.351424,5.026039,-1.799723,-2.613796,2.552185,-3.947381,2.949706,,3.734759,5.0026465,2.577894,5.452862,,,3.671118,3.757009,2.371717,-3.655508,-2.677338,-4.134146,,,4.52434,4.4122935,5.387535,-5.042896,4.491434,1.761237,4.40567,4.501136,1.908123,5.94138,6.992909,4.736595,5.631097,-0.591858,,1.010018,3.376168,2.7381495,4.45384,1.851626,-1.311727,4.112038,1.453907,6.040275,5.294862,3.201688,6.449159,3.220132,,5.789307,3.476961,1.81619,5.665354,-2.593672,4.004721,5.463314,5.907332,5.432573,4.375006,5.291372,3.993632,4.0774725,4.630032,3.731241,3.057782,,4.645869,4.44864,4.134128,-3.1127775,-1.388448,4.893896,5.632104,5.938425,1.679044,3.1239735,3.612732,1.319367,2.737609,4.501103,1.699583,3.269942,3.345317,2.233293,2.240812,1.993089,3.248916,5.292322,5.538926,4.703303,5.042824,3.930179,2.683648,3.769319,3.348821,4.671644,-6.050328,4.84501,1.579803,1.432728,5.421322,3.723701,5.285111,-3.858155,3.844362,1.490274,3.225072,4.261795,,3.438158,,
SIDM00216,-2.833725,-6.045833,2.102376,-1.907354,-6.3469,1.171628,1.764943,1.274245,3.999541,3.889986,,0.485364,4.238957,,0.177181,5.474541,,,2.698211,1.508715,2.972472,,-1.102967,,1.892408,1.041511,-1.060358,0.118202,1.302736,0.127426,0.415397,2.905109,2.634299,-4.091116,1.029266,-2.390977,2.141864,,2.17955,2.768688,1.501432,2.736842,,,0.774098,3.93053,-0.378367,-3.899734,-1.582129,-4.141539,,1.69475,4.066133,2.9001225,5.501747,,2.621644,2.345387,2.731081,5.369069,-0.955637,5.213086,6.318619,5.270101,2.349107,-2.309721,5.079067,-0.606346,1.127186,1.2152815,5.143726,2.124174,-1.760214,3.54609,1.110193,5.752199,0.178013,3.098406,5.191762,1.590414,3.190079,4.040438,4.243484,3.910503,5.239864,1.224612,4.146159,5.369203,5.291451,4.205326,1.940024,3.753195,1.563705,3.607714,3.963334,2.573156,2.703295,,3.687113,2.217461,3.789741,-5.4825425,-1.664106,4.592709,3.887745,5.135187,0.41737,1.3198495,2.144307,1.794674,2.352171,4.350233,0.466965,3.222017,2.582673,3.138767,-0.212999,1.604507,2.674203,4.635337,4.88142,3.792077,5.375216,2.513372,4.279839,1.598547,3.880383,3.775515,-2.972344,2.391962,5.477251,-0.735075,5.279588,4.884036,2.903867,-5.830167,1.547344,1.609797,3.770029,2.614381,,3.581068,-1.291566,
SIDM00214,-1.611082,-3.990903,2.424351,2.260588,-1.834727,4.142204,3.487105,2.653732,4.800494,4.196089,,1.400072,5.53386,,1.68603,5.847897,,,3.32649,2.071031,4.395294,,0.682379,,2.47201,3.21876,-0.204795,1.080075,-0.549765,-1.085118,0.277414,2.981527,1.707145,-0.687571,1.69177,-2.44043,2.132295,,3.39764,3.999584,1.236114,3.735228,,,2.280565,4.047082,0.54473,-2.113434,1.139845,-5.271149,,1.169277,3.359717,4.245212,6.085763,,3.976604,4.139443,2.349244,4.077824,-1.327736,4.740731,,4.820162,2.927214,-0.753007,4.61155,-0.045378,2.808804,1.884626,5.266139,2.252849,-1.241578,2.892093,0.599933,6.161357,1.013576,3.448405,4.602529,3.851677,3.321675,3.636194,5.024585,5.218119,5.653612,3.561717,4.196162,5.04477,3.385422,4.297034,2.747553,5.345416,1.267493,3.48593,3.61389,4.566371,4.091926,,5.255355,4.328859,4.313521,-3.6776385,-0.692128,5.307715,5.794245,3.96462,0.724648,2.516389,2.621589,3.264675,2.283235,4.283168,1.70969,2.616542,2.14334,2.895745,1.115264,2.337122,2.962444,4.293846,5.597196,4.741337,6.339977,2.384017,4.689196,1.78089,4.704717,2.590612,-2.235973,4.727556,4.933171,,,,,-3.50377,1.767158,3.479029,5.126859,3.713198,,2.051559,1.008142,
SIDM00193,0.075422,,,,,,0.112577,,,4.3555,,2.100052,5.759677,,3.07546,3.659767,,,,5.378716,,,4.769759,,2.848914,4.01076,,,0.783361,1.97918,3.094688,3.300397,,,3.931648,,,,4.257608,4.4971065,,4.8202,,,,4.960271,1.492032,-2.447999,,,,3.041809,,,5.444196,,2.925343,3.201542,,5.263156,1.335241,5.075078,,5.306185,4.957508,,,,4.852092,2.699444,3.951131,,2.079504,5.439135,2.100544,5.379844,2.654757,3.164829,5.69037,2.842085,4.048067,3.664674,4.999439,5.188822,4.748425,3.160307,3.7796,5.730227,5.404363,3.752078,5.616244,5.487637,4.23769,3.409704,4.01188,4.07804,3.099254,,3.596457,4.061764,4.959846,-3.622986,1.471182,4.400965,2.566578,4.801548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.749858,,,,,,,3.817567,
SIDM00498,-2.420719,-4.598693,3.359532,1.349858,-4.223661,3.313874,3.19896,1.104907,3.110438,4.668889,,-1.256632,4.912722,,2.061803,3.110185,,,1.230075,5.812226,3.470255,,1.924168,,2.304275,3.585305,-1.335607,0.785469,0.614169,0.449738,-0.222227,3.120459,1.747232,-2.836662,2.323267,-1.447916,2.523993,,2.565693,4.2355955,2.276627,5.091999,,,2.372647,4.607161,-0.698807,-2.871941,-2.906469,-5.028138,,4.411439,3.335929,5.018653,5.742774,,3.139013,2.18629,3.010035,4.820967,-0.747153,2.722809,6.8696,4.745226,4.45565,-1.716079,5.923942,0.202081,5.719266,1.9715685,4.015924,4.767851,-1.958082,3.288862,0.55147,5.952162,1.647834,3.996419,5.583767,1.814087,3.944027,5.216634,1.445785,4.2453,5.259788,1.895196,4.328979,6.365487,4.004347,5.987568,3.504726,4.85221,2.46339,4.3931645,4.849464,4.098622,2.282315,,5.380926,4.451565,6.506556,-4.1354765,-1.335137,5.754102,5.981372,5.454987,0.564466,1.952006,2.818075,3.4877,1.886915,5.425537,3.058353,2.060637,0.947035,3.098138,2.506454,2.629099,2.736859,5.124864,5.84931,4.344848,6.526049,2.814278,3.563646,3.170055,3.314699,3.285277,-3.994748,3.735446,4.285711,1.632029,5.408865,5.24959,2.444138,-4.662887,3.492518,2.316477,4.737348,2.740424,,5.131087,2.329138,
